,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,reward,num_norms,count
0,1,0,0.13706853426713356,0.0,0.0,0.7000000000000001,7.822411205602801,15.822411205602801,0.10640320160080041,1.0,1999
1,1,1,0.06453226613306653,0.0,0.0,0.7000000000000001,7.387193596798399,15.387193596798399,0.047723861930965485,1.0,1999
2,1,2,0.09554777388694347,0.0,0.0,0.7000000000000001,7.573286643321661,15.57328664332166,0.0727863931965983,1.0,1999
3,1,3,0.05152576288144072,0.0,0.0,0.7000000000000001,7.309154577288644,15.309154577288645,0.03651825912956478,1.0,1999
4,2,0,0.342,0.1425,0.0375,0.6855500000000001,8.9075,24.558,0.35390000000000005,1.479,2000
5,2,1,0.1765,0.059,0.0285,0.6354500000000001,7.413500000000001,22.689,0.16745000000000002,1.523,2000
6,2,2,0.25,0.083,0.042,0.6498500000000001,7.998500000000001,23.409,0.2436,1.4965,2000
7,2,3,0.183,0.056,0.0015,0.63365,7.434500000000001,22.719,0.18270000000000003,1.505,2000
8,3,0,0.32,0.4755,0.1775,0.7853500000000001,9.7735,33.8755,0.44665000000000005,2.2525,2000
9,3,1,0.2455,0.2485,0.1275,0.6491500000000001,7.9645,30.3235,0.27294999999999997,2.261,2000
10,3,2,0.3185,0.2705,0.181,0.6623500000000001,8.5345,31.6225,0.34215,2.228,2000
11,3,3,0.2245,0.2615,0.0105,0.65695,7.9165,30.5455,0.31220000000000003,2.2525,2000
12,4,0,0.2975,0.6855,0.218,0.81135,9.8985,43.681,0.3179,3.2125,2000
13,4,1,0.364,0.3585,0.1615,0.6151500000000001,8.3355,38.518,0.23255,3.236,2000
14,4,2,0.373,0.429,0.2195,0.6574500000000001,8.8125,40.336,0.27845,3.201,2000
15,4,3,0.246,0.474,0.0115,0.68445,8.3205,38.836,0.3406,3.229,2000
16,5,0,0.3205,0.866,0.2415,0.81965,10.1195,53.6805,0.26715000000000005,4.0235,2000
17,5,1,0.4265,0.493,0.1875,0.59585,8.5175,46.9785,0.24730000000000002,4.033,2000
