,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
192,0,1,50,1,7,4,0.1000000000000008,7.000000000000008,447.0,0,1.0,10,8
193,1,1,50,0,12,0,3.099999999999997,30.99999999999997,1179.0,1,0.8,11,12
194,2,1,50,0,10,4,1.8999999999999977,18.99999999999997,675.0,1,2.0,11,10
195,3,1,50,1,7,3,0.1000000000000008,7.000000000000008,321.0,0,2.0,11,8
392,0,2,50,1,8,5,0.6000000000000001,12.000000000000002,525.0,0,1.0,9,9
393,1,2,50,0,12,0,2.999999999999997,29.999999999999968,1209.0,1,0.8,10,12
394,2,2,50,1,9,3,1.1999999999999975,17.999999999999975,675.0,0,2.0,8,10
395,3,2,50,0,8,2,0.6000000000000009,6.000000000000008,339.0,1,2.0,9,8
588,0,3,50,2,7,3,5.828670879282072e-16,12.000000000000004,459.0,0,2.0,8,9
589,1,3,50,0,14,0,4.200000000000001,42.00000000000001,1383.0,4,0.8,13,14
590,2,3,50,1,10,3,1.7999999999999965,23.99999999999996,867.0,4,0.8,11,11
575,3,3,45,0,6,2,0.0,0.0,312.0,0,-1.0,6,6
787,0,4,50,0,8,5,0.6000000000000003,6.000000000000003,513.0,2,1.5,12,8
788,1,4,50,0,13,0,3.599999999999997,35.999999999999964,1101.0,0,1.0,11,13
789,2,4,50,0,10,5,1.799999999999999,17.99999999999999,495.0,1,2.0,12,10
790,3,4,50,1,8,2,0.6000000000000005,12.000000000000004,357.0,0,2.0,12,9
987,0,5,50,2,7,6,6.938893903907228e-16,12.000000000000004,495.0,4,0.8,13,9
988,1,5,50,0,14,1,4.199999999999999,41.99999999999999,1287.0,0,1.0,10,14
989,2,5,50,0,10,4,1.7999999999999976,17.999999999999975,777.0,0,1.0,10,10
990,3,5,50,0,8,3,0.6000000000000008,6.000000000000007,369.0,0,1.0,11,8
1177,0,6,50,0,8,3,0.6000000000000006,6.000000000000006,453.0,0,1.0,10,8
1178,1,6,50,1,10,1,1.7999999999999976,23.99999999999997,765.0,0,2.0,10,11
1179,2,6,50,1,9,1,1.1999999999999988,17.99999999999999,543.0,4,0.8,9,10
1146,3,6,39,1,6,0,0.6,11.999999999999998,218.0,0,0.0,8,7
1372,0,7,50,2,7,3,9.15933995315754e-16,12.000000000000009,471.0,0,2.0,11,9
1373,1,7,50,1,12,0,2.9999999999999982,35.99999999999998,987.0,4,0.8,9,13
1374,2,7,50,1,9,1,1.1999999999999993,17.999999999999993,525.0,0,2.0,10,10
1359,3,7,45,1,6,3,0.0,5.000000000000006,317.0,0,0.0,6,7
1571,0,8,50,0,8,4,0.6000000000000006,6.000000000000006,495.0,1,2.0,13,8
1572,1,8,50,0,11,1,2.3999999999999986,23.999999999999982,561.0,1,2.0,12,11
1573,2,8,50,0,13,2,3.599999999999997,35.99999999999997,1059.0,1,2.0,10,13
1574,3,8,50,0,8,2,0.6,5.999999999999999,399.0,0,1.0,11,8
1751,0,9,45,1,6,4,0.0,5.000000000000005,395.0,0,-1.0,7,7
1767,1,9,50,1,9,1,1.1999999999999988,17.99999999999999,567.0,2,0.8,9,10
1768,2,9,50,1,11,2,2.399999999999997,29.99999999999997,1071.0,2,0.8,12,12
1769,3,9,50,0,8,2,0.6000000000000003,6.000000000000003,363.0,4,1.5,12,8
1966,0,10,50,1,9,5,1.2000000000000006,18.000000000000007,441.0,0,1.0,9,10
1967,1,10,50,0,9,1,1.1999999999999962,11.99999999999996,807.0,0,1.0,9,9
1968,2,10,50,0,9,3,1.1999999999999966,11.999999999999966,885.0,2,0.8,8,9
1969,3,10,50,0,8,2,0.600000000000001,6.00000000000001,351.0,0,1.0,8,8
2146,0,11,45,1,6,4,0.0,5.000000000000007,383.0,3,-1.2,7,7
2158,1,11,50,0,10,0,1.7999999999999972,17.99999999999997,783.0,2,0.8,9,10
2159,2,11,50,0,11,1,2.399999999999997,23.999999999999968,903.0,1,0.8,9,11
2149,3,11,45,0,6,1,0.0,0.0,210.0,4,-1.2,6,6
2356,0,12,50,1,7,4,6.938893903907228e-16,6.000000000000006,381.0,0,1.0,10,8
2357,1,12,50,0,15,0,4.8000000000000025,48.00000000000002,1377.0,1,2.0,9,15
2358,2,12,50,1,10,2,1.7999999999999985,23.999999999999982,591.0,0,2.0,9,11
2359,3,12,50,0,8,4,0.6000000000000005,6.000000000000005,357.0,0,1.0,9,8
2556,0,13,50,2,7,3,5.828670879282072e-16,12.000000000000004,381.0,0,2.0,12,9
2557,1,13,50,1,12,0,2.999999999999998,35.99999999999998,975.0,0,2.0,13,13
2558,2,13,50,1,10,1,1.7999999999999994,23.999999999999996,477.0,0,2.0,12,11
2559,3,13,50,0,8,2,0.6000000000000002,6.000000000000002,291.0,1,2.0,11,8
2756,0,14,50,0,8,4,0.6000000000000009,6.000000000000008,417.0,3,1.5,13,8
2757,1,14,50,0,12,1,2.9999999999999973,29.99999999999997,909.0,0,1.0,13,12
2758,2,14,50,1,10,4,1.7999999999999994,23.999999999999996,477.0,0,2.0,9,11
2759,3,14,50,0,8,3,0.6000000000000005,6.000000000000005,393.0,3,1.5,12,8
2956,0,15,50,0,9,3,1.2000000000000006,12.000000000000004,453.0,1,2.0,11,9
2957,1,15,50,0,11,0,2.3999999999999977,23.99999999999997,1005.0,0,1.0,9,11
2958,2,15,50,0,11,2,2.399999999999998,23.99999999999998,615.0,1,2.0,10,11
2959,3,15,50,0,8,3,0.6000000000000006,6.000000000000006,399.0,0,1.0,9,8
3156,0,16,50,0,9,2,1.2000000000000006,12.000000000000004,423.0,0,1.0,10,9
3157,1,16,50,0,10,2,1.7999999999999976,17.999999999999975,777.0,1,0.8,11,10
3158,2,16,50,1,9,2,1.1999999999999984,17.999999999999982,549.0,0,2.0,8,10
3159,3,16,50,0,8,1,0.6000000000000006,6.000000000000006,321.0,0,1.0,11,8
3300,0,17,50,0,9,1,1.1999999999999995,11.999999999999996,561.0,0,1.0,9,9
3301,1,17,50,0,8,0,0.5999999999999982,5.999999999999981,639.0,0,1.0,10,8
3194,2,17,9,0,1,0,0.6,5.999999999999999,36.0,1,-1.2,6,1
3267,3,17,33,1,4,1,0.0,5.000000000000002,191.0,4,-1.2,6,5
3498,0,18,50,1,8,4,0.6000000000000006,12.000000000000004,411.0,1,2.0,10,9
3499,1,18,50,0,12,0,2.999999999999997,29.999999999999968,1233.0,0,1.0,12,12
3500,2,18,50,1,9,3,1.199999999999998,17.99999999999998,639.0,0,2.0,10,10
3501,3,18,50,0,8,3,0.6000000000000006,6.000000000000006,363.0,1,2.0,10,8
3698,0,19,50,0,8,5,0.6000000000000008,6.000000000000007,405.0,0,1.0,12,8
3699,1,19,50,0,11,1,2.3999999999999964,23.99999999999996,1221.0,1,0.8,9,11
3700,2,19,50,1,10,4,1.7999999999999985,23.999999999999982,723.0,0,2.0,10,11
3701,3,19,50,1,8,2,0.6000000000000006,12.000000000000004,399.0,0,2.0,9,9
3850,0,20,38,1,5,5,0.0,5.999999999999997,393.0,0,-1.0,9,6
3887,1,20,50,1,10,1,1.7999999999999972,23.99999999999997,1149.0,2,0.8,10,11
3888,2,20,50,0,10,3,1.7999999999999985,17.999999999999982,747.0,0,1.0,11,10
3889,3,20,50,0,8,4,0.6,5.999999999999999,495.0,0,1.0,10,8
4047,0,21,50,0,9,3,1.2000000000000006,12.000000000000004,405.0,2,0.8,12,9
4035,1,21,44,1,6,2,0.0,5.999999999999981,546.0,0,0.0,6,7
3948,2,21,15,1,1,1,0.0,5.000000000000002,74.0,0,0.0,5,2
4048,3,21,50,0,7,1,0.0,0.0,459.0,3,-0.1999999999999999,9,7
4217,0,22,50,0,8,2,0.6000000000000009,6.000000000000008,447.0,1,2.0,12,8
4218,1,22,50,0,9,0,1.2000000000000002,12.000000000000002,393.0,1,2.0,10,9
4219,2,22,50,0,10,0,1.7999999999999967,17.999999999999964,759.0,0,1.0,8,10
4132,3,22,21,1,2,0,0.0,5.000000000000001,167.0,0,-1.0,5,3
4416,0,23,50,0,8,5,0.6000000000000009,6.000000000000008,465.0,0,1.0,11,8
4417,1,23,50,0,11,0,2.399999999999999,23.99999999999999,633.0,1,2.0,8,11
4418,2,23,50,0,13,1,3.599999999999997,35.999999999999964,1203.0,0,1.0,10,13
4419,3,23,50,0,8,2,0.6000000000000006,6.000000000000006,345.0,1,2.0,11,8
4616,0,24,50,0,8,4,0.600000000000001,6.00000000000001,429.0,2,1.5,14,8
4617,1,24,50,0,12,1,2.9999999999999973,29.99999999999997,1161.0,2,0.8,14,12
4618,2,24,50,0,9,4,1.199999999999999,11.99999999999999,525.0,0,1.0,13,9
4619,3,24,50,0,8,0,0.6000000000000009,6.000000000000008,309.0,0,1.0,13,8
4816,0,25,50,0,8,4,0.6000000000000008,6.000000000000007,429.0,0,1.0,13,8
4817,1,25,50,0,9,1,1.2000000000000004,12.000000000000004,387.0,0,1.0,12,9
4818,2,25,50,0,13,0,3.599999999999997,35.999999999999964,1269.0,3,0.8,14,13
4819,3,25,50,0,8,1,0.6000000000000008,6.000000000000007,297.0,0,1.0,14,8
5012,0,26,50,1,8,5,0.6000000000000006,12.000000000000004,507.0,1,2.0,11,9
5013,1,26,50,0,13,0,3.6000000000000023,36.00000000000002,1713.0,4,0.8,9,13
5014,2,26,50,1,10,3,1.7999999999999972,23.99999999999997,783.0,4,0.8,13,11
4999,3,26,45,1,6,4,0.0,5.000000000000005,305.0,0,0.0,6,7
5211,0,27,50,1,8,2,0.6000000000000006,12.000000000000004,417.0,1,2.0,12,9
5212,1,27,50,0,11,0,2.399999999999997,23.999999999999968,1287.0,0,1.0,12,11
5213,2,27,50,1,9,2,1.1999999999999995,17.999999999999996,423.0,0,2.0,11,10
5214,3,27,50,1,7,2,8.049116928532385e-16,6.000000000000007,279.0,0,2.0,11,8
5295,0,28,21,1,2,1,0.0,5.000000000000002,173.0,0,-1.0,5,3
