day,baseline,maximin
1,0.0,0.0
2,0.118,0.1425
3,0.4595,0.4755
4,0.7115,0.6855
5,0.9565,0.866
6,1.1755,1.073
7,1.397,1.2845
8,1.6925,1.5715
9,2.022,1.8365
10,2.256619144602851,2.038928210313448
11,2.475560081466395,2.256825075834176
12,2.724541751527495,2.491405460060667
13,2.968940936863544,2.7269969666329628
14,3.275458248472505,2.9656218402426693
15,3.6023421588594706,3.232052578361982
16,3.8145661157024793,3.4522357723577235
17,3.9958677685950414,3.6783536585365852
18,4.220041322314049,3.904979674796748
19,4.454545454545454,4.146849593495935
20,4.738119834710743,4.395833333333333
21,5.027950310559007,4.634282807731434
22,5.223677317967522,4.844342037890425
23,5.387113672079622,5.066598360655738
24,5.614981665793609,5.306864754098361
25,5.849135673127292,5.542520491803279
26,6.0843373493975905,5.776639344262295
27,6.34913112164297,6.011311053984576
28,6.518380394246138,6.224342444559051
29,6.704848161960576,6.433728726147499
30,6.936600958977091,6.660134089736978
31,7.138518913159297,6.869520371325425
32,7.340969632392115,7.0830324909747295
33,7.60687432867884,7.299637117677553
34,7.760433604336043,7.522892819979188
35,7.9371273712737125,7.72060353798127
36,8.133875338753388,7.946409989594173
37,8.332791327913279,8.170135275754422
38,8.525745257452575,8.403746097814777
39,8.75779114270093,8.61787767903816
40,8.893289328932893,8.81236897274633
41,9.046754675467547,9.019392033542976
42,9.246974697469748,9.215408805031446
43,9.463696369636963,9.433962264150944
44,9.655115511551156,9.61320754716981
45,9.899441340782124,9.820919175911252
46,10.012338754907459,10.020116463737427
47,10.143578238923164,10.22075172048703
48,10.332585530005609,10.413975648491265
49,10.518788558609085,10.618316569613553
50,10.701626472237802,10.801482265749074
