day,baseline,maximin
1,7.336168084042021,7.309154577288644
2,7.242500000000001,7.413500000000001
3,7.382500000000001,7.9165
4,7.4835,8.3205
5,7.5755,8.5055
6,7.475500000000001,8.3515
7,7.195500000000001,8.3955
8,6.975500000000001,8.4035
9,6.898500000000001,8.574
10,7.052164840897237,9.07983411093831
11,7.185185185185186,9.40798341109383
12,7.290036515388629,9.515292897874547
13,7.2728221178925425,9.622602384655261
14,7.246218049034952,9.602384655261794
15,7.001564945226918,9.621047174701918
16,7.220385674931132,9.990967056323061
17,7.294765840220387,10.129117959617428
18,7.372451790633611,10.270456960680127
19,7.32451790633609,10.427736450584485
20,7.078236914600553,10.368225292242295
21,6.881898454746139,10.31416400425985
22,7.19334112149533,10.848233995584987
23,7.321845794392526,10.970750551876378
24,7.352219626168226,11.043598233995583
25,7.168808411214956,10.980684326710815
26,7.013434579439254,11.033664459161146
27,6.7943760984182795,11.084028937117417
28,7.116729088639203,11.29897494305239
29,7.184144818976282,11.505125284738039
30,7.27777777777778,11.567767653758539
31,7.038077403245946,11.582574031890656
32,7.011860174781527,11.573462414578584
33,6.680931403398366,11.760092272202995
34,7.028897849462368,12.232819905213265
35,7.1337365591397885,12.267180094786726
36,7.1982526881720466,12.212677725118478
37,7.0047043010752725,12.218601895734594
38,6.9361559139784985,12.15699052132701
39,6.60975609756098,12.244897959183668
40,6.9179970972423845,12.425675675675668
41,7.158925979680701,12.634520884520878
42,7.190856313497827,12.559582309582304
43,7.096516690856317,12.480958230958224
44,6.980406386066767,12.453931203931198
45,6.550073637702508,12.771589486858566
46,6.815191855912299,12.910543130990408
47,7.079091620986691,12.876677316293923
48,7.112764291307757,12.930990415335456
49,7.014878621769777,12.762939297124595
50,6.82772122161316,12.725239616613411
