day,baseline,maximin
1,30.209104552276138,30.092046023011505
2,31.634000000000007,31.754
3,34.171,34.189
4,35.705999999999996,35.367000000000004
5,36.491,36.143
6,36.62500000000001,36.478
7,36.897000000000006,37.53
8,37.27700000000001,38.452999999999996
9,37.969,39.644499999999994
10,39.32158227597237,41.21180042008773
11,40.512282062531725,42.54511557875762
12,41.16417844379133,43.41274753063092
13,41.544350172563746,44.27746367975577
14,42.10900838409786,45.34328541440741
15,42.93853673313013,46.566903923546235
16,44.33077359208217,48.153610339224336
17,45.227297428599236,49.25073005917294
18,45.7180594498195,50.01734316007566
19,46.02681255652115,50.99978209826355
20,46.38867525712317,52.070985089336624
21,47.156105323459926,53.093587748348554
22,48.34937029786324,54.58261629385821
23,49.177652967584166,55.58529235613997
24,49.7305584201854,56.38410117954981
25,49.67843415973414,57.21425378942671
26,49.82901551890988,57.8887948816025
27,50.491429944033214,58.97264722714448
28,51.85152648250313,60.2980855595956
29,52.76157506525469,61.08632087294378
30,52.947182028428635,61.678262457492856
31,52.704452955995976,62.33600642993697
32,52.86863614812858,62.95896343541493
33,53.38759477926741,64.16069005157192
34,54.64038137305056,65.7836793696995
35,55.36398984420621,66.29631764538073
36,55.36839497635684,66.76114725665812
37,55.141081615577356,67.39112483189105
38,55.221749606385494,67.8109335321855
39,55.671013969693995,68.67383277563573
40,56.79309999553558,69.7011073628008
41,57.33609695826332,70.1361031733675
42,57.38426099520148,70.73920131523248
43,57.13546418907014,70.93435889780903
44,57.001221192235036,71.46735590567812
45,57.43244999922782,72.55288885393287
46,58.28164398017224,73.30206570804887
47,58.80295077368869,73.60320376158977
48,58.718366008735245,73.96158990540665
49,58.51459847644796,74.18106133147711
50,58.44942385142267,74.2228937945297
