,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,reward,num_norms,count
0,1,0,0.14907453726863432,0.0,0.0,0.7000000000000001,7.894447223611806,15.894447223611806,0.14037018509254628,1.0,1999
1,1,1,0.0560280140070035,0.0,0.0,0.7000000000000001,7.336168084042021,15.33616808404202,0.035417708854427216,1.0,1999
2,1,2,0.10005002501250625,0.0,0.0,0.7000000000000001,7.600300150075038,15.600300150075038,0.0911455727863932,1.0,1999
3,1,3,0.06303151575787894,0.0,0.0,0.7000000000000001,7.378189094547274,15.378189094547274,0.05502751375687844,1.0,1999
4,2,0,0.431,0.0075,0.058,0.60455,8.631500000000003,24.51,0.3659,1.4925,2000
5,2,1,0.1655,0.118,0.006,0.6708500000000002,7.701500000000001,22.827,0.2022,1.586,2000
6,2,2,0.2275,0.1155,0.018,0.66935,8.0585,23.52,0.31010000000000004,1.5225,2000
7,2,3,0.1705,0.0365,0.061,0.62195,7.242500000000001,22.473,0.19369999999999998,1.5125,2000
8,3,0,0.599,0.035,0.2015,0.52105,8.8045,33.2905,0.40975,2.2485,2000
9,3,1,0.2285,0.4595,0.024,0.7757500000000002,9.1285,31.3915,0.37010000000000004,2.3035,2000
10,3,2,0.302,0.3405,0.0775,0.7043500000000001,8.8555,32.1775,0.48825,2.253,2000
11,3,3,0.239,0.158,0.2215,0.5948500000000001,7.382500000000001,29.4625,0.31485,2.196,2000
12,4,0,0.7815,0.11,0.208,0.4660500000000001,9.3495,42.634,0.29335,3.247,2000
13,4,1,0.2475,0.7115,0.0285,0.8269500000000001,9.7545,40.996,0.39935000000000004,3.2515,2000
14,4,2,0.29,0.563,0.0835,0.73785,9.1185,41.287,0.4144,3.228,2000
15,4,3,0.3925,0.188,0.2745,0.51285,7.4835,36.913,0.2285,3.1905,2000
16,5,0,0.8595,0.265,0.2155,0.45905000000000007,9.7475,52.3695,0.35045,4.047,2000
17,5,1,0.1965,0.9565,0.0315,0.87395,9.9185,50.8545,0.36939999999999995,4.0555,2000
18,5,2,0.289,0.7525,0.0875,0.75155,9.2495,50.5185,0.3326,4.0305,2000
19,5,3,0.553,0.2095,0.291,0.4257500000000001,7.5755,44.4765,0.14485,3.9115,2000
20,6,0,0.825,0.4965,0.251,0.4979500000000001,9.9295,62.278,0.44915,4.845,2000
21,6,1,0.1735,1.1755,0.039,0.90535,10.0945,60.808,0.29764999999999997,4.727,2000
22,6,2,0.1965,0.991,0.104,0.7946500000000001,9.1255,59.602,0.35364999999999996,4.676,2000
23,6,3,0.6005,0.312,0.3135,0.38725000000000004,7.475500000000001,51.892,0.14945,4.7245,2000
24,7,0,0.6175,0.8045,0.3575,0.5827500000000001,9.532500000000002,71.7745,0.5280499999999999,5.4875,2000
25,7,1,0.1805,1.397,0.0565,0.93825,10.4655,71.0665,0.30735,5.202,2000
26,7,2,0.2335,1.217,0.1265,0.83025,9.7035,69.1045,0.39544999999999997,5.137,2000
27,7,3,0.3985,0.634,0.3545,0.4804500000000001,7.195500000000001,58.9765,0.3715,5.2775,2000
28,8,0,0.486,0.9985,0.533,0.5991500000000002,8.907500000000002,80.637,0.47435000000000005,6.155,2000
29,8,1,0.1915,1.6925,0.0755,1.01555,11.3045,81.984,0.3331,5.7245,2000
30,8,2,0.2105,1.471,0.191,0.8826499999999999,10.0895,78.93,0.39344999999999997,5.667,2000
31,8,3,0.198,0.9645,0.4135,0.5787500000000001,6.975500000000001,65.697,0.3866,5.937,2000
32,9,0,0.4915,1.086,0.6945,0.5526000000000001,8.467,89.0635,0.38065,6.831,2000
