df_label,gini_days_mean,gini_days_median,gini_days_stdev,gini_berries_mean,gini_berries_median,gini_berries_stdev,min_days_mean,min_days_median,min_days_stdev,min_berries_mean,min_berries_median,min_berries_stdev,max_days_mean,max_days_median,max_days_stdev,max_berries_mean,max_berries_median,max_berries_stdev,total_days_mean,total_days_median,total_days_stdev,total_berries_mean,total_berries_median,total_berries_stdev,episode_length_mean,episode_length_median,episode_length_stdev
baseline,0.3827558068337726,0.3930910770105144,0.13620188450540546,0.4546138861923212,0.4642857142857143,0.1521934174356401,19.527,15.0,13.30474679530908,2.194,1.0,2.260414447280293,199.464,200.0,9.494358685390331,48.699,49.0,5.209754364702864,438.186,442.0,143.81840333259558,92.941,95.0,28.86871874403022,109.5465,81.0,87.06325769496634
utilitarian,0.4584463174609542,0.4636728339620382,0.09910866496815003,0.5502371855640958,0.5661430119176598,0.10270508319708054,17.606,15.0,9.62327238372537,1.971,2.0,1.7026620504545398,196.056,200.0,22.54100621003776,50.494,53.0,8.929821146344741,333.81,298.0,97.52913324659372,72.483,69.0,19.252333971842567,83.4525,39.0,79.85251937141678
maximin,0.3930026230817199,0.4095982142857143,0.11004817566562418,0.4669970293058789,0.4693877551020408,0.11938559886522965,17.582,15.0,13.549792355341571,1.964,1.0,2.2886550508851133,192.835,200.0,32.90341030059664,45.826,47.0,9.522520800838526,414.046,435.0,125.43363775910146,85.46,89.0,25.312786040598873,103.5115,63.0,85.59488588036213
egalitarian,0.4007769306553983,0.40497737556561086,0.10340490358282514,0.46899898595962325,0.4665807560137457,0.11877245693119602,18.223,15.0,11.39452088093686,1.873,1.0,2.059882063156557,199.221,200.0,10.807912377974295,46.623,46.0,5.931952381725519,427.729,436.0,106.86333014804624,87.98,90.0,20.972158482889437,106.93225,74.0,86.37223049387819
average,0.3897324010161315,0.38879318059781637,0.09303144605031241,0.4853595456881163,0.47485955056179774,0.09019230187169759,18.455,15.0,11.351865037950365,1.92,1.0,1.9430325204111678,180.326,200.0,47.480291723009685,43.13,44.0,12.25354027411055,369.075,414.5,123.90669168064832,74.887,81.0,26.472382174976588,92.26875,51.0,79.61711339042415
majoritarian,0.40937866346176843,0.4060035632922484,0.10881442274452359,0.4905655283700451,0.4849397590361446,0.12074771493939353,19.823,15.0,13.477288611152776,2.252,1.0,2.3996362754080574,198.578,200.0,14.80361655350013,48.121,48.0,7.735256504679931,395.044,418.0,111.83828443724387,82.246,83.0,22.279718801409274,98.761,57.0,82.52942599787595
veto,0.36733051780593895,0.38088811148541646,0.12346587954303888,0.43277947356898144,0.4410112359550562,0.13907431813708557,22.958,15.0,21.10819252782653,2.703,2.0,3.5359997588085745,198.798,200.0,12.992459351485383,45.079,45.0,6.7541377967418885,449.284,448.0,127.3847251918856,90.048,93.0,25.128970555141354,112.321,104.0,84.07389347408012
optimist,0.38536323344049156,0.3962053571428571,0.11110105307212696,0.4509933925080096,0.4587912087912088,0.12870919570316314,19.421,15.0,13.074505791872276,2.174,2.0,2.3197209110375985,198.739,200.0,12.444667482450015,46.252,47.0,6.644143333842267,429.669,436.0,119.03279483085846,88.9,91.0,23.503753454000204,107.41725,80.0,83.91307111120013
