agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,egalitarian,1,22,2,2,0,0.0,11.000000000000002,143.0,0,-0.1999999999999999,9,4
1,egalitarian,1,22,0,2,2,0.0,0.0,120.0,1,-1.1,8,2
2,baseline,1,200,15,36,1,2.499999999999986,114.99999999999986,13566.0,0,1.0,16,51
3,baseline,1,22,1,2,2,0.0,5.000000000000002,161.0,0,-1.0,11,3
0,egalitarian,2,200,0,39,1,4.200000000000032,42.00000000000032,8826.0,1,0.9,14,39
1,egalitarian,2,21,2,2,2,0.0,11.0,203.0,0,-0.1999999999999999,11,4
2,baseline,2,15,0,1,2,0.0,0.0,81.0,2,-1.2,9,1
3,baseline,2,15,1,1,2,0.0,5.000000000000001,116.0,0,-1.0,9,2
0,egalitarian,3,50,0,7,2,0.0,0.0,471.0,0,-1.0,23,7
1,egalitarian,3,69,1,10,2,0.0,5.000000000000002,563.0,0,-1.0,32,11
2,baseline,3,200,10,35,3,1.7999999999999896,77.9999999999999,6582.0,0,1.0,33,45
3,baseline,3,33,1,4,2,0.0,5.000000000000003,239.0,0,-1.0,17,5
0,egalitarian,4,45,2,6,1,0.0,11.000000000000004,341.0,0,-0.1999999999999999,25,8
1,egalitarian,4,39,1,5,2,0.0,5.000000000000001,338.0,0,-1.0,19,6
2,baseline,4,200,19,37,1,2.9999999999999867,143.99999999999986,14346.0,0,1.0,28,56
3,baseline,4,33,1,4,1,0.0,5.000000000000004,233.0,0,-1.0,19,5
0,egalitarian,5,15,0,1,1,0.0,0.0,75.0,0,-1.0,7,1
1,egalitarian,5,50,0,7,4,0.0,0.0,609.0,1,-1.1,20,7
2,baseline,5,200,19,37,0,2.999999999999986,143.99999999999986,14514.0,0,2.0,18,56
3,baseline,5,27,0,3,0,0.0,0.0,117.0,4,-1.2,11,3
0,egalitarian,6,21,0,2,2,0.0,0.0,144.0,0,-1.0,9,2
1,egalitarian,6,200,5,34,6,1.1999999999999864,41.999999999999865,7776.0,0,1.8,34,39
2,baseline,6,200,2,53,2,12.600000000000044,138.00000000000043,16380.0,1,2.0,35,55
3,baseline,6,50,0,7,3,0.0,0.0,567.0,4,-1.2,26,7
0,egalitarian,7,15,0,1,1,0.0,0.0,87.0,2,-1.1,12,1
1,egalitarian,7,200,1,37,8,2.999999999999992,35.999999999999915,6960.0,3,1.1,43,38
2,baseline,7,200,0,45,1,7.800000000000015,78.00000000000014,8940.0,1,2.0,29,45
3,baseline,7,140,2,22,4,0.0,11.999999999999988,1278.0,0,0.0,32,24
0,egalitarian,8,63,0,9,4,0.0,0.0,489.0,2,-1.1,31,9
1,egalitarian,8,38,0,5,2,0.0,0.0,357.0,0,-1.0,12,5
2,baseline,8,200,18,37,1,2.9999999999999885,137.99999999999986,13560.0,0,2.0,31,55
3,baseline,8,33,0,4,1,0.0,0.0,198.0,1,-1.2,17,4
0,egalitarian,9,15,0,1,1,0.0,0.0,105.0,0,-1.0,8,1
1,egalitarian,9,32,3,4,2,0.0,17.999999999999996,390.0,3,-1.1,14,7
2,baseline,9,200,19,37,1,2.9999999999999862,143.99999999999986,16272.0,0,1.0,19,56
3,baseline,9,15,1,1,0,0.0,5.000000000000002,74.0,0,0.0,7,2
0,egalitarian,10,21,1,2,0,0.0,5.000000000000003,179.0,4,-1.1,8,3
1,egalitarian,10,104,0,16,7,0.0,0.0,1908.0,3,-1.1,28,16
2,baseline,10,200,20,38,0,3.6000000000000103,156.00000000000009,18216.0,0,1.0,26,58
