episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,264.0,7206.0,2937.75,11751.0,0.5207429154965535,6,43,22.5,90,0.3833333333333333,46,200,124.5,498,0.3062248995983936
2,47.0,14718.0,4757.75,19031.0,0.627357994850507,1,57,22.75,91,0.5302197802197802,9,200,104.25,417,0.43705035971223016
3,110.0,10698.0,3946.0,15784.0,0.5755828687278256,2,50,23.25,93,0.47580645161290325,15,200,110.5,442,0.4117647058823529
4,63.0,12450.0,6228.75,24915.0,0.3796809151113787,1,41,30.0,120,0.25416666666666665,15,200,153.75,615,0.22560975609756095
5,47.0,16044.0,6346.75,25387.0,0.5581892307086304,1,50,25.5,102,0.4558823529411765,9,200,112.0,448,0.4095982142857143
6,233.0,8736.0,4421.75,17687.0,0.37608130265166506,5,45,30.25,121,0.25,33,200,158.25,633,0.19786729857819907
7,71.0,15336.0,4238.75,16955.0,0.6870097316425833,2,58,20.5,82,0.524390243902439,9,200,89.5,358,0.4162011173184358
8,47.0,2367.0,655.25,2621.0,0.6693056085463563,1,15,4.75,19,0.5657894736842105,9,98,35.75,143,0.4772727272727273
9,156.0,8856.0,4176.75,16707.0,0.4666457173639792,2,42,25.75,103,0.337378640776699,21,200,135.75,543,0.28314917127071826
10,83.0,9822.0,3392.0,13568.0,0.5386202830188679,1,51,25.25,101,0.37376237623762376,9,200,129.75,519,0.2789017341040463
11,47.0,10746.0,3803.75,15215.0,0.5789516924088071,1,41,21.25,85,0.4441176470588235,9,200,110.25,441,0.4200680272108843
12,42.0,9144.0,3893.25,15573.0,0.5350125216721249,0,44,21.75,87,0.48563218390804597,9,200,109.0,436,0.4277522935779816
13,77.0,16068.0,5458.75,21835.0,0.6123082207465079,1,60,25.5,102,0.5245098039215687,9,200,106.0,424,0.44693396226415094
14,81.0,6234.0,2607.0,10428.0,0.5361047180667434,1,40,19.75,79,0.48417721518987344,15,200,107.5,430,0.43023255813953487
15,102.0,11616.0,3188.0,12752.0,0.6844024466750314,2,49,17.0,68,0.5294117647058824,21,200,82.25,329,0.41261398176291797
16,428.0,11508.0,4103.0,16412.0,0.5350353399951255,9,43,24.25,97,0.3273195876288659,51,200,129.75,519,0.2789017341040463
17,63.0,12792.0,5458.5,21834.0,0.5377851057982962,1,49,23.5,94,0.49468085106382975,15,200,107.5,430,0.43023255813953487
18,36.0,11376.0,2905.75,11623.0,0.7328357566893229,0,50,13.75,55,0.6863636363636364,9,200,58.25,233,0.621244635193133
19,47.0,11856.0,5080.75,20323.0,0.5343084190326232,1,51,24.25,97,0.4768041237113402,9,200,109.0,436,0.4277522935779816
20,120.0,11220.0,4915.5,19662.0,0.5257094903875495,2,49,24.0,96,0.47395833333333337,21,200,110.5,442,0.40497737556561086
21,42.0,1143.0,434.75,1739.0,0.488355376653249,0,13,5.75,23,0.42391304347826086,9,50,29.5,118,0.27118644067796616
22,122.0,18582.0,6199.25,24797.0,0.6113541960721055,2,59,27.25,109,0.46100917431192656,15,200,119.5,478,0.36192468619246865
23,36.0,11874.0,5316.0,21264.0,0.5224322799097065,0,48,24.25,97,0.4768041237113402,9,200,110.5,442,0.418552036199095
24,77.0,11250.0,4599.5,18398.0,0.5397325796282204,1,49,25.5,102,0.4362745098039216,9,200,118.0,472,0.37605932203389836
25,101.0,12228.0,4748.0,18992.0,0.49528748946925016,2,50,28.75,115,0.3326086956521739,9,200,144.75,579,0.26036269430051817
26,53.0,13884.0,4628.0,18512.0,0.6074708297320657,1,49,24.75,99,0.452020202020202,9,200,114.75,459,0.39379084967320266
27,71.0,10416.0,2959.25,11837.0,0.6781490242460083,1,50,17.0,68,0.5882352941176471,9,200,77.5,310,0.5096774193548387
28,41.0,284.0,111.75,447.0,0.4289709172259508,0,6,2.25,9,0.5277777777777778,9,15,12.0,48,0.125
29,53.0,13254.0,4586.0,18344.0,0.6060019624945486,1,50,22.25,89,0.5140449438202247,9,200,106.0,424,0.44693396226415094
30,98.0,7410.0,2632.0,10528.0,0.5836341185410334,3,44,18.75,75,0.4833333333333333,15,200,95.5,382,0.43848167539267013
31,69.0,7074.0,3226.5,12906.0,0.4523477452347745,1,42,24.75,99,0.36616161616161613,15,200,131.25,525,0.30714285714285716
32,42.0,13890.0,4689.75,18759.0,0.6019110826803135,0,51,24.25,97,0.46649484536082475,9,200,117.75,471,0.3773885350318471
33,144.0,8316.0,3742.5,14970.0,0.5111222444889779,2,47,24.0,96,0.453125,21,200,113.5,454,0.3876651982378855
34,207.0,8448.0,2276.0,9104.0,0.679591388400703,5,48,15.75,63,0.5119047619047619,27,200,76.25,305,0.4254098360655738
