day,baseline,maximin
1,0.0,0.0
2,0.052,0.0885
3,0.245,0.3235
4,0.4095,0.5015
5,0.597,0.7035
6,0.773,0.894
7,0.9505,1.046
8,1.129,1.261
9,1.326,1.476
10,1.619074177356386,1.6480246280143664
11,1.802348336594912,1.8345712356515869
12,1.9947780678851175,2.0195813639432814
13,2.1742819843342036,2.1985145172180958
14,2.3609660574412534,2.4024307900067523
15,2.587467362924282,2.5793382849426063
16,2.8392351274787537,2.7935165609584214
17,3.0411081322609474,2.973271889400922
18,3.1992850759606792,3.1640552995391706
19,3.4048257372654156,3.342857142857143
20,3.579088471849866,3.584331797235023
21,3.80990990990991,3.7820867959372113
22,4.088118811881188,3.988527724665392
23,4.29873417721519,4.1658595641646485
24,4.473417721518987,4.3692493946731235
25,4.667088607594937,4.552058111380146
26,4.878481012658228,4.737288135593221
27,5.112531969309463,4.95
28,5.368998628257888,5.1746835443037975
29,5.620689655172414,5.3904
30,5.781034482758621,5.559294871794871
31,5.95,5.7451923076923075
32,6.153448275862069,5.940705128205129
33,6.379370629370629,6.143086816720257
34,6.600746268656716,6.323873121869783
35,6.802752293577981,6.540322580645161
36,6.974770642201835,6.725806451612903
37,7.151376146788991,6.921370967741935
38,7.314220183486238,7.118951612903226
39,7.518518518518518,7.316326530612245
40,7.736585365853658,7.546236559139785
41,7.959876543209877,7.732824427480916
42,8.083333333333334,7.918575063613232
43,8.265432098765432,8.132315521628499
44,8.487654320987655,8.363867684478372
45,8.714733542319749,8.545918367346939
46,8.870550161812298,8.743243243243244
47,9.074688796680498,8.909657320872274
48,9.232365145228215,9.096573208722742
49,9.37344398340249,9.299065420560748
50,9.568464730290456,9.504672897196262
