day,baseline,maximin
1,0.0,0.0
2,0.1075,0.1805
3,0.46649999999999997,0.73
4,0.851,1.2189999999999999
5,1.403,1.9060000000000001
6,2.081,2.7479999999999998
7,2.9440000000000004,3.5189999999999997
8,3.8824999999999994,4.2155
9,4.577,4.924
10,5.304926897989206,5.706835083241824
11,5.758077303670852,6.319378798109386
12,6.454960835509138,7.086428089128967
13,7.308093994778067,7.835921674544227
14,8.180809399477807,8.576637407157326
15,8.910574412532638,9.255908170155301
16,9.681211627629377,10.129218587017947
17,10.159070598748883,10.772350230414748
18,10.831099195710454,11.558525345622119
19,11.698838248436104,12.289400921658986
20,12.491510277033065,13.044239631336406
21,13.210267371929572,13.759533536177045
22,14.035304223435162,14.618103848625868
23,14.554430379746833,15.280871670702178
24,15.253164556962025,16.037530266343826
25,16.09113924050633,16.753026634382568
26,16.9126582278481,17.43946731234867
27,17.620407432500865,18.184024701366003
28,18.390849417049964,19.091760651447412
29,18.95344827586207,19.871307692307695
30,19.663793103448278,20.5625
31,20.46206896551724,21.256410256410255
32,21.23793103448276,22.00801282051282
33,22.003164586099924,22.711879029576064
34,22.69903262621576,23.57515805773536
35,23.227064220183486,24.33467741935484
36,23.931192660550458,25.07258064516129
37,24.75229357798165,25.762096774193544
38,25.504587155963304,26.439516129032256
39,26.206357964528504,27.161490687753748
40,26.96739591519338,28.055331226266258
41,27.459876543209877,28.72519083969466
42,28.098765432098766,29.47328244274809
43,28.901234567901238,30.19083969465649
44,29.669753086419753,30.882951653944023
45,30.393564692226107,31.650372526808304
46,31.04884047256137,32.52659235028077
47,31.647302904564313,33.205607476635514
48,32.336099585062236,33.887850467289724
49,33.149377593360995,34.55140186915888
50,33.89626556016597,35.320872274143305
