,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
6398,1,66,16,0,2,0,0.4000000000000002,4.000000000000002,0,-1.0,10,2
6399,2,66,16,0,3,0,1.0,10.0,0,-1.0,7,3
6557,1,67,40,0,10,0,2.7999999999999985,27.999999999999982,2,-1.2,11,10
6558,2,67,40,0,7,2,1.0000000000000002,10.000000000000002,2,-1.2,10,7
6644,2,68,22,0,3,0,0.4000000000000001,4.000000000000001,0,-1.0,6,3
6645,3,68,22,1,3,0,0.4000000000000003,10.000000000000004,0,0.0,6,4
6683,1,69,10,0,1,0,0.4000000000000002,4.000000000000002,3,-1.2,11,1
6684,2,69,10,0,2,0,1.0,9.999999999999998,1,-1.2,10,2
6842,2,70,40,0,6,1,0.3999999999999998,3.999999999999998,0,-1.0,10,6
6843,3,70,40,0,6,0,0.4000000000000002,4.000000000000002,0,-1.0,11,6
6977,2,71,34,0,5,1,0.4000000000000003,4.000000000000004,0,-1.0,8,5
6978,3,71,34,1,5,1,0.4000000000000003,10.000000000000004,0,0.0,8,6
7016,1,72,10,0,2,0,1.0,10.0,0,-1.0,9,2
7017,2,72,10,0,2,0,1.0,10.0,1,0.0,8,2
7079,1,73,16,0,3,0,0.9999999999999996,9.999999999999996,0,-1.0,8,3
7080,2,73,16,0,2,0,0.4000000000000003,4.000000000000004,0,-1.0,9,2
7142,2,74,16,0,3,0,1.0000000000000002,10.000000000000002,1,0.0,6,3
7143,3,74,16,1,2,1,0.4000000000000001,10.0,2,-1.2,7,3
7228,0,75,22,0,4,0,1.0,10.0,0,-1.0,6,4
7229,1,75,22,0,3,0,0.4000000000000004,4.000000000000004,1,-1.2,6,3
7339,2,76,28,1,4,0,0.4000000000000006,10.000000000000004,4,-1.2,8,5
7340,3,76,28,0,4,1,0.4000000000000004,4.000000000000004,0,-1.0,8,4
7450,2,77,28,0,4,0,0.4000000000000002,4.000000000000002,0,-1.0,9,4
7451,3,77,28,1,4,3,0.4,10.0,0,0.0,8,5
7537,1,78,22,1,4,0,0.9999999999999988,15.999999999999988,0,0.0,6,5
7538,2,78,22,0,3,0,0.4000000000000002,4.000000000000002,0,-1.0,6,3
7696,1,79,40,0,10,0,2.799999999999998,27.99999999999998,4,-1.2,12,10
7697,2,79,40,0,6,1,0.3999999999999994,3.9999999999999942,3,-1.2,9,6
7806,0,80,28,0,5,2,1.0,10.0,1,0.0,7,5
7807,1,80,28,0,7,0,2.199999999999998,21.99999999999998,1,-1.2,10,7
7869,1,81,16,0,2,0,0.4000000000000001,4.000000000000001,2,-1.2,8,2
7870,2,81,16,0,3,0,1.0,10.0,1,0.0,7,3
7979,1,82,28,0,4,0,0.3999999999999998,3.999999999999998,2,-1.2,9,4
7980,2,82,28,0,4,0,0.4000000000000004,4.000000000000004,2,-1.2,10,4
8114,1,83,34,0,5,0,0.3999999999999998,3.999999999999998,1,-1.2,8,5
8115,2,83,34,1,5,0,0.4000000000000006,10.000000000000004,0,0.0,8,6
8197,2,84,21,0,3,0,0.5000000000000004,5.000000000000004,3,-1.2,5,3
8198,3,84,21,0,3,1,0.5000000000000003,5.000000000000003,0,-1.0,5,3
8284,2,85,22,0,4,0,0.9999999999999996,9.999999999999996,0,-1.0,6,4
8285,3,85,22,0,3,1,0.4000000000000002,4.000000000000002,0,-1.0,6,3
8371,1,86,22,0,5,0,1.5999999999999988,15.999999999999988,0,-1.0,6,5
8372,3,86,22,0,3,1,0.4000000000000003,4.000000000000004,4,-1.2,6,3
8458,2,87,22,0,5,0,1.5999999999999996,15.999999999999996,1,0.0,6,5
8459,3,87,22,0,3,0,0.4000000000000002,4.000000000000002,0,-1.0,6,3
8617,1,88,40,0,6,0,0.4000000000000007,4.000000000000006,0,-1.0,10,6
8618,3,88,40,1,6,1,0.4000000000000001,10.0,0,0.0,10,7
8703,0,89,22,0,3,0,0.4000000000000003,4.000000000000004,0,-1.0,6,3
8704,2,89,22,0,3,0,0.4000000000000002,4.000000000000002,1,-1.2,6,3
8742,1,90,10,0,2,0,0.9999999999999994,9.999999999999996,0,-1.0,9,2
8743,2,90,10,0,2,0,1.0,10.0,1,0.0,9,2
8901,1,91,40,0,9,0,2.199999999999999,21.999999999999982,4,-1.2,12,9
8902,2,91,40,0,7,1,1.0,10.0,0,-1.0,10,7
9101,2,92,50,0,9,1,1.2000000000000004,12.000000000000004,1,2.0,9,9
9102,3,92,50,0,9,0,1.2000000000000002,12.000000000000002,2,0.8,10,9
9164,1,93,16,0,5,0,2.199999999999999,21.999999999999982,4,-1.2,9,5
9165,2,93,16,0,3,0,0.9999999999999992,9.999999999999991,1,-1.2,8,3
9202,0,94,10,1,1,0,0.4000000000000001,10.0,0,0.0,9,2
9203,2,94,10,0,2,0,1.0,10.0,1,0.0,10,2
9289,1,95,22,0,4,0,1.0,10.0,1,0.0,6,4
9290,3,95,22,0,3,0,0.4000000000000004,4.000000000000004,3,-1.2,6,3
9328,1,96,10,0,1,0,0.4000000000000001,4.000000000000001,1,-1.2,13,1
9329,2,96,10,0,3,0,1.5999999999999996,15.999999999999996,0,-1.0,11,3
9462,1,97,34,0,6,1,0.9999999999999984,9.999999999999982,2,-1.2,8,6
9463,2,97,34,1,5,1,0.4000000000000006,10.000000000000004,0,0.0,6,6
9662,2,98,50,0,8,2,0.6000000000000002,6.000000000000002,0,1.0,11,8
9663,3,98,50,0,9,3,1.1999999999999995,11.999999999999996,3,1.5,10,9
9725,1,99,16,1,2,0,0.4000000000000002,10.000000000000002,0,0.0,10,3
9726,2,99,16,0,3,0,1.0,10.0,0,-1.0,8,3
9812,1,100,22,0,5,1,1.5999999999999988,15.999999999999988,2,-0.5,6,5
9813,2,100,22,0,4,0,1.0,9.999999999999998,0,-1.0,6,4
9947,2,101,34,0,5,1,0.4000000000000002,4.000000000000002,3,-1.2,8,5
9948,3,101,34,1,5,0,0.4000000000000004,10.000000000000004,0,0.0,7,6
10034,2,102,22,0,4,0,1.0000000000000002,10.000000000000002,1,0.0,6,4
10035,3,102,22,1,3,0,0.4000000000000002,10.000000000000002,0,0.0,6,4
10217,2,103,46,0,8,2,0.9999999999999974,9.999999999999972,0,-1.0,9,8
10218,3,103,46,0,7,3,0.4000000000000006,4.000000000000005,0,-1.0,9,7
10280,1,104,16,1,2,0,0.4000000000000001,10.0,0,0.0,9,3
10281,2,104,16,0,2,0,0.4000000000000001,4.000000000000001,1,-1.2,7,2
10342,0,105,16,0,2,0,0.4000000000000002,4.000000000000002,0,-1.0,8,2
10343,2,105,16,0,2,0,0.4000000000000002,4.000000000000002,3,-1.2,8,2
10380,0,106,10,1,1,0,0.4000000000000001,10.0,0,0.0,12,2
10381,2,106,10,0,1,0,0.4000000000000002,4.000000000000002,0,-1.0,9,1
10419,1,107,10,0,1,0,0.4000000000000001,4.000000000000001,0,-1.0,11,1
10420,2,107,10,0,2,0,1.0,10.0,0,-1.0,10,2
10458,1,108,10,0,1,0,0.4000000000000001,4.000000000000001,0,-1.0,12,1
10459,2,108,10,0,2,0,1.0,10.0,1,0.0,9,2
10641,2,109,46,0,9,1,1.5999999999999983,15.999999999999982,1,0.0,9,9
10642,3,109,46,1,7,0,0.4000000000000004,10.000000000000004,4,-1.2,9,8
10678,3,110,9,1,0,0,0.0,5.000000000000001,4,-1.2,10,1
10679,0,110,10,0,2,0,1.0,10.0,0,-1.0,9,2
10878,2,111,50,1,8,2,0.6,11.999999999999998,0,1.0,5,9
10879,3,111,50,1,7,0,4.718447854656915e-16,6.000000000000004,4,0.8,7,8
10964,0,112,22,0,4,1,1.0000000000000002,10.000000000000002,1,0.0,6,4
10965,2,112,22,0,3,0,0.4000000000000003,4.000000000000004,1,-1.2,6,3
11099,2,113,34,1,5,0,0.4000000000000004,10.000000000000004,0,0.0,8,6
11100,3,113,34,0,6,2,0.9999999999999996,9.999999999999996,0,-1.0,8,6
11186,1,114,22,0,5,0,1.5999999999999988,15.999999999999988,0,-1.0,6,5
11187,2,114,22,0,4,0,1.0000000000000002,10.000000000000002,1,0.0,6,4
11249,1,115,16,0,2,0,0.4000000000000001,4.000000000000001,0,-1.0,10,2
11250,2,115,16,0,3,0,1.0,10.0,0,-1.0,9,3
11287,0,116,10,0,2,0,1.0,10.0,1,0.0,11,2
11288,2,116,10,0,1,0,0.4000000000000001,4.000000000000001,0,-1.0,9,1
11326,1,117,10,0,3,0,1.5999999999999992,15.999999999999991,1,0.0,10,3
11327,2,117,10,1,2,0,0.9999999999999996,15.999999999999996,0,0.0,9,3
11365,2,118,10,0,2,0,1.0,10.0,0,-1.0,11,2
11366,3,118,10,0,1,0,0.4000000000000001,4.000000000000001,0,-1.0,12,1
11548,2,119,46,1,7,0,0.3999999999999996,9.999999999999996,2,-1.2,6,8
11549,3,119,46,0,7,1,0.4000000000000007,4.000000000000006,0,-1.0,8,7
11587,1,120,10,1,1,0,0.4000000000000001,10.0,0,0.0,10,2
11588,2,120,10,0,2,0,1.0,10.0,0,-1.0,9,2
11626,1,121,10,0,1,0,0.4000000000000001,4.000000000000001,2,-1.2,11,1
11627,2,121,10,0,1,0,0.4000000000000001,4.000000000000001,3,-1.2,8,1
11826,2,122,50,0,9,1,1.2000000000000002,12.000000000000002,0,1.0,9,9
11827,3,122,50,0,8,1,0.6000000000000005,6.000000000000005,0,1.0,11,8
11985,1,123,40,0,8,0,1.5999999999999983,15.999999999999982,2,-1.2,9,8
11986,2,123,40,0,6,1,0.4000000000000001,4.000000000000001,0,-1.0,10,6
12096,1,124,28,0,4,0,0.4000000000000002,4.000000000000002,0,-1.0,11,4
12097,2,124,28,0,5,0,1.0000000000000002,10.000000000000002,1,0.0,9,5
12207,1,125,28,0,9,0,3.3999999999999986,33.999999999999986,0,-1.0,10,9
12208,2,125,28,0,5,2,0.999999999999999,9.99999999999999,0,-1.0,9,5
12317,1,126,28,0,5,0,1.0,10.0,0,-1.0,8,5
12318,2,126,28,0,4,0,0.4000000000000006,4.000000000000005,3,-1.2,8,4
12355,0,127,10,0,1,0,0.4000000000000002,4.000000000000002,0,-1.0,10,1
12356,2,127,10,0,2,0,1.0,10.0,1,0.0,9,2
12538,2,128,46,1,7,0,0.4000000000000006,10.000000000000004,4,-1.2,7,8
12539,3,128,46,1,7,0,0.4000000000000003,10.000000000000004,2,-1.2,7,8
12738,2,129,50,0,9,0,1.2000000000000002,12.000000000000002,0,1.0,7,9
12739,3,129,50,0,8,0,0.6000000000000009,6.000000000000008,1,2.0,11,8
12776,2,130,10,0,1,0,0.4000000000000002,4.000000000000002,0,-1.0,8,1
12777,3,130,10,0,1,0,0.4000000000000002,4.000000000000002,0,-1.0,9,1
12838,0,131,16,1,2,0,0.4000000000000003,10.000000000000004,0,0.0,6,3
12839,2,131,16,0,2,0,0.4000000000000002,4.000000000000002,0,-1.0,8,2
12973,1,132,34,0,8,2,2.199999999999998,21.99999999999998,4,-1.2,7,8
12974,2,132,34,0,6,0,1.0000000000000004,10.000000000000004,4,-1.2,8,6
13012,1,133,10,1,1,0,0.4000000000000001,10.0,2,-1.2,10,2
13013,3,133,10,0,1,0,0.4000000000000001,4.000000000000001,0,-1.0,10,1
13051,2,134,10,0,2,0,1.0,9.999999999999998,0,-1.0,9,2
13052,3,134,10,0,2,0,1.0,10.0,1,0.0,11,2
13138,1,135,22,0,3,0,0.4000000000000003,4.000000000000004,0,-1.0,6,3
13139,2,135,22,0,4,0,1.0000000000000002,10.000000000000002,1,0.0,6,4
13273,1,136,34,0,5,0,0.4000000000000004,4.000000000000004,2,-1.2,8,5
13274,2,136,34,0,6,0,1.0000000000000002,10.000000000000002,4,-1.2,8,6
13335,0,137,16,0,2,1,0.4000000000000002,4.000000000000002,0,-1.0,10,2
13336,2,137,16,0,2,0,0.4000000000000003,4.000000000000004,1,-1.2,9,2
13374,1,138,10,0,1,0,0.4000000000000002,4.000000000000002,0,-1.0,13,1
13375,2,138,10,0,2,0,1.0,10.0,1,0.0,10,2
13412,0,139,10,0,2,0,1.0,10.0,1,0.0,10,2
13413,2,139,10,0,1,0,0.4000000000000001,4.000000000000001,2,-1.2,10,1
13499,2,140,22,0,4,0,1.0,10.0,4,-1.2,6,4
13500,3,140,22,1,3,1,0.4000000000000001,10.0,0,0.0,6,4
13634,1,141,34,0,6,0,0.9999999999999988,9.999999999999988,2,-1.2,6,6
13635,2,141,34,1,5,1,0.4000000000000001,10.0,0,0.0,7,6
13673,1,142,10,1,1,0,0.4000000000000002,10.000000000000002,0,0.0,13,2
13674,3,142,10,0,1,0,0.4000000000000002,4.000000000000002,3,-1.2,9,1
13760,1,143,22,0,4,1,0.9999999999999996,9.999999999999996,0,-1.0,6,4
13761,2,143,22,0,4,0,0.9999999999999996,9.999999999999996,2,-1.2,6,4
13823,1,144,16,0,3,0,0.9999999999999996,9.999999999999996,2,-1.2,7,3
13824,2,144,16,0,2,0,0.4000000000000003,4.000000000000004,3,-1.2,8,2
13958,1,145,34,1,6,1,0.9999999999999988,15.999999999999988,0,0.0,7,7
13959,3,145,34,1,5,1,0.4000000000000007,10.000000000000004,0,0.0,6,6
14020,1,146,16,0,2,0,0.3999999999999993,3.999999999999993,0,-1.0,8,2
14021,2,146,16,1,2,0,0.4000000000000002,10.000000000000002,0,0.0,9,3
14057,3,147,9,1,0,0,0.0,5.000000000000001,3,-1.2,8,1
14058,2,147,10,0,1,0,0.4000000000000001,4.000000000000001,3,-1.2,11,1
14096,1,148,10,0,1,0,0.4000000000000002,4.000000000000002,2,-1.2,11,1
14097,3,148,10,0,1,0,0.4000000000000002,4.000000000000002,0,-1.0,10,1
14157,3,149,15,1,1,0,0.0,5.000000000000002,0,0.0,7,2
14158,0,149,16,0,3,0,1.0,10.0,1,0.0,9,3
14196,1,150,10,0,2,0,0.9999999999999996,9.999999999999996,2,-1.2,11,2
14197,2,150,10,0,3,0,1.6,16.0,0,-1.0,9,3
14283,2,151,22,0,5,0,1.5999999999999988,15.999999999999988,4,-1.2,6,5
14284,3,151,22,1,3,0,0.4000000000000003,10.000000000000004,0,0.0,6,4
14370,1,152,22,0,3,0,0.4000000000000002,4.000000000000002,4,-1.2,6,3
14371,3,152,22,0,3,0,0.4000000000000002,4.000000000000002,0,-1.0,6,3
14529,1,153,40,1,6,0,0.3999999999999998,9.999999999999996,4,-1.2,10,7
14530,2,153,40,0,6,0,0.4000000000000003,4.000000000000004,3,-1.2,12,6
14567,0,154,10,1,2,0,1.0,16.0,0,0.0,10,3
14568,2,154,10,1,1,0,0.4000000000000002,10.000000000000002,0,0.0,10,2
14654,1,155,22,0,4,0,0.9999999999999996,9.999999999999996,2,-1.2,6,4
14655,3,155,22,1,4,1,1.0,16.0,0,-1.0,6,5
14693,1,156,10,0,1,0,0.4000000000000001,4.000000000000001,2,-1.2,11,1
14694,2,156,10,0,2,0,1.0,10.0,0,-1.0,8,2
14756,1,157,16,0,2,0,0.4000000000000003,4.000000000000004,0,-1.0,10,2
14757,2,157,16,0,3,0,1.0,10.0,0,-1.0,7,3
14818,0,158,16,0,3,0,1.0,10.0,0,-1.0,9,3
14819,2,158,16,1,2,0,0.4000000000000003,10.000000000000004,0,0.0,9,3
15001,1,159,46,0,9,0,1.599999999999997,15.99999999999997,2,-1.2,7,9
15002,2,159,46,0,7,1,0.4000000000000006,4.000000000000005,0,-1.0,8,7
15088,1,160,22,0,4,1,0.9999999999999992,9.999999999999991,0,-1.0,6,4
15089,3,160,22,1,3,1,0.4000000000000001,10.0,0,0.0,6,4
15175,1,161,22,0,3,0,0.4000000000000002,4.000000000000002,2,-1.2,6,3
15176,2,161,22,0,3,0,0.4000000000000002,4.000000000000002,0,-1.0,6,3
15238,1,162,16,0,2,0,0.4000000000000002,4.000000000000002,0,-1.0,8,2
15239,2,162,16,0,3,0,1.0,10.0,1,0.0,6,3
15277,1,163,10,0,2,0,0.9999999999999996,9.999999999999996,2,-1.2,8,2
15278,2,163,10,1,1,0,0.4000000000000002,10.000000000000002,0,0.0,8,2
15384,2,164,27,0,3,1,0.0,0.0,0,-2.0,8,3
15385,3,164,27,1,3,1,0.0,5.000000000000002,2,-2.2,9,4
15563,2,165,45,0,7,2,0.5000000000000004,5.000000000000004,1,-1.2,9,7
15564,3,165,45,0,7,0,0.5000000000000007,5.000000000000006,1,0.0,9,7
15722,1,166,40,0,8,0,1.5999999999999988,15.999999999999988,2,-1.2,12,8
15723,2,166,40,0,7,1,0.9999999999999996,9.999999999999996,0,-1.0,10,7
15785,1,167,16,0,3,0,0.9999999999999996,9.999999999999996,0,-1.0,8,3
15786,2,167,16,0,3,0,1.0,10.0,0,-1.0,8,3
15824,1,168,10,0,2,0,0.9999999999999996,9.999999999999996,2,-1.2,9,2
15825,2,168,10,0,1,1,0.4000000000000002,4.000000000000002,3,-1.2,8,1
15862,0,169,10,0,2,0,1.0,10.0,1,0.0,11,2
15863,2,169,10,0,2,0,1.0,10.0,1,0.0,10,2
15996,0,170,34,0,6,1,1.0,10.0,0,-1.0,8,6
15997,2,170,34,0,6,0,0.9999999999999992,9.999999999999991,2,-1.2,8,6
16179,2,171,46,0,8,3,0.9999999999999986,9.999999999999986,1,0.0,7,8
