day,baseline,maximin
1,0.01780404959858629,0.020444439328218388
2,0.18694199999999983,0.27244199999999985
3,0.517502249999999,0.7698622499999991
4,0.9413542499999997,0.8321129999999998
5,1.147121999999999,0.9609682499999996
6,1.2083190000000004,0.7799279999999998
7,1.0888642499999992,0.8808742499999999
8,0.9204029999999997,1.2239369999999996
9,1.0299260624999993,1.2951014166666666
10,1.6064431247058995,1.0860551105178176
11,2.380881850817504,1.3564976308049606
12,2.3711184887755716,1.3922783344830132
13,2.1502366401025297,1.510847051625335
14,2.157845850745451,1.563205053796431
15,2.5476255249200666,1.8425304057714753
16,2.8564122814503663,1.4155961228993137
17,3.1795719560024556,1.7907137548047285
18,3.4238799962624555,1.6373454522287547
19,3.5467515758756183,1.937173437533179
20,3.850093558256478,2.5719407929665072
21,4.90666913358325,2.8440564505188406
22,5.413177155434094,2.4566425605331577
23,5.930376542220787,2.8765484935715087
24,6.2092116647972935,3.3597092672173647
25,6.495978208620397,3.875663221335639
26,7.583342413074809,3.7048599100657142
27,8.78869705502449,4.488408683113469
28,9.51266810517753,3.66007460558931
29,10.766423900118875,4.188845461360935
30,10.961058263971433,4.675565520216948
31,11.24777942925086,4.724875184911229
32,11.376777645659892,4.529608912721878
33,13.151742079017852,4.9444267953995995
34,13.859036473397039,4.600844742845908
35,15.415542673175617,5.274486212278861
36,14.333184285834479,6.1575507284078865
37,15.402112616783048,6.646055541102996
38,15.156852327245128,6.866529006243474
39,15.937180521023052,6.769876955458009
40,16.391719747071797,6.592535920613179
41,17.87297096479188,7.748635471903321
42,16.66149405578411,8.376978808538714
43,17.660808184727866,8.576190198706344
44,19.677269090077655,9.328593904784077
45,21.45090451910404,10.520144442312379
46,19.47753282360274,8.978233519464114
47,20.602331227079326,10.185227239642433
48,21.19405657616078,10.988674411156685
49,21.476696337872866,11.49966518182079
50,21.447977824073178,11.585407750312948
