day,baseline,maximin
1,0.008052266372078565,0.008662770711584944
2,0.02791841973899989,0.030576801627955952
3,0.04756426668511904,0.053257027147612934
4,0.061615299668708046,0.05571803146430021
5,0.06611092769891047,0.058409669631932504
6,0.0679075441835928,0.053015789125982815
7,0.06335942989059529,0.055199323988468274
8,0.056616341030195416,0.06523246598864074
9,0.05587432858726227,0.0684397989414467
10,0.07275127136243364,0.060300921549768516
11,0.08816587313039181,0.0683205459709213
12,0.08871644295302006,0.06863382704653209
13,0.0839096698013746,0.06929670879739724
14,0.08764258555133075,0.07282313635414495
15,0.09913365553046471,0.07781248689672515
16,0.10101952108805645,0.06379087581628862
17,0.10163666121112902,0.07227323688003828
18,0.10310826164583675,0.06937659303313493
19,0.1085817228955126,0.07356185973207241
20,0.11609639743378808,0.08494637719068776
21,0.1316180515949006,0.08745316338867837
22,0.13060433691289308,0.07807483482728195
23,0.13251188932122782,0.08264275540593014
24,0.13504215001080744,0.08890075742862691
25,0.1402791841458122,0.09706224925585616
26,0.15300306882946058,0.09554906617033554
27,0.16379958976843678,0.10485098204105125
28,0.16238712533938426,0.0882950518589316
29,0.16935032203864453,0.09421528802493118
30,0.17029527191179206,0.09851720047449586
31,0.17371764705882353,0.09782608695652173
32,0.1745920090039388,0.09827099505998604
33,0.18550944528349378,0.10061343075708162
34,0.18590153828484124,0.09318422580726593
35,0.19388669774112577,0.09824414715719088
36,0.18622964459764613,0.1057299405646357
37,0.1945975083852418,0.11174066505665947
38,0.19454512504530608,0.11291224147568468
39,0.19518709973062998,0.10924492711799072
40,0.1949774456672866,0.10366283641521101
41,0.2026290857413544,0.11154615128290546
42,0.19581164221486014,0.11588196286472141
43,0.20167373880245143,0.11729622266401574
44,0.21443812233285864,0.12186261558784683
45,0.21972795505572562,0.12864000616821114
46,0.2054845636390521,0.11564825197833795
47,0.21130221130221094,0.1225718725718723
48,0.2146351406441087,0.12742060418280388
49,0.21731557377049127,0.129761446710273
50,0.21921641791044744,0.12990007686395066
