day,baseline,maximin
1,0.0,0.0
2,0.002,0.0295
3,0.0135,0.13
4,0.0535,0.2155
5,0.1,0.337
6,0.1845,0.514
7,0.333,0.7665
8,0.6815,0.934
9,0.9295,1.1035
10,1.1119090365050868,1.2866629773104594
11,1.1325065274151436,1.37474679270763
12,1.2160574412532636,1.5422012153950033
13,1.4007832898172323,1.7724510465901417
14,1.6827676240208878,1.9655638082376772
15,1.9099216710182767,2.1397704253882512
16,2.1145833333333335,2.3560090702947845
17,2.1483467381590704,2.4525345622119814
18,2.258266309204647,2.640552995391705
19,2.455764075067024,2.8405529953917052
20,2.6899016979445936,3.0175115207373273
21,2.8847184986595176,3.1840888066604993
22,3.10597519729425,3.3807053941908713
23,3.1645569620253164,3.4951573849878934
24,3.293670886075949,3.6779661016949152
25,3.5025316455696203,3.8801452784503634
26,3.7240506329113923,4.036319612590799
27,3.906210392902408,4.185365853658537
28,4.1020408163265305,4.426553672316384
29,4.141379310344828,4.5673076923076925
30,4.320689655172414,4.748397435897436
31,4.518965517241379,4.9375
32,4.751724137931035,5.118589743589744
33,4.92894280762565,5.2817589576547235
34,5.089211618257261,5.503663003663004
35,5.146788990825688,5.629032258064516
36,5.325688073394495,5.826612903225806
37,5.529816513761468,5.985887096774194
38,5.75,6.163306451612903
39,5.958333333333333,6.340122199592668
40,6.128851540616247,6.543181818181818
41,6.160493827160494,6.661577608142494
42,6.345679012345679,6.8320610687022905
43,6.577160493827161,7.00763358778626
44,6.753086419753086,7.185750636132315
45,6.928792569659443,7.337628865979381
46,7.093984962406015,7.545977011494253
47,7.145228215767635,7.682242990654205
48,7.340248962655601,7.8473520249221185
49,7.564315352697095,8.031152647975079
50,7.771784232365145,8.19626168224299
