day,baseline,maximin
1,0.007685848442266163,0.008861716012914966
2,0.02996241648106901,0.02841367929496874
3,0.049161198674152695,0.050306572785769665
4,0.0612159638258134,0.05166912125674994
5,0.06594964282282101,0.048969405227280216
6,0.06861395646606905,0.04791432696935649
7,0.06314946100806074,0.0522099980698707
8,0.05614089878036754,0.05482884498382945
9,0.06595958276880909,0.06154153993917055
10,0.0768813634518013,0.05184523904504146
11,0.07984257262565286,0.05398217607653333
12,0.07932032479266327,0.05539957587224498
13,0.08376560291438184,0.06341558704597872
14,0.09456586047566651,0.0674491919218636
15,0.0998015089047335,0.07569444627531396
16,0.10510375874954558,0.06406114441899824
17,0.10304425224821068,0.06461048678114212
18,0.10385899667763265,0.06787304262198157
19,0.10810239125986487,0.0710828644932957
20,0.11215346565837425,0.07436324309911146
21,0.1200065991600281,0.07637249536361312
22,0.1248388198708068,0.05985474021484416
23,0.12262819502404154,0.06316767494450737
24,0.11925429635340556,0.06610436316214985
25,0.12059096027678096,0.0733451966421752
26,0.1236943011178786,0.07639734429549816
27,0.1356776751323172,0.0789451169881612
28,0.13538969156900404,0.06924786163165342
29,0.13291274736801717,0.0687143758679225
30,0.12924548147554704,0.07300473079093783
31,0.13141988154404594,0.07564643437198293
32,0.1295589098445018,0.07574400790336044
33,0.14437696655492327,0.08082880643244295
34,0.14040656481120806,0.06995216976473229
35,0.13926828603990637,0.07448422602023075
36,0.13866424152319645,0.07656713541879556
37,0.13512937132826464,0.08010724458555152
38,0.13760100921400764,0.08051286958712511
39,0.14479178681163818,0.08645735872947502
40,0.1346710705868137,0.0717578764097353
41,0.13238624408874822,0.07211313559083243
42,0.12874642260968283,0.07250232648538435
43,0.12572579985217391,0.07666121801839854
44,0.12809824125561042,0.07363239008007816
45,0.1467237509874375,0.07892482903864706
46,0.14520612694115909,0.07160762003115817
47,0.14278487264324524,0.07271686804282385
48,0.13782658902743483,0.06848302623089442
49,0.1302968627224823,0.07657463197807202
50,0.1303478898556223,0.07897513265076106
