day,baseline,maximin
1,0.0,0.0
2,0.0695,0.0845
3,0.2895,0.302
4,0.458,0.5225
5,0.6605,0.7115
6,0.842,0.8885
7,1.0125,1.0705
8,1.1975,1.2935
9,1.418,1.5025
10,1.6837793555434188,1.6651329243353783
11,1.84598580010923,1.8430470347648262
12,2.034407427635172,2.030163599182004
13,2.2053522665210266,2.2029652351738243
14,2.4139814309120697,2.4330265848670756
15,2.6318951392681593,2.6226993865030677
16,2.8953004164187983,2.8243386243386244
17,3.0339083878643662,2.994179894179894
18,3.1707317073170733,3.174074074074074
19,3.3438429506246283,3.34021164021164
20,3.5223081499107676,3.5465608465608467
21,3.7379227053140096,3.718384697130712
22,4.053270397842212,3.9026790595954073
23,4.182063385030344,4.057408419901585
24,4.310856372218476,4.236194641880809
25,4.468644639244774,4.411700382722799
26,4.64733648010789,4.59704756697649
27,4.87963610916725,4.753760445682452
28,5.158705701078582,4.9865732632807935
29,5.271186440677966,5.166374781085814
30,5.410631741140215,5.332749562171629
31,5.562403697996919,5.504962054874489
32,5.729583975346687,5.666082895504962
33,5.9926108374384235,5.838095238095238
34,6.23936170212766,6.074468085106383
35,6.351950354609929,6.22090112640801
36,6.490248226950355,6.4036295369211516
37,6.63918439716312,6.575719649561952
38,6.801418439716312,6.734668335419274
39,7.0687679083094554,6.94559585492228
40,7.283095723014257,7.174560216508795
41,7.3991853360488795,7.340324763193505
42,7.530549898167006,7.489851150202977
43,7.665987780040733,7.639377537212449
44,7.822810590631365,7.799729364005413
45,8.112938596491228,8.012784090909092
46,8.369928400954654,8.276355421686747
47,8.482100238663485,8.432981927710843
48,8.609785202863963,8.600150602409638
49,8.742243436754176,8.770331325301205
50,8.88782816229117,8.929969879518072
