,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,reward,num_norms,count
0,1,0,0.080040020010005,0.0,0.0,0.7000000000000001,7.48024012006003,15.48024012006003,0.06343171585792896,1.0,1999
1,1,1,0.028514257128564282,0.0,0.0,0.7000000000000001,7.171085542771386,15.171085542771385,0.02206103051525763,1.0,1999
2,1,2,0.04852426213106553,0.0,0.0,0.7000000000000001,7.291145572786394,15.291145572786393,0.037818909454727365,1.0,1999
3,1,3,0.031015507753876938,0.0,0.0,0.7000000000000001,7.186093046523261,15.186093046523261,0.023611805902951477,1.0,1999
4,2,0,0.2095,0.0845,0.0145,0.6507500000000002,7.764500000000001,23.172,0.2222,1.278,2000
5,2,1,0.105,0.0355,0.008,0.6213500000000002,6.843500000000001,21.966,0.09825,1.325,2000
6,2,2,0.1495,0.034,0.0265,0.6204500000000001,7.101500000000001,22.344,0.1424,1.286,2000
7,2,3,0.0955,0.033,0.0,0.6198500000000001,6.7715000000000005,21.951,0.09860000000000001,1.3135,2000
8,3,0,0.3125,0.302,0.089,0.6812500000000001,8.6875,31.6045,0.3778,1.8575,2000
9,3,1,0.163,0.1445,0.0605,0.5867500000000001,6.845500000000001,28.6255,0.18585,1.88,2000
10,3,2,0.2305,0.1525,0.103,0.59155,7.298500000000001,29.4355,0.2439,1.8505,2000
11,3,3,0.173,0.1355,0.002,0.5813500000000001,6.851500000000001,28.7935,0.21230000000000002,1.88,2000
12,4,0,0.2845,0.5225,0.119,0.71355,8.8425,40.402,0.34435000000000004,2.8165,2000
13,4,1,0.2825,0.226,0.0795,0.5356500000000001,7.0515,35.587,0.20345000000000002,2.8615,2000
14,4,2,0.3715,0.246,0.119,0.5476500000000001,7.7055,37.096,0.23160000000000003,2.8355,2000
15,4,3,0.1925,0.3,0.002,0.5800500000000001,6.9555,35.746,0.27645,2.865,2000
16,5,0,0.2695,0.7115,0.1425,0.7269500000000001,8.8865,49.2345,0.28035000000000004,3.594,2000
17,5,1,0.332,0.36,0.0935,0.5160500000000001,7.152500000000001,42.6945,0.229,3.599,2000
18,5,2,0.3415,0.4625,0.1335,0.5775500000000001,7.8245,44.8785,0.3093,3.5835,2000
19,5,3,0.194,0.4875,0.0025,0.59255,7.089500000000001,42.8205,0.29510000000000003,3.621,2000
20,6,0,0.2775,0.8885,0.1725,0.7331500000000001,8.9965,58.129,0.26955,4.101,2000
21,6,1,0.337,0.5355,0.1085,0.52135,7.235500000000001,49.861,0.256,4.194,2000
22,6,2,0.1985,0.7605,0.1545,0.65635,7.754500000000001,52.579,0.3625,4.122,2000
23,6,3,0.191,0.672,0.0025,0.6032500000000001,7.1785000000000005,49.99,0.2856,4.082,2000
24,7,0,0.2815,1.0705,0.207,0.7423500000000001,9.1125,67.1605,0.29005000000000003,4.448,2000
25,7,1,0.1885,0.83,0.1355,0.5980500000000001,7.111500000000001,56.8705,0.3351,4.657,2000
26,7,2,0.176,0.9365,0.176,0.66195,7.675500000000001,60.1855,0.25275,4.457,2000
27,7,3,0.187,0.844,0.0065,0.60645,7.1865000000000006,57.1555,0.26175,4.4125,2000
28,8,0,0.23,1.2935,0.264,0.77615,9.1415,76.164,0.32330000000000003,4.877,2000
29,8,1,0.171,1.0015,0.1675,0.6009500000000002,7.035500000000001,63.759,0.23535000000000003,5.081,2000
30,8,2,0.198,1.1005,0.219,0.6603500000000001,7.791500000000001,67.83,0.2538,4.827,2000
31,8,3,0.213,0.997,0.009,0.5982500000000001,7.260500000000001,64.377,0.24915,4.8125,2000
32,9,0,0.2175,1.5025,0.334,0.80375,9.3225,85.3,0.27015000000000006,5.4445,2000
33,9,1,0.153,1.156,0.2205,0.6005000000000001,6.903500000000001,70.5145,0.12575,5.638,2000
34,9,2,0.1915,1.258,0.3,0.6574500000000002,7.7205,75.3705,0.21635,5.3495,2000
35,9,3,0.1915,1.18,0.0155,0.6183500000000002,7.2885,71.5775,0.12990000000000002,5.379,2000
36,10,0,0.25357873210633947,1.6651329243353783,0.36349693251533743,0.7991308793456032,9.51278118609407,95.47648261758691,0.26206543967280166,6.202965235173824,1956
37,10,1,0.23993558776167473,1.3166935050993023,0.2404723564143854,0.5900697799248524,7.340311325818573,79.82232957595276,0.16349973161567366,6.408480944712829,1863
38,10,2,0.2879876796714579,1.38911704312115,0.3228952772073922,0.6335215605749487,8.063141683778234,84.34291581108829,0.22874743326488708,6.129363449691992,1948
39,10,3,0.18394648829431437,1.4487179487179487,0.017279821627647716,0.6692865105908584,7.79654403567447,82.69342251950948,0.2513377926421405,6.091415830546265,1794
40,11,0,0.26942740286298567,1.8430470347648262,0.3997955010224949,0.805879345603272,9.675357873210634,105.05674846625767,0.2908997955010225,4.947341513292433,1956
41,11,1,0.3081052066559313,1.4240472356414386,0.2635534084809447,0.5544820182501343,7.3934514224369305,87.14170692431561,0.19457863660762212,4.964036500268384,1863
42,11,2,0.28234086242299794,1.5713552361396304,0.3444558521560575,0.642864476386037,8.122689938398358,92.40400410677618,0.2724845995893224,4.9517453798767965,1948
43,11,3,0.18394648829431437,1.6220735785953178,0.0189520624303233,0.6732998885172798,7.836677814938684,90.5133779264214,0.2653288740245262,4.941471571906354,1794
44,12,0,0.2684049079754601,2.030163599182004,0.4340490797546012,0.8181492842535787,9.791922290388548,114.75357873210633,0.2874233128834356,5.517893660531698,1956
45,12,1,0.29736983360171765,1.6092324208266238,0.2882447665056361,0.5655931293612454,7.44015029522276,94.50134192163178,0.26146001073537306,5.575415995705851,1863
46,12,2,0.23254620123203285,1.8039014373716633,0.37166324435318276,0.6823921971252568,8.219199178644764,100.5400410677618,0.31812114989733065,5.515400410677618,1948
47,12,3,0.1956521739130435,1.7853957636566333,0.021739130434782608,0.6712931995540692,7.886845039018952,98.37346711259755,0.25785953177257526,5.401895206243032,1794
48,13,0,0.28578732106339466,2.2029652351738243,0.47137014314928427,0.8218302658486708,9.933026584867076,124.59458077709611,0.2823108384458078,5.907464212678937,1956
49,13,1,0.20987654320987653,1.8293075684380031,0.3215244229736983,0.5976382179280731,7.23564143853999,101.62104133118626,0.26666666666666666,5.977455716586151,1863
50,13,2,0.2335728952772074,1.9871663244353184,0.4029774127310062,0.6923511293634498,8.324948665297741,108.7664271047228,0.27279260780287473,5.88347022587269,1948
51,13,3,0.20624303232998886,1.9498327759197325,0.027313266443701228,0.6699554069119287,7.93701226309922,106.28706800445931,0.25379041248606465,5.772017837235229,1794
52,14,0,0.2387525562372188,2.4330265848670756,0.5224948875255624,0.8598670756646216,10.031186094069527,134.46625766871165,0.30495910020449896,6.347648261758692,1956
53,14,1,0.2055823939881911,1.9887278582930756,0.3548040794417606,0.5932903918411165,7.166398282340312,108.65861513687601,0.22742887815351587,6.404723564143854,1863
54,14,2,0.223305954825462,2.171457905544148,0.4573921971252567,0.7029260780287475,8.369096509240247,116.99075975359342,0.2707392197125257,6.291581108829569,1948
55,14,3,0.2028985507246377,2.118171683389075,0.03288740245261984,0.670958751393534,7.926978818283166,114.16053511705685,0.2468227424749164,6.196209587513935,1794
56,15,0,0.24028629856850717,2.6226993865030677,0.5869120654396728,0.877044989775051,10.19171779141104,144.48415132924336,0.24064417177914113,6.925869120654396,1956
57,15,1,0.1701556629092861,2.1540526033279654,0.40365002683843265,0.6024154589371982,7.015566290928611,115.50993022007515,0.08502415458937199,6.96886741814278,1863
58,15,2,0.20739219712525667,2.3439425051334704,0.521047227926078,0.7104209445585216,8.338809034907598,125.22176591375771,0.2118583162217659,6.835215605749487,1948
59,15,3,0.15328874024526198,2.298773690078038,0.042363433667781496,0.6888517279821628,7.777591973244147,121.876254180602,0.11672240802675586,6.748049052396879,1794
60,16,0,0.2597883597883598,2.8243386243386244,0.6222222222222222,0.8946560846560845,10.505291005291003,156.68042328042327,0.26772486772486775,7.627513227513227,1890
61,16,1,0.2562574493444577,2.3456495828367103,0.4463647199046484,0.6074493444576877,7.612038140643625,127.33134684147795,0.16168057210965436,7.7497020262216925,1678
62,16,2,0.2647058823529412,2.513903743315508,0.5491978609625668,0.7083957219251337,8.672192513368984,135.66524064171122,0.21508021390374335,7.5855614973262036,1870
63,16,3,0.17005545286506468,2.55452865064695,0.04497843499691929,0.7327788046826863,8.348120764017253,134.81454097350584,0.21910043130006163,7.466420209488601,1623
64,17,0,0.24708994708994708,2.994179894179894,0.6666666666666666,0.8965608465608464,10.448148148148146,167.03333333333333,0.2671428571428572,8.234391534391534,1890
65,17,1,0.2729439809296782,2.4880810488676994,0.46722288438617404,0.5929082240762814,7.566746126340883,134.8015494636472,0.19141835518474376,8.328367103694875,1678
66,17,2,0.2839572192513369,2.679144385026738,0.5732620320855615,0.7075401069518718,8.779144385026738,144.34491978609626,0.2554545454545455,8.150802139037433,1870
67,17,3,0.18237831176833025,2.707948243992606,0.05052372150338879,0.7248305606900801,8.342575477510783,143.1497227356747,0.24565619223659893,8.03758471965496,1623
68,18,0,0.24232804232804234,3.174074074074074,0.7037037037037037,0.9044973544973544,10.498941798941797,177.44021164021163,0.2701058201058201,8.651322751322752,1890
69,18,1,0.2592371871275328,2.65554231227652,0.49106078665077474,0.5933849821215734,7.4892729439809305,142.1942789034565,0.22693682955899883,8.721096543504173,1678
70,18,2,0.24866310160427807,2.8850267379679146,0.6005347593582888,0.7310695187165777,8.802673796791444,153.0705882352941,0.2858288770053476,8.520320855614973,1870
71,18,3,0.1786814540973506,2.871842267406038,0.053604436229205174,0.7231669747381393,8.303758471965496,151.43499691928528,0.24276032039433149,8.36845348120764,1623
72,19,0,0.26931216931216934,3.34021164021164,0.7486772486772487,0.904179894179894,10.657671957671957,187.99312169312168,0.2778835978835979,8.965608465608465,1890
73,19,1,0.22646007151370678,2.8545887961859355,0.5244338498212158,0.612812872467223,7.486889153754471,149.50595947556616,0.24278903456495832,9.028009535160907,1678
74,19,2,0.25240641711229944,3.0545454545454547,0.6358288770053476,0.7327807486631017,8.842245989304812,161.8101604278075,0.2610695187165776,8.803743315508022,1870
75,19,3,0.20702402957486138,3.0123228589032656,0.06223043746149107,0.7074553296364757,8.316697473813925,159.72581638940235,0.23548983364140483,8.64078866296981,1623
76,20,0,0.23227513227513227,3.5465608465608467,0.8095238095238095,0.9279894179894178,10.673544973544972,198.51746031746032,0.29253968253968254,9.344444444444445,1890
77,20,1,0.19249106078665076,3.035160905840286,0.5637663885578069,0.6211561382598333,7.366507747318237,156.66507747318235,0.20035756853396905,9.378426698450536,1678
78,20,2,0.24331550802139038,3.244385026737968,0.6877005347593583,0.7466844919786096,8.926737967914438,170.61818181818182,0.27245989304812834,9.174331550802139,1870
79,20,3,0.2119531731361676,3.1786814540973505,0.0696241528034504,0.7072704867529266,8.344423906346272,168.01109057301295,0.24245224892174985,8.976586568083796,1623
80,21,0,0.21891604675876727,3.718384697130712,0.8660998937300743,0.9339001062699255,10.642401700318809,209.10733262486715,0.21211477151965996,4.998937300743889,1882
81,21,1,0.17957957957957957,3.184984984984985,0.596996996996997,0.6224024024024025,7.275075075075075,163.52732732732733,0.05291291291291291,4.9987987987987985,1665
82,21,2,0.20107238605898123,3.4316353887399464,0.7265415549597856,0.7635924932975872,8.82520107238606,179.29919571045576,0.18654155495978555,4.9983914209115285,1865
83,21,3,0.1653250773993808,3.362229102167183,0.07368421052631578,0.728235294117647,8.240247678018575,176.18699690402477,0.10736842105263159,4.99938080495356,1615
84,22,0,0.23182066703116458,3.9026790595954073,0.9136139967195188,0.9416621104428646,10.807545106615635,222.11098961180974,0.21235647895024606,5.863860032804811,1829
85,22,1,0.2513550135501355,3.404471544715447,0.6456639566395664,0.6427506775067751,7.935636856368563,177.0460704607046,0.13570460704607046,5.834010840108401,1476
