,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
128,0,1,34,1,4,1,0.0,5.000000000000003,239.0,0,-1.0,7,5
158,1,1,50,1,9,0,1.299999999999999,18.99999999999999,465.0,0,2.0,8,10
145,2,1,39,0,5,1,0.0,0.0,315.0,0,-1.0,9,5
148,3,1,40,1,5,1,0.0,5.000000000000001,260.0,2,-1.2,10,6
355,0,2,50,1,7,1,6.938893903907228e-16,6.000000000000006,417.0,0,1.0,10,8
356,1,2,50,0,8,0,0.6000000000000005,6.000000000000005,291.0,0,1.0,8,8
357,2,2,50,1,8,1,0.599999999999998,11.99999999999998,603.0,0,2.0,8,9
358,3,2,50,0,8,0,0.6000000000000006,6.000000000000006,273.0,1,2.0,9,8
511,0,3,39,1,5,2,0.0,5.000000000000003,290.0,0,-1.0,7,6
535,1,3,50,0,8,0,0.5999999999999971,5.999999999999971,759.0,2,0.8,7,8
536,2,3,50,0,8,0,0.6000000000000002,6.000000000000002,327.0,1,2.0,10,8
514,3,3,39,0,5,2,0.0,0.0,237.0,0,-1.0,6,5
733,0,4,50,1,7,2,4.718447854656915e-16,6.000000000000004,345.0,0,2.0,6,8
734,1,4,50,0,9,0,1.1999999999999988,11.999999999999988,543.0,1,2.0,6,9
735,2,4,50,1,8,1,0.6000000000000008,12.000000000000004,321.0,0,2.0,6,9
736,3,4,50,0,8,1,0.6000000000000006,6.000000000000006,315.0,1,2.0,8,8
878,0,5,50,0,10,1,1.7999999999999994,17.999999999999993,537.0,1,2.0,9,10
814,1,5,20,0,2,0,0.0,0.0,168.0,2,-1.2,8,2
873,2,5,45,0,6,0,0.0,0.0,336.0,2,-1.2,6,6
837,3,5,27,0,3,1,0.0,0.0,135.0,1,-1.2,8,3
943,0,6,21,1,2,0,0.0,5.000000000000001,173.0,0,0.0,5,3
931,1,6,15,0,1,0,0.0,0.0,69.0,0,-1.0,7,1
950,2,6,27,0,3,0,0.0,0.0,207.0,0,-1.0,7,3
914,3,6,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
1068,0,7,50,0,9,0,1.1999999999999995,11.999999999999996,465.0,0,1.0,8,9
1021,1,7,21,0,2,0,0.0,0.0,126.0,1,-1.2,5,2
1056,2,7,38,1,5,0,0.0,5.999999999999993,357.0,0,0.0,9,6
986,3,7,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
1261,0,8,50,0,7,3,1.1379786002407857e-15,1.1379786002407856e-14,387.0,0,1.0,10,7
1262,1,8,50,0,8,0,0.5999999999999982,5.999999999999981,675.0,2,0.8,8,8
1263,2,8,50,0,8,0,0.6000000000000005,6.000000000000005,351.0,0,1.0,11,8
1248,3,8,45,1,6,2,0.0,5.000000000000002,251.0,0,0.0,6,7
1370,0,9,50,0,8,0,0.5999999999999993,5.999999999999993,471.0,2,0.8,7,8
1321,1,9,15,1,1,0,0.0,5.000000000000001,92.0,0,0.0,6,2
1340,2,9,21,1,2,0,0.0,5.000000000000003,137.0,0,0.0,5,3
1341,3,9,21,1,2,0,0.0,5.000000000000001,185.0,2,-1.2,5,3
1465,0,10,50,1,11,0,2.399999999999998,29.999999999999982,759.0,0,2.0,7,12
1404,1,10,9,0,0,0,0.0,0.0,36.0,3,-1.2,6,0
1436,2,10,21,0,2,0,0.0,0.0,120.0,2,-1.2,5,2
1424,3,10,15,1,1,0,0.0,5.000000000000002,92.0,3,-1.2,8,2
1546,0,11,21,1,3,1,0.6,11.999999999999998,161.0,0,-1.0,5,4
1608,1,11,50,0,8,1,0.5999999999999986,5.999999999999986,591.0,1,0.8,9,8
1597,2,11,39,0,5,1,0.0,0.0,261.0,0,-1.0,10,5
1585,3,11,33,1,4,1,0.0,5.000000000000002,185.0,2,-1.2,6,5
1767,0,12,50,0,8,2,0.6000000000000002,6.000000000000002,441.0,1,2.0,9,8
1714,1,12,27,0,3,0,0.0,0.0,129.0,0,-1.0,5,3
1768,2,12,50,0,7,0,0.0,0.0,651.0,0,0.0,9,7
1734,3,12,33,0,4,0,0.0,0.0,174.0,0,-1.0,6,4
1943,0,13,50,0,8,1,0.6000000000000008,6.000000000000007,345.0,0,1.0,10,8
1944,1,13,50,0,8,2,0.5999999999999975,5.999999999999975,723.0,2,1.5,8,8
1945,2,13,50,0,10,1,1.799999999999999,17.99999999999999,555.0,1,2.0,10,10
1876,3,13,27,1,4,0,0.6,11.999999999999998,140.0,0,0.0,6,5
2002,0,14,15,1,1,1,0.0,5.000000000000002,92.0,0,0.0,6,2
2003,1,14,15,0,1,0,0.0,0.0,51.0,3,-1.2,5,1
2029,2,14,33,0,4,0,0.0,0.0,186.0,0,-1.0,5,4
2017,3,14,21,0,2,0,0.0,0.0,90.0,4,-1.2,5,2
2159,0,15,50,0,7,1,0.0,0.0,477.0,2,-0.1999999999999999,8,7
2111,1,15,21,0,2,0,0.0,0.0,102.0,2,-1.2,5,2
2147,2,15,38,0,5,0,0.0,0.0,423.0,0,-1.0,8,5
2113,3,15,21,0,2,0,0.0,0.0,114.0,1,-1.2,5,2
2352,0,16,50,0,8,1,0.6000000000000009,6.000000000000008,405.0,1,2.0,9,8
2353,1,16,50,0,8,0,0.6000000000000008,6.000000000000007,315.0,0,1.0,11,8
