,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,reward,num_norms,count
0,1,0,0.09004502251125562,0.0,0.0,0.7000000000000001,7.540270135067534,0.08384192096048024,1.0,1999
1,1,1,0.032016008004002,0.0,0.0,0.7000000000000001,7.192096048024012,0.026513256628314157,1.0,1999
2,2,0,0.252,0.089,0.0025,0.6534500000000001,7.961,0.33065,1.2045,2000
3,2,1,0.0935,0.0295,0.0035,0.6177500000000001,6.711,0.11405,1.2515,2000
4,3,0,0.2945,0.372,0.008,0.7232500000000001,8.914,0.5250499999999999,1.6445,2000
5,3,1,0.1575,0.082,0.047,0.5492500000000001,6.41,0.21735,1.62,2000
6,4,0,0.2375,0.6565,0.0085,0.79395,9.279,0.50745,2.5825,2000
7,4,1,0.241,0.172,0.047,0.5032500000000001,6.451,0.2442,2.6015,2000
8,5,0,0.206,0.889,0.0085,0.83345,9.5055,0.4214,3.177,2000
9,5,1,0.1865,0.3935,0.05,0.5361500000000001,6.457,0.38589999999999997,3.1685,2000
10,6,0,0.21,1.0935,0.0105,0.85615,9.5155,0.3962,3.39,2000
11,6,1,0.1905,0.5575,0.0575,0.5345500000000001,6.428,0.33215,3.51,2000
12,7,0,0.244,1.3105,0.014,0.88635,9.999,0.43405,3.5895,2000
13,7,1,0.1965,0.7215,0.0745,0.53295,6.4625,0.3467,3.7735,2000
14,8,0,0.25,1.567,0.0195,0.9402499999999999,10.414,0.46925,3.8445,2000
15,8,1,0.1805,0.8835,0.101,0.5301500000000001,6.318,0.33244999999999997,4.0845,2000
16,9,0,0.228,1.8505,0.0235,1.0116999999999998,10.9995,0.4385,4.213,2000
17,9,1,0.16827166751140396,1.0177394830207804,0.14901165737455652,0.5195134313228587,6.109984794728839,0.2193613786112519,4.4363912823112015,1973
18,10,0,0.23068371317398556,2.0833796553640913,0.027237354085603113,1.0500833796553641,11.40466926070039,0.43018343524180097,4.605892162312395,1799
19,10,1,0.21456364647026124,1.1828793774319066,0.1517509727626459,0.5097832128960534,6.3318510283490825,0.1934963868816009,4.937743190661479,1799
20,11,0,0.22957198443579765,2.309060589216231,0.0311284046692607,1.085491939966648,11.787103946637021,0.4360755975541968,4.897720956086715,1799
21,11,1,0.1839911061700945,1.3824346859366314,0.15953307392996108,0.5295163979988884,6.349638688160089,0.36631461923290715,5.2495831017231795,1799
22,12,0,0.24680377987770985,2.5391884380211227,0.0339077265147304,1.1235686492495829,12.06781545302946,0.46242356864924955,5.030016675931073,1799
23,12,1,0.1623123957754308,1.5464146748193441,0.16620344635908837,0.527904391328516,6.172317954419122,0.3058365758754864,5.4130072262367985,1799
24,13,0,0.23068371317398556,2.790439132851584,0.038910505836575876,1.1743190661478595,12.459143968871595,0.4618677042801556,5.145636464702613,1799
25,13,1,0.18843802112284602,1.6837131739855475,0.1801000555864369,0.510283490828238,6.15786548082268,0.30478043357420787,5.569205113952195,1799
26,14,0,0.2112284602556976,3.037242912729294,0.04168982768204558,1.2224013340744855,12.746525847693162,0.4225125069483046,5.29905503057254,1799
27,14,1,0.18065591995553085,1.8349082823790994,0.20511395219566425,0.5010005558643693,6.001111728738188,0.321011673151751,5.751528627015008,1799
28,15,0,0.23513062812673707,3.282379099499722,0.04502501389660923,1.270150083379655,13.372429127292941,0.4247915508615898,5.553085047248471,1799
29,15,1,0.1757134862898713,1.970341354224958,0.24734191382204812,0.49770565193061006,5.89311695579183,0.16379406827084497,5.972579742585339,1787
30,16,0,0.23031105228325613,3.5175380542686963,0.05294506949040371,1.3105890138980805,13.756452680344143,0.46141628060886836,5.8299139642620785,1511
31,16,1,0.19523494374586367,2.2342819324950365,0.24818001323626737,0.540635340833885,6.489741892786235,0.22700198544010589,6.372600926538716,1511
32,17,0,0.24354731965585705,3.7504963600264727,0.05823957643944408,1.3503639973527461,14.248841826604897,0.4558570483123759,6.066843150231635,1511
33,17,1,0.16611515552614162,2.416942422236929,0.2600926538716082,0.5502316346790207,6.415618795499669,0.3363335539377895,6.604235605559232,1511
34,18,0,0.21972203838517537,3.9966909331568496,0.06154864328259431,1.3980807412309726,14.488418266048974,0.4520847121111847,6.227001985440106,1511
35,18,1,0.16346790205162146,2.5658504301786897,0.2680344142951688,0.5395764394440768,6.264725347452019,0.2959629384513567,6.71343481138319,1511
36,19,0,0.2084712111184646,4.226340172071476,0.0641958967571145,1.4358702845797482,14.783587028457974,0.4172071475843812,6.313699536730642,1511
37,19,1,0.19060225016545335,2.6955658504301785,0.2819324950363997,0.5174056915949704,6.207809397749835,0.2972203838517538,6.826604897418928,1511
38,20,0,0.242885506287227,4.4480476505625415,0.06684315023163467,1.4688947716743872,15.28590337524818,0.4344142951687624,6.405691594970218,1511
39,20,1,0.19192587690271343,2.8497683653209793,0.30244870946393115,0.5099272005294508,6.119126406353408,0.3275314361350099,6.952349437458636,1511
40,21,0,0.23076923076923078,4.708222811671088,0.0709549071618037,1.5253315649867367,15.781167108753316,0.4530503978779841,6.606763925729443,1508
41,21,1,0.16300731869594146,3.0099800399201597,0.3300066533599468,0.5208250166334,6.014637391882901,0.16540252827677976,7.147039254823686,1503
42,22,0,0.209992193598751,4.9110070257611245,0.08352849336455893,1.546682279469164,15.882123341139735,0.4126463700234192,6.871194379391101,1281
