,episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
0,1,16,0.9990004998333751,-1.475,0,1.0,0.06060606060606061,1.0,0.09090909090909091,0.75,0.0,0.8000000000000002,0.39393939393939403,0.40000000000000013,0.05996212121212121,4,
0,2,15,0.9980019986673332,-1.0499999999999998,0,1.0,0.18181818181818182,1.0,0.18181818181818182,0.5,0.18181818181818182,1.1,0.4484848484848486,0.5000000000000001,0.09132575757575756,4,
0,3,15,0.9970044955033731,-0.5750000000000002,1.5874983425802347,2.0,0.3939393939393939,1.0,0.06060606060606061,0.75,0.0,0.7000000000000002,0.3757575757575759,0.40000000000000013,0.055643939393939384,4,
0,4,15,0.9960079893439916,-1.1500000000000001,2.6046468311201325,1.0,0.24242424242424243,1.0,0.030303030303030304,0.75,0.0,0.7000000000000001,0.3575757575757577,0.40000000000000013,0.05439393939393938,4,
0,5,9,0.9950124791926824,-1.5750000000000002,3.057652223110199,1.0,0.09090909090909091,0.0,0.0,0,0.0,0.7000000000000001,0.3393939393939395,0.30000000000000016,0.0562121212121212,4,
0,6,9,0.9940179640539354,-0.8250000000000001,3.2798513408060423,2.0,0.6060606060606061,0.0,0.0,0,0.0,0.7000000000000001,0.3393939393939395,0.30000000000000016,0.0562121212121212,4,
0,7,9,0.9930244429332352,-1.7999999999999998,3.3699561507915226,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3393939393939395,0.30000000000000016,0.0562121212121212,4,
0,8,15,0.9920319148370607,-0.7999999999999999,3.3521668835582896,1.0,0.08571428571428572,1.0,0.3142857142857143,0.25,0.22857142857142856,1.1,0.502857142857143,0.5000000000000002,0.07087394957983191,4,
0,9,21,0.9910403787728838,-0.9750000000000001,3.2289048248528163,1.0,0.058823529411764705,1.0,0.20588235294117646,0.75,0.17647058823529413,1.1,0.4500000000000001,0.5000000000000001,0.08863636363636361,4,
0,10,20,0.9900498337491681,-0.9500000000000001,3.161298965353684,1.0,0.12121212121212122,2.0,0.3333333333333333,0.75,0.18181818181818182,1.6,0.5393939393939395,0.5000000000000001,0.20496212121212118,4,
0,11,9,0.9890602787753687,-1.2999999999999998,3.057672381454712,1.0,0.21212121212121213,0.0,0.0,0,0.0,0.7000000000000001,0.3393939393939395,0.30000000000000016,0.0562121212121212,4,
0,12,15,0.9880717128619306,-1.1750000000000003,2.915867050690748,1.0,0.058823529411764705,1.0,0.4117647058823529,0.5,0.0,1.2,0.5735294117647058,0.6000000000000001,0.11109625668449195,4,
