,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms
0,3,1,10,0,0,1,0,0,4,-1.1,7
0,0,2,1,0,0,0,0.7000000000000001,7,0,0,1
0,1,2,1,0,0,0,0.7000000000000001,7,1,-0.1,1
0,2,2,1,0,0,0,0.7000000000000001,7,0,0,1
0,3,2,1,0,0,0,0.7000000000000001,7,0,0,1
0,0,2,2,1,0,0,0.6000000000000001,12,0,0.8,1
0,1,2,2,0,0,0,0.6000000000000001,6,0,0,2
0,2,2,2,1,0,0,0.6000000000000001,12,0,0.8,2
0,3,2,2,0,0,0,0.6000000000000001,6,1,-0.1,2
0,0,2,3,0,1,0,1.1,11,1,0.7250000000000001,2
0,1,2,3,1,0,0,0.5000000000000001,11,0,0.8,2
0,2,2,3,0,1,0,1.1,11,1,0.6900000000000001,3
0,3,2,3,0,0,0,0.5000000000000001,5,0,0,3
0,0,2,4,0,1,0,1.0,10,1,-0.1,3
0,1,2,4,0,1,0,1.0,10,1,0.8,3
0,2,2,4,1,1,0,1.0,16,0,0.8,4
0,3,2,4,1,0,0,0.40000000000000013,10,0,0.8,4
0,0,2,5,0,1,0,0.9,9,0,0,4
0,1,2,5,0,1,0,0.9,9,0,0,4
0,2,2,5,0,2,0,1.5,15,1,0.7200000000000001,5
0,3,2,5,0,1,0,0.9,9,1,0.8,5
0,0,2,6,0,1,0,0.8,8,0,0,5
0,1,2,6,0,1,0,0.8,8,0,0,5
0,2,2,6,0,2,0,1.4,13,0,0,6
0,3,2,6,0,1,0,0.8,8,0,0,6
0,0,2,7,1,1,0,0.7000000000000001,13,0,0.8,5
0,1,2,7,0,1,0,0.7000000000000001,7,0,0,5
0,2,2,7,1,2,0,1.2999999999999998,18,0,0.8,6
0,3,2,7,0,1,0,0.7000000000000001,7,0,0,6
0,0,2,8,0,2,0,1.2,11,1,0.6900000000000001,6
0,1,2,8,0,1,0,0.6000000000000001,6,0,0,6
0,2,2,8,0,3,0,1.7999999999999998,17,1,0.64,6
0,3,2,8,1,1,0,0.6000000000000001,12,0,0.8,7
0,0,2,9,1,2,0,1.0999999999999999,16,0,0.8,7
0,1,2,9,0,1,0,0.5000000000000001,5,0,0,6
0,2,2,9,0,3,0,1.6999999999999997,16,0,0,7
0,3,2,9,0,2,0,1.1,11,1,0.685,8
0,0,2,10,0,2,1,0.9999999999999999,9,4,0.32,8
0,1,2,10,0,1,0,0.40000000000000013,4,0,0,7
0,2,2,10,1,3,0,1.5999999999999996,21,0,0.8,8
0,3,2,10,0,3,0,1.6,16,0,0,9
0,0,2,11,0,2,1,0.8999999999999999,8,0,0,9
0,1,2,11,0,1,0,0.30000000000000016,3,0,0,7
0,2,2,11,0,4,0,2.0999999999999996,20,1,0.56,9
0,3,2,11,0,3,0,1.5,15,0,0,10
0,0,2,12,1,2,1,0.7999999999999999,13,0,0.8,9
0,1,2,12,1,1,0,0.20000000000000015,8,0,0.8,7
0,2,2,12,0,4,0,1.9999999999999996,19,0,0,10
0,3,2,12,1,3,0,1.4,20,0,0.8,10
0,0,2,13,0,3,1,1.2999999999999998,12,1,0.5700000000000001,9
0,1,2,13,0,2,0,0.7000000000000002,7,1,0.8,8
0,2,2,13,1,4,0,1.8999999999999995,24,0,0.8,10
0,3,2,13,0,4,0,1.9,18,1,0.5800000000000001,10
0,0,2,14,0,4,1,1.7999999999999998,17,0,0,9
0,1,2,14,1,2,0,0.6000000000000002,12,0,0.8,8
0,2,2,14,0,4,1,1.7999999999999994,17,2,0.33999999999999997,11
0,3,2,14,0,4,0,1.7999999999999998,17,1,-0.1,11
0,0,2,15,0,4,1,1.6999999999999997,16,3,-0.1,10
0,1,2,15,0,3,0,1.1,11,1,0.7250000000000001,9
0,2,2,15,0,4,1,1.6999999999999993,16,0,0,11
0,3,2,15,0,4,0,1.6999999999999997,16,1,-0.1,11
0,0,2,16,0,4,1,1.5999999999999996,15,0,0,10
0,1,2,16,0,3,0,1.0,10,0,0,10
0,2,2,16,0,4,1,1.5999999999999992,15,0,0,11
0,3,2,16,0,4,0,1.5999999999999996,15,2,-0.1,12
0,0,2,17,1,4,1,1.4999999999999996,20,0,0.8,10
0,1,2,17,0,3,0,0.9,9,0,0,10
0,2,2,17,0,4,1,1.4999999999999991,14,0,0,11
0,3,2,17,0,4,0,1.4999999999999996,14,0,0,13
0,0,2,18,0,5,1,1.9999999999999996,19,1,0.7100000000000001,11
0,1,2,18,1,3,0,0.8,13,0,0.8,10
0,2,2,18,1,4,1,1.399999999999999,19,0,0.8,11
0,3,2,18,1,4,0,1.3999999999999995,19,0,0.8,13
0,0,2,19,0,5,1,1.8999999999999995,18,3,-0.1,11
0,1,2,19,0,3,1,0.7000000000000001,7,3,0.305,11
0,2,2,19,0,5,2,1.899999999999999,18,4,0.32,12
0,3,2,19,0,6,0,2.4999999999999996,24,1,0.63,14
0,0,2,20,0,5,1,1.7999999999999994,17,0,0,11
0,1,2,20,0,3,1,0.6000000000000001,6,0,0,11
0,2,2,20,0,5,2,1.799999999999999,17,0,0,12
0,3,2,20,0,6,0,2.3999999999999995,23,2,-0.1,15
0,0,2,21,0,5,1,1.6999999999999993,16,0,0,11
0,1,2,21,1,3,1,0.5000000000000001,11,0,0.8,11
0,2,2,21,0,5,2,1.6999999999999988,16,0,0,12
0,3,2,21,0,6,0,2.2999999999999994,22,0,0,16
0,0,2,22,0,5,1,1.5999999999999992,15,0,0,11
0,1,2,22,0,4,1,1.0,10,1,0.8,11
0,2,2,22,1,5,2,1.5999999999999988,21,0,0.8,12
0,3,2,22,0,6,0,2.1999999999999993,21,0,0,16
0,0,2,23,0,5,1,1.4999999999999991,14,0,0,11
0,1,2,23,0,4,1,0.9,9,0,0,11
0,2,2,23,0,5,3,1.4999999999999987,14,4,0.305,12
0,3,2,23,0,7,0,2.6999999999999993,26,0,0,16
0,0,2,24,1,5,1,1.399999999999999,19,0,0.8,11
0,1,2,24,0,4,1,0.8,8,0,0,11
0,2,2,24,1,5,3,1.3999999999999986,19,0,0.8,12
0,3,2,24,0,7,0,2.599999999999999,25,0,0,17
0,0,2,25,0,6,1,1.899999999999999,18,1,0.6100000000000001,11
0,1,2,25,1,4,1,0.7000000000000001,13,0,0.8,11
0,2,2,25,0,5,4,1.2999999999999985,12,4,0.265,12
0,3,2,25,0,8,0,3.099999999999999,30,0,0,17
0,0,2,26,0,6,1,1.799999999999999,17,0,0,12
0,1,2,26,1,4,1,0.6000000000000001,12,0,-0.325,12
0,2,2,26,0,5,4,1.1999999999999984,11,0,0,13
0,3,2,26,1,8,0,2.999999999999999,35,0,0.8,18
0,0,2,27,1,6,1,1.6999999999999988,22,0,0.8,12
0,1,2,27,2,4,1,0.5000000000000001,17,0,0.5,12
0,2,2,27,0,5,4,1.0999999999999983,10,4,-0.1,14
0,3,2,27,0,9,0,3.499999999999999,34,1,0.52,19
0,0,2,28,0,7,1,2.199999999999999,21,1,0.51,13
0,1,2,28,1,5,1,1.0,16,1,0.8,13
0,2,2,28,0,5,4,0.9999999999999983,9,1,-0.1,15
0,3,2,28,0,9,0,3.399999999999999,33,0,0,19
0,0,2,29,0,7,1,2.0999999999999988,20,1,-0.1,14
0,1,2,29,1,5,1,0.9,15,0,-0.29,14
0,2,2,29,0,5,4,0.8999999999999984,8,0,0,16
0,3,2,29,0,9,0,3.299999999999999,32,0,0,20
0,0,2,30,0,7,1,1.9999999999999987,19,1,-0.1,14
0,1,2,30,0,5,2,0.8,8,4,0.09000000000000002,15
0,2,2,30,1,5,4,0.7999999999999984,13,0,0.8,17
0,3,2,30,1,10,0,3.799999999999999,43,0,0.8,21
0,0,2,31,0,7,1,1.8999999999999986,18,0,0,15
0,1,2,31,0,5,2,0.7000000000000001,7,0,0,16
0,2,2,31,0,6,4,1.2999999999999983,12,1,0.34500000000000003,18
0,3,2,31,0,11,0,4.299999999999999,42,1,0.35500000000000004,22
0,0,2,32,1,7,1,1.7999999999999985,23,0,0.8,15
0,1,2,32,0,5,2,0.6000000000000001,6,0,0,16
0,2,2,32,0,6,4,1.1999999999999982,11,4,-0.1,19
0,3,2,32,0,11,0,4.199999999999999,41,0,0,22
0,0,2,33,0,8,1,2.2999999999999985,22,1,0.32000000000000006,16
0,1,2,33,0,5,2,0.5000000000000001,5,0,0,16
0,2,2,33,0,6,4,1.099999999999998,10,4,-0.1,19
0,3,2,33,0,11,0,4.1,40,0,0,22
0,0,2,34,0,8,1,2.1999999999999984,21,0,0,17
0,1,2,34,0,5,2,0.40000000000000013,4,0,0,17
0,2,2,34,0,6,4,0.9999999999999981,9,4,-0.1,19
0,3,2,34,1,11,0,3.9999999999999996,45,0,0.8,22
0,0,2,35,1,8,1,2.0999999999999983,26,0,0.8,18
0,1,2,35,1,5,2,0.30000000000000016,9,0,0.8,18
0,2,2,35,0,6,4,0.8999999999999981,8,1,-0.1,20
0,3,2,35,0,12,0,4.5,45,1,0.22000000000000008,23
0,0,2,36,0,9,1,2.5999999999999983,25,1,0.26,19
0,1,2,36,0,6,2,0.8000000000000002,8,1,0.8,19
0,2,2,36,0,6,4,0.7999999999999982,7,1,-0.1,20
0,3,2,36,0,12,0,4.4,44,0,0,24
0,0,2,37,1,9,1,2.4999999999999982,30,0,0.8,19
0,1,2,37,0,6,2,0.7000000000000002,7,0,0,20
0,2,2,37,0,6,4,0.6999999999999982,6,1,-0.1,20
0,3,2,37,0,12,0,4.300000000000001,43,0,0,24
0,0,2,38,0,10,1,2.9999999999999982,29,1,0.21000000000000008,20
0,1,2,38,1,6,2,0.6000000000000002,12,0,0.8,21
0,2,2,38,0,6,4,0.5999999999999982,5,1,-0.1,21
0,3,2,38,0,12,0,4.200000000000001,42,0,0,24
0,0,2,39,0,10,1,2.899999999999998,28,1,-0.1,20
0,1,2,39,1,6,2,0.5000000000000002,11,0,-0.54,21
0,2,2,39,0,6,4,0.4999999999999982,4,1,-0.1,22
0,3,2,39,0,12,0,4.100000000000001,41,0,0,24
0,0,2,40,0,10,1,2.799999999999998,27,0,0,21
0,1,2,40,0,7,2,1.0,10,1,0.8,22
0,2,2,40,0,6,4,0.39999999999999825,3,0,0,23
0,3,2,40,0,12,0,4.000000000000002,40,0,0,24
0,0,2,41,0,10,1,2.699999999999998,26,0,0,21
0,1,2,41,0,7,2,0.9,9,0,0,23
0,2,2,41,1,6,4,0.29999999999999827,8,0,0.8,24
0,3,2,41,0,12,0,3.9000000000000017,39,0,0,24
0,0,2,42,1,10,1,2.599999999999998,31,0,0.8,21
0,1,2,42,0,7,2,0.8,8,0,0,23
0,2,2,42,0,7,4,0.7999999999999983,7,1,0.8,25
0,3,2,42,0,12,0,3.8000000000000016,38,0,0,24
0,0,2,43,0,11,1,3.099999999999998,30,1,0.27,21
0,1,2,43,0,7,2,0.7000000000000001,7,0,0,23
0,2,2,43,0,7,4,0.6999999999999983,6,0,0,26
0,3,2,43,0,12,0,3.7000000000000015,37,1,-0.1,25
0,0,2,44,0,11,1,2.999999999999998,29,0,0,22
0,1,2,44,0,7,2,0.6000000000000001,6,0,0,23
0,2,2,44,0,7,4,0.5999999999999983,5,0,0,26
0,3,2,44,0,12,0,3.6000000000000014,36,1,-0.1,25
0,0,2,45,0,11,1,2.8999999999999977,28,0,0,22
0,1,2,45,0,7,2,0.5000000000000001,5,0,0,23
0,2,2,45,0,7,4,0.49999999999999833,4,0,0,26
0,3,2,45,0,12,0,3.5000000000000013,35,1,-0.1,26
0,0,2,46,0,11,1,2.7999999999999976,27,0,0,22
0,1,2,46,1,7,2,0.40000000000000013,10,0,0.8,23
0,2,2,46,0,7,4,0.39999999999999836,3,0,0,26
0,3,2,46,1,12,0,3.4000000000000012,40,0,0.8,26
0,0,2,47,1,11,1,2.6999999999999975,32,0,0.8,22
0,1,2,47,0,8,2,0.9,9,1,0.8,24
0,2,2,47,1,7,4,0.2999999999999984,8,0,0.8,26
0,3,2,47,0,13,0,3.900000000000001,39,1,0.26,27
0,0,2,48,0,12,1,3.1999999999999975,31,1,0.27,22
0,1,2,48,0,8,2,0.8,8,0,0,24
0,2,2,48,0,8,4,0.7999999999999984,7,1,0.8,26
0,3,2,48,0,13,0,3.8000000000000007,38,1,-0.1,27
0,0,2,49,0,12,1,3.0999999999999974,30,0,0,22
0,1,2,49,0,8,2,0.7000000000000001,7,0,0,24
0,2,2,49,0,8,4,0.6999999999999984,6,0,0,26
0,3,2,49,0,13,0,3.7000000000000006,37,3,-0.1,28
0,0,2,50,0,12,1,2.9999999999999973,29,2,0.9,23
0,1,2,50,1,8,2,0.6000000000000001,12,0,1.8,24
0,2,2,50,0,8,4,0.5999999999999984,5,1,0.9,26
0,3,2,50,0,13,0,3.6000000000000005,36,0,1,28
0,0,3,1,0,0,0,0.7000000000000001,7,0,0,1
0,1,3,1,0,0,0,0.7000000000000001,7,0,0,1
0,2,3,1,0,0,0,0.7000000000000001,7,0,0,1
0,3,3,1,0,0,0,0.7000000000000001,7,0,0,1
0,0,3,2,0,0,0,0.6000000000000001,6,1,-0.1,2
0,1,3,2,0,0,0,0.6000000000000001,6,1,-0.1,2
0,2,3,2,0,0,0,0.6000000000000001,6,0,0,1
0,3,3,2,0,0,0,0.6000000000000001,6,0,0,1
0,0,3,3,1,0,0,0.5000000000000001,11,0,0.8,3
0,1,3,3,0,0,0,0.5000000000000001,5,0,0,3
0,2,3,3,1,0,0,0.5000000000000001,11,0,0.8,1
0,3,3,3,0,0,0,0.5000000000000001,5,0,0,2
0,0,3,4,0,1,0,1.0,10,1,0.8,4
0,1,3,4,1,0,0,0.40000000000000013,10,0,0.8,4
0,2,3,4,0,1,0,1.0,10,1,0.8,2
0,3,3,4,1,0,0,0.40000000000000013,10,0,0.8,3
0,0,3,5,1,1,0,0.9,15,0,0.8,5
0,1,3,5,0,1,0,0.9,9,1,0.8,5
0,2,3,5,1,1,0,0.9,15,0,0.8,3
0,3,3,5,0,1,0,0.9,9,1,0.8,4
0,0,3,6,0,2,0,1.4,13,1,0.68,6
0,1,3,6,0,1,0,0.8,8,0,0,5
0,2,3,6,0,2,0,1.4,13,1,0.7000000000000001,4
0,3,3,6,0,1,0,0.8,8,0,0,4
0,0,3,7,0,2,0,1.2999999999999998,12,4,-0.1,7
0,1,3,7,1,1,0,0.7000000000000001,13,0,0.8,5
0,2,3,7,0,2,0,1.2999999999999998,12,3,-0.1,5
0,3,3,7,0,1,0,0.7000000000000001,7,0,0,5
0,0,3,8,0,2,0,1.1999999999999997,11,0,0,7
0,1,3,8,0,2,0,1.2,11,1,0.73,6
0,2,3,8,0,2,0,1.1999999999999997,11,0,0,6
0,3,3,8,1,1,0,0.6000000000000001,12,0,0.8,5
0,0,3,9,1,2,0,1.0999999999999996,16,0,0.8,7
0,1,3,9,0,2,0,1.0999999999999999,10,0,0,7
0,2,3,9,1,2,0,1.0999999999999996,16,0,0.8,7
0,3,3,9,0,2,0,1.1,11,1,1.2000000000000002,6
0,0,3,10,0,4,0,2.1999999999999997,21,1,0.63,8
0,1,3,10,1,2,0,0.9999999999999999,15,0,0.8,7
0,2,3,10,0,2,1,0.9999999999999997,9,2,0.32,8
0,3,3,10,0,2,0,1.0,10,0,0,7
0,0,3,11,0,4,0,2.0999999999999996,20,0,0,9
0,1,3,11,0,3,0,1.4999999999999998,14,1,0.65,8
0,2,3,11,0,2,1,0.8999999999999997,8,0,0,9
0,3,3,11,0,2,0,0.9,9,0,0,8
0,0,3,12,1,4,0,1.9999999999999996,25,0,0.8,10
0,1,3,12,0,3,0,1.3999999999999997,13,1,-0.1,9
0,2,3,12,1,2,1,0.7999999999999997,13,0,0.8,9
0,3,3,12,1,2,0,0.8,13,0,0.8,8
0,0,3,13,0,5,0,2.4999999999999996,24,1,0.63,11
0,1,3,13,0,3,0,1.2999999999999996,12,0,0,9
0,2,3,13,0,3,1,1.2999999999999996,12,1,0.6200000000000001,10
0,3,3,13,0,3,0,1.2999999999999998,12,1,0.625,8
0,0,3,14,0,5,0,2.3999999999999995,23,2,-0.1,12
0,1,3,14,1,3,0,1.1999999999999995,17,0,0.8,9
0,2,3,14,0,3,1,1.1999999999999995,11,0,0,10
0,3,3,14,0,3,0,1.1999999999999997,11,0,0,8
0,0,3,15,0,5,0,2.2999999999999994,22,0,0,13
0,1,3,15,0,4,0,1.6999999999999993,16,1,0.64,10
0,2,3,15,0,3,1,1.0999999999999994,10,0,0,10
0,3,3,15,1,3,0,1.0999999999999996,16,0,0.8,8
0,0,3,16,1,5,0,2.1999999999999993,27,0,0.8,13
0,1,3,16,0,4,0,1.5999999999999992,15,0,0,11
0,2,3,16,0,3,1,0.9999999999999994,9,0,0,10
0,3,3,16,0,4,0,1.5999999999999996,15,1,0.5900000000000001,9
0,0,3,17,0,6,0,2.6999999999999993,26,1,0.605,14
0,1,3,17,0,4,0,1.4999999999999991,14,0,0,11
0,2,3,17,1,3,1,0.8999999999999995,14,0,0.8,11
0,3,3,17,0,4,0,1.4999999999999996,14,3,-0.1,10
0,0,3,18,1,6,0,2.599999999999999,31,0,0.8,14
0,1,3,18,0,4,0,1.399999999999999,13,0,0,12
0,2,3,18,0,4,1,1.3999999999999995,13,1,0.54,12
0,3,3,18,0,4,0,1.3999999999999995,13,0,0,11
0,0,3,19,0,7,0,3.099999999999999,30,1,0.53,15
0,1,3,19,0,4,0,1.299999999999999,12,0,0,12
0,2,3,19,0,4,1,1.2999999999999994,12,0,0,13
0,3,3,19,0,4,0,1.2999999999999994,12,0,0,11
0,0,3,20,0,7,0,2.999999999999999,29,0,0,16
0,1,3,20,1,4,0,1.1999999999999988,17,0,0.8,12
0,2,3,20,0,4,1,1.1999999999999993,11,0,0,13
0,3,3,20,0,4,0,1.1999999999999993,11,0,0,11
0,0,3,21,1,7,0,2.899999999999999,34,0,0.8,16
0,1,3,21,0,5,0,1.6999999999999988,16,1,0.48000000000000004,13
0,2,3,21,1,4,1,1.0999999999999992,16,0,0.8,13
0,3,3,21,0,4,0,1.0999999999999992,10,0,0,11
0,0,3,22,0,8,0,3.399999999999999,33,1,0.5050000000000001,17
0,1,3,22,0,5,0,1.5999999999999988,15,0,0,14
0,2,3,22,0,5,1,1.5999999999999992,15,1,0.5,14
0,3,3,22,0,4,0,0.9999999999999992,9,0,0,11
0,0,3,23,1,8,0,3.299999999999999,38,0,0.8,17
0,1,3,23,1,5,0,1.4999999999999987,20,0,0.8,14
0,2,3,23,1,5,1,1.4999999999999991,20,0,0.8,14
0,3,3,23,1,4,0,0.8999999999999992,14,0,0.8,12
0,0,3,24,0,9,0,3.799999999999999,37,1,0.5050000000000001,17
0,1,3,24,0,5,1,1.3999999999999986,13,4,0.19,15
0,2,3,24,0,6,1,1.9999999999999991,19,1,0.5,14
0,3,3,24,0,6,0,1.9999999999999991,19,1,0.49500000000000005,13
0,0,3,25,0,9,0,3.699999999999999,36,0,0,17
0,1,3,25,0,5,1,1.2999999999999985,12,0,0,15
0,2,3,25,1,6,1,1.899999999999999,24,0,0.8,14
0,3,3,25,0,6,0,1.899999999999999,18,0,0,13
0,0,3,26,0,9,0,3.5999999999999988,35,0,0,17
0,1,3,26,0,5,1,1.1999999999999984,11,0,0,15
0,2,3,26,0,7,1,2.399999999999999,23,1,0.5,14
0,3,3,26,1,6,0,1.799999999999999,23,0,0.8,13
0,0,3,27,1,10,0,4.099999999999999,46,0,0.8,17
0,1,3,27,0,5,1,1.0999999999999983,10,0,0,15
0,2,3,27,0,7,1,2.299999999999999,22,0,0,15
0,3,3,27,0,6,1,1.6999999999999988,16,2,0.13,14
0,0,3,28,0,11,0,4.599999999999999,45,1,0.38500000000000006,17
0,1,3,28,1,5,1,0.9999999999999983,15,0,0.8,15
0,2,3,28,0,7,1,2.199999999999999,21,4,-0.1,16
0,3,3,28,0,6,1,1.5999999999999988,15,0,0,14
0,0,3,29,0,11,0,4.499999999999999,44,0,0,17
0,1,3,29,1,5,1,0.8999999999999984,14,0,-0.425,16
0,2,3,29,0,7,1,2.0999999999999988,20,0,0,16
0,3,3,29,0,6,1,1.4999999999999987,14,0,0,14
0,0,3,30,1,11,0,4.3999999999999995,49,0,0.8,17
0,1,3,30,1,5,1,0.7999999999999984,13,0,-0.48,16
0,2,3,30,1,7,1,1.9999999999999987,25,0,0.8,16
0,3,3,30,0,6,1,1.3999999999999986,13,0,0,14
0,0,3,31,0,11,1,4.3,42,4,0.15000000000000002,18
0,1,3,31,0,6,1,1.2999999999999983,12,1,0.44500000000000006,16
0,2,3,31,0,8,1,2.4999999999999987,24,1,0.31500000000000006,16
0,3,3,31,1,7,1,1.8999999999999986,24,0,0.8,14
0,0,3,32,1,11,1,4.2,47,0,0.8,18
0,1,3,32,1,6,1,1.1999999999999982,17,0,0.8,16
0,2,3,32,0,8,1,2.3999999999999986,23,0,0,16
0,3,3,32,1,7,1,1.7999999999999985,23,0,-0.39,15
0,0,3,33,0,12,1,4.7,47,1,0.4,18
0,1,3,33,0,6,2,1.099999999999998,10,3,0.07,17
0,2,3,33,0,9,1,2.8999999999999986,28,4,-0.1,16
0,3,3,33,0,8,1,2.2999999999999985,22,1,0.4,15
0,0,3,34,0,12,1,4.6000000000000005,46,4,-0.1,19
0,1,3,34,0,6,2,0.9999999999999981,9,0,0,17
0,2,3,34,0,9,1,2.7999999999999985,27,4,-0.1,16
0,3,3,34,1,8,1,2.1999999999999984,27,0,0.8,16
0,0,3,35,0,12,1,4.500000000000001,45,0,0,20
0,1,3,35,0,6,2,0.8999999999999981,8,0,0,18
0,2,3,35,0,9,1,2.6999999999999984,26,4,-0.1,17
0,3,3,35,0,9,1,2.6999999999999984,26,1,0.43000000000000005,17
0,0,3,36,1,12,1,4.400000000000001,50,0,0.8,20
0,1,3,36,1,6,2,0.7999999999999982,13,0,0.8,18
0,2,3,36,0,9,1,2.5999999999999983,25,0,0,18
0,3,3,36,0,9,1,2.5999999999999983,25,1,-0.1,18
0,0,3,37,0,13,1,4.900000000000001,49,1,0.37000000000000005,20
0,1,3,37,0,7,2,1.299999999999998,12,1,0.36500000000000005,18
0,2,3,37,0,9,1,2.4999999999999982,24,3,-0.1,19
0,3,3,37,0,9,1,2.4999999999999982,24,1,-0.1,18
0,0,3,38,0,13,1,4.800000000000002,48,0,0,20
0,1,3,38,0,7,2,1.199999999999998,11,0,0,18
0,2,3,38,0,9,1,2.399999999999998,23,0,0,19
0,3,3,38,0,9,1,2.399999999999998,23,1,-0.1,18
0,0,3,39,1,13,1,4.700000000000002,53,0,0.8,20
0,1,3,39,1,7,2,1.0999999999999979,16,0,0.8,18
0,2,3,39,0,9,1,2.299999999999998,22,0,0,19
0,3,3,39,0,9,1,2.299999999999998,22,1,-0.1,18
0,0,3,40,0,14,1,5.200000000000002,52,1,0.335,20
0,1,3,40,1,7,2,0.9999999999999979,15,0,-0.48,18
0,2,3,40,1,9,1,2.199999999999998,27,0,0.8,19
0,3,3,40,0,9,1,2.199999999999998,21,1,-0.1,18
0,0,3,41,0,14,1,5.100000000000002,51,0,0,20
0,1,3,41,2,7,2,0.8999999999999979,20,0,0.36500000000000005,18
0,2,3,41,0,10,1,2.699999999999998,26,1,0.32500000000000007,20
0,3,3,41,0,9,1,2.099999999999998,20,0,0,18
0,0,3,42,0,14,1,5.000000000000003,50,3,-0.1,21
0,1,3,42,1,8,2,1.3999999999999977,19,1,0.36500000000000005,18
0,2,3,42,0,10,1,2.599999999999998,25,3,-0.1,20
0,3,3,42,0,9,1,1.9999999999999978,19,0,0,18
0,0,3,43,0,14,1,4.900000000000003,49,3,-0.1,21
0,1,3,43,1,8,2,1.2999999999999976,18,0,-0.425,18
0,2,3,43,0,10,1,2.499999999999998,24,0,0,20
0,3,3,43,0,9,1,1.8999999999999977,18,0,0,18
0,0,3,44,0,14,1,4.800000000000003,48,3,-0.1,21
0,1,3,44,2,8,2,1.1999999999999975,23,0,0.395,18
0,2,3,44,0,10,1,2.3999999999999977,23,0,0,20
0,3,3,44,0,9,1,1.7999999999999976,17,0,0,18
0,0,3,45,0,14,1,4.700000000000004,47,3,-0.1,21
0,1,3,45,1,9,2,1.6999999999999975,22,1,0.45500000000000007,18
0,2,3,45,1,10,1,2.2999999999999976,28,0,0.8,20
0,3,3,45,1,9,1,1.6999999999999975,22,0,0.8,18
0,0,3,46,0,15,1,5.200000000000004,52,2,-0.1,22
0,1,3,46,0,9,3,1.5999999999999974,15,2,0.034999999999999976,19
0,2,3,46,0,11,1,2.7999999999999976,27,1,0.465,20
0,3,3,46,0,10,1,2.1999999999999975,21,1,0.46,18
0,0,3,47,0,15,1,5.100000000000004,51,4,-0.1,23
0,1,3,47,0,9,3,1.4999999999999973,14,0,0,19
0,2,3,47,0,11,1,2.6999999999999975,26,0,0,20
0,3,3,47,0,10,1,2.0999999999999974,20,0,0,18
0,0,3,48,0,15,1,5.000000000000004,50,4,-0.1,23
0,1,3,48,0,9,3,1.3999999999999972,13,0,0,19
0,2,3,48,0,11,1,2.5999999999999974,25,0,0,20
0,3,3,48,1,10,1,1.9999999999999973,25,0,0.8,18
0,0,3,49,0,15,1,4.900000000000005,49,0,0,23
0,1,3,49,0,9,3,1.2999999999999972,12,0,0,19
0,2,3,49,0,11,1,2.4999999999999973,24,0,0,20
0,3,3,49,0,11,1,2.4999999999999973,24,1,0.35000000000000003,18
0,0,3,50,1,15,1,4.800000000000005,54,0,1.8,23
0,1,3,50,1,9,3,1.199999999999997,17,0,1.8,19
0,2,3,50,0,11,1,2.3999999999999972,23,0,1,20
0,3,3,50,0,11,1,2.3999999999999972,23,1,0.9,18
