,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
28,0,1,16,2,3,0,1.0999999999999996,22,0,-0.4,7,5
29,1,1,16,1,1,0,0.0,5,0,-1.0,7,2
116,0,2,44,1,8,1,1.1999999999999995,17,1,0.8,17,9
117,1,2,44,1,6,0,0.0,5,0,-1.0,13,7
134,0,3,9,0,1,0,0.5000000000000001,5,1,0.8,4,1
135,1,3,9,0,0,0,0.0,0,2,-1.1,5,0
151,1,4,8,0,0,0,1.3877787807814454e-16,0,0,0.0,3,0
152,0,4,9,0,0,0,0.0,0,2,-1.1,5,0
204,1,5,26,0,4,0,0.6000000000000006,6,1,0.8,8,4
205,0,5,27,1,3,0,0.0,5,0,-0.1999999999999999,6,4
234,0,6,15,1,2,0,0.5000000000000002,11,1,0.8,6,3
235,1,6,15,1,1,0,0.0,5,0,-0.1999999999999999,8,2
334,0,7,50,0,9,2,1.1999999999999988,11,0,1.0,15,9
335,1,7,50,0,11,0,2.3999999999999986,23,0,1.0,16,11
364,0,8,15,1,2,0,0.5000000000000002,11,0,0.0,6,3
365,1,8,15,1,1,0,0.0,5,0,-0.1999999999999999,4,2
430,0,9,33,2,5,0,0.5000000000000008,17,0,0.0,7,7
431,1,9,33,0,4,0,0.0,0,2,-1.1,10,4
494,0,10,32,2,6,1,1.1999999999999993,23,0,0.8,12,8
495,1,10,32,1,4,2,0.0,5,0,-1.0,14,5
524,0,11,15,0,3,0,1.1,11,0,0.0,8,3
525,1,11,15,1,1,0,0.0,5,0,-0.1999999999999999,5,2
578,0,12,27,0,4,1,0.5000000000000006,5,2,-0.1,11,4
579,1,12,27,1,3,0,0.0,5,0,-1.0,10,4
632,0,13,27,2,4,0,0.5000000000000006,17,0,0.0,9,6
633,1,13,27,0,3,0,0.0,0,2,-1.1,10,3
649,1,14,8,0,1,0,0.6000000000000001,6,0,0.0,4,1
650,0,14,9,2,0,0,0.0,11,2,-1.1,5,2
726,1,15,38,0,9,0,2.399999999999998,23,1,0.8,11,9
727,0,15,39,0,5,2,0.0,0,0,-1.0,11,5
756,0,16,15,0,2,0,0.5000000000000003,5,0,0.0,6,2
757,1,16,15,0,1,0,0.0,0,0,-1.0,6,1
786,0,17,15,1,2,0,0.5000000000000001,11,0,-0.4,7,3
787,1,17,15,0,1,0,0.0,0,2,-1.1,9,1
886,0,18,50,0,10,2,1.7999999999999972,17,1,1.4,9,10
887,1,18,50,1,11,0,2.399999999999997,29,0,1.8,10,12
916,0,19,15,1,4,0,1.6999999999999993,22,0,-0.4,8,5
917,1,19,15,1,1,1,0.0,5,0,-1.0,6,2
970,0,20,27,3,4,0,0.4999999999999998,22,0,0.0,8,7
971,1,20,27,0,3,0,0.0,0,2,-1.1,6,3
1000,0,21,15,2,2,0,0.5000000000000001,17,0,-0.4,7,4
1001,1,21,15,1,1,0,0.0,5,0,-1.0,7,2
1078,0,22,39,0,8,0,1.7000000000000002,17,0,0.0,14,8
1079,1,22,39,1,5,0,0.0,5,2,-1.1,10,6
1132,0,23,27,1,4,0,0.5000000000000004,11,0,-0.4,9,5
1133,1,23,27,0,3,0,0.0,0,2,-1.1,9,3
1198,0,24,33,1,5,0,0.5000000000000007,11,0,-0.4,9,6
1199,1,24,33,0,4,0,0.0,0,2,-1.1,8,4
1240,0,25,21,2,4,0,1.0999999999999992,22,0,0.0,11,6
1241,1,25,21,0,2,1,0.0,0,2,-1.1,12,2
1340,0,26,50,1,12,0,2.9999999999999973,35,1,1.8,15,13
