day,baseline,maximin
1,0.060612597444294994,0.09601799398949079
2,0.78125,1.0856011249999995
3,3.1350079999999987,3.9959645
4,3.998792000000001,5.536128124999999
5,4.646676124999999,5.240703125000002
6,4.7663281249999985,4.780232000000002
7,6.253416125000001,6.463810125000002
8,8.388608,8.528450000000003
9,11.95367947128894,11.403217002685373
10,12.866742409237919,6.782268571916784
11,14.783014218571807,6.794309880815073
12,17.378445378060377,6.674377376222822
13,19.853055291974016,8.065492972788247
14,22.750305818098553,10.296306762356355
15,27.970055279382336,12.876747610004276
16,26.40254283500524,6.001067361713927
17,30.67969152751869,6.4718704922475165
18,33.81456260969086,6.929804929193141
19,36.771980985677054,7.844378514207035
20,42.01489999872981,9.718012237710845
21,47.692551355256455,12.387284680188474
22,41.78878139090448,4.2194620076829175
23,46.33064436022551,4.661327874817563
24,50.117164576123365,5.088160892840598
25,55.77032025745889,5.248349488230577
26,61.7688793335125,6.765182731224071
27,66.43123805668245,8.26897938016153
28,65.88778046021099,1.6772513252223424
29,69.45908770052444,1.3906067475854558
30,74.08307520733348,1.6829177107993372
31,78.93498810632752,2.394903119617592
32,84.83971498482245,3.1726486902931983
33,85.58774909213736,2.7170450135448307
34,84.93742818803639,0.17166983849310347
35,88.27443058557081,0.46907042138027477
36,91.96552403549015,0.5300121975803012
37,98.71412720206071,0.7852986698829082
38,105.62763604348747,0.902909652488546
39,109.5744853024201,1.5342150762285824
40,108.411567435931,0.051898601214964764
41,112.50000000000003,0.043506328670716146
42,119.17452009420806,0.0701165070639518
43,124.22220562833563,0.17899721643528693
44,132.64109859437772,0.39155695803644847
45,137.4277596641021,0.20722176937836304
46,134.029378125,0.023673268175583177
47,140.7003125,0.09268904320987646
48,145.56445312499997,0.016300154320987616
49,149.10486328125,0.055555555555555754
50,155.03403828125,0.13560570908098377
