,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
153,1,1,40,1,8,0,1.6999999999999975,22.99999999999997,0,-0.4,20,9
154,2,1,40,0,5,3,0.0,0.0,4,-1.1,21,5
309,2,2,39,0,7,3,1.0999999999999988,10.999999999999988,4,-0.1,23,7
310,3,2,39,1,5,3,0.0,5.000000000000002,3,-1.1,23,6
416,1,3,27,2,4,1,0.5000000000000001,17.0,0,1.2000000000000002,17,6
417,2,3,27,0,3,4,0.0,0.0,4,-1.1,15,3
616,2,4,50,0,9,2,1.1999999999999966,11.999999999999966,2,0.9,22,9
617,3,4,50,1,8,4,0.6,11.999999999999998,1,1.8,25,9
719,1,5,26,1,6,0,1.7999999999999985,23.999999999999982,0,0.8,15,7
720,2,5,26,0,3,2,0.0,0.0,4,-1.1,16,3
779,2,6,15,0,2,2,0.5000000000000002,5.000000000000002,0,0.0,12,2
780,3,6,15,1,1,1,0.0,5.000000000000002,0,-1.0,8,2
954,1,7,44,2,9,0,1.7999999999999976,29.99999999999997,0,1.2000000000000002,22,11
955,2,7,44,0,6,2,0.0,0.0,4,-1.1,27,6
1110,2,8,39,1,9,0,2.299999999999998,28.99999999999998,0,0.8,16,10
1111,3,8,39,0,5,1,0.0,0.0,4,-1.1,20,5
1242,2,9,33,0,6,2,1.0999999999999994,10.999999999999991,0,0.0,21,6
1243,3,9,33,0,4,1,0.0,0.0,4,-1.1,17,4
1326,2,10,21,1,4,1,1.0999999999999996,16.999999999999996,0,0.8,14,5
1327,3,10,21,1,2,1,0.0,5.000000000000001,0,-1.0,13,3
1480,0,11,39,1,14,1,5.300000000000001,59.0,0,0.8,17,15
1481,1,11,39,1,5,1,0.0,5.000000000000006,0,-1.0,24,6
1540,2,12,15,0,2,2,0.4999999999999998,4.999999999999997,0,0.0,10,2
1541,3,12,15,1,1,1,0.0,5.000000000000001,0,-0.1999999999999999,11,2
1696,2,13,39,0,7,3,1.0999999999999992,10.999999999999991,0,0.0,21,7
1697,3,13,39,1,5,2,0.0,5.000000000000003,4,-1.1,22,6
1870,0,14,44,0,17,1,6.600000000000003,66.00000000000003,2,-0.1,24,17
1871,1,14,44,2,6,1,0.0,11.999999999999991,0,-0.1999999999999999,26,8
2020,0,15,38,0,16,2,6.600000000000002,66.00000000000001,3,-0.1,21,16
2021,1,15,38,2,5,3,0.0,11.99999999999999,0,-0.1999999999999999,17,7
2219,1,16,50,2,11,1,2.399999999999997,35.999999999999964,0,2.2,25,13
2220,2,16,50,0,7,4,0.0,0.0,4,-0.1,24,7
2370,1,17,38,1,7,0,1.199999999999998,17.99999999999998,0,-0.4,21,8
2371,2,17,38,0,5,3,0.0,0.0,4,-1.1,24,5
2546,2,18,44,1,12,2,3.599999999999998,41.99999999999997,0,0.8,25,13
2547,3,18,44,1,6,3,0.0,5.9999999999999885,0,-0.1999999999999999,24,7
2702,2,19,39,0,6,2,0.4999999999999998,4.999999999999997,0,0.0,27,6
2703,3,19,39,1,5,1,0.0,5.000000000000002,0,-1.0,21,6
2858,2,20,39,0,8,4,1.699999999999998,16.99999999999998,4,-0.1,25,8
2859,3,20,39,0,5,3,0.0,0.0,4,-1.1,25,5
3033,1,21,44,0,15,0,5.400000000000005,54.00000000000004,0,0.0,17,15
3034,2,21,44,0,7,2,0.6,5.999999999999999,4,-1.1,21,7
3139,0,22,27,0,11,2,4.7,47.0,1,0.4,17,11
3140,1,22,27,1,3,1,0.0,5.000000000000002,0,-1.0,17,4
3339,2,23,50,0,11,1,2.399999999999998,23.99999999999998,1,1.4,21,11
3340,3,23,50,1,8,1,0.599999999999998,11.99999999999998,0,1.8,22,9
3495,2,24,39,0,8,2,1.6999999999999975,16.999999999999975,4,-0.1,20,8
3496,3,24,39,1,5,1,0.0,5.000000000000007,0,-1.0,20,6
3695,2,25,50,1,12,2,2.999999999999998,35.99999999999998,0,1.8,24,13
3696,3,25,50,0,8,2,0.5999999999999998,5.999999999999997,4,0.9,29,8
3895,2,26,50,0,11,2,2.399999999999997,23.99999999999997,0,1.0,26,11
3896,3,26,50,2,7,5,5.828670879282072e-16,12.000000000000004,0,1.8,23,9
4026,1,27,33,1,6,0,1.0999999999999988,16.999999999999986,0,-0.4,22,7
4027,2,27,33,0,4,4,0.0,0.0,4,-1.1,22,4
4156,0,28,33,0,10,1,3.4999999999999982,34.99999999999998,1,0.4,19,10
4157,1,28,33,1,4,1,0.0,5.0,0,-0.1999999999999999,18,5
4356,2,29,50,0,8,4,0.5999999999999998,5.999999999999997,0,1.0,26,8
4357,3,29,50,1,7,5,0.0,5.999999999999993,4,-0.1,24,8
4488,2,30,33,0,9,0,2.899999999999999,28.99999999999999,1,0.4,20,9
4489,3,30,33,0,4,2,0.0,0.0,4,-1.1,17,4
4524,2,31,9,0,4,0,2.2999999999999994,22.999999999999996,1,0.4,6,4
4525,3,31,9,1,0,1,0.0,5.000000000000001,0,-1.0,6,1
4724,2,32,50,0,9,2,1.1999999999999984,11.999999999999984,0,1.0,26,9
4725,3,32,50,0,8,3,0.6000000000000001,6.000000000000001,2,0.9,30,8
4899,1,33,44,1,13,0,4.200000000000001,48.00000000000001,0,-0.4,21,14
4900,2,33,44,0,6,1,0.0,0.0,4,-1.1,23,6
4959,2,34,15,0,4,0,1.6999999999999995,16.999999999999996,1,0.4,10,4
4960,3,34,15,1,1,2,0.0,5.000000000000002,0,-1.0,10,2
5043,2,35,21,0,3,3,0.5000000000000001,5.000000000000001,0,0.0,14,3
5044,3,35,21,1,2,1,0.0,5.000000000000001,0,-1.0,12,3
5240,3,36,49,1,7,2,0.0999999999999989,6.9999999999999885,0,0.8,26,8
5241,0,36,50,0,7,2,0.0,0.0,3,-0.1,29,7
5320,2,37,20,0,4,1,1.2000000000000002,12.000000000000002,4,-0.1,12,4
5321,3,37,20,1,2,2,0.0,5.999999999999997,0,-1.0,10,3
5380,2,38,15,0,3,0,1.0999999999999996,10.999999999999996,0,0.0,7,3
5381,3,38,15,2,1,1,0.0,11.0,0,-0.1999999999999999,11,3
5510,0,39,33,0,10,1,3.4999999999999982,34.99999999999998,1,0.4,18,10
5511,1,39,33,1,4,1,0.0,5.000000000000002,0,-0.1999999999999999,17,5
5710,2,40,50,0,8,3,0.5999999999999998,5.999999999999997,4,0.9,22,8
5711,3,40,50,1,12,2,2.9999999999999987,35.999999999999986,0,1.8,32,13
5745,1,41,9,1,1,0,0.5000000000000001,11.0,0,0.8,6,2
5746,2,41,9,0,0,1,0.0,0.0,4,-1.1,6,0
5945,2,42,50,0,9,1,1.199999999999998,11.99999999999998,1,1.4,26,9
5946,3,42,50,1,8,3,0.6000000000000001,12.000000000000002,0,0.6,28,9
6145,2,43,50,0,13,2,3.599999999999997,35.999999999999964,0,1.0,24,13
6146,3,43,50,0,8,6,0.5999999999999994,5.999999999999994,0,1.0,31,8
6343,0,44,50,0,20,0,7.800000000000003,78.00000000000003,1,1.4,20,20
6344,1,44,50,0,7,2,0.0,0.0,0,0.0,24,7
6379,2,45,9,0,2,1,1.1,11.0,1,0.4,6,2
6380,3,45,9,2,0,1,0.0,11.0,0,-0.1999999999999999,6,2
6579,2,46,50,0,10,1,1.799999999999998,17.99999999999998,4,0.9,25,10
6580,3,46,50,0,8,6,0.5999999999999981,5.9999999999999805,0,1.0,26,8
6662,1,47,21,0,6,0,2.299999999999999,22.99999999999999,1,0.4,10,6
6663,2,47,21,0,2,2,0.0,0.0,4,-1.1,14,2
6862,2,48,50,0,10,6,1.7999999999999976,17.999999999999975,2,1.1,23,10
6863,3,48,50,0,8,9,0.5999999999999971,5.999999999999971,4,1.1,26,8
6989,1,49,32,0,8,0,2.3999999999999977,23.99999999999997,0,0.0,24,8
6990,2,49,32,0,4,2,0.0,0.0,4,-1.1,21,4
