day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.6227810650887573,0.49619289340101524,0.4519543973941368,0.3801775147928992,0.29407294832826747,0.55,0.48059360730593603,0.264792899408284
3.0,0.5842607313195549,0.33820286659316423,0.3886404293381037,0.4122276029055689,0.28503460207612474,0.5141242937853108,0.31497797356828183,0.2582352941176469
4.0,0.556422569027611,0.27459016393442626,0.29609475032010246,0.3929303278688524,0.25604325699745556,0.42954545454545456,0.16688567674112997,0.25184599156118137
5.0,0.4606610800744879,0.1903517110266162,0.2752525252525253,0.31810377718428096,0.15909090909090895,0.35437006043700603,0.16841385597082947,0.22293972939729412
6.0,0.38980617372577175,0.12333776595744683,0.2507369196757553,0.21812749003984044,0.07534843205574915,0.28727461858529835,0.14916695591808393,0.21029696578437695
7.0,0.3020641598737839,0.08530183727034135,0.1978960745552103,0.19736842105263164,0.060051107325383324,0.2361885790172642,0.06834862385321094,0.18068297655453636
8.0,0.26282325283180175,0.08008849557522102,0.14911602209944763,0.18560975609756092,0.07363938512671364,0.21251109139307878,0.0641563604240285,0.18227755782454658
9.0,0.2559996307919512,0.07210998877665542,0.15163778327937538,0.19623931623931612,0.09576847378779729,0.2087727708533078,0.06895399885474318,0.1817768895348837
10.0,0.21390767435357083,0.08074793147438486,0.12636283305785256,0.1650777881080998,0.11763905288675947,0.15121750081764374,0.06980775187303778,0.13396089663423827
11.0,0.2143843393259508,0.0717853662165524,0.12729682428548772,0.1658647294962341,0.0980639889607029,0.14401933162576586,0.0711228269100792,0.13377947892029485
12.0,0.20507779048501518,0.05689560867976562,0.1253117572146334,0.1542760802123575,0.07285927732491548,0.14363535326170407,0.07098205264052893,0.125986009750364
13.0,0.19572163795814745,0.04516023701044558,0.1116243626239215,0.14800601097841937,0.06913870671230127,0.13676774837360584,0.05620746627315509,0.12554101249156435
14.0,0.19193838449889267,0.04510289850635063,0.10850914550896529,0.14525182087942268,0.07204624319502773,0.13347828054201316,0.05727558814790057,0.12563321546980344
15.0,0.19018906644105793,0.04275726174161143,0.10838967789834353,0.14712210230421308,0.07713441887412054,0.13170313951551482,0.060759176346256716,0.1259105908199405
16.0,0.16224279818582166,0.048921746557049284,0.09107364809139429,0.13116916290881364,0.09132524750505278,0.10395355595405498,0.06599452446015674,0.10471784902149728
17.0,0.16261910180794503,0.04426202004866453,0.094813908589362,0.13226464161778906,0.08118725936152593,0.10524077152864231,0.06472609366021898,0.10484330162091426
18.0,0.16066545238183227,0.039206556767092726,0.09080826224116789,0.1293789446446869,0.0686773102445537,0.10613677153399714,0.06362780070811014,0.10538819878517658
19.0,0.15703775629959815,0.03528640379085246,0.08839241321020319,0.12565022316917207,0.06401175794398739,0.1035090641992773,0.05889810007717111,0.10421012821393827
20.0,0.15545626755861575,0.036725917133133335,0.08936385287525628,0.1229253398727852,0.0647497148194569,0.10352499090083156,0.05842847075209323,0.10517470246895022
21.0,0.15741632035178177,0.03774625632587414,0.09111633138109387,0.12273222764331959,0.06693877012318117,0.10201207077133012,0.05660979534124655,0.10605946831759128
22.0,0.13728958107881595,0.043483891487849036,0.08381145652252431,0.11356409358188202,0.07277180605593414,0.08170167195056943,0.05690875600600709,0.09108793820437855
23.0,0.14012422038658667,0.039864050825406894,0.0850272577921658,0.11437985407433726,0.0684500179056029,0.08310188350757808,0.058444714254398455,0.09154385231276585
24.0,0.1412875530165636,0.036243856883632075,0.08408823436033375,0.11167459415776149,0.058202764448242794,0.08263940902717848,0.058691226599564494,0.09114576923648277
25.0,0.13891247069644863,0.035445436209462944,0.08413390181008529,0.11024906276702051,0.05427883021231006,0.08039901552142448,0.058745374852230636,0.09153840939069213
26.0,0.13891379652327762,0.03509663175848976,0.08422480920517805,0.1082480210320087,0.05683148882937661,0.08119407595029049,0.05825277696873643,0.09125215939206832
27.0,0.13867156243054524,0.03760100607872796,0.08472690638057845,0.10903782687046193,0.06026912170595722,0.07873398813602361,0.05756849934336272,0.08958524501466125
28.0,0.12294614429291095,0.03943657348621099,0.07782927852932531,0.10384956325969319,0.06282286558588468,0.06438664616435164,0.05615167123089715,0.08160585028314515
29.0,0.12414857008533042,0.03777627679119777,0.07855952599655125,0.10556861582404609,0.05976868088372056,0.06583329681317829,0.057517973668439915,0.0819798424840894
30.0,0.125974597459394,0.03673564610483093,0.07760384855958291,0.10467752864025037,0.05361582577519619,0.0652280690098801,0.05827406148064984,0.08256519458283695
31.0,0.1254798912288584,0.03544619066670296,0.07692240308498177,0.10278627494994752,0.05131567401894599,0.06358790610014387,0.05706946561449611,0.08176302541900604
32.0,0.1249543778286315,0.03451518576322621,0.0767957931239196,0.10080338481000006,0.05187401183513707,0.06231118794501356,0.057036822138145205,0.08106150031082437
33.0,0.12545423471037953,0.035125815100632396,0.0794663856550093,0.10180777711051747,0.05415611918777974,0.06081118648449979,0.056342935633110214,0.08171426481983479
34.0,0.11488323676698298,0.034979405258549257,0.07264916678707367,0.0971159836877089,0.05336027810649946,0.050496936426442485,0.05668566721791435,0.07791131756675829
35.0,0.11569133454691038,0.03451475725071251,0.07078375805951032,0.09636741143378535,0.050746240424897504,0.05052618028868605,0.0562706376283435,0.07565355697505827
36.0,0.11751621686385905,0.03210770696315013,0.07071286621780515,0.09489233399037156,0.045851036770313325,0.0493653140740713,0.057698112163130366,0.0772625478357385
37.0,0.11889893697767984,0.03140567474634959,0.07039935603204461,0.09319471688482683,0.045873140696064185,0.05012866131363003,0.058008483614313766,0.07645451328749275
38.0,0.11824263981629013,0.031747984020002784,0.07058658551377595,0.09192392910320035,0.047511801437408296,0.04967395872377112,0.05815979987287179,0.07582447730193165
39.0,0.11631206380121384,0.03223509085953902,0.07138285979817693,0.09275364048962942,0.050170276167533556,0.048193671737983834,0.0580105647233371,0.07660037877065684
40.0,0.10757733428613192,0.031045753606790294,0.06579676749538521,0.0884969928946584,0.0477109636614812,0.039893683236554844,0.056373993941554845,0.07219095859526847
41.0,0.11030125899587562,0.03037564551823202,0.06573322029318618,0.08837956204000408,0.045867449774179336,0.040901456774441014,0.057034441931600455,0.0723601841799082
42.0,0.11079645300883412,0.028819288214408045,0.06577946650375188,0.08771767083533821,0.043369296934638424,0.04140937826801849,0.05659221686232252,0.07210381692525791
43.0,0.11193586820523405,0.028139578948658484,0.06453503797559557,0.08692670656849,0.04140941178318891,0.040228261791581454,0.05801637947185978,0.07161820154515741
44.0,0.11231497092900966,0.028347950188061466,0.06585874905301314,0.08631606124637892,0.04265432078689768,0.039942431134218914,0.05783334003567253,0.07133863687523201
45.0,0.11039241455169879,0.02964496262522931,0.06588589027856595,0.08715107300620062,0.04689515908248132,0.039459287080870764,0.057165596579794586,0.0709612889325435
46.0,0.10544418909320363,0.028478916764391515,0.06075258056091437,0.08588129769438524,0.0464111522628472,0.03252287781482699,0.056879616764663465,0.06923083536537611
47.0,0.10623002345642107,0.027696583493516558,0.05898847783319372,0.08556235635761378,0.04465054040705185,0.03342386642103157,0.057172928801990874,0.06837027354085112
48.0,0.10828389493611268,0.027144470200901605,0.05958945858574172,0.08302212482814264,0.04227045460634127,0.03423714133063638,0.057944047987774416,0.0677789930658812
49.0,0.1093710188910475,0.027495611447565294,0.06044010394519783,0.08240441816909683,0.04136936491564569,0.03249316841573946,0.05768624602119865,0.06764330055151913
50.0,0.10798044610495738,0.027808101239867433,0.06063688648600185,0.08354515936783735,0.04301488890708671,0.03297784936009829,0.056940189076766456,0.06807053529742557
51.0,0.10830213163344249,0.028230658707348644,0.05993245791579205,0.08419458188977824,0.04590032009688261,0.031038342543692643,0.056111169022466933,0.06774258733895566
52.0,0.10159168502285487,0.02556008231297202,0.05522636885797971,0.08240260447245018,0.04333179892618855,0.026842202071091448,0.05505213921213281,0.06416473095746689
53.0,0.10312317262969173,0.025231011919816915,0.05491574509560326,0.08332615045614111,0.04257832813779738,0.028752481577039912,0.054824647725968845,0.06418220488137849
54.0,0.1039083366387541,0.02516916048383555,0.055920020632829415,0.08141648304781168,0.04122222216072924,0.028412933669457185,0.05445222316826004,0.06465522133628876
55.0,0.10433921260591283,0.02518948778574659,0.05566004852166606,0.08124992564140765,0.040986071159606396,0.028800784565723214,0.054263831907126914,0.0641436908601658
56.0,0.10463430695982012,0.02569017998932721,0.05610021770652196,0.08063787077249884,0.04175753779199476,0.029755379389616365,0.054825887468666235,0.06398575759730729
57.0,0.10395984047495821,0.0254985562392398,0.05579922920072877,0.08112660748721079,0.04284107859656716,0.027486717594252363,0.0547242029033399,0.06467425926937453
58.0,0.09976783058000027,0.024225555887713357,0.05191916860349921,0.08035817767506126,0.040521672167592504,0.027084365995269977,0.05347476038768528,0.06282551077988319
59.0,0.1021762968577613,0.02417441216043592,0.05151757993979089,0.08035919442582817,0.04066086949940906,0.02813196252349992,0.05352320601668348,0.06184851237002875
60.0,0.10213615491541739,0.024305923283115982,0.05054721486206981,0.07990466959366493,0.03910353830664559,0.029193484454136165,0.05374115055821482,0.06169916336624892
61.0,0.10229789951242596,0.02498876284001006,0.05088400243973856,0.0792173662160105,0.03893016620732248,0.02969140061260278,0.053644157844926266,0.0616174101407152
62.0,0.10260106365650179,0.025315810420295293,0.050098129470131036,0.07876019671557954,0.03925666404970385,0.028898926548452497,0.05327639156091224,0.06163645830800757
63.0,0.10180242970899855,0.023651392797988002,0.05014604458196059,0.07910222080065621,0.04143117200906077,0.02868627586961403,0.05243626233307319,0.06096206102940993
64.0,0.09660491671483196,0.02260595363273321,0.04775327178216404,0.07858131617298802,0.040469429381272404,0.029710955611300438,0.053080776827581166,0.05933594972996881
65.0,0.09757940248090646,0.02235565262136019,0.04744067708836752,0.07779349691523496,0.04042154775757445,0.030823816034913687,0.05332260753921081,0.05945179896291819
66.0,0.0976333756121397,0.02192880626993632,0.047467719215270154,0.07707260917326564,0.039382950504141645,0.03183918784479056,0.05275894208249432,0.05943172728461632
67.0,0.097957297537836,0.021532987905676038,0.04684033853833203,0.07707557699562528,0.03980099462169706,0.03246964476832814,0.05230615159316465,0.05967638650490592
68.0,0.0955417957887339,0.02237529777668068,0.04673907954958878,0.07713457096700216,0.04057140583156538,0.03204774923538034,0.05187504865530346,0.05913657757931401
69.0,0.09749483717715113,0.021544488386833427,0.04678626505187822,0.077643847654292,0.041070276531780525,0.03101858795598278,0.051038123888900166,0.05840043320860966
70.0,0.0953733728307764,0.01922850031404999,0.045091151344472724,0.07715219406354379,0.03940065119217717,0.029847000875699026,0.05020065234501758,0.057651670375435504
71.0,0.09642281249652696,0.018812372806521704,0.045048555703633975,0.07684351879112228,0.039814978115828126,0.030341107089418617,0.05057011170630221,0.05742816446148025
72.0,0.09750131976218945,0.019441695980475737,0.04471450139137367,0.07605405353268879,0.038951499969875014,0.03167960042169149,0.05079192360805518,0.057166514149470604
73.0,0.09968315434808228,0.01983476238337767,0.044307497521927974,0.07631624309470175,0.038557494594388064,0.03285450971698034,0.05086906966331184,0.057103184582582456
74.0,0.10163712585451745,0.01968779954077271,0.04372353005838714,0.07599098566678619,0.03874265777166519,0.03241734836319643,0.051198512392820694,0.056860910856591396
75.0,0.09848983831259628,0.019140627839649094,0.043697155432576906,0.07683226648272612,0.03953092366193656,0.03032551038455744,0.05024842332288415,0.05565626497854037
76.0,0.09481383525661369,0.017611699054072005,0.043175184311874615,0.0762972074497077,0.03898194151969192,0.030378029128667716,0.05048087050517558,0.054999849832354286
77.0,0.09413467842484557,0.01737725946224522,0.043466098338448056,0.07643509897665379,0.03911428901626479,0.031156964729435188,0.05072272929507382,0.05464612738812802
78.0,0.09591566796268758,0.0181666681997541,0.0436658638621481,0.07602480165676018,0.038402658442060034,0.0311330193738093,0.051119716003828586,0.05408917327023488
79.0,0.09793017256243686,0.018025347756848165,0.0429706254332356,0.07535941806811186,0.038133898761286034,0.03116443214597986,0.05104300950005891,0.05446719473169215
80.0,0.09983892966617391,0.018042817534325906,0.041943053994785595,0.07534614569848053,0.03908868840399071,0.030514892002445615,0.05028325685488788,0.054657268500441836
81.0,0.09992222765801162,0.017593003033519627,0.041086317928491045,0.07540703234176771,0.03917566164545039,0.03056647785518707,0.04959664385780038,0.053391532387819574
82.0,0.09229413258394348,0.016123129842177786,0.041241972669427085,0.07433193067056165,0.03699279728282279,0.03119561811303706,0.04981024911035559,0.053068259764124104
83.0,0.09069752319374369,0.0164182543045841,0.04075711163832563,0.07382072254784422,0.037467056308430724,0.03195120137744967,0.050172587361373644,0.05286075778227439
84.0,0.09268104321391757,0.017128939884459404,0.04069941276943001,0.07283083027194825,0.03617802607141374,0.03214659236530837,0.050371794143877935,0.0527721621630195
85.0,0.09432123533736392,0.01722580216542502,0.040070785203065507,0.07268886615698045,0.035766072846491914,0.03284736257073284,0.05031610507375062,0.05262968237761756
86.0,0.09616529132730722,0.017074331606182103,0.03967524044056869,0.07299886004415823,0.03636928576719933,0.03250263799268893,0.050674097199180146,0.05239567669485723
87.0,0.09513161114179947,0.015358867077795102,0.03859942066751154,0.07342693005532164,0.036667395965080285,0.03254476950015883,0.050505650722152184,0.051591747787192554
88.0,0.09378756462283655,0.014908463849005793,0.03843165342048516,0.07338408638043825,0.03589346646564384,0.031722573015940725,0.04999896149701866,0.051216108210623945
89.0,0.09543669727726134,0.014877060689016952,0.03684668190715423,0.07255020087152975,0.03549825227150105,0.032590203215095315,0.050775024685230985,0.050892840482373414
90.0,0.0973948634156605,0.01608829906285192,0.03565708707606552,0.07217946607766756,0.034873957360652685,0.033725634907997515,0.05075927903150257,0.05097257478644668
91.0,0.09884401093762074,0.016207925253029165,0.035886304388420776,0.07250127975933096,0.034257831514979076,0.03469260338525171,0.05118114795765294,0.05046299561711387
92.0,0.09663056169158923,0.016196782478788307,0.03550170357848015,0.07238781816855866,0.03479096624000455,0.03521663703010525,0.05119442818348263,0.04950582896025879
