agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
0,baseline,1,52,0,7,0,0.0,0.0,321.0,13,-1.2,33,7
1,baseline,1,10,0,0,0,0.0,0.0,36.0,4,-1.2,4,0
2,baseline,1,10,0,0,0,0.0,0.0,36.0,15,-1.2,6,0
3,baseline,1,52,1,7,0,0.0,5.000000000000004,302.0,0,0.0,32,8
4,baseline,1,16,1,1,0,0.0,5.000000000000002,74.0,0,0.0,15,2
5,baseline,1,10,0,0,0,0.0,0.0,36.0,13,-1.2,6,0
6,baseline,1,22,1,2,0,0.0,5.000000000000002,101.0,0,0.0,14,3
7,baseline,1,10,0,0,0,0.0,0.0,36.0,8,-1.2,7,0
8,baseline,1,46,0,6,0,0.0,0.0,240.0,9,-1.2,31,6
9,baseline,1,16,0,1,0,0.0,0.0,63.0,8,-1.2,13,1
10,baseline,1,16,0,1,0,0.0,0.0,63.0,16,-1.2,11,1
11,baseline,1,10,1,0,0,0.0,5.000000000000001,41.0,0,0.0,6,1
12,baseline,1,40,0,5,0,0.0,0.0,255.0,16,-1.2,23,5
13,baseline,1,10,0,0,0,0.0,0.0,36.0,16,-1.2,6,0
14,baseline,1,10,1,0,0,0.0,5.000000000000001,59.0,4,-1.2,8,1
15,baseline,1,22,0,2,0,0.0,0.0,120.0,19,-1.2,14,2
16,baseline,1,16,0,1,0,0.0,0.0,75.0,13,-1.2,14,1
17,baseline,1,40,1,5,0,0.0,5.000000000000003,266.0,0,0.0,23,6
18,baseline,1,22,1,2,0,0.0,5.000000000000002,101.0,0,0.0,15,3
19,baseline,1,52,0,7,0,0.0,0.0,309.0,0,-1.0,29,7
0,baseline,2,27,1,3,0,0.0,5.000000000000001,158.0,0,0.0,21,4
1,baseline,2,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,7,1
2,baseline,2,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
3,baseline,2,15,0,1,0,0.0,0.0,69.0,1,-1.2,15,1
4,baseline,2,27,0,3,0,0.0,0.0,117.0,0,-1.0,23,3
5,baseline,2,21,0,2,0,0.0,0.0,102.0,0,-1.0,20,2
6,baseline,2,33,1,4,0,0.0,5.000000000000002,215.0,0,0.0,23,5
7,baseline,2,9,0,0,0,0.0,0.0,36.0,0,-1.0,6,0
8,baseline,2,15,0,1,0,0.0,0.0,69.0,0,-1.0,13,1
9,baseline,2,21,0,2,0,0.0,0.0,114.0,8,-1.2,17,2
