episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,36.0,222.0,76.85,1537.0,0.2710800260247236,0,6,1.35,27,0.47962962962962963,10,46,17.5,350,0.2151428571428572
2,36.0,140.0,72.85,1457.0,0.23057652711050103,0,4,1.35,27,0.4203703703703704,9,27,15.9,318,0.16509433962264153
3,36.0,129.0,66.25,1325.0,0.18532075471698117,0,3,1.15,23,0.3630434782608696,9,27,14.7,294,0.17040816326530617
4,36.0,87.0,60.35,1207.0,0.17825186412593208,0,2,0.75,15,0.3433333333333334,9,15,12.9,258,0.10581395348837219
5,36.0,98.0,59.85,1197.0,0.2053884711779449,0,2,0.95,19,0.418421052631579,9,21,12.9,258,0.15697674418604657
6,36.0,134.0,66.9,1338.0,0.24065769805680126,0,4,1.1,22,0.5,9,27,14.7,294,0.18877551020408168
7,36.0,119.0,56.65,1133.0,0.21231244483671674,0,3,0.85,17,0.5264705882352941,9,21,12.9,258,0.15697674418604657
8,36.0,101.0,60.3,1206.0,0.18656716417910457,0,3,1.0,20,0.395,9,21,13.2,264,0.15000000000000002
9,36.0,108.0,60.0,1200.0,0.22383333333333333,0,3,0.8,16,0.51875,9,21,12.9,258,0.1755813953488372
10,36.0,98.0,68.55,1371.0,0.17180889861415027,0,2,1.05,21,0.330952380952381,9,21,14.4,288,0.1312500000000001
11,36.0,87.0,54.05,1081.0,0.19310823311748382,0,2,0.65,13,0.5192307692307693,9,21,12.3,246,0.1451219512195122
12,36.0,143.0,66.35,1327.0,0.23681235870384332,0,5,1.15,23,0.5065217391304349,9,33,14.4,288,0.20625000000000004
13,36.0,119.0,67.75,1355.0,0.22616236162361625,0,3,1.05,21,0.47857142857142865,9,21,14.1,282,0.1648936170212767
14,36.0,123.0,67.45,1349.0,0.22101556708673098,0,3,1.05,21,0.41666666666666674,9,27,14.1,282,0.1712765957446809
15,36.0,161.0,64.7,1294.0,0.24404945904173114,0,5,0.9,18,0.5111111111111112,9,33,13.8,276,0.18478260869565222
16,36.0,144.0,67.75,1355.0,0.21309963099631002,0,4,1.05,21,0.46904761904761905,9,33,15.0,300,0.18600000000000005
17,36.0,117.0,60.4,1208.0,0.21721854304635768,0,3,0.9,18,0.5277777777777778,9,27,13.2,264,0.15227272727272734
18,36.0,114.0,65.35,1307.0,0.215876052027544,0,3,1.05,21,0.47857142857142865,9,21,14.1,282,0.1648936170212767
19,36.0,152.0,67.45,1349.0,0.23139362490733884,0,4,1.05,21,0.46904761904761905,9,27,14.1,282,0.147872340425532
20,36.0,113.0,56.4,1128.0,0.21746453900709228,0,3,0.7,14,0.55,9,21,12.3,246,0.1451219512195122
21,36.0,114.0,59.75,1195.0,0.2117573221757323,0,2,0.75,15,0.49,9,21,12.9,258,0.13372093023255816
22,36.0,129.0,66.95,1339.0,0.22050037341299478,0,3,0.95,19,0.48684210526315796,9,27,14.1,282,0.1712765957446809
23,36.0,111.0,63.05,1261.0,0.1902854877081681,0,3,1.15,23,0.3152173913043479,9,27,14.4,288,0.18125000000000002
24,36.0,134.0,66.0,1320.0,0.22189393939393942,0,4,1.0,20,0.525,9,27,14.1,282,0.1712765957446809
25,36.0,102.0,66.65,1333.0,0.19036009002250565,0,3,0.95,19,0.38157894736842113,9,21,14.1,282,0.1436170212765958
26,36.0,120.0,74.4,1488.0,0.1850806451612904,0,2,1.3,26,0.28846153846153855,9,21,15.9,318,0.14622641509433965
27,36.0,174.0,72.1,1442.0,0.2597780859916783,0,6,1.2,24,0.525,9,45,15.9,318,0.24433962264150944
28,36.0,156.0,64.25,1285.0,0.2400389105058366,0,4,1.05,21,0.46904761904761905,9,33,13.8,276,0.20434782608695656
29,36.0,162.0,59.95,1199.0,0.23732276897414517,0,4,0.85,17,0.5441176470588236,9,33,13.8,276,0.18478260869565222
30,36.0,114.0,62.85,1257.0,0.21897374701670647,0,2,0.85,17,0.4558823529411765,9,21,13.2,264,0.15000000000000002
31,36.0,102.0,67.9,1358.0,0.16237113402061865,0,2,1.0,20,0.375,9,21,14.7,294,0.1418367346938776
32,36.0,114.0,64.55,1291.0,0.22552285050348575,0,2,0.95,19,0.418421052631579,9,21,14.1,282,0.1819148936170213
33,36.0,105.0,61.35,1227.0,0.1799918500407498,0,3,0.95,19,0.43947368421052635,9,27,13.8,276,0.13260869565217392
34,36.0,108.0,70.55,1411.0,0.19613749114103474,0,3,1.15,23,0.3630434782608696,9,21,15.3,306,0.15588235294117647
35,36.0,108.0,63.85,1277.0,0.22407987470634305,0,2,0.85,17,0.4558823529411765,9,21,13.8,276,0.17391304347826086
36,36.0,120.0,65.65,1313.0,0.22966488956587972,0,2,0.85,17,0.3970588235294118,9,21,13.8,276,0.15434782608695652
37,36.0,114.0,63.65,1273.0,0.22022780832678712,0,2,0.85,17,0.3970588235294118,9,21,13.5,270,0.16333333333333333
38,36.0,114.0,69.75,1395.0,0.20641577060931904,0,3,1.15,23,0.40217391304347827,9,21,15.0,300,0.16800000000000004
39,36.0,129.0,65.45,1309.0,0.1887318563789152,0,3,1.15,23,0.3152173913043479,9,27,13.5,270,0.14333333333333342
40,36.0,126.0,65.05,1301.0,0.226249039200615,0,2,0.85,17,0.4558823529411765,9,21,13.8,276,0.15434782608695652
41,36.0,267.0,77.5,1550.0,0.27361290322580645,0,7,1.3,26,0.5038461538461539,9,51,16.5,330,0.22272727272727277
42,36.0,114.0,64.15,1283.0,0.19855806703039758,0,2,0.95,19,0.36578947368421055,9,21,13.5,270,0.1411111111111112
43,36.0,177.0,76.4,1528.0,0.21367801047120427,0,5,1.5,30,0.3666666666666667,9,39,16.5,330,0.1863636363636364
44,36.0,114.0,59.65,1193.0,0.20909471919530598,0,2,0.85,17,0.3970588235294118,9,21,12.9,258,0.15697674418604657
45,36.0,102.0,61.1,1222.0,0.19729950900163673,0,2,0.9,18,0.4111111111111112,9,21,12.9,258,0.13372093023255816
46,36.0,98.0,62.0,1240.0,0.2010483870967742,0,2,0.9,18,0.4111111111111112,9,21,13.8,276,0.15434782608695652
47,36.0,155.0,67.65,1353.0,0.2594604582409461,0,5,1.05,21,0.530952380952381,9,33,14.4,288,0.20625000000000004
48,36.0,108.0,65.15,1303.0,0.19781273983115888,0,2,0.95,19,0.36578947368421055,9,21,14.1,282,0.1436170212765958
49,36.0,93.0,61.35,1227.0,0.1881418092909536,0,2,0.85,17,0.3264705882352942,9,21,13.2,264,0.15000000000000002
50,36.0,116.0,61.6,1232.0,0.22142857142857142,0,4,0.8,16,0.5875,9,27,13.5,270,0.18777777777777782
51,36.0,120.0,65.55,1311.0,0.20377574370709384,0,2,0.95,19,0.36578947368421055,9,21,13.8,276,0.15434782608695652
52,36.0,108.0,65.7,1314.0,0.1974124809741249,0,2,1.0,20,0.375,9,21,14.1,282,0.1648936170212767
53,36.0,117.0,74.25,1485.0,0.18420875420875427,0,3,1.25,25,0.382,9,27,15.6,312,0.1711538461538462
54,36.0,93.0,59.3,1186.0,0.19536256323777412,0,2,0.7,14,0.3928571428571429,9,15,12.6,252,0.11428571428571432
55,36.0,188.0,58.5,1170.0,0.24,0,6,0.9,18,0.6277777777777778,9,39,13.5,270,0.19444444444444453
56,36.0,108.0,58.95,1179.0,0.22565733672603905,0,2,0.85,17,0.5382352941176471,9,21,13.2,264,0.1863636363636364
57,36.0,168.0,70.45,1409.0,0.24638041163946067,0,4,1.05,21,0.46904761904761905,9,33,15.0,300,0.18600000000000005
58,36.0,108.0,67.5,1350.0,0.2074814814814815,0,3,1.0,20,0.4850000000000001,9,21,14.1,282,0.1648936170212767
