agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
11,maximin,7,15,0,1,0,0.0,0.0,75.0,6,-1.1,14,1
12,maximin,7,9,0,0,0,0.0,0.0,36.0,14,-1.1,8,0
13,maximin,7,21,0,2,0,0.0,0.0,90.0,3,-1.1,19,2
14,maximin,7,9,0,0,0,0.0,0.0,36.0,12,-1.1,7,0
15,maximin,7,15,1,1,0,0.0,5.000000000000001,92.0,0,-0.1999999999999999,14,2
16,maximin,7,27,0,3,0,0.0,0.0,171.0,15,-1.1,22,3
17,maximin,7,9,0,0,0,0.0,0.0,36.0,8,-1.1,8,0
18,maximin,7,15,0,1,0,0.0,0.0,75.0,20,-1.1,12,1
19,maximin,7,27,1,3,0,0.0,5.000000000000004,152.0,0,-0.1999999999999999,23,4
0,maximin,8,27,0,3,0,0.0,0.0,141.0,6,-1.1,20,3
1,maximin,8,15,1,1,0,0.0,5.000000000000002,80.0,0,-0.1999999999999999,9,2
2,maximin,8,9,0,0,0,0.0,0.0,36.0,6,-1.1,4,0
3,maximin,8,63,0,9,0,0.0,0.0,453.0,19,-1.1,24,9
4,maximin,8,21,1,2,0,0.0,5.000000000000002,113.0,0,-0.1999999999999999,12,3
5,maximin,8,9,0,0,0,0.0,0.0,36.0,12,-1.1,5,0
6,maximin,8,9,0,0,0,0.0,0.0,36.0,9,-1.1,5,0
7,maximin,8,87,0,13,0,0.0,0.0,669.0,0,-1.0,27,13
8,maximin,8,9,0,0,0,0.0,0.0,36.0,15,-1.1,5,0
9,maximin,8,9,0,0,0,0.0,0.0,36.0,14,-1.1,6,0
10,maximin,8,9,0,0,0,0.0,0.0,36.0,0,-1.0,6,0
11,maximin,8,9,0,0,0,0.0,0.0,36.0,11,-1.1,5,0
12,maximin,8,15,0,1,0,0.0,0.0,81.0,11,-1.1,8,1
13,maximin,8,9,0,0,0,0.0,0.0,36.0,11,-1.1,5,0
14,maximin,8,15,1,1,0,0.0,5.000000000000002,80.0,0,-0.1999999999999999,9,2
15,maximin,8,15,0,1,0,0.0,0.0,57.0,16,-1.1,8,1
16,maximin,8,9,0,0,0,0.0,0.0,36.0,15,-1.1,6,0
17,maximin,8,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
18,maximin,8,9,0,0,0,0.0,0.0,36.0,19,-1.1,4,0
19,maximin,8,21,1,2,0,0.0,5.000000000000003,119.0,0,-0.1999999999999999,13,3
0,maximin,9,9,0,0,0,0.0,0.0,36.0,6,-1.1,6,0
1,maximin,9,9,0,0,0,0.0,0.0,36.0,11,-1.1,8,0
2,maximin,9,9,0,0,0,0.0,0.0,36.0,19,-1.1,8,0
3,maximin,9,9,0,0,0,0.0,0.0,36.0,11,-1.1,8,0
4,maximin,9,15,1,1,0,0.0,5.000000000000001,86.0,0,-0.1999999999999999,12,2
5,maximin,9,9,0,0,0,0.0,0.0,36.0,12,-1.1,7,0
6,maximin,9,9,0,0,0,0.0,0.0,36.0,2,-1.1,7,0
7,maximin,9,15,0,1,0,0.0,0.0,69.0,10,-1.1,12,1
8,maximin,9,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,7,1
9,maximin,9,51,0,7,0,0.0,0.0,381.0,8,-1.1,19,7
10,maximin,9,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,8,1
11,maximin,9,15,0,1,0,0.0,0.0,69.0,19,-1.1,12,1
12,maximin,9,15,1,1,0,0.0,5.000000000000001,86.0,0,-0.1999999999999999,10,2
13,maximin,9,15,0,1,0,0.0,0.0,69.0,11,-1.1,11,1
14,maximin,9,9,0,0,0,0.0,0.0,36.0,14,-1.1,8,0
15,maximin,9,33,0,4,0,0.0,0.0,162.0,17,-1.1,16,4
16,maximin,9,15,0,1,0,0.0,0.0,63.0,1,-1.1,11,1
17,maximin,9,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,8,1
18,maximin,9,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,7,1
19,maximin,9,33,0,4,0,0.0,0.0,150.0,18,-1.1,16,4
0,maximin,10,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
1,maximin,10,15,1,1,0,0.0,5.000000000000001,62.0,0,-0.1999999999999999,11,2
2,maximin,10,15,0,1,0,0.0,0.0,63.0,13,-1.1,12,1
3,maximin,10,21,1,2,0,0.0,5.000000000000002,119.0,0,-0.1999999999999999,16,3
4,maximin,10,27,0,3,0,0.0,0.0,165.0,11,-1.1,19,3
5,maximin,10,51,0,7,0,0.0,0.0,303.0,0,-1.0,23,7
6,maximin,10,21,1,2,0,0.0,5.000000000000001,143.0,0,-1.0,16,3
7,maximin,10,21,1,2,0,0.0,5.000000000000001,143.0,0,-0.1999999999999999,12,3
8,maximin,10,21,0,2,0,0.0,0.0,78.0,0,-1.0,15,2
9,maximin,10,15,0,1,0,0.0,0.0,69.0,12,-1.1,13,1
10,maximin,10,15,0,1,0,0.0,0.0,57.0,14,-1.1,11,1
11,maximin,10,9,0,0,0,0.0,0.0,36.0,11,-1.1,7,0
12,maximin,10,21,0,2,0,0.0,0.0,132.0,0,-1.0,15,2
13,maximin,10,9,0,0,0,0.0,0.0,36.0,11,-1.1,6,0
14,maximin,10,15,1,1,0,0.0,5.000000000000002,74.0,0,-0.1999999999999999,11,2
15,maximin,10,9,0,0,0,0.0,0.0,36.0,15,-1.1,8,0
16,maximin,10,15,0,1,0,0.0,0.0,69.0,13,-1.1,11,1
17,maximin,10,9,0,0,0,0.0,0.0,36.0,20,-1.1,7,0
18,maximin,10,81,0,12,0,0.0,0.0,480.0,16,-1.1,31,12
19,maximin,10,15,0,1,0,0.0,0.0,63.0,4,-1.1,11,1
0,maximin,11,9,0,0,0,0.0,0.0,36.0,15,-1.1,9,0
1,maximin,11,45,0,6,0,0.0,0.0,246.0,2,-1.1,28,6
2,maximin,11,27,0,3,0,0.0,0.0,117.0,7,-1.1,25,3
3,maximin,11,15,0,1,0,0.0,0.0,69.0,11,-1.1,13,1
4,maximin,11,27,0,3,0,0.0,0.0,141.0,11,-1.1,22,3
5,maximin,11,15,0,1,0,0.0,0.0,57.0,12,-1.1,13,1
6,maximin,11,15,0,1,0,0.0,0.0,63.0,0,-1.0,15,1
7,maximin,11,15,0,1,0,0.0,0.0,69.0,0,-1.0,13,1
8,maximin,11,9,0,0,0,0.0,0.0,36.0,3,-1.1,8,0
9,maximin,11,9,0,0,0,0.0,0.0,36.0,14,-1.1,9,0
10,maximin,11,9,0,0,0,0.0,0.0,36.0,14,-1.1,9,0
11,maximin,11,9,0,0,0,0.0,0.0,36.0,18,-1.1,9,0
12,maximin,11,9,0,0,0,0.0,0.0,36.0,18,-1.1,9,0
13,maximin,11,9,0,0,0,0.0,0.0,36.0,11,-1.1,9,0
14,maximin,11,21,0,2,0,0.0,0.0,96.0,14,-1.1,19,2
15,maximin,11,44,0,6,0,0.0,0.0,390.0,0,-1.0,21,6
16,maximin,11,21,1,2,0,0.0,5.000000000000001,83.0,0,-0.1999999999999999,14,3
17,maximin,11,9,0,0,0,0.0,0.0,36.0,10,-1.1,9,0
18,maximin,11,9,0,0,0,0.0,0.0,36.0,10,-1.1,8,0
19,maximin,11,15,0,1,0,0.0,0.0,81.0,12,-1.1,13,1
0,maximin,12,9,0,0,0,0.0,0.0,36.0,17,-1.1,7,0
1,maximin,12,33,1,4,0,0.0,5.000000000000002,179.0,0,-0.1999999999999999,18,5
2,maximin,12,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,12,2
3,maximin,12,39,0,5,0,0.0,0.0,219.0,14,-1.1,20,5
4,maximin,12,45,0,6,0,0.0,0.0,288.0,0,-1.0,22,6
5,maximin,12,9,0,0,0,0.0,0.0,36.0,12,-1.1,7,0
6,maximin,12,15,1,1,0,0.0,5.000000000000002,74.0,0,-0.1999999999999999,12,2
7,maximin,12,15,0,1,0,0.0,0.0,69.0,2,-1.1,11,1
8,maximin,12,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,7,1
9,maximin,12,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,11,2
10,maximin,12,15,0,1,0,0.0,0.0,69.0,16,-1.1,13,1
11,maximin,12,9,0,0,0,0.0,0.0,36.0,6,-1.1,7,0
12,maximin,12,68,0,10,0,0.0,0.0,558.0,0,-1.0,25,10
13,maximin,12,9,0,0,0,0.0,0.0,36.0,11,-1.1,7,0
14,maximin,12,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
15,maximin,12,15,0,1,0,0.0,0.0,75.0,15,-1.1,12,1
16,maximin,12,9,0,0,0,0.0,0.0,36.0,15,-1.1,7,0
17,maximin,12,9,0,0,0,0.0,0.0,36.0,8,-1.1,7,0
18,maximin,12,9,0,0,0,0.0,0.0,36.0,13,-1.1,7,0
19,maximin,12,9,0,0,0,0.0,0.0,36.0,11,-1.1,6,0
0,maximin,13,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
1,maximin,13,33,1,4,0,0.0,5.000000000000003,197.0,0,-0.1999999999999999,18,5
2,maximin,13,15,0,1,0,0.0,0.0,69.0,20,-1.1,10,1
3,maximin,13,9,0,0,0,0.0,0.0,36.0,11,-1.1,6,0
4,maximin,13,21,0,2,0,0.0,0.0,108.0,0,-1.0,11,2
5,maximin,13,9,0,0,0,0.0,0.0,36.0,12,-1.1,5,0
6,maximin,13,15,1,1,0,0.0,5.000000000000002,80.0,0,-0.1999999999999999,11,2
7,maximin,13,27,0,3,0,0.0,0.0,171.0,10,-1.1,15,3
8,maximin,13,21,0,2,0,0.0,0.0,90.0,7,-1.1,15,2
9,maximin,13,33,0,4,0,0.0,0.0,180.0,14,-1.1,20,4
10,maximin,13,15,0,1,0,0.0,0.0,63.0,14,-1.1,11,1
11,maximin,13,9,0,0,0,0.0,0.0,36.0,6,-1.1,6,0
12,maximin,13,33,0,4,0,0.0,0.0,150.0,16,-1.1,20,4
13,maximin,13,9,0,0,0,0.0,0.0,36.0,11,-1.1,6,0
14,maximin,13,45,0,6,0,0.0,0.0,234.0,7,-1.1,23,6
15,maximin,13,15,0,1,0,0.0,0.0,57.0,9,-1.1,11,1
16,maximin,13,9,0,0,0,0.0,0.0,36.0,15,-1.1,6,0
17,maximin,13,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
18,maximin,13,9,0,0,0,0.0,0.0,36.0,10,-1.1,5,0
19,maximin,13,21,0,2,0,0.0,0.0,96.0,5,-1.1,14,2
0,maximin,14,15,0,1,0,0.0,0.0,75.0,14,-1.1,10,1
1,maximin,14,45,0,6,0,0.0,0.0,288.0,0,-1.0,20,6
2,maximin,14,9,0,0,0,0.0,0.0,36.0,20,-1.1,6,0
3,maximin,14,21,0,2,0,0.0,0.0,96.0,11,-1.1,16,2
4,maximin,14,15,0,1,0,0.0,0.0,87.0,4,-1.1,9,1
5,maximin,14,9,0,0,0,0.0,0.0,36.0,12,-1.1,5,0
6,maximin,14,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
7,maximin,14,15,0,1,0,0.0,0.0,75.0,10,-1.1,11,1
8,maximin,14,9,0,0,0,0.0,0.0,36.0,5,-1.1,7,0
9,maximin,14,15,0,1,0,0.0,0.0,63.0,16,-1.1,11,1
10,maximin,14,15,0,1,0,0.0,0.0,63.0,4,-1.1,11,1
11,maximin,14,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
12,maximin,14,44,0,6,0,0.0,0.0,360.0,0,-1.0,17,6
13,maximin,14,9,0,0,0,0.0,0.0,36.0,11,-1.1,6,0
14,maximin,14,9,0,0,0,0.0,0.0,36.0,13,-1.1,6,0
15,maximin,14,9,0,0,0,0.0,0.0,36.0,16,-1.1,7,0
16,maximin,14,15,0,1,0,0.0,0.0,87.0,13,-1.1,9,1
17,maximin,14,9,0,0,0,0.0,0.0,36.0,20,-1.1,5,0
18,maximin,14,15,0,1,0,0.0,0.0,63.0,19,-1.1,9,1
19,maximin,14,9,0,0,0,0.0,0.0,36.0,18,-1.1,7,0
0,maximin,15,9,0,0,0,0.0,0.0,36.0,6,-1.1,5,0
1,maximin,15,21,0,2,0,0.0,0.0,78.0,0,-1.0,11,2
2,maximin,15,9,0,0,0,0.0,0.0,36.0,12,-1.1,5,0
3,maximin,15,51,0,7,0,0.0,0.0,261.0,19,-1.1,23,7
4,maximin,15,57,1,8,0,0.0,5.000000000000005,281.0,0,-0.1999999999999999,25,9
5,maximin,15,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
6,maximin,15,9,0,0,0,0.0,0.0,36.0,15,-1.1,6,0
7,maximin,15,15,0,1,0,0.0,0.0,81.0,12,-1.1,7,1
8,maximin,15,15,0,1,0,0.0,0.0,57.0,5,-1.1,7,1
9,maximin,15,15,0,1,0,0.0,0.0,63.0,9,-1.1,9,1
10,maximin,15,9,0,0,0,0.0,0.0,36.0,14,-1.1,7,0
11,maximin,15,9,0,0,0,0.0,0.0,36.0,16,-1.1,6,0
12,maximin,15,9,0,0,0,0.0,0.0,36.0,4,-1.1,4,0
13,maximin,15,9,0,0,0,0.0,0.0,36.0,11,-1.1,4,0
14,maximin,15,15,0,1,0,0.0,0.0,57.0,9,-1.1,7,1
15,maximin,15,9,0,0,0,0.0,0.0,36.0,16,-1.1,5,0
16,maximin,15,15,0,1,0,0.0,0.0,75.0,15,-1.1,8,1
17,maximin,15,45,1,6,0,0.0,5.000000000000004,257.0,0,-0.1999999999999999,20,7
18,maximin,15,39,0,5,0,0.0,0.0,207.0,19,-1.1,17,5
19,maximin,15,39,0,5,0,0.0,0.0,213.0,18,-1.1,17,5
0,maximin,16,9,0,0,0,0.0,0.0,36.0,10,-1.1,7,0
1,maximin,16,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,8,1
2,maximin,16,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
3,maximin,16,21,0,2,0,0.0,0.0,138.0,0,-1.0,13,2
4,maximin,16,57,0,8,0,0.0,0.0,330.0,0,-1.0,27,8
5,maximin,16,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,8,1
6,maximin,16,21,0,2,0,0.0,0.0,96.0,14,-1.1,17,2
7,maximin,16,57,0,8,0,0.0,0.0,402.0,19,-1.1,26,8
8,maximin,16,21,0,2,0,0.0,0.0,84.0,0,-1.0,14,2
9,maximin,16,15,1,1,0,0.0,5.000000000000001,62.0,0,-0.1999999999999999,12,2
10,maximin,16,33,0,4,0,0.0,0.0,144.0,12,-1.1,23,4
11,maximin,16,15,0,1,0,0.0,0.0,57.0,14,-1.1,11,1
12,maximin,16,15,0,1,0,0.0,0.0,87.0,0,-1.0,10,1
13,maximin,16,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,7,1
14,maximin,16,21,0,2,0,0.0,0.0,102.0,14,-1.1,13,2
15,maximin,16,9,0,0,0,0.0,0.0,36.0,15,-1.1,9,0
16,maximin,16,9,0,0,0,0.0,0.0,36.0,15,-1.1,7,0
17,maximin,16,9,0,0,0,0.0,0.0,36.0,4,-1.1,8,0
18,maximin,16,15,1,1,0,0.0,5.000000000000001,92.0,0,-0.1999999999999999,8,2
19,maximin,16,9,0,0,0,0.0,0.0,36.0,4,-1.1,8,0
0,maximin,17,9,0,0,0,0.0,0.0,36.0,16,-1.1,7,0
1,maximin,17,21,0,2,0,0.0,0.0,102.0,14,-1.1,14,2
2,maximin,17,21,0,2,0,0.0,0.0,90.0,20,-1.1,14,2
3,maximin,17,15,0,1,0,0.0,0.0,87.0,12,-1.1,8,1
4,maximin,17,21,0,2,0,0.0,0.0,84.0,15,-1.1,12,2
5,maximin,17,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,7,2
6,maximin,17,9,0,0,0,0.0,0.0,36.0,14,-1.1,7,0
7,maximin,17,15,1,1,0,0.0,5.000000000000002,74.0,0,-0.1999999999999999,10,2
8,maximin,17,9,0,0,0,0.0,0.0,36.0,15,-1.1,5,0
9,maximin,17,9,0,0,0,0.0,0.0,36.0,15,-1.1,7,0
10,maximin,17,57,0,8,0,0.0,0.0,420.0,11,-1.1,24,8
11,maximin,17,9,0,0,0,0.0,0.0,36.0,16,-1.1,6,0
12,maximin,17,21,1,2,0,0.0,5.000000000000002,131.0,0,-0.1999999999999999,9,3
13,maximin,17,9,0,0,0,0.0,0.0,36.0,11,-1.1,7,0
14,maximin,17,9,0,0,0,0.0,0.0,36.0,5,-1.1,6,0
15,maximin,17,21,1,2,0,0.0,5.000000000000002,119.0,0,-0.1999999999999999,10,3
16,maximin,17,39,0,5,0,0.0,0.0,201.0,11,-1.1,25,5
17,maximin,17,9,0,0,0,0.0,0.0,36.0,12,-1.1,7,0
18,maximin,17,9,0,0,0,0.0,0.0,36.0,8,-1.1,7,0
19,maximin,17,27,1,3,0,0.0,5.000000000000002,158.0,0,-0.1999999999999999,14,4
