      Multiple Comparison of Means - Tukey HSD, FWER=0.05       
================================================================
   group1       group2    meandiff p-adj   lower   upper  reject
----------------------------------------------------------------
     average     baseline   1.7156    0.0  1.5355  1.8957   True
     average  egalitarian  -3.2254    0.0 -3.4055 -3.0453   True
     average majoritarian  -1.7088    0.0 -1.8889 -1.5286   True
     average      maximin  -1.2488    0.0 -1.4289 -1.0686   True
     average     optimist  -1.0263    0.0 -1.2064 -0.8462   True
     average  utilitarian  -0.9217    0.0 -1.1018 -0.7416   True
     average         veto  -1.4357    0.0 -1.6158 -1.2556   True
    baseline  egalitarian   -4.941    0.0 -5.1211 -4.7609   True
    baseline majoritarian  -3.4244    0.0 -3.6045 -3.2442   True
    baseline      maximin  -2.9644    0.0 -3.1445 -2.7842   True
    baseline     optimist  -2.7419    0.0  -2.922 -2.5618   True
    baseline  utilitarian  -2.6373    0.0 -2.8174 -2.4572   True
    baseline         veto  -3.1513    0.0 -3.3314 -2.9712   True
 egalitarian majoritarian   1.5167    0.0  1.3365  1.6968   True
 egalitarian      maximin   1.9766    0.0  1.7965  2.1568   True
 egalitarian     optimist   2.1991    0.0   2.019  2.3792   True
 egalitarian  utilitarian   2.3037    0.0  2.1236  2.4838   True
 egalitarian         veto   1.7897    0.0  1.6096  1.9698   True
majoritarian      maximin     0.46    0.0  0.2799  0.6401   True
majoritarian     optimist   0.6824    0.0  0.5023  0.8626   True
majoritarian  utilitarian   0.7871    0.0  0.6069  0.9672   True
majoritarian         veto    0.273 0.0001  0.0929  0.4532   True
     maximin     optimist   0.2225 0.0045  0.0423  0.4026   True
     maximin  utilitarian   0.3271    0.0  0.1469  0.5072   True
     maximin         veto  -0.1869 0.0354 -0.3671 -0.0068   True
    optimist  utilitarian   0.1046 0.6474 -0.0755  0.2847  False
    optimist         veto  -0.4094    0.0 -0.5895 -0.2293   True
 utilitarian         veto   -0.514    0.0 -0.6941 -0.3339   True
----------------------------------------------------------------
