episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,36.0,539.0,99.9,1998.0,0.47947947947947955,0,13,1.9,38,0.6763157894736842,10,82,19.6,392,0.35510204081632657
2,36.0,146.0,66.65,1333.0,0.27663165791447863,0,4,1.15,23,0.558695652173913,9,27,14.4,288,0.22916666666666674
3,36.0,252.0,85.35,1707.0,0.330257762155829,0,5,1.75,35,0.5014285714285714,9,33,17.7,354,0.2601694915254238
4,36.0,792.0,134.1,2682.0,0.5031692766592096,0,18,3.1,62,0.620967741935484,9,117,25.8,516,0.44069767441860475
5,36.0,360.0,94.35,1887.0,0.3846581875993641,0,8,1.85,37,0.5554054054054054,9,57,19.2,384,0.31718750000000007
6,36.0,189.0,68.0,1360.0,0.32838235294117657,0,4,1.0,20,0.645,9,33,14.35,287,0.2524390243902439
7,36.0,227.0,79.85,1597.0,0.3619599248591109,0,5,1.45,29,0.5810344827586207,9,33,16.2,324,0.2796296296296297
8,36.0,291.0,73.05,1461.0,0.38880903490759755,0,6,1.15,23,0.7065217391304348,9,45,15.0,300,0.29800000000000004
9,36.0,185.0,76.2,1524.0,0.2888451443569554,0,5,1.4,28,0.5,9,33,16.5,330,0.23363636363636364
10,36.0,236.0,82.75,1655.0,0.32069486404833847,0,6,1.5,30,0.4766666666666667,9,39,16.45,329,0.23206686930091192
11,36.0,558.0,112.9,2258.0,0.4261293179805138,0,12,2.3,46,0.5673913043478261,9,81,21.6,432,0.3458333333333333
12,36.0,309.0,71.75,1435.0,0.34797909407665506,0,5,0.95,19,0.6078947368421053,9,38,14.05,281,0.2325622775800712
13,36.0,305.0,99.55,1991.0,0.41695128076343546,0,9,2.05,41,0.6231707317073172,9,57,20.1,402,0.3619402985074627
14,36.0,239.0,68.8,1376.0,0.37572674418604657,0,7,1.2,24,0.6666666666666667,9,45,14.1,282,0.2946808510638298
15,36.0,261.0,93.75,1875.0,0.39490666666666674,0,7,1.85,37,0.5878378378378379,9,51,19.2,384,0.328125
16,36.0,389.0,71.1,1422.0,0.39697609001406475,0,9,1.15,23,0.7369565217391305,9,57,13.75,275,0.27654545454545454
17,36.0,195.0,79.1,1582.0,0.3173830594184577,0,5,1.6,32,0.534375,9,39,17.1,342,0.25877192982456143
18,36.0,501.0,101.7,2034.0,0.38372664700098336,0,9,1.8,36,0.4805555555555556,9,62,18.8,376,0.26436170212765964
19,36.0,843.0,122.2,2444.0,0.48121931260229134,0,15,2.4,48,0.5895833333333333,9,98,22.15,443,0.36896162528216714
20,36.0,293.0,101.2,2024.0,0.3852766798418973,0,7,1.9,38,0.5736842105263158,9,45,19.2,384,0.2984375
21,36.0,171.0,59.2,1184.0,0.26925675675675675,0,3,0.9,18,0.6111111111111112,9,27,13.2,264,0.21136363636363642
22,36.0,177.0,68.85,1377.0,0.29074074074074074,0,5,1.15,23,0.5847826086956522,9,39,15.0,300,0.264
23,36.0,189.0,71.3,1426.0,0.2614305750350632,0,3,1.2,24,0.45000000000000007,9,27,14.7,294,0.17040816326530617
24,36.0,281.0,86.8,1736.0,0.4048963133640553,0,7,1.6,32,0.6625000000000001,9,45,17.4,348,0.3327586206896552
25,36.0,288.0,80.5,1610.0,0.35577639751552803,0,6,1.5,30,0.5933333333333334,9,45,16.8,336,0.3053571428571429
26,36.0,273.0,92.15,1843.0,0.3590613130765058,0,5,1.85,37,0.4554054054054054,9,39,18.6,372,0.29516129032258065
27,36.0,260.0,88.4,1768.0,0.38569004524886885,0,6,1.8,36,0.5583333333333333,9,45,18.3,366,0.32049180327868854
28,36.0,162.0,65.3,1306.0,0.2527565084226646,0,4,1.2,24,0.47916666666666674,9,33,14.7,294,0.21326530612244898
29,36.0,267.0,73.9,1478.0,0.31630581867388363,0,5,1.3,26,0.48076923076923084,9,39,15.6,312,0.2365384615384616
30,36.0,192.0,91.2,1824.0,0.30942982456140355,0,5,1.9,38,0.48421052631578954,9,39,19.5,390,0.2746153846153847
31,36.0,222.0,79.3,1586.0,0.36431273644388407,0,6,1.2,24,0.6166666666666667,9,45,15.85,317,0.28123028391167193
32,36.0,153.0,71.7,1434.0,0.2636680613668062,0,4,1.3,26,0.4192307692307693,9,27,15.0,300,0.20600000000000007
33,36.0,186.0,71.05,1421.0,0.31157635467980305,0,4,1.05,21,0.6023809523809525,9,33,15.0,300,0.244
34,36.0,246.0,79.5,1590.0,0.3630188679245283,0,6,1.2,24,0.6583333333333334,9,45,16.2,324,0.2925925925925926
35,36.0,147.0,74.85,1497.0,0.27852371409485643,0,3,1.25,25,0.4780000000000001,9,27,15.6,312,0.22884615384615392
36,36.0,281.0,82.3,1646.0,0.39301336573511547,0,7,1.5,30,0.6266666666666667,9,45,16.8,336,0.3035714285714286
37,36.0,339.0,83.75,1675.0,0.3714925373134329,0,7,1.55,31,0.6241935483870968,9,51,17.7,354,0.30932203389830515
38,36.0,308.0,102.45,2049.0,0.3788433382137628,0,10,2.25,45,0.5655555555555556,9,63,20.7,414,0.33405797101449275
39,36.0,164.0,69.35,1387.0,0.32490987743330935,0,4,1.15,23,0.6413043478260869,9,27,14.4,288,0.25416666666666676
40,36.0,176.0,84.05,1681.0,0.2876561570493754,0,4,1.45,29,0.5017241379310345,9,33,17.1,342,0.23596491228070182
41,36.0,231.0,75.35,1507.0,0.34084273390842734,0,7,1.25,25,0.5980000000000001,9,51,15.85,317,0.2764984227129338
42,36.0,756.0,99.35,1987.0,0.499723200805234,0,14,1.65,33,0.7287878787878788,9,92,18.25,365,0.373013698630137
43,36.0,680.0,101.45,2029.0,0.4789305076392312,0,14,2.05,41,0.601219512195122,9,87,18.9,378,0.37063492063492065
44,36.0,236.0,69.25,1385.0,0.35534296028880874,0,6,1.25,25,0.6300000000000001,9,39,14.4,288,0.27708333333333335
45,36.0,255.0,88.65,1773.0,0.29399323181049075,0,5,1.65,33,0.39848484848484855,9,39,18.0,360,0.22333333333333338
46,36.0,306.0,103.15,2063.0,0.3840765874939409,0,9,2.05,41,0.6060975609756099,9,57,21.0,420,0.3414285714285715
47,36.0,360.0,82.75,1655.0,0.382749244712991,0,8,1.45,29,0.6120689655172414,9,57,16.5,330,0.3009090909090909
48,36.0,663.0,104.85,2097.0,0.43493085360038153,0,15,2.15,43,0.5546511627906977,9,99,20.1,402,0.3425373134328359
49,36.0,276.0,86.7,1734.0,0.39307958477508653,0,6,1.5,30,0.6366666666666667,9,45,17.1,342,0.3131578947368422
50,36.0,273.0,79.45,1589.0,0.36957205789804914,0,5,1.35,27,0.587037037037037,9,38,15.85,317,0.26861198738170355
51,36.0,162.0,79.25,1585.0,0.2470977917981073,0,4,1.45,29,0.456896551724138,9,33,17.1,342,0.21140350877192982
