agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
0,veto,1,34,0,4,0,0.0,0.0,216.0,0,-1.0,20,4
1,veto,1,40,0,5,0,0.0,0.0,165.0,20,-1.1,23,5
2,veto,1,10,0,0,0,0.0,0.0,36.0,2,-1.1,6,0
3,veto,1,22,0,2,0,0.0,0.0,108.0,16,-1.1,14,2
4,veto,1,34,1,4,0,0.0,5.000000000000002,185.0,0,-0.1999999999999999,17,5
5,veto,1,10,0,0,0,0.0,0.0,36.0,15,-1.1,6,0
6,veto,1,34,0,4,0,0.0,0.0,150.0,5,-1.1,21,4
7,veto,1,22,0,2,0,0.0,0.0,96.0,12,-1.1,14,2
8,veto,1,16,1,1,0,0.0,5.000000000000001,62.0,0,-0.1999999999999999,9,2
9,veto,1,40,0,5,0,0.0,0.0,201.0,16,-1.1,24,5
10,veto,1,10,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
11,veto,1,16,1,1,0,0.0,5.000000000000001,62.0,0,-0.1999999999999999,8,2
12,veto,1,10,0,0,0,0.0,0.0,36.0,6,-1.1,6,0
13,veto,1,10,0,0,0,0.0,0.0,36.0,18,-1.1,6,0
14,veto,1,10,0,0,0,0.0,0.0,36.0,11,-1.1,6,0
15,veto,1,10,0,0,0,0.0,0.0,36.0,17,-1.1,6,0
16,veto,1,10,0,0,0,0.0,0.0,36.0,9,-1.1,6,0
17,veto,1,22,1,2,0,0.0,5.000000000000003,101.0,0,-0.1999999999999999,15,3
18,veto,1,28,1,3,0,0.0,5.000000000000002,158.0,0,-0.1999999999999999,16,4
19,veto,1,16,0,1,0,0.0,0.0,75.0,11,-1.1,11,1
0,veto,2,9,0,0,0,0.0,0.0,36.0,17,-1.1,9,0
1,veto,2,9,0,0,0,0.0,0.0,36.0,13,-1.1,8,0
2,veto,2,57,0,8,0,0.0,0.0,336.0,15,-1.1,23,8
3,veto,2,27,1,3,0,0.0,5.000000000000002,128.0,0,-0.1999999999999999,16,4
4,veto,2,57,0,8,0,0.0,0.0,390.0,14,-1.1,21,8
5,veto,2,9,0,0,0,0.0,0.0,36.0,1,-1.1,8,0
6,veto,2,9,0,0,0,0.0,0.0,36.0,2,-1.1,9,0
7,veto,2,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,7,1
8,veto,2,9,0,0,0,0.0,0.0,36.0,3,-1.1,9,0
9,veto,2,21,0,2,0,0.0,0.0,96.0,2,-1.1,15,2
10,veto,2,9,0,0,0,0.0,0.0,36.0,19,-1.1,9,0
11,veto,2,21,0,2,0,0.0,0.0,84.0,20,-1.1,14,2
12,veto,2,9,0,0,0,0.0,0.0,36.0,19,-1.1,8,0
13,veto,2,15,0,1,0,0.0,0.0,75.0,1,-1.1,14,1
14,veto,2,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
15,veto,2,15,0,1,0,0.0,0.0,69.0,17,-1.1,12,1
16,veto,2,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
17,veto,2,15,0,1,0,0.0,0.0,63.0,9,-1.1,13,1
18,veto,2,9,0,0,0,0.0,0.0,36.0,20,-1.1,8,0
19,veto,2,21,0,2,0,0.0,0.0,138.0,3,-1.1,13,2
0,veto,3,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
1,veto,3,27,0,3,0,0.0,0.0,183.0,14,-1.1,15,3
2,veto,3,9,0,0,0,0.0,0.0,36.0,2,-1.1,4,0
3,veto,3,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
4,veto,3,63,1,9,0,0.0,5.000000000000005,398.0,0,-0.1999999999999999,17,10
5,veto,3,9,0,0,0,0.0,0.0,36.0,1,-1.1,4,0
6,veto,3,9,0,0,0,0.0,0.0,36.0,19,-1.1,5,0
7,veto,3,15,0,1,0,0.0,0.0,57.0,5,-1.1,8,1
8,veto,3,21,0,2,0,0.0,0.0,102.0,7,-1.1,12,2
9,veto,3,21,1,2,0,0.0,5.000000000000003,113.0,0,-0.1999999999999999,14,3
10,veto,3,9,0,0,0,0.0,0.0,36.0,15,-1.1,4,0
11,veto,3,9,0,0,0,0.0,0.0,36.0,14,-1.1,4,0
12,veto,3,9,0,0,0,0.0,0.0,36.0,5,-1.1,5,0
13,veto,3,9,0,0,0,0.0,0.0,36.0,9,-1.1,4,0
14,veto,3,15,0,1,0,0.0,0.0,69.0,17,-1.1,10,1
15,veto,3,9,0,0,0,0.0,0.0,36.0,11,-1.1,5,0
16,veto,3,21,0,2,0,0.0,0.0,78.0,12,-1.1,11,2
