episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,12,0,0.0,188.5,1409,1392.9
2,6,0,0.0,2831.0,16757,105751.95000000013
3,30,0,0.0,8052.0,36335,801181.2
4,9,0,0.0,2468.5,23761,246111.7500000007
5,15,1,6.666666666666667,4158.0,21338,903307.0499999997
6,10,0,0.0,7357.5,34736,2253588.899999999
7,17,1,5.88235294117647,6530.6,32754,6093679.5600000005
8,26,1,3.8461538461538463,4649.5,21711,1041326.9400000002
9,7,0,0.0,1299.5,10397,85471.04999999994
10,19,0,0.0,5215.5,24685,178124.25000000003
11,16,0,0.0,3634.0,22120,243673.2
12,27,0,0.0,10218.5,42274,1648392.3000000003
13,24,0,0.0,8210.5,40432,832716.4500000002
14,18,0,0.0,3463.0,23556,87293.25
15,10,0,0.0,2996.0,19175,399207.8999999999
16,18,0,0.0,11482.5,37498,3441411.7500000014
17,3,0,0.0,38.0,297,11.399999999999999
18,13,0,0.0,1363.5,8775,70795.04999999999
19,12,0,0.0,3671.0,23820,363376.94999999995
20,9,0,0.0,5815.0,39099,1040462.5499999992
21,21,0,0.0,3014.5,22427,196201.95000000007
22,10,1,10.0,158.1,1062,798.51
23,15,1,6.666666666666667,974.5999999999999,6702,20053.44000000002
24,7,0,0.0,32.0,445,67.05000000000003
25,15,0,0.0,7283.5,27958,2033426.7
26,8,0,0.0,4682.5,17835,228081.15000000052
27,34,0,0.0,8886.0,37547,1516987.3499999999
28,28,0,0.0,10906.0,41874,2388611.25
29,17,0,0.0,7669.5,37323,2557781.099999998
30,27,0,0.0,9718.5,42699,1872329.1000000006
31,13,0,0.0,12397.0,51277,3810048.4499999955
32,16,1,6.25,564.9,3862,8422.200000000004
33,16,0,0.0,687.0,4595,11965.050000000005
34,13,0,0.0,572.5,3468,3744.8999999999996
35,12,0,0.0,347.0,2054,7908.2999999999965
36,15,0,0.0,8409.5,35151,1551005.6999999986
37,12,0,0.0,7636.5,40259,1058301.3000000003
38,11,0,0.0,4790.5,22185,671914.9500000007
39,9,0,0.0,5008.5,26485,482441.10000000015
40,11,1,9.090909090909092,160.8,1226,580.35
41,21,2,9.523809523809524,5311.3,27220,1894903.7999999996
42,17,0,0.0,671.0,3807,6333.000000000003
43,16,0,0.0,7130.0,27883,3229400.2499999995
44,11,0,0.0,5533.5,29941,995496.1499999997
45,30,0,0.0,9407.0,46015,1439520.7500000002
46,20,0,0.0,8705.5,37955,2538800.700000002
47,20,1,5.0,11990.5,41119,6172316.250000001
48,13,1,7.6923076923076925,1244.1999999999998,6318,19127.100000000002
49,24,0,0.0,7634.0,32926,2681669.8499999996
50,17,0,0.0,5490.0,37234,573446.4000000001
51,12,0,0.0,886.0,4426,35527.94999999999
52,15,0,0.0,6406.0,36359,1216811.4000000018
53,14,0,0.0,4293.0,29800,197456.55
54,6,0,0.0,51.5,464,92.69999999999997
55,12,0,0.0,213.5,2060,2392.8
56,6,0,0.0,252.5,3086,7346.850000000001
57,18,0,0.0,7200.0,34039,5979867.749999994
58,13,0,0.0,5566.0,24892,2644438.9499999974
59,14,0,0.0,2941.5,21445,77709.90000000002
60,15,0,0.0,7705.5,28684,3622868.8499999987
61,5,0,0.0,1435.0,12072,67402.79999999986
62,17,0,0.0,9200.5,36661,8170240.799999999
63,17,0,0.0,10870.0,45051,1834179.8999999992
64,10,1,10.0,504.09999999999997,2715,5645.310000000001
65,17,0,0.0,619.0,4017,6653.400000000001
66,23,0,0.0,5600.0,29553,243717.6
67,26,1,3.8461538461538463,3721.5,17529,261629.91000000003
68,28,0,0.0,9242.0,39008,2726817.4499999993
69,15,0,0.0,2202.0,18070,57038.7
70,36,0,0.0,8596.5,36391,1361366.25
71,6,0,0.0,1005.5,13270,150047.55000000037
72,15,0,0.0,275.5,2588,4165.8
73,8,0,0.0,7021.0,29693,1980576.900000003
74,12,0,0.0,2111.5,20845,133943.85
75,16,0,0.0,612.5,4004,12444.149999999998
76,9,0,0.0,7437.0,29471,1644017.1000000006
77,16,0,0.0,11137.5,46929,2418083.400000001
78,22,0,0.0,10011.0,41936,5262401.55
79,13,0,0.0,4072.0,19806,684045.7499999997
80,16,1,6.25,8471.5,38154,3850450.2000000016
81,10,0,0.0,504.5,2964,5293.200000000001
82,25,0,0.0,1945.5,11707,142063.20000000004
83,6,1,16.666666666666664,65.1,597,123.15000000000002
84,14,0,0.0,205.0,1396,715.2
85,17,0,0.0,6647.0,28352,2521146.9
86,29,0,0.0,4584.5,20517,478352.69999999995
87,6,0,0.0,49.0,542,387.7500000000001
88,10,0,0.0,6022.5,20864,414299.55000000016
89,12,0,0.0,2417.0,16890,66424.05000000002
90,25,0,0.0,10736.5,39324,2300735.700000001
91,1,0,0.0,6.5,77,29.55
92,28,0,0.0,7251.5,35680,744084.0000000002
93,27,0,0.0,9140.5,37330,3911795.55
94,22,0,0.0,6001.5,29021,1461726.4499999983
95,2,0,0.0,8.5,219,66.89999999999999
96,10,0,0.0,84.5,564,10.500000000000002
97,21,0,0.0,2748.0,15661,99658.20000000004
98,9,0,0.0,8003.5,38626,6382947.900000002
99,29,1,3.4482758620689653,10427.9,49228,1801227.54
100,25,0,0.0,10397.0,45683,2550102.9000000004
101,24,1,4.166666666666666,3918.0,17157,382970.37000000005
102,14,1,7.142857142857142,8260.5,32244,2826232.9499999997
103,16,0,0.0,860.5,4274,8230.350000000002
104,19,0,0.0,3788.0,18765,563124.5999999997
105,24,2,8.333333333333332,581.1999999999999,3922,15187.470000000001
106,11,0,0.0,224.5,1902,8657.999999999998
107,17,0,0.0,654.5,3927,6944.999999999999
108,25,0,0.0,8170.0,34763,4585577.249999999
109,22,1,4.545454545454546,8083.6,35697,1189518.8400000003
110,21,0,0.0,9745.5,42298,1493379.4499999995
111,18,1,5.555555555555555,8222.6,32195,901229.7000000007
112,12,1,8.333333333333332,752.4,3868,8387.16
113,21,1,4.761904761904762,4054.5,21493,161032.9500000002
114,16,0,0.0,8920.5,43355,1566736.9500000002
115,9,0,0.0,249.0,1499,3134.6999999999994
116,10,0,0.0,155.5,1254,2089.2000000000003
117,15,1,6.666666666666667,8343.500000000002,33749,2647709.5500000003
