agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
0,maximin,1,200,1,45,1,7.900000000000018,85.00000000000017,8394.0,0,1.5,27,46
1,maximin,1,200,0,34,2,1.2999999999999894,12.999999999999892,4488.0,1,1.8,36,34
2,maximin,1,16,1,1,0,0.0,5.000000000000002,74.0,0,-0.5,9,2
3,maximin,1,200,1,36,1,2.499999999999988,30.99999999999988,3804.0,0,1.5,38,37
0,maximin,2,9,1,0,0,0.0,5.000000000000001,65.0,2,-1.1,6,1
1,maximin,2,104,0,16,0,0.0,0.0,1194.0,0,-1.0,20,16
2,maximin,2,170,3,27,0,0.0,17.99999999999998,1923.0,0,-0.5,24,30
3,maximin,2,15,0,1,0,0.0,0.0,69.0,0,-1.0,7,1
0,maximin,3,200,0,43,7,6.600000000000009,66.00000000000009,5832.0,0,1.0,55,43
1,maximin,3,200,0,41,3,5.40000000000003,54.00000000000029,7590.0,0,1.0,41,41
2,maximin,3,80,1,12,0,0.0,5.9999999999999964,636.0,0,-0.5,31,13
3,maximin,3,104,0,16,0,0.0,0.0,1032.0,1,-1.1,40,16
0,maximin,4,200,0,45,1,7.800000000000031,78.0000000000003,9834.0,0,1.0,15,45
1,maximin,4,45,0,6,2,0.0,0.0,294.0,4,-1.1,23,6
2,maximin,4,27,0,3,0,0.0,0.0,147.0,0,-1.0,13,3
3,maximin,4,21,0,2,0,0.0,0.0,132.0,2,-1.1,11,2
0,maximin,5,200,0,42,1,6.000000000000021,60.00000000000021,7692.0,1,1.8,23,42
1,maximin,5,21,1,2,1,0.0,5.000000000000002,119.0,0,-0.5,11,3
2,maximin,5,200,0,34,2,1.1999999999999909,11.999999999999908,2472.0,1,0.9,30,34
3,maximin,5,45,0,6,0,0.0,0.0,300.0,2,-1.1,18,6
0,maximin,6,51,0,7,1,0.0,0.0,237.0,0,-1.0,26,7
1,maximin,6,50,1,7,0,0.0,5.999999999999995,501.0,0,-1.0,12,8
2,maximin,6,27,0,3,0,0.0,0.0,147.0,0,-1.0,15,3
3,maximin,6,15,0,1,1,0.0,0.0,93.0,2,-1.1,9,1
0,maximin,7,200,0,40,5,4.7999999999999945,47.99999999999994,3570.0,1,1.8,30,40
1,maximin,7,200,0,39,3,4.199999999999989,41.999999999999886,6438.0,1,1.8,26,39
2,maximin,7,21,0,2,0,0.0,0.0,120.0,0,-1.0,11,2
3,maximin,7,39,0,5,0,0.0,0.0,219.0,2,-1.1,18,5
0,maximin,8,200,1,43,4,6.600000000000003,72.00000000000003,5574.0,0,1.5,36,44
1,maximin,8,200,0,42,1,6.000000000000023,60.00000000000023,8076.0,0,1.0,33,42
2,maximin,8,74,1,11,0,0.0,5.9999999999999885,687.0,0,-1.0,34,12
3,maximin,8,45,0,6,0,0.0,0.0,270.0,2,-1.1,24,6
0,maximin,9,200,0,43,1,6.600000000000014,66.00000000000013,7296.0,0,1.0,32,43
1,maximin,9,194,0,31,1,0.0,0.0,4065.0,0,-1.0,32,31
2,maximin,9,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.5,6,1
3,maximin,9,75,0,11,0,0.0,0.0,441.0,2,-1.1,19,11
0,maximin,10,200,0,45,1,7.80000000000002,78.0000000000002,7992.0,1,1.8,18,45
1,maximin,10,27,1,3,1,0.0,5.000000000000001,176.0,0,-0.5,15,4
2,maximin,10,51,0,7,0,0.0,0.0,303.0,2,-1.1,24,7
3,maximin,10,21,1,2,0,0.0,5.000000000000002,89.0,0,-0.5,9,3
0,maximin,11,200,0,50,2,10.80000000000003,108.00000000000028,11244.0,0,1.0,34,50
1,maximin,11,134,0,21,4,0.0,0.0,2505.0,2,-1.1,44,21
2,maximin,11,140,0,22,0,0.0,0.0,1446.0,0,-1.0,32,22
3,maximin,11,27,0,3,0,0.0,0.0,141.0,2,-1.1,16,3
0,maximin,12,39,0,5,2,0.0,0.0,231.0,3,-1.1,23,5
