episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,40,1,2.5,7980.9000000000015,39917,790091.82
2,36,0,0.0,6416.4000000000015,33122,991368.3300000003
3,20,0,0.0,7350.6,38999,356953.50000000006
4,27,0,0.0,9220.199999999997,43973,3305787.3
5,18,0,0.0,10541.400000000005,47534,2750835.3300000024
6,10,0,0.0,5946.400000000006,37692,3685791.7799999975
7,15,0,0.0,6292.600000000003,33896,5392822.260000003
8,23,0,0.0,10524.500000000004,51578,1958405.2799999996
9,10,0,0.0,430.39999999999986,3235,13013.400000000001
10,3,0,0.0,37.2,394,412.77000000000004
11,26,0,0.0,8697.399999999998,40309,4559416.259999999
12,13,1,7.6923076923076925,85.1,857,367.35
13,18,0,0.0,4592.099999999998,26570,1745631.3900000001
14,8,0,0.0,490.4999999999998,5513,14356.200000000013
15,28,0,0.0,6929.299999999999,37265,516757.5299999993
16,15,0,0.0,8939.099999999997,35132,4766357.610000001
17,40,0,0.0,6443.700000000001,33484,1373412.4799999997
18,19,2,10.526315789473683,7028.499999999999,31056,3428984.5799999987
19,13,0,0.0,3570.9999999999986,17684,1595494.5600000003
20,13,0,0.0,2320.599999999999,20756,59791.41000000003
21,8,0,0.0,4946.399999999993,27790,1635628.619999997
22,27,0,0.0,9764.399999999992,42990,2474498.16
23,18,0,0.0,9996.599999999993,45246,4349840.879999999
24,18,0,0.0,10026.300000000008,41436,2821569.3600000003
25,26,0,0.0,2986.2999999999993,17405,192018.98999999987
26,18,0,0.0,6227.800000000003,37427,529145.4000000003
27,26,0,0.0,5170.8,35076,1044185.7599999999
28,10,0,0.0,2870.399999999998,22856,89557.04999999996
29,13,0,0.0,2252.3999999999996,11867,172311.66000000015
30,16,1,6.25,3652.200000000001,20030,117116.06999999995
31,22,0,0.0,3213.2000000000003,13545,31486.740000000005
32,19,0,0.0,4738.399999999999,31395,355803.4800000004
33,19,0,0.0,2306.8999999999996,14364,146997.96000000002
34,26,2,7.6923076923076925,7515.099999999996,39030,2544354.9
35,25,0,0.0,9251.299999999996,41560,5692123.29
36,18,0,0.0,5240.300000000003,28368,324593.7599999998
37,13,0,0.0,9256.700000000008,44941,4130724.8700000057
38,11,0,0.0,4900.099999999993,23116,910473.5999999983
