,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
192,0,1,50,0,9,3,1.299999999999999,12.99999999999999,555.0,0,1.0,,9
193,1,1,50,1,9,0,1.299999999999999,18.99999999999999,519.0,0,1.8,,10
194,2,1,50,0,12,0,3.099999999999997,30.999999999999968,1059.0,1,1.8,,12
195,3,1,50,1,7,1,0.1000000000000007,7.000000000000006,279.0,0,1.8,,8
376,0,2,50,0,8,4,0.6000000000000001,6.000000000000001,435.0,0,1.0,,8
377,1,2,50,0,10,0,1.7999999999999976,17.999999999999975,675.0,1,1.8,,10
378,2,2,50,0,14,0,4.2,42.0,1515.0,1,0.9,,14
327,3,2,33,0,4,0,0.0,0.0,186.0,1,-1.1,,4
575,0,3,50,0,9,5,1.199999999999999,11.99999999999999,465.0,0,1.0,,9
576,1,3,50,1,11,0,2.399999999999997,29.99999999999997,945.0,0,1.8,,12
577,2,3,50,0,12,0,2.9999999999999964,29.999999999999964,1293.0,1,0.9,,12
578,3,3,50,0,8,2,0.6000000000000006,6.000000000000006,381.0,1,1.8,,8
735,0,4,50,0,9,1,1.1999999999999988,11.999999999999988,525.0,1,1.8,,9
736,1,4,50,1,9,2,1.1999999999999988,17.99999999999999,507.0,0,1.8,,10
737,2,4,50,0,10,1,1.799999999999999,17.99999999999999,537.0,0,1.0,,10
614,3,4,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,,1
896,0,5,50,1,8,1,0.600000000000001,12.00000000000001,381.0,2,0.9,,9
819,1,5,21,1,2,1,0.0,5.000000000000003,119.0,0,-0.1999999999999999,,3
897,2,5,50,0,10,0,1.7999999999999972,17.99999999999997,1005.0,0,1.0,,10
875,3,5,39,0,5,0,0.0,0.0,255.0,2,-1.1,,5
1078,0,6,50,0,11,6,2.399999999999999,23.99999999999999,561.0,0,1.0,,11
1079,1,6,50,0,11,1,2.399999999999998,23.99999999999998,885.0,0,1.0,,11
1080,2,6,50,0,11,1,2.399999999999997,23.999999999999968,1437.0,2,1.9,,11
1029,3,6,33,0,4,1,0.0,0.0,168.0,2,-1.1,,4
1185,0,7,27,0,3,4,0.0,0.0,159.0,0,-1.0,,3
1255,1,7,50,1,8,0,0.5999999999999998,11.999999999999996,519.0,0,1.0,,9
1256,2,7,50,1,11,0,2.3999999999999964,29.999999999999964,1341.0,0,1.8,,12
1257,3,7,50,0,8,1,0.6000000000000003,6.000000000000003,381.0,0,1.0,,8
1384,0,8,38,0,5,2,0.0,0.0,357.0,2,-1.1,,5
1409,1,8,50,1,9,1,1.199999999999998,17.99999999999998,717.0,1,1.8,,10
1410,2,8,50,0,16,0,5.4,54.0,1461.0,1,1.8,,16
1317,3,8,15,0,1,0,0.0,0.0,81.0,3,-1.1,,1
1607,0,9,50,1,9,4,1.1999999999999988,17.99999999999999,573.0,0,1.8,,10
1608,1,9,50,0,11,0,2.3999999999999995,23.999999999999996,519.0,1,1.8,,11
1609,2,9,50,0,13,0,3.5999999999999983,35.99999999999998,1401.0,1,0.9,,13
1610,3,9,50,1,7,1,5.828670879282072e-16,6.000000000000005,321.0,0,1.8,,8
1785,0,10,50,0,12,6,2.999999999999997,29.999999999999968,933.0,0,1.0,,12
1786,1,10,50,0,12,0,2.999999999999997,29.999999999999968,1119.0,4,0.9,,12
1787,2,10,50,0,11,4,2.399999999999997,23.99999999999997,1131.0,0,1.0,,11
1718,3,10,27,0,3,1,0.0,0.0,135.0,2,-1.1,,3
1984,0,11,50,0,9,5,1.2000000000000006,12.000000000000004,399.0,0,1.0,,9
1985,1,11,50,0,11,0,2.399999999999997,23.99999999999997,933.0,0,1.0,,11
1986,2,11,50,0,12,0,2.999999999999998,29.99999999999997,1083.0,1,0.9,,12
1987,3,11,50,0,8,1,0.6000000000000005,6.000000000000005,387.0,2,1.5,,8
2174,0,12,50,0,9,5,1.1999999999999986,11.999999999999986,621.0,0,1.0,,9
2175,1,12,50,0,11,0,2.399999999999997,23.99999999999997,807.0,0,1.0,,11
2176,2,12,50,0,15,0,4.800000000000005,48.00000000000005,1791.0,0,1.0,,15
2143,3,12,39,0,5,1,0.0,0.0,213.0,3,-1.1,,5
2357,0,13,50,1,9,4,1.1999999999999988,17.99999999999999,549.0,0,1.8,,10
2358,1,13,50,0,11,0,2.399999999999998,23.99999999999998,717.0,0,1.0,,11
2359,2,13,50,0,13,0,3.599999999999997,35.999999999999964,1425.0,2,0.9,,13
2308,3,13,33,0,4,0,0.0,0.0,168.0,2,-1.1,,4
2552,0,14,50,0,9,5,1.1999999999999986,11.999999999999986,525.0,0,1.0,,9
2553,1,14,50,0,11,0,2.3999999999999977,23.99999999999997,657.0,1,1.8,,11
2554,2,14,50,0,14,0,4.200000000000001,42.00000000000001,1419.0,0,1.0,,14
2539,3,14,45,0,6,1,0.0,0.0,246.0,3,-1.1,,6
2751,0,15,50,0,8,6,0.5999999999999998,5.999999999999997,489.0,0,1.0,,8
2752,1,15,50,1,10,0,1.7999999999999976,23.99999999999997,711.0,0,1.8,,11
2753,2,15,50,0,14,0,4.1999999999999975,41.99999999999997,1041.0,1,1.8,,14
2754,3,15,50,0,8,2,0.6000000000000008,6.000000000000007,339.0,0,1.0,,8
2911,0,16,50,0,12,4,2.9999999999999973,29.99999999999997,999.0,1,1.8,,12
2912,1,16,50,1,12,1,2.9999999999999964,35.999999999999964,1149.0,4,0.9,,13
2913,2,16,50,1,11,3,2.399999999999997,29.999999999999968,975.0,0,1.8,,12
2790,3,16,9,0,0,0,0.0,0.0,36.0,3,-1.1,,0
3090,0,17,45,1,6,3,0.0,5.000000000000003,383.0,0,-0.1999999999999999,,7
3106,1,17,50,1,9,1,1.199999999999997,17.99999999999997,801.0,0,1.0,,10
3107,2,17,50,0,13,0,3.599999999999997,35.999999999999964,1173.0,0,1.0,,13
3108,3,17,50,1,7,0,5.828670879282072e-16,6.000000000000005,339.0,0,1.8,,8
3305,0,18,50,0,8,6,0.6000000000000001,6.000000000000001,441.0,0,1.0,,8
3306,1,18,50,0,8,0,0.6000000000000009,6.000000000000008,285.0,0,1.0,,8
3307,2,18,50,0,12,0,2.9999999999999964,29.999999999999964,1167.0,1,0.9,,12
3308,3,18,50,0,7,0,8.049116928532385e-16,8.049116928532385e-15,291.0,1,0.9,,7
3505,0,19,50,0,8,5,0.6000000000000001,6.000000000000001,447.0,3,0.9,,8
3506,1,19,50,0,10,0,1.7999999999999985,17.999999999999982,579.0,0,1.0,,10
3507,2,19,50,0,14,0,4.2,42.0,1473.0,1,0.9,,14
3508,3,19,50,0,8,0,0.6000000000000001,6.000000000000001,399.0,0,1.0,,8
3705,0,20,50,0,10,7,1.799999999999998,17.99999999999998,639.0,1,1.8,,10
3706,1,20,50,0,10,0,1.7999999999999976,17.999999999999975,801.0,0,1.0,,10
3707,2,20,50,0,13,1,3.599999999999997,35.999999999999964,1203.0,1,1.8,,13
3708,3,20,50,0,8,2,0.6000000000000006,6.000000000000006,279.0,4,0.9,,8
3905,0,21,50,0,8,5,0.6000000000000001,6.000000000000001,453.0,0,1.0,,8
3906,1,21,50,0,8,0,0.6000000000000001,6.000000000000001,441.0,0,1.0,,8
3907,2,21,50,0,12,0,2.999999999999997,29.999999999999968,1209.0,1,0.9,,12
3908,3,21,50,0,8,1,0.6000000000000005,6.000000000000005,345.0,1,0.9,,8
4071,0,22,50,0,10,2,1.799999999999999,17.99999999999999,537.0,0,1.0,,10
4072,1,22,50,0,10,2,1.7999999999999972,17.99999999999997,711.0,0,1.0,,10
4073,2,22,50,0,9,2,1.199999999999997,11.99999999999997,711.0,2,1.1,,9
3968,3,22,15,1,1,0,0.0,5.000000000000002,86.0,0,-0.1999999999999999,,2
4239,0,23,45,0,6,2,0.0,0.0,318.0,2,-1.1,,6
4250,1,23,50,1,8,2,0.5999999999999993,11.999999999999991,555.0,0,1.0,,9
4251,2,23,50,1,14,0,4.199999999999998,47.99999999999998,1299.0,0,1.8,,15
4205,3,23,33,0,4,0,0.0,0.0,228.0,3,-1.1,,4
4420,0,24,50,0,9,5,1.1999999999999988,11.999999999999988,519.0,0,1.0,,9
4421,1,24,50,0,11,0,2.399999999999998,23.99999999999998,789.0,0,1.0,,11
4422,2,24,50,0,10,0,1.7999999999999967,17.999999999999964,1137.0,1,0.9,,10
4335,3,24,21,0,2,1,0.0,0.0,126.0,2,-1.1,,2
4579,0,25,50,0,10,3,1.7999999999999985,17.999999999999982,615.0,1,1.8,,10
4580,1,25,50,0,10,0,1.7999999999999972,17.99999999999997,687.0,1,1.8,,10
4581,2,25,50,0,12,2,2.999999999999998,29.99999999999997,885.0,1,0.9,,12
4458,3,25,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
4778,0,26,50,0,9,3,1.1999999999999995,11.999999999999996,465.0,0,1.0,,9
4779,1,26,50,0,10,0,1.7999999999999985,17.999999999999982,585.0,1,1.8,,10
4780,2,26,50,0,12,0,2.9999999999999973,29.99999999999997,1065.0,1,0.9,,12
4781,3,26,50,0,8,1,0.6000000000000009,6.000000000000008,345.0,4,0.9,,8
4968,0,27,50,1,8,5,0.6000000000000005,12.000000000000004,435.0,0,1.8,,9
4969,1,27,50,0,11,0,2.399999999999998,23.99999999999998,609.0,0,1.0,,11
4970,2,27,50,0,13,0,3.5999999999999965,35.999999999999964,1371.0,1,0.9,,13
4937,3,27,39,0,5,0,0.0,0.0,231.0,2,-1.1,,5
5027,0,28,15,1,1,1,0.0,5.000000000000002,92.0,0,-0.1999999999999999,,2
5099,1,28,50,1,8,2,0.6000000000000003,12.000000000000002,567.0,0,1.0,,9
5100,2,28,50,0,13,1,3.599999999999997,35.99999999999997,1083.0,0,1.0,,13
5030,3,28,15,1,1,0,0.0,5.000000000000002,92.0,0,-0.1999999999999999,,2
5246,0,29,50,0,8,5,0.599999999999999,5.999999999999989,537.0,0,1.0,,8
5134,1,29,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
5247,2,29,50,0,10,1,1.7999999999999967,17.999999999999964,1065.0,1,0.9,,10
5223,3,29,38,0,5,1,0.0,0.0,297.0,0,-1.0,,5
5389,0,30,39,0,5,3,0.0,0.0,285.0,4,-1.1,,5
5412,1,30,50,0,9,1,1.1999999999999975,11.999999999999975,699.0,0,1.0,,9
5413,2,30,50,0,16,0,5.4,53.99999999999999,1485.0,0,1.0,,16
5355,3,30,27,0,3,0,0.0,0.0,159.0,1,-1.1,,3
5576,0,31,50,1,12,5,2.999999999999997,35.999999999999964,1125.0,0,1.8,,13
5577,1,31,50,0,12,0,2.9999999999999973,29.99999999999997,1263.0,0,1.0,,12
5578,2,31,50,1,11,3,2.3999999999999964,29.999999999999964,1287.0,0,1.8,,12
5473,3,31,15,0,1,1,0.0,0.0,81.0,4,-1.1,,1
5759,0,32,50,0,11,5,2.399999999999997,23.999999999999968,927.0,0,1.0,,11
5760,1,32,50,1,12,0,2.9999999999999964,35.999999999999964,1245.0,0,1.0,,13
5761,2,32,50,0,12,2,2.999999999999997,29.999999999999968,1053.0,0,1.0,,12
5710,3,32,33,1,4,2,0.0,5.000000000000002,161.0,0,-0.1999999999999999,,5
5958,0,33,50,0,9,6,1.199999999999999,11.99999999999999,537.0,0,1.0,,9
5959,1,33,50,1,10,0,1.7999999999999985,23.999999999999982,651.0,0,1.8,,11
5960,2,33,50,1,13,0,3.5999999999999965,41.999999999999964,1365.0,0,1.8,,14
5961,3,33,50,0,8,3,0.6000000000000009,6.000000000000008,321.0,1,1.8,,8
6158,0,34,50,0,9,1,1.1999999999999995,11.999999999999996,477.0,0,1.0,,9
6159,1,34,50,1,10,0,1.7999999999999972,23.99999999999997,687.0,0,1.8,,11
6160,2,34,50,0,11,0,2.399999999999997,23.99999999999997,933.0,1,1.8,,11
6161,3,34,50,0,8,0,0.6000000000000009,6.000000000000008,351.0,1,1.8,,8
6308,0,35,50,0,8,4,0.600000000000001,6.00000000000001,387.0,0,1.0,,8
6243,1,35,21,1,2,0,0.0,5.000000000000002,95.0,0,-0.1999999999999999,,3
6309,2,35,50,0,10,0,1.7999999999999967,17.999999999999964,1161.0,1,0.9,,10
