,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,reward,num_norms,count
0,1,0,0.1340670335167584,0.0,0.0,0.7000000000000001,7.80440220110055,15.804402201100551,0.10195097548774387,0.0,1999
1,1,1,0.06303151575787894,0.0,0.0,0.7000000000000001,7.378189094547274,15.378189094547274,0.06263131565782891,0.0,1999
2,1,2,0.0880440220110055,0.0,0.0,0.7000000000000001,7.528264132066033,15.528264132066033,0.0880440220110055,0.0,1999
3,1,3,0.0560280140070035,0.0,0.0,0.7000000000000001,7.336168084042021,15.33616808404202,0.05582791395697849,0.0,1999
4,2,0,0.326,0.0345,0.1315,0.6207500000000001,8.1635,23.826,0.39425,0.0,2000
5,2,1,0.218,0.0325,0.0205,0.61955,7.503500000000001,22.824,0.22005000000000002,0.0,2000
6,2,2,0.2575,0.1745,0.0155,0.7047500000000001,8.5925,23.844,0.33675,0.0,2000
7,2,3,0.2095,0.0715,0.0055,0.64295,7.6865000000000006,22.905,0.25575,0.0,2000
8,3,0,0.319,0.143,0.4395,0.5858500000000001,7.772500000000001,31.3915,0.49,0.0,2000
9,3,1,0.2835,0.173,0.1095,0.6038500000000001,7.7395,30.4075,0.37760000000000005,0.0,2000
10,3,2,0.297,0.5765,0.0635,0.8459500000000001,10.2415,33.4945,0.5217999999999999,0.0,2000
11,3,3,0.2485,0.3795,0.025,0.7277500000000001,8.7685,31.2295,0.43015,0.0,2000
12,4,0,0.4985,0.158,0.463,0.49485000000000007,7.9395,39.331,0.18084999999999998,0.0,2000
13,4,1,0.387,0.293,0.121,0.57585,8.0805,38.47,0.31705,0.0,2000
14,4,2,0.32,0.799,0.064,0.8794500000000001,10.7145,44.167,0.42645,0.0,2000
15,4,3,0.2835,0.605,0.025,0.7630500000000001,9.3315,40.51,0.44730000000000003,0.0,2000
16,5,0,0.6465,0.2065,0.468,0.4239500000000001,8.1185,47.4465,0.1528,0.0,2000
17,5,1,0.428,0.4375,0.1225,0.5625500000000001,8.1935,46.6635,0.28635000000000005,0.0,2000
18,5,2,0.362,0.956,0.065,0.8736499999999999,10.9085,55.0515,0.32239999999999996,0.0,2000
19,5,3,0.2095,0.863,0.026,0.8178500000000001,9.4355,49.9395,0.4327,0.0,2000
20,6,0,0.496,0.503,0.484,0.5018500000000001,7.994500000000002,55.432,0.3841,0.0,2000
21,6,1,0.431,0.5945,0.1285,0.5567500000000001,8.153500000000001,54.814,0.2813,0.0,2000
22,6,2,0.375,1.1575,0.069,0.89455,11.1955,66.226,0.37439999999999996,0.0,2000
23,6,3,0.1855,1.0735,0.028,0.8441500000000001,9.5545,59.464,0.381,0.0,2000
24,7,0,0.307,0.812,0.5155,0.5872500000000002,7.714500000000002,63.0955,0.40985000000000005,0.0,2000
25,7,1,0.373,0.7975,0.148,0.5785500000000001,8.0235,62.8345,0.34414999999999996,0.0,2000
26,7,2,0.301,1.448,0.079,0.96885,11.4945,77.6545,0.472,0.0,2000
27,7,3,0.224,1.2745,0.0305,0.86475,9.9915,69.3655,0.39405,0.0,2000
28,8,0,0.1845,1.067,0.5815,0.6402500000000001,7.509500000000002,70.527,0.4432,0.0,2000
29,8,1,0.3085,1.014,0.1845,0.60845,7.935500000000001,70.722,0.38625,0.0,2000
30,8,2,0.2685,1.72,0.0915,1.03205,11.931499999999998,89.472,0.44385,0.0,2000
31,8,3,0.2185,1.533,0.0375,0.9198500000000001,10.5095,79.734,0.42669999999999997,0.0,2000
32,9,0,0.2605,1.1375,0.725,0.5832500000000003,7.390500000000001,77.8275,0.36145,0.0,2000
33,9,1,0.282,1.183,0.2445,0.6177500000000001,7.8115,78.4735,0.2705,0.0,2000
34,9,2,0.275,2.0355,0.109,1.12265,12.864999999999998,102.01,0.43995,0.0,2000
35,9,3,0.213,1.812,0.0475,0.98885,11.1555,90.6345,0.3973,0.0,2000
36,10,0,0.45468277945619334,1.1988922457200404,0.74269889224572,0.5193856998992952,7.921953675730112,85.96777442094663,0.2828298086606244,0.0,1986
37,10,1,0.3327904451682953,1.3794788273615635,0.251900108577633,0.627741585233442,8.274158523344193,88.34961997828448,0.284527687296417,0.0,1842
38,10,2,0.29128672745694023,2.268996960486322,0.11043566362715299,1.16144883485309,13.36220871327254,115.98581560283688,0.4166160081053698,0.0,1974
39,10,3,0.23932926829268292,2.0340447154471546,0.044715447154471545,1.0204776422764228,11.640752032520325,103.04065040650407,0.38917682926829267,0.0,1968
40,11,0,0.5140986908358509,1.3670694864048338,0.7542799597180262,0.5202920443101714,8.287512588116819,94.22809667673717,0.3349949647532729,0.0,1986
41,11,1,0.3322475570032573,1.5608034744842563,0.26112920738327905,0.6365363735070577,8.35884907709012,96.70521172638436,0.3464169381107492,0.0,1842
42,11,2,0.31560283687943264,2.4604863221884496,0.11752786220871327,1.1763424518743668,13.657041540020261,129.61550151975683,0.3956433637284701,0.0,1974
43,11,3,0.22103658536585366,2.2688008130081303,0.047764227642276426,1.061331300813008,11.939532520325203,114.9435975609756,0.42510162601626017,0.0,1968
44,12,0,0.3076535750251762,1.744209466263847,0.7739174219536757,0.6465760322255792,8.31168177240685,102.4944612286002,0.5149546827794562,0.0,1986
45,12,1,0.3534201954397394,1.731270358306189,0.2719869706840391,0.6388165038002173,8.50868621064061,105.21389793702497,0.35190010857763304,0.0,1842
46,12,2,0.3606889564336373,2.6631205673758864,0.12968591691995948,1.1979229989868287,14.14336372847011,143.70415400202634,0.4341438703140831,0.0,1974
47,12,3,0.21036585365853658,2.489329268292683,0.054878048780487805,1.09364837398374,12.198678861788618,127.08434959349593,0.405589430894309,0.0,1968
48,13,0,0.23313192346424974,1.9803625377643506,0.8126888217522659,0.6882678751258813,8.281470292044313,110.7245720040282,0.40790533736153073,0.0,1986
49,13,1,0.34364820846905536,1.9131378935939196,0.2947882736156352,0.6479370249728558,8.541259500542889,113.73887079261672,0.3511400651465798,0.0,1842
50,13,2,0.31256332320162106,2.9311043566362716,0.14184397163120568,1.2587132725430596,14.462512664640322,158.06940222897668,0.45248226950354614,0.0,1974
