day,baseline,egalitarian,maximin,utilitarian
1,0.0,0.0,0.0,0.0
2,0.0325,0.0,0.038,0.0335
3,0.143,0.0,0.1,0.155
4,0.158,0.003,0.2135,0.227
5,0.2065,0.029,0.456,0.2635
6,0.503,0.1745,0.7705,0.4105
7,0.7975,0.598,0.9285,0.75
8,1.014,0.8175,1.0625,1.021
9,1.1375,0.9345,1.216,1.145
10,1.1988922457200404,1.026615969581749,1.4021406727828747,1.3286713286713288
11,1.3670694864048338,1.084736556219446,1.6116207951070336,1.4943518020441098
12,1.731270358306189,1.3856599674090169,1.8588175331294596,1.734803657880581
13,1.9131378935939196,1.7555676262900597,2.0570846075433233,1.9575040344271113
14,2.1210640608034743,1.8940793047256925,2.2110091743119265,2.1516944593867673
15,2.227089627391742,1.977729494839761,2.376146788990826,2.2716514254975793
16,2.3131672597864767,2.0501440922190204,2.5991649269311066,2.4870317002881843
17,2.5678698525673616,2.1262247838616717,2.8100208768267225,2.6714697406340058
18,2.806565064478312,2.459942363112392,3.018267223382046,2.8887608069164266
19,2.9835873388042202,2.759077809798271,3.213465553235908,3.0680115273775215
20,3.168229777256741,2.8991354466858787,3.3997912317327765,3.235734870317003
21,3.328235294117647,2.9994236311239195,3.5891270256142187,3.384881708020773
22,3.5012800819252434,3.0952084629744867,3.825876010781671,3.650843222985634
23,3.7223684210526318,3.163658991910392,4.013477088948787,3.8269831355402872
24,3.905263157894737,3.464219041692595,4.216711590296496,4.029981261711431
25,4.051315789473684,3.718108276291226,4.41078167115903,4.201124297314179
26,4.234210526315789,3.86372121966397,4.595148247978437,4.374765771392879
27,4.3895155938951556,3.972619788425638,4.769147788565264,4.515625
28,4.689417177914111,4.121848739495798,4.980769230769231,4.768357810413885
29,4.82361963190184,4.186274509803922,5.174725274725275,4.938584779706275
30,4.983895705521473,4.451680672268908,5.362087912087912,5.148197596795727
31,5.148773006134969,4.665966386554622,5.547252747252747,5.315086782376502
32,5.300613496932515,4.832633053221288,5.726923076923077,5.485981308411215
33,5.472025216706068,4.937675070028011,5.894416804864566,5.650537634408602
34,5.8167441860465114,5.13179571663921,6.132875143184422,5.919250180245133
35,5.940409683426443,5.189456342668863,6.316151202749141,6.083633741888969
36,6.088454376163873,5.4258649093904445,6.489690721649485,6.284066330209084
37,6.250465549348231,5.64003294892916,6.670103092783505,6.462148521989906
38,6.401303538175046,5.803130148270181,6.8413516609392895,6.627974044700793
39,6.570599613152805,5.944628099173554,7.0466472303206995,6.793777134587554
40,7.045238095238095,6.162609542356377,7.306047648136835,7.065234075211052
41,7.130952380952381,6.249269717624148,7.460598656078192,7.236377590176516
42,7.280952380952381,6.467380720545277,7.642638973732438,7.412125863392172
43,7.41547619047619,6.658227848101266,7.808796579108124,7.59401381427475
44,7.5773809523809526,6.8266796494644595,7.966401954795358,7.752110514198004
45,7.812182741116751,6.9638671875,8.175,7.932151117964533
46,8.27231467473525,7.18931475029036,8.443427076520601,8.190089358245329
47,8.37821482602118,7.2717770034843205,8.629823413996077,8.364744110479284
48,8.532526475037821,7.501742160278746,8.78482668410726,8.544272948822096
49,8.711043872919818,7.680603948896632,8.96860693263571,8.715678310316816
50,8.850226928895612,7.831591173054588,9.145192936559843,8.877335499593826
