df_label,gini_days_mean,gini_days_median,gini_days_stdev,gini_berries_mean,gini_berries_median,gini_berries_stdev,min_days_mean,min_days_median,min_days_stdev,min_berries_mean,min_berries_median,min_berries_stdev,max_days_mean,max_days_median,max_days_stdev,max_berries_mean,max_berries_median,max_berries_stdev,total_days_mean,total_days_median,total_days_stdev,total_berries_mean,total_berries_median,total_berries_stdev,episode_length_mean,episode_length_median,episode_length_stdev
baseline,0.38394496623636626,0.38624111737319283,0.13165049856666644,0.4333911916755475,0.4375,0.1376213259460036,16.928,9.0,13.780228978892575,2.064,1.0,2.2434208113809,179.182,200.0,49.06983518134868,35.475,39.0,11.663679368724795,380.335,370.5,166.57974542718748,69.121,64.5,34.08237032494904,95.08375,51.0,83.91104517173501
utilitarian,0.3304101740086469,0.33663125875907757,0.13165285770680654,0.37500422742981515,0.3814144736842105,0.14343760238861814,25.413,15.0,27.89599644425016,3.234,2.0,4.68713272835464,161.025,200.0,55.39820697763003,29.284,35.0,12.053490392024653,379.3,335.0,195.36916110048972,65.823,56.0,39.1333245212835,94.825,57.0,79.47843154133119
maximin,0.3672696693782802,0.3810572687224669,0.10999910033443104,0.4202069335432049,0.43181818181818177,0.11923196382637183,18.67,15.0,13.104534666627,2.087,1.0,2.138224263963676,185.966,200.0,41.77592694449846,37.947,41.0,9.495175056277233,424.787,447.0,142.87245420013323,79.513,86.0,29.064352178701103,106.19675,68.0,85.37846865671133
egalitarian,0.4073516390992281,0.40970149253731347,0.10198850045817681,0.47957056658557745,0.47159090909090906,0.11011728258018207,18.949,15.0,12.574120546086215,1.963,1.0,2.1545935285508664,196.922,200.0,21.765607220053795,42.907,44.0,5.720058572258686,402.185,430.0,111.42555554911732,77.141,83.0,21.899422451373088,100.54625,57.0,83.75446294648043
average,0.31452023632189263,0.30841790319038803,0.10652803515995193,0.37494732546285486,0.3797109082397004,0.11184300461346534,23.289,21.0,16.07033710706576,2.805,2.0,2.588372978277025,174.162,200.0,54.92914496846795,35.004,40.0,11.473343959875935,427.384,460.0,172.05303482005422,78.639,87.5,34.19494075112535,106.846,69.0,82.10884087257205
majoritarian,0.4227077495681516,0.44693396226415094,0.14454651590846163,0.4773989947920096,0.5015432098765432,0.15920415262063461,18.202,9.0,27.230289838425975,2.275,1.0,4.819813855908297,174.732,200.0,51.89187742742541,33.494,38.0,11.86814293884333,333.488,281.0,169.80107261221957,59.14,50.0,33.73114569934129,83.372,33.0,82.67180155707975
veto,0.3775596815752463,0.4117647058823529,0.1573352064701684,0.4300284659949083,0.45976479915433405,0.1743922372301694,26.731,15.0,36.280116949727244,3.497,1.0,6.266838458446512,189.486,200.0,35.68216670860979,38.169,40.0,8.773677473922575,412.012,400.0,169.3310629059679,75.695,74.0,32.17192888230372,103.003,69.0,84.63922814354574
optimist,0.42649268077660835,0.4385431472081218,0.1256315769994912,0.49154744192204236,0.5066773504273504,0.1323124476526465,13.366,9.0,10.3533200102786,1.47,1.0,1.6869931671307818,190.172,200.0,35.32379065426284,40.369,43.0,9.372763076472578,370.61,335.0,141.56916234734078,70.133,64.5,28.77862958030699,92.6525,45.0,84.10214941744448
