,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
332,0,1,200,0,48,0,9.700000000000031,97.00000000000033,11358.0,1,1.8,,48
190,1,1,58,0,8,1,0.0,0.0,396.0,2,-1.1,,8
166,2,1,46,0,6,1,0.0,0.0,270.0,0,-1.0,,6
127,3,1,33,1,4,0,0.0,5.999999999999997,288.0,0,-1.0,,5
505,0,2,122,1,19,0,0.0,5.999999999999986,1095.0,0,-0.1999999999999999,,20
416,1,2,33,0,4,0,0.0,0.0,198.0,0,-1.0,,4
367,2,2,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,,1
368,3,2,9,2,0,0,0.0,11.0,77.0,0,-0.1999999999999999,,2
852,0,3,200,1,43,0,6.6000000000000165,72.00000000000016,6918.0,0,1.8,,44
745,1,3,93,0,14,0,0.0,0.0,576.0,0,-1.0,,14
649,2,3,45,1,6,0,0.0,5.000000000000005,317.0,0,-1.0,,7
541,3,3,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,,1
899,0,4,15,1,1,0,0.0,5.000000000000001,86.0,0,-0.1999999999999999,,2
942,1,4,57,0,8,0,0.0,0.0,366.0,0,-1.0,,8
887,2,4,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,,1
888,3,4,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
1567,0,5,200,0,45,2,7.800000000000034,78.00000000000034,9720.0,0,1.0,,45
1568,1,5,200,1,35,0,1.7999999999999887,23.999999999999886,3810.0,0,1.0,,36
1569,2,5,200,1,36,2,2.3999999999999893,29.999999999999893,3486.0,0,1.8,,37
1050,3,5,27,0,3,0,0.0,0.0,153.0,1,-1.1,,3
2105,0,6,200,0,42,21,6.000000000000017,60.00000000000016,8346.0,0,1.0,,42
1603,1,6,9,0,0,0,0.0,0.0,36.0,4,-1.1,,0
2106,2,6,200,1,42,18,6.000000000000004,66.00000000000003,5706.0,0,1.8,,43
1962,3,6,128,0,20,1,0.0,0.0,1320.0,3,-1.1,,20
2351,0,7,200,0,47,0,9.000000000000025,90.00000000000024,9912.0,0,1.0,,47
2172,1,7,21,0,2,0,0.0,0.0,114.0,0,-1.0,,2
2160,2,7,15,0,1,1,0.0,0.0,99.0,0,-1.0,,1
2142,3,7,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,,1
2602,0,8,200,0,42,0,6.000000000000008,60.00000000000008,7110.0,0,1.0,,42
2404,1,8,15,0,1,0,0.0,0.0,63.0,0,-1.0,,1
2429,2,8,27,0,3,0,0.0,0.0,135.0,0,-1.0,,3
2387,3,8,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,,1
