,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
414,0,1,200,2,41,0,5.500000000000012,67.00000000000011,8208.0,0,2.0,12,43
33,1,1,10,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
415,2,1,200,0,36,1,2.499999999999987,24.99999999999987,3708.0,0,1.0,13,36
35,3,1,10,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,4,1
448,0,2,9,0,0,0,0.0,0.0,36.0,2,-1.2,3,0
844,1,2,200,0,33,0,0.6000000000000009,6.000000000000008,1518.0,0,1.0,19,33
845,2,2,200,1,36,0,2.399999999999992,29.99999999999992,3918.0,0,1.0,24,37
487,3,2,21,0,2,0,0.0,0.0,102.0,2,-1.2,9,2
902,0,3,15,0,1,1,0.0,0.0,81.0,2,-1.2,10,1
1030,1,3,116,0,18,0,0.0,0.0,1170.0,1,-1.2,19,18
953,2,3,39,2,5,0,0.0,11.000000000000004,296.0,0,0.0,14,7
905,3,3,15,0,1,0,0.0,0.0,81.0,2,-1.2,8,1
1525,0,4,200,1,43,0,6.600000000000018,72.00000000000017,8100.0,0,1.0,28,44
1287,1,4,81,0,12,0,0.0,0.0,462.0,0,-1.0,21,12
1526,2,4,200,0,39,1,4.199999999999993,41.99999999999993,3936.0,1,2.0,21,39
1090,3,4,15,2,1,0,0.0,11.0,104.0,2,-1.2,9,3
1559,0,5,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,4,1
1591,1,5,21,0,2,0,0.0,0.0,90.0,0,-1.0,8,2
1579,2,5,15,0,1,0,0.0,0.0,75.0,1,-1.2,7,1
1663,3,5,92,0,14,0,0.0,0.0,1110.0,0,-1.0,20,14
1744,0,6,21,2,2,1,0.0,11.000000000000002,167.0,0,0.0,11,4
1926,1,6,200,0,35,0,1.7999999999999865,17.999999999999865,4020.0,0,1.0,12,35
1746,2,6,21,0,2,1,0.0,0.0,120.0,0,-1.0,10,2
1747,3,6,21,1,2,0,0.0,5.000000000000002,149.0,0,-1.0,10,3
1991,0,7,21,0,2,0,0.0,0.0,108.0,1,-1.2,8,2
1960,1,7,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,3,1
2171,2,7,200,3,34,0,1.1999999999999886,29.999999999999883,3612.0,0,1.0,18,37
1980,3,7,15,0,1,0,0.0,0.0,75.0,0,-1.0,8,1
2784,0,8,200,2,41,0,5.400000000000015,66.00000000000014,6774.0,0,2.0,29,43
2785,1,8,200,0,36,0,2.399999999999988,23.99999999999988,3732.0,0,1.0,19,36
2786,2,8,200,0,36,0,2.399999999999992,23.99999999999992,3282.0,0,1.0,30,36
2231,3,8,15,1,1,0,0.0,5.000000000000002,98.0,0,-1.0,12,2
2819,0,9,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,5,1
2899,1,9,45,0,6,0,0.0,0.0,228.0,0,-1.0,15,6
2839,2,9,15,0,1,0,0.0,0.0,87.0,1,-1.2,8,1
2984,3,9,129,0,20,0,0.0,0.0,960.0,2,-1.2,21,20
3017,0,10,9,2,0,0,0.0,11.0,77.0,0,0.0,4,2
3036,1,10,15,1,1,0,0.0,5.000000000000002,74.0,0,0.0,7,2
3259,2,10,200,1,35,0,1.7999999999999896,23.999999999999897,4104.0,1,2.0,19,36
3110,3,10,51,0,7,0,0.0,0.0,201.0,2,-1.2,10,7
3808,0,11,200,1,42,1,6.000000000000002,66.00000000000001,6582.0,0,1.0,31,43
3618,1,11,105,0,16,0,0.0,0.0,768.0,0,-1.0,18,16
3809,2,11,200,1,36,2,2.3999999999999906,29.999999999999904,3888.0,0,2.0,28,37
3439,3,11,45,1,6,0,0.0,5.000000000000003,221.0,0,0.0,17,7
4108,0,12,200,1,37,0,3.000000000000017,36.00000000000017,7014.0,3,0.8,25,38
3867,1,12,15,0,1,0,0.0,0.0,69.0,0,-1.0,8,1
3965,2,12,57,1,8,1,0.0,5.000000000000004,317.0,0,0.0,19,9
3905,3,12,27,1,3,0,0.0,5.000000000000003,194.0,0,-1.0,14,4
4141,0,13,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,4,1
4269,1,13,57,1,8,0,0.0,5.000000000000004,299.0,0,0.0,16,9
4413,2,13,200,1,34,0,1.1999999999999926,17.999999999999925,2322.0,0,1.0,21,35
4234,3,13,39,0,5,0,0.0,0.0,219.0,2,-1.2,13,5
4446,0,14,9,2,0,0,0.0,11.0,83.0,0,0.0,3,2
4515,1,14,75,1,11,0,0.0,5.000000000000001,572.0,0,0.0,10,12
4448,2,14,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
4449,3,14,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
5111,0,15,200,0,42,0,6.000000000000001,60.00000000000001,5250.0,0,1.0,37,42
5039,1,15,164,0,26,0,0.0,0.0,1866.0,0,-1.0,23,26
5112,2,15,200,0,34,0,1.1999999999999904,11.999999999999904,2424.0,0,1.0,26,34
4647,3,15,33,0,4,0,0.0,0.0,168.0,0,-1.0,13,4
5667,0,16,200,1,36,11,2.3999999999999897,29.999999999999897,3942.0,0,1.0,33,37
5668,1,16,200,0,45,0,7.800000000000042,78.00000000000041,9828.0,0,1.0,25,45
5466,2,16,99,0,15,2,0.0,0.0,711.0,2,-1.2,26,15
5340,3,16,57,0,8,0,0.0,0.0,294.0,0,-1.0,21,8
6097,0,17,200,1,41,0,5.4,60.0,5760.0,0,1.0,21,42
5739,1,17,21,0,2,0,0.0,0.0,90.0,0,-1.0,8,2
6098,2,17,200,0,38,0,3.599999999999991,35.99999999999991,2946.0,1,2.0,22,38
5704,3,17,9,2,0,0,0.0,11.0,59.0,0,0.0,4,2
6155,0,18,15,1,1,1,0.0,5.000000000000001,104.0,0,-1.0,8,2
6217,1,18,39,1,5,0,0.0,5.000000000000001,242.0,0,0.0,12,6
6379,2,18,200,0,34,0,1.1999999999999913,11.999999999999911,2334.0,0,1.0,20,34
6194,3,18,27,0,3,0,0.0,0.0,129.0,2,-1.2,14,3
6436,0,19,15,2,1,1,0.0,11.0,128.0,0,0.0,10,3
6630,1,19,200,0,36,0,2.399999999999986,23.99999999999986,4500.0,0,1.0,14,36
6438,2,19,15,0,1,1,0.0,0.0,99.0,0,-1.0,9,1
6451,3,19,21,1,2,0,0.0,5.000000000000002,125.0,0,0.0,13,3
6795,0,20,56,0,8,1,0.0,0.0,504.0,0,-1.0,23,8
6797,1,20,57,0,8,0,0.0,0.0,348.0,0,-1.0,20,8
6750,2,20,33,0,4,0,0.0,0.0,168.0,0,-1.0,13,4
6714,3,20,21,0,2,0,0.0,0.0,138.0,0,-1.0,8,2
6830,0,21,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,5,1
6886,1,21,33,1,4,0,0.0,5.000000000000002,209.0,0,0.0,8,5
6850,2,21,15,0,1,0,0.0,0.0,75.0,1,-1.2,10,1
6995,3,21,141,0,22,0,0.0,0.0,1272.0,2,-1.2,26,22
7436,0,22,200,2,38,0,3.599999999999989,47.999999999999886,4614.0,0,2.0,28,40
7102,1,22,33,0,4,0,0.0,0.0,204.0,0,-1.0,10,4
7437,2,22,200,1,38,0,3.5999999999999885,41.999999999999886,4716.0,0,2.0,19,39
7031,3,22,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,6,1
7494,0,23,15,2,1,0,0.0,11.0,122.0,0,0.0,8,3
7746,1,23,104,0,16,0,0.0,0.0,960.0,0,-1.0,18,16
7712,2,23,87,0,13,0,0.0,0.0,525.0,1,-1.2,20,13
7777,3,23,134,0,21,0,0.0,0.0,1455.0,0,-1.0,33,21
8212,0,24,200,1,40,0,4.800000000000006,54.00000000000006,6402.0,0,1.0,20,41
7866,1,24,27,0,3,0,0.0,0.0,141.0,0,-1.0,9,3
8213,2,24,200,0,37,0,2.99999999999999,29.999999999999897,3132.0,0,1.0,17,37
7813,3,24,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,3,1
8246,0,25,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,6,1
8368,1,25,57,1,8,0,0.0,5.000000000000001,359.0,0,-1.0,14,9
8512,2,25,200,2,35,0,1.7999999999999878,29.99999999999988,4044.0,0,1.0,25,37
8321,3,25,33,0,4,1,0.0,0.0,258.0,4,-1.2,17,4
8593,0,26,21,1,2,1,0.0,5.000000000000003,143.0,0,-1.0,11,3
8793,1,26,200,0,35,0,1.7999999999999865,17.999999999999865,3270.0,0,1.0,13,35
8595,2,26,21,1,2,1,0.0,5.000000000000002,131.0,0,0.0,9,3
8632,3,26,39,1,5,0,0.0,5.000000000000002,236.0,0,-1.0,14,6
8898,0,27,27,1,3,1,0.0,5.000000000000004,206.0,0,-1.0,12,4
9116,1,27,200,0,35,0,1.7999999999999918,17.99999999999992,2592.0,0,1.0,18,35
8918,2,27,33,0,4,0,0.0,0.0,174.0,0,-1.0,12,4
8979,3,27,63,1,9,0,0.0,5.000000000000006,488.0,0,-1.0,24,10
9729,0,28,200,2,42,0,6.000000000000004,72.00000000000004,6576.0,0,2.0,29,44
9730,1,28,200,0,36,0,2.399999999999989,23.999999999999886,3210.0,0,1.0,23,36
9731,2,28,200,0,37,0,2.9999999999999893,29.999999999999893,3192.0,1,2.0,28,37
9176,3,28,15,1,1,0,0.0,5.000000000000002,110.0,0,-1.0,8,2
9764,0,29,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,4,1
10024,1,29,117,0,18,0,0.0,0.0,816.0,0,-1.0,16,18
10108,2,29,200,3,35,0,1.79999999999999,35.99999999999989,4092.0,0,1.0,31,38
9893,3,29,51,0,7,0,0.0,0.0,237.0,4,-1.2,17,7
10549,0,30,200,1,38,0,3.599999999999989,41.99999999999989,5064.0,0,1.0,29,39
10215,1,30,33,0,4,0,0.0,0.0,180.0,0,-1.0,10,4
10550,2,30,200,0,36,0,2.3999999999999924,23.99999999999992,2940.0,0,1.0,26,36
10144,3,30,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,3,1
10656,0,31,33,1,4,0,0.0,5.000000000000002,173.0,0,-1.0,7,5
10664,1,31,39,0,5,0,0.0,0.0,207.0,0,-1.0,9,5
10658,2,31,33,1,4,0,0.0,5.000000000000004,161.0,0,0.0,9,5
10586,3,31,9,2,0,0,0.0,11.0,83.0,0,0.0,5,2
10721,0,32,15,1,1,1,0.0,5.0,128.0,0,-1.0,10,2
10837,1,32,98,0,15,0,0.0,0.0,951.0,1,-1.2,17,15
10784,2,32,45,1,6,1,0.0,5.000000000000006,317.0,0,-1.0,15,7
10724,3,32,15,0,1,0,0.0,0.0,87.0,4,-1.2,9,1
10870,0,33,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,3,1
10889,1,33,15,0,1,0,0.0,0.0,69.0,0,-1.0,6,1
10890,2,33,15,0,1,0,0.0,0.0,63.0,1,-1.2,6,1
10897,3,33,21,0,2,0,0.0,0.0,108.0,0,-1.0,10,2
