      Multiple Comparison of Means - Tukey HSD, FWER=0.01       
================================================================
   group1       group2    meandiff p-adj   lower   upper  reject
----------------------------------------------------------------
     average     baseline  -0.1973 0.0033 -0.3794 -0.0152   True
     average  egalitarian   0.5542    0.0  0.3721  0.7363   True
     average majoritarian   -0.433    0.0 -0.6151 -0.2509   True
     average      maximin   0.3334    0.0  0.1513  0.5155   True
     average     optimist   0.2985    0.0  0.1164  0.4805   True
     average  utilitarian  -0.4885    0.0 -0.6706 -0.3065   True
     average         veto   0.0586 0.9491 -0.1235  0.2407  False
    baseline  egalitarian   0.7515    0.0  0.5694  0.9336   True
    baseline majoritarian  -0.2357 0.0001 -0.4178 -0.0536   True
    baseline      maximin   0.5307    0.0  0.3486  0.7128   True
    baseline     optimist   0.4957    0.0  0.3136  0.6778   True
    baseline  utilitarian  -0.2913    0.0 -0.4734 -0.1092   True
    baseline         veto   0.2559    0.0  0.0738   0.438   True
 egalitarian majoritarian  -0.9872    0.0 -1.1693 -0.8051   True
 egalitarian      maximin  -0.2208 0.0005 -0.4029 -0.0387   True
 egalitarian     optimist  -0.2557    0.0 -0.4378 -0.0737   True
 egalitarian  utilitarian  -1.0428    0.0 -1.2248 -0.8607   True
 egalitarian         veto  -0.4956    0.0 -0.6777 -0.3135   True
majoritarian      maximin   0.7664    0.0  0.5843  0.9485   True
majoritarian     optimist   0.7314    0.0  0.5493  0.9135   True
majoritarian  utilitarian  -0.0556 0.9618 -0.2377  0.1265  False
majoritarian         veto   0.4916    0.0  0.3095  0.6737   True
     maximin     optimist  -0.0349 0.9976  -0.217  0.1471  False
     maximin  utilitarian  -0.8219    0.0  -1.004 -0.6399   True
     maximin         veto  -0.2748    0.0 -0.4569 -0.0927   True
    optimist  utilitarian   -0.787    0.0 -0.9691 -0.6049   True
    optimist         veto  -0.2398 0.0001 -0.4219 -0.0577   True
 utilitarian         veto   0.5472    0.0  0.3651  0.7293   True
----------------------------------------------------------------
