agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
0,1,200,1,42,0,6.100000000000005,67.00000000000004,6594.0,0,1.0,18,43
1,1,51,0,7,0,0.0,0.0,435.0,1,-1.1,10,7
2,1,46,1,6,0,0.0,5.000000000000004,275.0,0,-1.0,19,7
3,1,46,1,6,0,0.0,5.000000000000004,257.0,0,-0.1999999999999999,15,7
0,2,200,2,42,0,6.00000000000002,72.0000000000002,8412.0,0,1.8,20,44
1,2,33,0,4,0,0.0,0.0,258.0,0,-1.0,11,4
2,2,39,0,5,0,0.0,0.0,225.0,0,-1.0,21,5
3,2,21,0,2,0,0.0,0.0,138.0,0,-1.0,9,2
0,3,200,1,45,0,7.800000000000024,84.00000000000023,10800.0,0,1.0,19,46
1,3,15,1,1,0,0.0,5.000000000000001,92.0,0,-0.1999999999999999,6,2
2,3,200,0,37,0,2.999999999999986,29.999999999999854,4422.0,0,1.0,15,37
3,3,27,0,3,1,0.0,0.0,129.0,4,-1.1,13,3
0,4,200,0,47,0,9.000000000000028,90.00000000000028,9522.0,1,1.8,19,47
1,4,200,0,36,0,2.3999999999999875,23.999999999999872,3642.0,0,1.0,18,36
2,4,26,1,3,1,0.0,5.999999999999997,237.0,0,-0.1999999999999999,11,4
3,4,33,0,4,0,0.0,0.0,138.0,0,-1.0,14,4
0,5,21,0,2,0,0.0,0.0,114.0,1,-1.1,13,2
1,5,9,0,0,0,0.0,0.0,36.0,0,-1.0,6,0
2,5,200,1,38,0,3.5999999999999885,41.999999999999886,5328.0,0,1.0,18,39
3,5,57,1,8,0,0.0,5.000000000000006,575.0,0,-1.0,15,9
0,6,21,0,2,1,0.0,0.0,108.0,0,-1.0,8,2
1,6,38,0,5,0,0.0,0.0,315.0,0,-1.0,16,5
2,6,57,0,8,0,0.0,0.0,354.0,0,-1.0,22,8
3,6,33,1,4,1,0.0,5.000000000000003,251.0,0,-1.0,17,5
0,7,200,3,43,0,6.600000000000019,84.0000000000002,9276.0,0,1.0,21,46
1,7,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
2,7,200,0,36,0,2.399999999999986,23.99999999999986,4146.0,0,1.0,18,36
3,7,45,0,6,0,0.0,0.0,270.0,4,-1.1,13,6
0,8,200,1,42,0,6.000000000000005,66.00000000000004,6600.0,0,1.0,17,43
1,8,74,0,11,0,0.0,0.0,729.0,1,-1.1,16,11
2,8,21,2,2,0,0.0,11.000000000000002,143.0,0,-0.1999999999999999,12,4
3,8,9,0,0,1,0.0,0.0,42.0,4,-1.1,6,0
0,9,200,0,47,0,9.000000000000021,90.00000000000021,8934.0,1,1.8,23,47
1,9,200,0,37,0,2.999999999999986,29.999999999999854,5244.0,0,1.0,18,37
2,9,21,1,2,1,0.0,5.000000000000001,137.0,0,-1.0,12,3
3,9,27,0,3,1,0.0,0.0,141.0,0,-1.0,13,3
0,10,200,6,34,0,1.1999999999999909,47.9999999999999,7338.0,0,1.0,21,40
1,10,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
2,10,200,0,34,0,1.1999999999999904,11.999999999999904,2970.0,0,1.0,18,34
3,10,21,0,2,0,0.0,0.0,96.0,0,-1.0,10,2
0,11,200,2,41,0,5.400000000000013,66.00000000000013,6894.0,0,1.8,18,43
1,11,200,0,34,0,1.1999999999999855,11.999999999999854,3540.0,0,1.0,16,34
2,11,57,1,8,0,0.0,5.000000000000005,431.0,0,-1.0,9,9
3,11,9,0,0,0,0.0,0.0,36.0,4,-1.1,6,0
0,12,200,1,43,0,6.600000000000018,72.00000000000017,7680.0,1,1.8,21,44
1,12,27,0,3,1,0.0,0.0,195.0,1,-1.1,8,3
2,12,51,2,7,0,0.0,11.000000000000009,326.0,0,-1.0,16,9
3,12,39,0,5,0,0.0,0.0,219.0,4,-1.1,13,5
0,13,200,2,46,0,8.400000000000018,96.00000000000016,9174.0,0,1.8,14,48
1,13,21,1,2,0,0.0,5.000000000000002,125.0,0,-0.1999999999999999,12,3
2,13,15,2,1,0,0.0,11.0,116.0,0,-0.1999999999999999,8,3
3,13,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
0,14,200,1,42,0,6.000000000000022,66.00000000000021,7770.0,1,1.8,17,43
1,14,15,1,1,0,0.0,5.000000000000001,86.0,0,-0.1999999999999999,8,2
2,14,63,2,9,0,0.0,11.000000000000004,518.0,0,-0.1999999999999999,14,11
3,14,15,0,1,0,0.0,0.0,63.0,0,-1.0,9,1
0,15,200,1,42,0,6.000000000000015,66.00000000000014,7692.0,0,1.0,18,43
1,15,98,0,15,0,0.0,0.0,1353.0,4,-1.1,14,15
2,15,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,7,2
3,15,21,0,2,0,0.0,0.0,102.0,0,-1.0,10,2
0,16,200,1,48,0,9.600000000000025,102.0000000000002,10512.0,1,1.8,17,49
1,16,56,0,8,0,0.0,0.0,762.0,1,-1.1,18,8
2,16,21,1,2,1,0.0,5.000000000000002,113.0,0,-1.0,12,3
3,16,27,1,3,1,0.0,5.000000000000004,182.0,0,-0.1999999999999999,13,4
0,17,200,0,41,0,5.400000000000021,54.000000000000206,6732.0,0,1.0,23,41
1,17,200,0,35,1,1.7999999999999892,17.99999999999989,3018.0,0,1.0,24,35
2,17,200,1,38,0,3.5999999999999885,41.999999999999886,5052.0,0,1.0,26,39
3,17,39,1,5,0,0.0,5.000000000000005,224.0,0,-0.1999999999999999,14,6
0,18,200,2,44,0,7.200000000000026,84.00000000000024,10464.0,0,1.8,25,46
1,18,68,1,10,0,0.0,5.999999999999971,846.0,0,-0.1999999999999999,16,11
2,18,63,2,9,1,0.0,11.000000000000004,410.0,0,-0.1999999999999999,20,11
3,18,45,0,6,1,0.0,0.0,246.0,0,-1.0,14,6
