episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,230.0,441.0,326.5,1306.0,0.13859111791730472,6,9,7.25,29,0.07758620689655182,40,50,45.0,180,0.05555555555555558
2,111.0,789.0,550.5,2202.0,0.23365122615803813,3,11,8.0,32,0.203125,27,50,44.25,177,0.09745762711864403
3,81.0,999.0,631.5,2526.0,0.2915676959619953,1,13,8.25,33,0.2803030303030303,15,50,41.25,165,0.15909090909090917
4,363.0,747.0,481.5,1926.0,0.1518691588785046,7,11,8.75,35,0.09285714285714275,50,50,50.0,200,0.0
5,98.0,675.0,328.25,1313.0,0.3558644325971059,2,10,6.0,24,0.27083333333333337,15,50,38.5,154,0.1883116883116882
6,381.0,921.0,613.5,2454.0,0.1864303178484108,7,11,9.25,37,0.08783783783783794,50,50,50.0,200,0.0
7,369.0,831.0,537.0,2148.0,0.17318435754189943,8,11,9.5,38,0.06578947368421062,50,50,50.0,200,0.0
8,357.0,597.0,490.5,1962.0,0.1139143730886849,8,11,9.25,37,0.07432432432432434,50,50,50.0,200,0.0
9,447.0,1005.0,624.0,2496.0,0.18028846153846145,8,11,9.25,37,0.07432432432432434,50,50,50.0,200,0.0
10,182.0,753.0,430.25,1721.0,0.26104009296920394,4,12,8.0,32,0.1875,27,50,44.25,177,0.09745762711864403
11,36.0,837.0,462.75,1851.0,0.38614262560777957,0,12,6.5,26,0.3846153846153846,9,50,37.0,148,0.22635135135135132
12,47.0,753.0,395.0,1580.0,0.3683544303797468,1,11,7.25,29,0.26724137931034486,9,50,39.75,159,0.19339622641509435
13,42.0,513.0,261.0,1044.0,0.3663793103448276,0,10,4.5,18,0.4444444444444444,9,50,29.25,117,0.3012820512820513
14,117.0,891.0,451.5,1806.0,0.34302325581395354,3,11,7.75,31,0.2016129032258065,27,50,44.25,177,0.09745762711864403
15,87.0,681.0,312.75,1251.0,0.4130695443645084,1,9,4.25,17,0.42647058823529416,15,50,28.0,112,0.2723214285714286
16,47.0,660.0,377.75,1511.0,0.3846790205162144,1,10,5.25,21,0.36904761904761907,9,50,32.5,130,0.2692307692307693
17,36.0,741.0,258.75,1035.0,0.5528985507246377,0,10,3.25,13,0.6346153846153846,9,50,22.0,88,0.38068181818181823
18,137.0,1017.0,561.5,2246.0,0.3158949243098842,3,13,8.5,34,0.22058823529411775,21,50,42.75,171,0.1271929824561404
19,92.0,861.0,485.0,1940.0,0.3657216494845361,2,12,7.0,28,0.3214285714285714,15,50,37.0,148,0.20608108108108114
20,153.0,1059.0,555.0,2220.0,0.31351351351351353,3,12,8.0,32,0.21875,27,50,44.25,177,0.09745762711864403
21,84.0,699.0,261.0,1044.0,0.4612068965517241,2,12,4.75,19,0.4078947368421053,21,50,29.75,119,0.19537815126050417
22,47.0,783.0,401.0,1604.0,0.35723192019950123,1,11,7.0,28,0.2678571428571429,9,50,39.75,159,0.19339622641509435
23,41.0,645.0,444.5,1778.0,0.2741844769403825,1,12,8.0,32,0.265625,9,50,39.75,159,0.19339622641509435
24,147.0,489.0,275.75,1103.0,0.2445602901178603,3,10,6.0,24,0.22916666666666674,27,50,38.75,155,0.1112903225806452
25,170.0,711.0,455.75,1823.0,0.2604223806911684,4,12,8.0,32,0.203125,27,50,44.25,177,0.09745762711864403
26,47.0,825.0,497.75,1991.0,0.29796584630838774,1,10,6.75,27,0.2685185185185185,9,50,38.25,153,0.2107843137254901
27,36.0,1005.0,497.25,1989.0,0.3932880844645551,0,12,7.25,29,0.31896551724137934,9,50,39.75,159,0.19339622641509435
28,165.0,987.0,600.0,2400.0,0.31999999999999995,3,13,8.5,34,0.22058823529411775,27,50,44.25,177,0.09745762711864403
29,42.0,945.0,423.0,1692.0,0.4184397163120568,0,12,5.5,22,0.40909090909090906,9,50,32.25,129,0.25
30,167.0,615.0,360.5,1442.0,0.2340499306518724,3,10,7.0,28,0.1964285714285714,21,50,42.75,171,0.1271929824561404
31,120.0,489.0,306.5,1226.0,0.2626427406199021,2,10,6.5,26,0.2692307692307693,21,50,37.0,148,0.18581081081081074
32,284.0,957.0,593.75,2375.0,0.2226315789473685,6,12,8.75,35,0.13571428571428568,39,50,47.25,189,0.04365079365079372
33,375.0,1029.0,622.5,2490.0,0.20903614457831332,9,12,10.25,41,0.054878048780487854,50,50,50.0,200,0.0
34,321.0,861.0,534.0,2136.0,0.2036516853932584,7,11,9.0,36,0.09722222222222232,50,50,50.0,200,0.0
35,113.0,609.0,404.0,1616.0,0.2357673267326732,3,9,7.5,30,0.1499999999999999,21,50,42.75,171,0.1271929824561404
36,57.0,783.0,284.0,1136.0,0.4920774647887324,1,10,4.25,17,0.3970588235294118,15,50,28.25,113,0.24557522123893816
37,36.0,711.0,242.75,971.0,0.551750772399588,0,11,3.75,15,0.5833333333333334,9,50,23.75,95,0.3710526315789474
38,339.0,945.0,624.0,2496.0,0.2235576923076923,8,11,9.5,38,0.06578947368421062,50,50,50.0,200,0.0
39,75.0,735.0,408.0,1632.0,0.3161764705882353,1,9,7.0,28,0.2142857142857142,15,50,41.25,165,0.15909090909090917
40,111.0,675.0,279.25,1117.0,0.4021933751119069,3,11,5.25,21,0.29761904761904767,21,50,31.25,125,0.17399999999999993
41,63.0,147.0,109.75,439.0,0.148633257403189,1,3,2.5,10,0.1499999999999999,15,27,19.5,78,0.13461538461538458
42,174.0,837.0,566.25,2265.0,0.2394039735099338,4,11,8.25,33,0.1742424242424243,33,50,45.75,183,0.069672131147541
43,333.0,471.0,397.5,1590.0,0.08018867924528306,6,9,8.25,33,0.06818181818181812,38,50,47.0,188,0.0478723404255319
44,86.0,687.0,286.0,1144.0,0.4278846153846154,2,10,4.75,19,0.35526315789473684,15,50,29.75,119,0.2457983193277311
45,57.0,783.0,486.0,1944.0,0.32407407407407407,1,12,7.75,31,0.2661290322580645,15,50,41.25,165,0.15909090909090917
46,117.0,699.0,370.75,1483.0,0.30900202292650036,3,11,7.0,28,0.2321428571428572,27,50,40.25,161,0.11645962732919246
47,164.0,555.0,361.25,1445.0,0.20501730103806226,4,9,7.25,29,0.1293103448275863,27,50,44.25,177,0.09745762711864403
48,201.0,873.0,463.5,1854.0,0.27265372168284785,3,9,7.25,29,0.1637931034482758,27,50,44.25,177,0.09745762711864403
49,210.0,471.0,335.25,1341.0,0.18064876957494413,4,9,6.5,26,0.17307692307692313,33,50,43.0,172,0.09011627906976738
50,81.0,885.0,285.75,1143.0,0.5308398950131233,1,11,3.75,15,0.5166666666666667,15,50,25.25,101,0.2747524752475248
51,207.0,909.0,499.5,1998.0,0.301051051051051,5,11,8.0,32,0.15625,39,50,47.25,189,0.04365079365079372
52,99.0,495.0,303.0,1212.0,0.301980198019802,1,9,5.25,21,0.34523809523809523,15,50,35.5,142,0.22535211267605626
53,69.0,963.0,336.5,1346.0,0.5234026745913819,1,13,5.5,22,0.43181818181818177,15,50,31.25,125,0.246
54,153.0,789.0,450.75,1803.0,0.3373544093178037,2,11,6.25,25,0.32999999999999996,20,50,36.75,147,0.19217687074829937
55,309.0,1059.0,573.0,2292.0,0.24607329842931946,5,13,8.75,35,0.1785714285714286,39,50,47.25,189,0.04365079365079372
56,75.0,1185.0,403.5,1614.0,0.5306691449814126,1,13,5.5,22,0.43181818181818177,15,50,32.75,131,0.2232824427480915
57,86.0,807.0,409.25,1637.0,0.33124618204031764,2,11,7.25,29,0.23275862068965525,15,50,41.25,165,0.15909090909090917
58,222.0,1023.0,576.75,2307.0,0.2630039011703511,4,12,8.75,35,0.19285714285714284,33,50,45.75,183,0.069672131147541
59,42.0,1485.0,638.25,2553.0,0.44271445358401884,0,14,7.75,31,0.3467741935483871,9,50,39.75,159,0.19339622641509435
60,96.0,209.0,154.0,616.0,0.17126623376623384,2,5,3.25,13,0.21153846153846145,21,33,24.0,96,0.09375
61,41.0,564.0,220.0,880.0,0.47159090909090906,1,7,3.25,13,0.3653846153846154,9,44,23.75,95,0.3078947368421052
62,345.0,825.0,516.0,2064.0,0.18023255813953498,8,12,9.25,37,0.08783783783783794,50,50,50.0,200,0.0
63,86.0,573.0,361.25,1445.0,0.25899653979238757,3,11,7.75,31,0.2016129032258065,15,50,41.25,165,0.15909090909090917
64,201.0,969.0,483.75,1935.0,0.30348837209302326,5,11,7.75,31,0.1693548387096775,39,50,46.0,184,0.05163043478260865
65,297.0,597.0,456.0,1824.0,0.15953947368421062,7,10,8.5,34,0.07352941176470584,50,50,50.0,200,0.0
66,71.0,519.0,257.0,1028.0,0.3939688715953308,1,9,4.75,19,0.4078947368421053,9,50,31.0,124,0.31854838709677424
67,71.0,699.0,340.0,1360.0,0.40183823529411766,1,9,4.75,19,0.381578947368421,9,50,29.75,119,0.29621848739495793
68,81.0,609.0,312.75,1251.0,0.33752997601918466,1,9,5.5,22,0.31818181818181823,15,50,33.75,135,0.25
69,216.0,1275.0,620.25,2481.0,0.3249697702539298,4,13,8.5,34,0.2058823529411764,33,50,45.75,183,0.069672131147541
70,281.0,849.0,570.5,2282.0,0.2123137598597722,7,11,9.0,36,0.09722222222222232,45,50,48.75,195,0.019230769230769162
71,47.0,573.0,358.75,1435.0,0.2886759581881533,1,9,6.0,24,0.27083333333333337,9,50,37.0,148,0.22635135135135132
72,119.0,344.0,235.75,943.0,0.21871686108165433,3,8,5.0,20,0.2250000000000001,21,50,34.25,137,0.18065693430656937
73,96.0,459.0,278.75,1115.0,0.302914798206278,2,9,5.75,23,0.2717391304347826,21,50,35.5,142,0.204225352112676
74,65.0,831.0,293.0,1172.0,0.5004266211604096,1,12,4.75,19,0.4605263157894737,9,50,28.25,113,0.2986725663716814
75,69.0,951.0,333.5,1334.0,0.5033733133433284,1,12,4.75,19,0.4342105263157895,15,50,28.25,113,0.24557522123893816
76,309.0,759.0,555.0,2220.0,0.18648648648648658,7,13,9.0,36,0.125,50,50,50.0,200,0.0
77,86.0,1065.0,410.75,1643.0,0.46332927571515525,2,11,5.5,22,0.31818181818181823,15,50,32.5,130,0.2038461538461538
78,152.0,639.0,415.25,1661.0,0.22531607465382297,4,11,8.0,32,0.171875,27,50,44.25,177,0.09745762711864403
79,294.0,1053.0,555.75,2223.0,0.26754385964912286,6,12,8.75,35,0.13571428571428568,45,50,48.75,195,0.019230769230769162
80,42.0,699.0,393.0,1572.0,0.38835877862595425,0,10,5.75,23,0.3804347826086957,9,50,35.5,142,0.2464788732394365
81,276.0,825.0,462.75,1851.0,0.24675850891410045,6,12,8.25,33,0.15909090909090917,38,50,45.75,183,0.05601092896174853
82,42.0,1239.0,581.25,2325.0,0.41774193548387095,0,12,7.5,30,0.31666666666666665,9,50,39.75,159,0.19339622641509435
83,101.0,963.0,464.5,1858.0,0.4066200215285253,3,11,7.25,29,0.25,21,50,38.5,154,0.16883116883116878
84,74.0,1119.0,548.75,2195.0,0.3802961275626424,2,12,8.25,33,0.23484848484848486,15,50,41.25,165,0.15909090909090917
85,200.0,369.0,299.75,1199.0,0.11572143452877404,6,8,7.25,29,0.06034482758620685,39,50,47.25,189,0.04365079365079372
86,36.0,429.0,219.5,878.0,0.41457858769931666,0,9,4.75,19,0.4342105263157895,9,50,31.0,124,0.31854838709677424
87,63.0,615.0,215.5,862.0,0.4907192575406032,1,10,3.75,15,0.44999999999999996,15,50,23.75,95,0.2763157894736842
88,213.0,489.0,305.25,1221.0,0.17014742014742024,5,10,7.0,28,0.1428571428571428,39,50,46.0,184,0.05163043478260865
89,156.0,933.0,465.75,1863.0,0.3256843800322061,2,12,7.75,31,0.25,21,50,42.75,171,0.1271929824561404
90,146.0,194.0,166.75,667.0,0.06634182908545738,3,4,3.75,15,0.050000000000000044,27,33,28.5,114,0.03947368421052633
91,59.0,669.0,347.0,1388.0,0.3414985590778098,2,11,6.75,27,0.25,9,50,39.75,159,0.19339622641509435
92,59.0,843.0,329.0,1316.0,0.4627659574468085,1,11,5.0,20,0.4,9,50,31.25,125,0.27
93,303.0,444.0,386.25,1545.0,0.07815533980582523,5,10,7.5,30,0.1333333333333333,39,50,45.75,183,0.05327868852459017
94,137.0,663.0,347.5,1390.0,0.31474820143884896,3,10,6.75,27,0.2314814814814814,21,50,38.5,154,0.16883116883116878
95,173.0,567.0,360.25,1441.0,0.2218945176960445,5,10,7.75,31,0.1370967741935485,33,50,43.0,172,0.09011627906976738
96,41.0,507.0,262.75,1051.0,0.3998572787821123,1,9,5.25,21,0.36904761904761907,9,50,31.0,124,0.31854838709677424
97,36.0,813.0,327.5,1310.0,0.48625954198473287,0,9,4.75,19,0.4342105263157895,9,50,31.0,124,0.31854838709677424
98,75.0,741.0,361.5,1446.0,0.4242738589211619,1,9,4.75,19,0.4078947368421053,15,50,32.5,130,0.2692307692307693
99,42.0,585.0,410.25,1641.0,0.25,0,10,6.75,27,0.2870370370370371,9,50,39.75,159,0.19339622641509435
100,69.0,525.0,354.0,1416.0,0.2457627118644068,1,10,7.25,29,0.23275862068965525,15,50,41.25,165,0.15909090909090917
