day,baseline,maximin
1,7.684342171085543,7.414207103551776
2,8.1445,7.9305
3,7.6275,9.264
4,8.0315,10.0285
5,8.2275,10.6745
6,8.3485,10.753
7,8.6055,11.073
8,8.5195,11.5935
9,8.7915,12.21121121121121
10,9.192964824120603,13.118373648996398
11,9.680402010050251,13.997426659804427
12,9.950251256281406,14.453422542460114
13,10.479899497487438,14.96757591353577
14,10.720603015075376,15.518785383427689
15,11.245226130653267,16.17671303451829
16,11.9656912209889,17.080670508119436
17,12.505045408678104,17.80251440544788
18,12.661957618567104,18.209533787323206
19,13.192230070635722,18.780513357778943
20,13.715438950554995,19.384494499738082
21,14.31079717457114,20.03930817610063
22,14.91060606060606,20.794628751974724
23,15.546969696969697,21.34333859926277
24,15.958080808080808,21.75250131648236
25,16.434343434343436,22.319641916798314
26,17.06111111111111,22.907846234860454
27,17.61717171717172,23.545550289626117
28,18.137878787878787,24.380675818373813
29,18.681313131313132,24.98521647307286
30,19.333333333333332,25.578669482576558
31,19.854040404040404,26.230728616684267
32,20.414646464646463,26.718436344426834
33,20.966666666666665,27.339672477548863
34,21.654040404040405,28.223516949152543
35,22.235353535353536,28.947563559322035
36,22.961111111111112,29.622351694915253
37,23.51969696969697,30.16207627118644
38,24.139898989898988,30.752517223105457
39,24.754545454545454,31.33280339162692
40,25.496715512885295,32.04663487016428
41,26.221829206670037,32.7111817700053
42,26.910055583628093,33.369899311075784
43,27.509853461344115,33.85638579756227
44,28.15411824153613,34.44856839872747
45,28.976250631632137,34.99628844114528
46,29.68620515411824,35.648806366047744
47,30.24103082364831,36.354907161803716
48,30.867104598281962,36.95915119363395
49,31.60080848913593,37.50928381962865
50,32.321374431531076,38.04190981432361
