,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.1021021021021021,0.0,0.0,0.7000000000000001,7.612612612612613,15.612612612612613,1.0,999
1,1.0,1.0,0.0970970970970971,0.0,0.0,0.7000000000000001,7.5825825825825826,15.582582582582583,1.0,999
2,1.0,2.0,0.08108108108108109,0.0,0.0,0.7000000000000001,7.486486486486487,15.486486486486486,1.0,999
3,1.0,3.0,0.062062062062062065,0.0,0.0,0.7000000000000001,7.372372372372372,15.372372372372372,1.0,999
4,2.0,0.0,0.311,0.064,0.093,0.6385000000000001,8.251000000000001,23.67,1.461,1000
5,2.0,1.0,0.273,0.211,0.005,0.7267,8.905,24.114,1.479,1000
6,2.0,2.0,0.215,0.025,0.065,0.6151000000000001,7.441000000000001,22.896,1.51,1000
7,2.0,3.0,0.205,0.02,0.036,0.6121000000000001,7.351000000000001,22.698,1.509,1000
8,3.0,0.0,0.339,0.246,0.32,0.6477,8.511,31.755,2.186,1000
9,3.0,1.0,0.288,0.788,0.029,0.9729000000000001,11.457,34.629,2.188,1000
10,3.0,2.0,0.249,0.103,0.241,0.5619000000000001,7.113000000000001,29.853,2.246,1000
11,3.0,3.0,0.348,0.07,0.182,0.5421000000000001,7.509000000000001,30.051,2.244,1000
12,4.0,0.0,0.491,0.288,0.344,0.5729000000000001,8.675,40.424,3.132,1000
13,4.0,1.0,0.207,1.089,0.029,1.0535,11.777,46.328,3.065,1000
14,4.0,2.0,0.385,0.17,0.244,0.5021000000000001,7.331,37.178,3.232,1000
15,4.0,3.0,0.519,0.097,0.194,0.45830000000000004,7.697,37.736,3.23,1000
16,5.0,0.0,0.606,0.316,0.366,0.4897000000000001,8.533,48.945,3.769,1000
17,5.0,1.0,0.202,1.301,0.029,1.0807,12.019,58.275,3.604,1000
18,5.0,2.0,0.434,0.309,0.248,0.48550000000000004,7.4590000000000005,44.613,3.881,1000
19,5.0,3.0,0.566,0.204,0.204,0.42250000000000004,7.621,45.357,3.873,1000
20,6.0,0.0,0.66,0.41,0.392,0.44610000000000005,8.421000000000001,57.324,4.342,1000
21,6.0,1.0,0.214,1.526,0.029,1.1157000000000001,12.441,70.62,3.951,1000
22,6.0,2.0,0.381,0.503,0.255,0.5019000000000001,7.305000000000001,51.912,4.462,1000
23,6.0,3.0,0.533,0.358,0.214,0.4149000000000001,7.347000000000001,52.704,4.477,1000
24,7.0,0.0,0.506,0.676,0.424,0.5057000000000001,8.093000000000002,65.381,4.821,1000
25,7.0,1.0,0.23,1.779,0.033,1.1675,13.055,83.537,4.201,1000
26,7.0,2.0,0.228,0.794,0.262,0.5765000000000001,7.133000000000001,59.045,4.916,1000
27,7.0,3.0,0.453,0.562,0.23,0.43730000000000013,7.091000000000001,59.789,4.86,1000
28,8.0,0.0,0.372,0.916,0.459,0.5497000000000002,7.729000000000001,73.062,5.331,1000
29,8.0,1.0,0.254,2.086,0.038,1.2516999999999998,14.040999999999999,97.374,4.507,1000
