day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.32000000000000006,0.23800000000000002,0.321,0.317,0.321,0.241,0.245,0.33999999999999997
3.0,1.207,1.062,1.233,1.22,1.182,1.027,1.087,1.294
4.0,1.644,1.713,1.74,1.951,1.713,1.605,1.7029999999999998,1.975
5.0,2.13,2.331,2.2640000000000002,2.6460000000000004,2.543,2.31,2.428,2.5789999999999997
6.0,2.797,3.269,2.884,3.5730000000000004,3.6700000000000004,3.0180000000000002,3.17,3.1420000000000003
7.0,3.811,4.077,3.793,4.3950000000000005,4.367,3.963,4.094,3.926
8.0,4.788,4.856999999999999,4.824,5.248,5.132000000000001,4.77,4.833,4.821
9.0,5.590999999999999,5.683,5.617000000000001,5.927,5.975,5.557,5.64,5.555999999999999
10.0,6.46441762062476,6.63751968497007,6.539479023270273,6.924796547813687,6.71963651493151,6.63209412693624,6.624172126774146,6.8499195368654995
11.0,7.104936140383358,7.341385037990134,7.1494918883970975,7.715837793298501,7.450502080264206,7.330855441991853,7.265946665133264,7.554352427546682
12.0,7.889122985999362,8.21616532700324,7.970528648224363,8.592337133311043,8.497282103021131,8.065624695179741,8.062667203136995,8.370800421966363
13.0,8.837450302250588,9.0319409572401,8.969298738714674,9.401231792093688,9.306409049724348,8.926560211458462,8.918075520753657,9.15877159966116
14.0,9.662432828455465,9.852438013002251,9.783335056807795,10.22528783225959,10.048386304300848,9.661894675520461,9.702195136203077,9.98181732655002
15.0,10.468401341774719,10.601135646996951,10.502466838618718,10.946545747634971,10.752321961789306,10.37712575651356,10.41928579396655,10.759586397674045
16.0,11.523509969608451,11.718715435555792,11.583642659264958,12.159200763902337,11.630970750849745,11.595998447314887,11.508304256871975,11.938274817230113
17.0,12.219545510036626,12.47239077957802,12.276992460003672,12.901135339157177,12.359471638391817,12.308269141184052,12.188392673949199,12.68325975808352
18.0,13.090338032469901,13.273678002609003,13.142671641880593,13.746994138804675,13.406320255576116,13.036225165221781,12.972531361657353,13.487005731970282
19.0,13.927704643670813,14.055824601602687,14.02302816469739,14.603747173932414,14.215444115989243,13.772139381539725,13.842663555923991,14.30951157551382
20.0,14.684271680768578,14.844943347047138,14.849649893119949,15.410435775928297,14.924683529915042,14.50006793272587,14.699838797338277,15.106922039358402
21.0,15.501898491070408,15.664585752039853,15.680628242911713,16.18856124972464,15.675409880813632,15.2316480409112,15.460037100613103,15.878329582164621
22.0,16.571805626403858,16.82788102031862,16.72362493552215,17.397093979279695,16.636912629970055,16.549361711475417,16.53407894632039,17.031988602117977
23.0,17.30786325628685,17.55877363730483,17.470195739048606,18.181935641602752,17.377327570815165,17.322555504192188,17.285666318606545,17.782356739676136
24.0,18.15504776152649,18.377121630975925,18.372544950698007,18.9791563241872,18.35196736361617,18.08139185466419,18.02200693134521,18.62371069938118
25.0,19.008820343621778,19.189169559553108,19.185391179318774,19.756200672702366,19.0805656482123,18.849088303378423,18.856222546673354,19.445284336151865
26.0,19.79438943276972,19.978335427251473,19.99582376656616,20.582370602630114,19.783597282050703,19.602133604033472,19.642737046282406,20.19724945156058
27.0,20.60896930155159,20.76806630291069,20.747853767066353,21.360854116003775,20.55263483248719,20.36986180415972,20.487037662793846,20.97654630148376
28.0,21.74094562698364,21.937268143072455,21.83310177512137,22.527111673588045,21.524222716991417,21.68830171827542,21.457646081817792,22.15943273204602
29.0,22.47308305652237,22.659036455222193,22.677255005800827,23.29486781910374,22.235104427354464,22.482615287392207,22.165659965263366,22.93985532744602
30.0,23.303029107253188,23.43641294724766,23.520213073969302,24.169266497182242,23.103498213344988,23.219687424394365,23.016478047498197,23.716993728624566
31.0,24.110151241153662,24.239818656457686,24.269666498103746,24.968247130399476,23.89506903734202,23.967340343505427,23.805016760757844,24.50011992323651
32.0,24.8712910250452,25.007512273570867,25.075825954389444,25.754959842109102,24.62449742273559,24.715855144487065,24.62873057645366,25.316514640175974
33.0,25.745484704267056,25.85628442914438,25.885269466994743,26.581095021918514,25.463094191682163,25.559843857891913,25.420820943511025,26.135881842234518
34.0,26.838340976423886,26.98668938139123,27.05055041211497,27.54573399679663,26.38560772241433,26.86126850140283,26.40551909120251,27.228522972785974
35.0,27.549252574705797,27.762638524675566,27.860512555881524,28.382600776236444,27.08703309358495,27.65307095668658,27.212088806833926,28.04972056354494
36.0,28.287327038881166,28.54540879146904,28.67466998670006,29.18101819910618,27.965388079661494,28.36881071241715,27.95877214045595,28.829392107343903
37.0,29.061482561927498,29.3211279279357,29.47464468920359,29.939042336495135,28.758830720724838,29.128497002891695,28.724787432935713,29.64839913567703
38.0,29.923150015860344,30.147464574869385,30.248503007800508,30.770839652424797,29.544815071126166,29.89539300129171,29.538020407276,30.47216779731983
39.0,30.778259947821887,30.961913873708806,31.11290247397475,31.60547392468951,30.349157670691262,30.76672639742518,30.39288174610766,31.27005108097794
40.0,31.843363305891963,31.954796454270145,32.241879586670706,32.56375022034402,31.284485327170366,31.920197716411984,31.347863151365416,32.30589812340176
41.0,32.59579940092328,32.714786051841415,33.082175975458796,33.4326220626081,31.94090147120999,32.68975432718367,32.143956117816586,33.10209426753992
42.0,33.396277420724154,33.484569143551724,33.875739050924686,34.231850884062034,32.89128554433134,33.50359604060057,32.92693933624738,33.90068600733273
43.0,34.18332187405109,34.23076989591456,34.687627874204615,35.03399212195609,33.662019837717835,34.24691839184981,33.69890367546198,34.68142647157127
44.0,34.972412073025914,34.981093907333346,35.471547040942156,35.83903964452027,34.372586577962686,34.99561489560941,34.48091607231565,35.50850392020057
45.0,35.84544514656926,35.87996806454761,36.35292973538279,36.65102258556693,35.17410206101215,35.932974119663484,35.386562159425495,36.30256050549344
46.0,36.87539577044699,36.817117047413504,37.42885079521563,37.61444732572073,36.09393629189142,37.05088734128377,36.304345610793355,37.365661695323126
47.0,37.590761621506154,37.564436666843456,38.161004745535166,38.369806024972505,36.78035969336982,37.79741364120372,37.09076728576446,38.147706785424134
48.0,38.36365493555044,38.37094554707571,39.02893415049858,39.242637489239144,37.68107966014511,38.49692456203509,37.85364768893,38.9350678142103
49.0,39.14973604395011,39.16055516167033,39.78026497506693,40.07521797630492,38.45287567655988,39.285114965313696,38.672263926368025,39.75290156767729
50.0,39.92888063542311,39.93875109764445,40.59053417078823,40.88909514482778,39.15346839247075,40.00324797707529,39.439080578709884,40.50221103630463
