day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,0.006794564348521215,0.01665987364988819,0.007575757575757569,0.009630818619582815,0.006956956956957194,0.014981655116184323,0.01503453880536365,0.006392329204953917
2.0,0.042819581820457975,0.03198912402542109,0.020573329109914607,0.04031440162271838,0.010340247912977496,0.05164194915254239,0.03826480745422556,0.021042084168336528
3.0,0.10143104943625336,0.0565779883381925,0.06359069275515572,0.07732414280664557,0.06566579634464742,0.09929757343550438,0.07540550391835232,0.048998445864272266
4.0,0.10087373167981961,0.0481740253640206,0.06559391791471336,0.06935446884136898,0.07253695971109386,0.09665106756361497,0.06388123571135451,0.05942565087253615
5.0,0.1023798832510101,0.04597867655580057,0.07041512652829107,0.0711591901548232,0.08203910614525123,0.09984897769516721,0.0515280330882355,0.060568463794270055
6.0,0.11602466632877162,0.049227799227799185,0.07584462356371136,0.08324958123953108,0.09612794612794606,0.10983009708737845,0.054055220017256156,0.07538877620013529
7.0,0.1332409815673412,0.06345450322280954,0.09214752781920366,0.10140316754654077,0.10900144556877578,0.12781933256616784,0.06696892687998157,0.0882818136411565
8.0,0.15987209105764344,0.08254987388213686,0.11058981233243959,0.11774871426201394,0.12309424339428121,0.14766397635557582,0.07142653352353778,0.10828965517241351
9.0,0.18826714801444022,0.09968074034485674,0.12973893303064687,0.1341435711040435,0.15442153371950895,0.17107832199040507,0.07505817376433344,0.12853222475817838
10.0,0.1789231989268547,0.09475909010127204,0.118320537725628,0.12333695667314504,0.15525592905209096,0.1550885044773347,0.06380494587501317,0.11857314549345244
11.0,0.17962044832783564,0.08661092538883275,0.11580230099985256,0.13035873136586607,0.15200202959182896,0.16405076721404943,0.05833741593973829,0.11849311222697567
12.0,0.18098515316127783,0.08602201800354314,0.123364467050888,0.1360173021803195,0.16015474052595913,0.17151884138025175,0.06102949139655389,0.12210857325109714
13.0,0.1884633982928714,0.09446719252939073,0.1407759265001316,0.14444284809066188,0.1689056338990882,0.17833628104509835,0.0661617992475314,0.129963498853233
14.0,0.20435794983543887,0.10529573681542681,0.15026222573886905,0.1598422105525663,0.1790250257551882,0.18677296753750938,0.07413971566915212,0.13828295249288658
15.0,0.21865516313433364,0.11015164375399933,0.16398632616775943,0.16912628660617912,0.19535821340651882,0.20069561796836277,0.08279476114674833,0.15162543485853686
16.0,0.20050037791708997,0.10491011634208336,0.15554133419655014,0.15798928808787993,0.18475544401705313,0.17392343679027156,0.08421542178522068,0.1392319662996242
17.0,0.19841973105268473,0.10717964714382622,0.15674720369197948,0.1579290613625588,0.18533659360234522,0.17580229962260097,0.08561820335458781,0.13983022838385417
18.0,0.2056541809867265,0.10972681070625923,0.1608063355914502,0.15827901683834988,0.1868585793352453,0.18308421435104094,0.08619869229335153,0.14033582573229242
19.0,0.20789918914324135,0.11526367286230466,0.1676666276186105,0.1664050664540071,0.19294717504372239,0.18954051141693462,0.09250112925667242,0.1468644284006948
20.0,0.21638201591970607,0.11878906620537322,0.17950050216363933,0.1736039021591862,0.20182448667024544,0.19666896208726148,0.098616522864867,0.15327279700734198
21.0,0.2338731300453647,0.12434858124753712,0.1943700655892142,0.1882013307724022,0.2146183982150398,0.2030298755576201,0.10897169584942823,0.1603959194684843
22.0,0.21849913250032915,0.12140098568263458,0.18073946524049567,0.17015412767897442,0.20156696896102133,0.1712994916259405,0.11069012842531811,0.1459120374426066
23.0,0.2170169874398793,0.1168962688191304,0.18405678006918968,0.16769815975312286,0.20135207735674832,0.17174191315107445,0.11075869324783016,0.14523368836186412
