,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.10710710710710711,0.0,0.0,0.7000000000000001,7.642642642642643,15.642642642642643,1.0,999
1,1.0,1.0,0.012012012012012012,0.0,0.0,0.7000000000000001,7.072072072072072,15.072072072072071,1.0,999
2,1.0,2.0,0.07607607607607608,0.0,0.0,0.7000000000000001,7.456456456456457,15.456456456456456,1.0,999
3,1.0,3.0,0.06506506506506507,0.0,0.0,0.7000000000000001,7.39039039039039,15.39039039039039,1.0,999
4,2.0,0.0,0.313,0.004,0.088,0.6025000000000001,7.9030000000000005,23.538,1.397,1000
5,2.0,1.0,0.1,0.02,0.0,0.6121000000000001,6.721000000000001,21.744,1.694,1000
6,2.0,2.0,0.23,0.072,0.076,0.6433000000000001,7.813000000000001,23.052,1.408,1000
7,2.0,3.0,0.227,0.149,0.059,0.6895000000000001,8.257,23.244,1.379,1000
8,3.0,0.0,0.302,0.045,0.354,0.5271000000000001,7.083000000000001,30.621,2.13,1000
9,3.0,1.0,0.215,0.149,0.0,0.5895000000000001,7.1850000000000005,28.809,2.512,1000
10,3.0,2.0,0.309,0.324,0.28,0.6945000000000001,8.799,31.065,2.115,1000
11,3.0,3.0,0.24,0.569,0.232,0.8415000000000001,9.855,32.229,2.069,1000
12,4.0,0.0,0.415,0.149,0.356,0.48950000000000005,7.385,38.006,3.121,1000
13,4.0,1.0,0.266,0.38,0.0,0.6281,7.877,36.638,3.497,1000
14,4.0,2.0,0.373,0.445,0.377,0.6671,8.909,39.656,3.033,1000
15,4.0,3.0,0.262,0.729,0.331,0.8375,9.947,41.888,2.982,1000
16,5.0,0.0,0.521,0.261,0.356,0.4567000000000001,7.693,45.699,3.827,1000
17,5.0,1.0,0.224,0.66,0.0,0.6961,8.305,44.937,4.225,1000
18,5.0,2.0,0.404,0.587,0.452,0.6523000000000001,8.947,48.387,3.682,1000
19,5.0,3.0,0.225,0.92,0.41,0.8521,9.871,51.543,3.589,1000
20,6.0,0.0,0.51,0.421,0.367,0.4527000000000001,7.587000000000001,53.286,4.453,1000
21,6.0,1.0,0.157,0.894,0.0,0.7365000000000002,8.307,53.214,4.778,1000
22,6.0,2.0,0.423,0.747,0.533,0.6483000000000001,9.021,57.18,4.175,1000
23,6.0,3.0,0.201,1.108,0.499,0.8649,9.855,61.116,3.961,1000
24,7.0,0.0,0.263,0.77,0.406,0.5621000000000002,7.199000000000001,60.485,5.048,1000
25,7.0,1.0,0.147,1.071,0.0,0.7427,8.309,61.439,5.166,1000
26,7.0,2.0,0.383,0.965,0.644,0.6791,9.089,65.903,4.545,1000
27,7.0,3.0,0.217,1.288,0.617,0.8729,10.031,70.799,4.249,1000
28,8.0,0.0,0.244,0.914,0.452,0.5485000000000001,6.949000000000002,67.434,5.616,1000
29,8.0,1.0,0.214,1.248,0.0,0.7489000000000001,8.773,70.116,5.62,1000
30,8.0,2.0,0.323,1.206,0.773,0.7237,9.175,74.562,5.045,1000
31,8.0,3.0,0.227,1.465,0.757,0.8790999999999999,10.153,80.574,4.649,1000
32,9.0,0.0,0.257,1.015,0.548,0.5161000000000001,6.671000000000001,74.105,6.233,1000
33,9.0,1.0,0.215,1.489,0.0,0.7985,9.265,79.243,6.206,1000
34,9.0,2.0,0.286,1.476,0.887,0.7965,9.606,83.574,5.608,1000
35,9.0,3.0,0.191,1.66,0.89,0.8995,10.127,90.305,5.22,1000
36,10.0,0.0,0.35161290322580646,1.2010752688172044,0.5473118279569893,0.5207526881720431,7.31720430107527,82.86666666666666,7.090322580645161,930
37,10.0,1.0,0.1863157894736842,1.805263157894737,0.0,0.8832631578947369,9.950526315789475,91.29052631578948,6.9536842105263155,950
38,10.0,2.0,0.25,1.7679372197309418,1.0795964125560538,0.8608744394618834,10.108744394618833,95.95515695067265,6.353139013452915,892
39,10.0,3.0,0.2308488612836439,1.849896480331263,0.9906832298136646,0.9100414078674948,10.485507246376812,102.175983436853,5.938923395445134,966
40,11.0,0.0,0.44946236559139785,1.3279569892473118,0.5526881720430108,0.4968817204301077,7.665591397849464,90.53225806451613,7.640860215053763,930
41,11.0,1.0,0.21789473684210525,2.02,0.0,0.9121052631578948,10.42842105263158,101.64315789473685,7.46421052631579,950
42,11.0,2.0,0.3094170403587444,1.9159192825112108,1.1782511210762332,0.8496636771300449,10.353139013452914,106.01233183856502,6.822869955156951,892
43,11.0,3.0,0.2784679089026915,2.002070393374741,1.0672877846790891,0.9013457556935817,10.684265010351966,112.64285714285714,6.410973084886129,966
44,12.0,0.0,0.4268817204301075,1.5139784946236559,0.5666666666666667,0.5084946236559141,7.646236559139786,98.17849462365591,8.1,930
45,12.0,1.0,0.19157894736842104,2.258947368421053,0.0010526315789473684,0.9554736842105264,10.704210526315789,112.24631578947368,7.856842105263158,950
46,12.0,2.0,0.3060538116591928,2.0795964125560538,1.2825112107623318,0.8478699551569506,10.315022421524663,115.97757847533633,7.183856502242152,892
47,12.0,3.0,0.2432712215320911,2.210144927536232,1.1511387163561078,0.9261904761904761,10.721532091097307,123.1159420289855,6.778467908902692,966
48,13.0,0.0,0.2838709677419355,1.7881720430107526,0.5967741935483871,0.5730107526881723,7.433333333333335,105.61182795698925,8.495698924731183,930
49,13.0,1.0,0.17473684210526316,2.463157894736842,0.004210526315789474,0.978,10.82842105263158,122.98631578947368,8.176842105263157,950
50,13.0,2.0,0.3251121076233184,2.2713004484304933,1.3878923766816142,0.8628923766816142,10.579596412556054,126.11995515695067,7.45627802690583,892
