,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.06506506506506507,0.0,0.0,0.7000000000000001,7.39039039039039,15.39039039039039,1.0,999
1,1.0,1.0,0.001001001001001001,0.0,0.0,0.7000000000000001,7.006006006006006,15.006006006006006,1.0,999
2,1.0,2.0,0.037037037037037035,0.0,0.0,0.7000000000000001,7.222222222222222,15.222222222222221,1.0,999
3,1.0,3.0,0.035035035035035036,0.0,0.0,0.7000000000000001,7.21021021021021,15.21021021021021,1.0,999
4,2.0,0.0,0.165,0.0,0.056,0.6001000000000002,6.9910000000000005,22.374,1.245,1000
5,2.0,1.0,0.033,0.002,0.0,0.6013000000000001,6.211000000000001,21.204,1.558,1000
6,2.0,2.0,0.122,0.037,0.037,0.6223000000000001,6.955000000000001,22.05,1.232,1000
7,2.0,3.0,0.114,0.09,0.033,0.6541000000000001,7.2250000000000005,22.188,1.212,1000
8,3.0,0.0,0.242,0.036,0.17,0.5217000000000002,6.6690000000000005,29.043,1.781,1000
9,3.0,1.0,0.113,0.038,0.0,0.5229000000000001,5.907000000000001,27.099,2.292,1000
10,3.0,2.0,0.209,0.146,0.146,0.5877000000000001,7.131000000000001,28.887,1.697,1000
11,3.0,3.0,0.169,0.315,0.127,0.6891000000000002,7.905,29.649,1.651,1000
12,4.0,0.0,0.344,0.155,0.17,0.4931000000000001,6.995,36.038,2.762,1000
13,4.0,1.0,0.175,0.155,0.0,0.4931000000000001,5.981000000000001,33.068,3.284,1000
14,4.0,2.0,0.364,0.184,0.174,0.5105000000000001,7.289,36.092,2.631,1000
15,4.0,3.0,0.268,0.382,0.16,0.6293000000000001,7.901,37.448,2.545,1000
16,5.0,0.0,0.403,0.286,0.17,0.4717000000000001,7.135000000000001,43.173,3.375,1000
17,5.0,1.0,0.198,0.333,0.0,0.49990000000000007,6.187000000000001,39.249,3.95,1000
18,5.0,2.0,0.441,0.271,0.21,0.4627000000000001,7.273000000000001,43.233,3.234,1000
19,5.0,3.0,0.28,0.526,0.203,0.6157,7.837,45.171,3.113,1000
20,6.0,0.0,0.438,0.407,0.175,0.4443000000000001,7.071000000000001,50.244,3.896,1000
21,6.0,1.0,0.175,0.532,0.0,0.5193000000000001,6.243000000000001,45.486,4.467,1000
22,6.0,2.0,0.48,0.402,0.244,0.4413000000000001,7.293000000000001,50.388,3.733,1000
23,6.0,3.0,0.236,0.717,0.252,0.6303000000000001,7.719000000000001,52.716,3.524,1000
24,7.0,0.0,0.259,0.683,0.194,0.5099000000000001,6.6530000000000005,56.897,4.338,1000
25,7.0,1.0,0.164,0.709,0.0,0.5255000000000001,6.239000000000001,51.701,4.776,1000
26,7.0,2.0,0.438,0.573,0.285,0.4439000000000001,7.067000000000001,57.233,4.054,1000
27,7.0,3.0,0.197,0.88,0.316,0.6281,7.463000000000001,60.029,3.777,1000
28,8.0,0.0,0.234,0.826,0.218,0.49570000000000014,6.361000000000001,63.252,4.694,1000
29,8.0,1.0,0.139,0.873,0.001,0.5239000000000001,6.073000000000001,57.75,5.12,1000
30,8.0,2.0,0.45,0.717,0.33,0.4303000000000001,7.003000000000001,64.02,4.478,1000
31,8.0,3.0,0.181,1.035,0.378,0.6211,7.297000000000001,67.164,4.056,1000
32,9.0,0.0,0.202,0.968,0.259,0.49240000000000017,6.082000000000001,69.334,5.268,1000
33,9.0,1.0,0.113,1.006,0.001,0.5186000000000002,5.849000000000001,63.587,5.727,1000
34,9.0,2.0,0.345,0.952,0.382,0.5008,6.893,70.601,5.065,1000
35,9.0,3.0,0.151,1.181,0.458,0.6213000000000001,7.08,74.004,4.607,1000
36,10.0,0.0,0.22259887005649717,1.190960451977401,0.24293785310734464,0.5148022598870058,6.482485875706216,78.39887005649717,6.142372881355932,885
37,10.0,1.0,0.12573443008225618,1.2961222091656874,0.0011750881316098707,0.5777908343125736,6.532314923619272,74.75558166862514,6.614571092831962,851
38,10.0,2.0,0.24964539007092199,1.4269503546099291,0.5347517730496454,0.6563120567375887,8.060992907801419,84.56879432624113,5.984397163120567,705
39,10.0,3.0,0.20709382151029748,1.402745995423341,0.5354691075514875,0.6417620137299771,7.660183066361556,86.28146453089245,5.424485125858124,874
40,11.0,0.0,0.31221719457013575,1.3065610859728507,0.24321266968325791,0.4839366515837106,6.71266968325792,85.15384615384616,6.585972850678733,884
41,11.0,1.0,0.12220916568742655,1.4253819036427733,0.0011750881316098707,0.555346650998825,6.286721504112809,81.01410105757932,7.057579318448884,851
42,11.0,2.0,0.30354609929078014,1.5375886524822695,0.574468085106383,0.622695035460993,8.04822695035461,92.51489361702127,6.428368794326241,705
43,11.0,3.0,0.28718535469107553,1.4759725400457666,0.568649885583524,0.5856979405034325,7.580091533180778,93.79977116704805,5.797482837528604,874
44,12.0,0.0,0.3914027149321267,1.4400452488687783,0.24321266968325791,0.4640271493212671,6.988687782805431,92.14253393665159,6.986425339366516,884
45,12.0,1.0,0.16333725029377202,1.5381903642773207,0.0023501762632197414,0.5230317273795536,6.210340775558168,87.21034077555817,7.394829612220916,851
46,12.0,2.0,0.3177304964539007,1.6524822695035462,0.6184397163120567,0.5916312056737589,7.822695035460993,100.2354609929078,6.754609929078014,705
47,12.0,3.0,0.3169336384439359,1.6189931350114417,0.5995423340961098,0.5715102974828375,7.616704805491991,101.28604118993135,6.086956521739131,874
48,13.0,0.0,0.31447963800904977,1.664027149321267,0.25678733031674206,0.49841628959276035,6.871040723981902,99.01357466063348,7.330316742081448,884
49,13.0,1.0,0.13043478260869565,1.6921269095182139,0.0023501762632197414,0.5153936545240894,5.936545240893068,93.13278495887191,7.655699177438308,851
50,13.0,2.0,0.34184397163120567,1.801418439716312,0.6695035460992907,0.5809929078014184,7.8609929078014185,107.89219858156028,6.995744680851064,705
51,13.0,3.0,0.30778032036613273,1.794050343249428,0.6453089244851259,0.5765446224256293,7.612128146453089,108.76086956521739,6.331807780320366,874
52,14.0,0.0,0.2850678733031674,1.8472850678733033,0.2703619909502262,0.5083710407239821,6.794117647058824,105.8076923076923,7.6889140271493215,884
53,14.0,1.0,0.12103407755581669,1.8166862514688602,0.0023501762632197414,0.4901292596944772,5.627497062279672,98.73207990599295,7.985898942420682,851
54,14.0,2.0,0.3304964539007092,1.947517730496454,0.7219858156028369,0.5686524822695036,7.669503546099291,115.36595744680851,7.320567375886525,705
55,14.0,3.0,0.2345537757437071,2.01487414187643,0.6842105263157895,0.6090389016018307,7.497711670480549,116.09382151029749,6.655606407322654,874
56,15.0,0.0,0.23076923076923078,2.0271493212669682,0.2850678733031674,0.5325791855203621,6.639140271493214,112.44004524886878,8.25,884
57,15.0,1.0,0.11163337250293771,1.927144535840188,0.0023501762632197414,0.48942420681551124,5.54406580493537,104.26204465334901,8.54054054054054,851
58,15.0,2.0,0.31631205673758866,2.0921985815602837,0.7617021276595745,0.5775886524822695,7.588652482269503,122.81843971631206,7.858156028368795,705
59,15.0,3.0,0.2151029748283753,2.183066361556064,0.7139588100686499,0.6248283752860412,7.496567505720824,123.48054919908466,7.259725400457666,874
60,16.0,0.0,0.24594594594594596,2.3283783783783782,0.27297297297297296,0.5970270270270271,7.445945945945947,124.61351351351351,9.008108108108107,740
61,16.0,1.0,0.15263157894736842,2.5105263157894737,0.0017543859649122807,0.7066666666666667,7.982456140350878,128.2157894736842,9.282456140350877,570
62,16.0,2.0,0.31693989071038253,2.506375227686703,0.930783242258652,0.7040072859744991,8.941712204007287,141.36976320582878,8.579234972677595,549
63,16.0,3.0,0.22043010752688172,2.493279569892473,0.8091397849462365,0.6961021505376344,8.283602150537634,138.9220430107527,8.051075268817204,744
64,17.0,0.0,0.28243243243243243,2.4527027027027026,0.2743243243243243,0.5716216216216218,7.410810810810812,132.0243243243243,9.39054054054054,740
65,17.0,1.0,0.15817223198594024,2.6555360281195077,0.0017574692442882249,0.6933216168717048,7.882249560632689,136.15992970123023,9.660808435852372,569
66,17.0,2.0,0.3989071038251366,2.615664845173042,0.9508196721311475,0.6695810564663024,9.089253187613844,150.36065573770492,8.941712204007287,549
67,17.0,3.0,0.30376344086021506,2.59005376344086,0.831989247311828,0.6541666666666667,8.364247311827956,147.23790322580646,8.39247311827957,744
68,18.0,0.0,0.32972972972972975,2.5905405405405406,0.28243243243243243,0.5543243243243244,7.521621621621623,139.54594594594596,9.677027027027027,740
69,18.0,1.0,0.14938488576449913,2.7996485061511422,0.005272407732864675,0.6797891036906855,7.694200351493849,143.83304042179262,9.9103690685413,569
70,18.0,2.0,0.3788706739526412,2.795992714025501,0.9854280510018215,0.6777777777777778,9.051001821493625,159.24772313296904,9.242258652094717,549
71,18.0,3.0,0.30913978494623656,2.7580645161290325,0.8709677419354839,0.6549731182795699,8.404569892473118,155.53763440860214,8.661290322580646,744
72,19.0,0.0,0.31216216216216214,2.785135135135135,0.2851351351351351,0.5710810810810812,7.583783783783785,147.12972972972972,9.937837837837838,740
73,19.0,1.0,0.16695957820738136,2.936731107205624,0.008787346221441126,0.6620386643233744,7.622144112478032,151.42355008787345,10.159929701230228,569
74,19.0,2.0,0.3861566484517304,2.954462659380692,1.0127504553734061,0.6728597449908925,9.045537340619308,168.183970856102,9.475409836065573,549
75,19.0,3.0,0.2674731182795699,2.9556451612903225,0.8991935483870968,0.673521505376344,8.34005376344086,163.83736559139786,8.926075268817204,744
76,20.0,0.0,0.2472972972972973,2.9986486486486488,0.3013513513513513,0.5991891891891893,7.475675675675677,154.6054054054054,10.244594594594595,740
77,20.0,1.0,0.12478031634446397,3.0966608084358525,0.008787346221441126,0.6579964850615115,7.328646748681898,158.72056239015816,10.453427065026363,569
78,20.0,2.0,0.4080145719489982,3.111111111111111,1.058287795992714,0.6668488160291438,9.116575591985429,177.1584699453552,9.746812386156648,549
79,20.0,3.0,0.21370967741935484,3.1518817204301075,0.9354838709677419,0.691263440860215,8.19489247311828,171.91935483870967,9.209677419354838,744
80,21.0,0.0,0.22357723577235772,3.1598915989159893,0.3157181571815718,0.6085365853658538,7.394308943089432,161.9959349593496,10.714092140921409,738
81,21.0,1.0,0.13051146384479717,3.2134038800705467,0.012345679012345678,0.6537918871252204,7.308641975308642,165.99647266313934,10.878306878306878,567
82,21.0,2.0,0.39410681399631675,3.263351749539595,1.1012891344383058,0.6762430939226519,9.044198895027623,185.88397790055248,10.232044198895027,543
83,21.0,3.0,0.19754768392370572,3.3283378746594003,0.9536784741144414,0.7080381471389645,8.238419618528608,179.90054495912807,9.701634877384196,734
84,22.0,0.0,0.22790697674418606,3.475968992248062,0.31317829457364343,0.6855813953488373,8.22325581395349,176.09767441860464,11.271317829457365,645
85,22.0,1.0,0.1377672209026128,3.781472684085511,0.019002375296912115,0.8688836104513064,9.51543942992874,193.97387173396675,11.327790973871734,421
86,22.0,2.0,0.39101123595505616,3.653932584269663,1.202247191011236,0.7928089887640448,10.274157303370785,207.20898876404493,10.869662921348315,445
87,22.0,3.0,0.23853211009174313,3.5932721712538225,1.025993883792049,0.7561162079510703,8.992354740061161,196.14067278287462,10.214067278287462,654
88,23.0,0.0,0.2744186046511628,3.62015503875969,0.3147286821705426,0.672093023255814,8.367441860465117,184.46511627906978,11.533333333333333,645
89,23.0,1.0,0.16152019002375298,3.9144893111638956,0.023752969121140142,0.8486935866983372,9.45605700712589,203.41567695961996,11.617577197149643,421
90,23.0,2.0,0.43018018018018017,3.8018018018018016,1.2252252252252251,0.781081081081081,10.39189189189189,217.64864864864865,11.155405405405405,444
91,23.0,3.0,0.27522935779816515,3.694189602446483,1.0458715596330275,0.7166666666666666,8.818042813455657,204.92201834862385,10.470948012232416,654
92,24.0,0.0,0.3271317829457364,3.764341085271318,0.3178294573643411,0.6586046511627908,8.548837209302325,193.0139534883721,11.770542635658915,645
93,24.0,1.0,0.17339667458432304,4.0736342042755345,0.023752969121140142,0.8441805225653206,9.482185273159145,212.86935866983373,11.843230403800476,421
94,24.0,2.0,0.46846846846846846,3.934684684684685,1.259009009009009,0.7608108108108107,10.418918918918918,227.97297297297297,11.364864864864865,444
95,24.0,3.0,0.28593272171253825,3.86085626911315,1.0642201834862386,0.7166666666666666,8.882262996941895,213.7217125382263,10.691131498470948,654
96,25.0,0.0,0.31007751937984496,3.9410852713178293,0.32248062015503876,0.6646511627906977,8.506976744186048,201.52093023255813,11.95968992248062,645
97,25.0,1.0,0.16389548693586697,4.24228028503563,0.026128266033254157,0.8453681710213776,9.437054631828978,222.29216152019004,12.026128266033254,421
98,25.0,2.0,0.46621621621621623,4.096846846846847,1.2927927927927927,0.758108108108108,10.378378378378377,238.22972972972974,11.583333333333334,444
99,25.0,3.0,0.25535168195718655,4.056574923547401,1.0871559633027523,0.7340978593272169,8.87308868501529,222.53058103975536,10.865443425076453,654
100,26.0,0.0,0.25426356589147286,4.14108527131783,0.3302325581395349,0.6846511627906977,8.372093023255815,209.89302325581394,12.161240310077519,645
101,26.0,1.0,0.12589073634204276,4.406175771971497,0.026128266033254157,0.8437054631828977,9.192399049881233,231.47030878859857,12.261282660332542,421
102,26.0,2.0,0.44594594594594594,4.274774774774775,1.3288288288288288,0.7648648648648647,10.324324324324323,248.43243243243242,11.808558558558559,444
103,26.0,3.0,0.22782874617737003,4.243119266055046,1.1131498470948011,0.7460244648318042,8.827217125382262,231.25688073394497,11.042813455657493,654
