day,baseline,maximin
1,7.792396198099049,7.900450225112556
2,8.682500000000001,9.0245
3,9.3085,9.8725
4,9.8505,10.0995
5,10.0265,10.2155
6,10.1575,10.3465
7,10.5645,10.7715
8,11.2535,11.1395
9,12.2685,11.628499999999999
10,12.79234693877551,11.992374173868834
11,12.967857142857143,12.398576512455515
12,13.28112244897959,12.633960345704116
13,13.866836734693877,13.031011692933399
14,14.535204081632651,13.580579562785967
15,15.406632653061223,14.169293340111844
16,15.714655618850335,14.583504098360653
17,16.053858104609006,15.01588114754098
18,16.296737441740028,15.223872950819668
19,16.82858622475401,15.723872950819668
20,17.43811496633868,16.10399590163934
21,18.259336099585056,16.49743852459016
22,18.397389033942552,16.926917138445695
23,18.572323759791114,17.270200720535247
24,18.87258485639686,17.650540401441063
25,19.2041775456919,17.972207925887794
26,19.570234986945163,18.491507977354598
27,20.146981627296576,18.921568627450974
28,20.305291005290993,19.21646815121698
29,20.387830687830675,19.55567063697565
30,20.75925925925925,19.866908337648876
31,20.959259259259248,20.249611600207135
32,21.235449735449723,20.529777317452087
33,21.81279999999999,20.75700934579438
34,21.923614846691756,20.97964509394571
35,21.95909580193755,21.31993736951982
36,22.002152852529587,21.65709812108558
37,22.213132400430556,21.890918580375768
38,22.472551130247563,22.22807933194153
39,22.897603485838765,22.499999999999986
40,22.840262582056877,22.52473684210525
41,22.824945295404795,22.84473684210525
42,22.806345733041557,23.03526315789472
43,22.919037199124705,23.168947368421033
44,23.02188183807438,23.233157894736824
45,23.464008859357676,23.612320764737103
46,23.29261521377011,23.798933333333313
47,23.41199333703496,23.918933333333314
48,23.331482509716803,24.115733333333313
49,23.267629094947228,24.219733333333313
50,23.353692393114912,24.27893333333331
