day,baseline,maximin
1,0.0,0.0
2,0.357843137254902,0.20396600566572243
3,0.3602382159148506,0.1717549534977758
4,0.35456392622694577,0.1573929961089493
5,0.3120752152242864,0.12582478005865072
6,0.25965379494008,0.07789559543230018
7,0.17129056229873707,0.0494445654541491
8,0.13078274448565308,0.05031359527762436
9,0.139829794405123,0.05504188398925258
10,0.14923145938074045,0.0572308298909221
11,0.15268782028070071,0.05452078975302732
12,0.13837756079846986,0.04479623543210898
13,0.11631953514985027,0.039387155230010684
14,0.11307406653587182,0.04329884890297775
15,0.12286755680867856,0.047290305128842025
16,0.12625499125708162,0.04834430037595583
17,0.12575048874823946,0.047072593900967075
18,0.11748184736456668,0.04260278713641075
19,0.1079615856295415,0.04229010618692164
20,0.10892286504521542,0.043775217807221045
21,0.11396588625929671,0.045201531954550234
22,0.11609818655778725,0.04434141745504583
23,0.11504230278268368,0.042639187929460975
24,0.10777094379420071,0.04153589373013444
25,0.10023841144693679,0.041792866630586234
26,0.10052607878897923,0.04282166471826021
27,0.10399461142125843,0.04386821128657292
28,0.10507197422226588,0.042488210357129796
29,0.1039449197323099,0.040695311152558755
30,0.09866845830438176,0.04050033454038493
31,0.0936956637295383,0.040656449613203804
32,0.09383752014117075,0.040820253481206326
33,0.09654684244982792,0.04084708016597283
34,0.09704036846600861,0.039145004456603294
35,0.09586190917636594,0.03864221661197331
36,0.09004821588785661,0.03840137597422877
37,0.08605231934234014,0.03906954782540417
38,0.08639156083143318,0.039129844112166356
39,0.08864683539891094,0.03840382206396975
40,0.08794261958861038,0.03667733042569221
41,0.08624576823625008,0.036770940846275524
42,0.08206437964424462,0.03686987947465936
43,0.07855983871434002,0.03704811087861626
44,0.07812966999282978,0.03645290049657546
45,0.07949602346743645,0.03577162032513881
46,0.07848865684056938,0.03527218860393244
47,0.07792239414374036,0.034935592419126804
48,0.07491744490826613,0.03533488751741265
49,0.07141790475094134,0.03520224797671889
50,0.07031191042123441,0.03483094596722203
