day,baseline,maximin
1,0.0,0.0
2,0.0135,0.0635
3,0.043,0.2275
4,0.117,0.3365
5,0.2125,0.468
6,0.314,0.7085
7,0.618,1.0125
8,0.955,1.194
9,1.0925,1.373
10,1.182599898836621,1.5208012326656395
11,1.2734864300626305,1.696969696969697
12,1.4629436325678498,1.9640472521828454
13,1.7755741127348643,2.200308166409861
14,1.9939301972685888,2.367231638418079
15,2.099645928174001,2.519774011299435
16,2.1905252317198762,2.6954907161803714
17,2.324058919803601,2.8885941644562334
18,2.540643753409711,3.127851458885942
19,2.8025095471903985,3.3241379310344827
20,2.977342945417096,3.4970822281167107
21,3.0867903930131004,3.65
22,3.167820069204152,3.8474204171240394
23,3.2942873629544143,4.059275521405049
24,3.548182342758223,4.2596048298573
25,3.8084246970571263,4.440175631174533
26,3.9636468551644546,4.598243688254665
27,4.069404279930596,4.7657458563535915
28,4.158373786407767,4.975595913734392
29,4.285800970873787,5.192395005675369
30,4.544296116504855,5.370034052213394
31,4.785194174757281,5.538592508513053
32,4.925364077669903,5.71566401816118
33,5.0422276621787026,5.889651229273871
34,5.138042773817239,6.100820633059789
35,5.270900842514582,6.286635404454866
36,5.536616979909268,6.472450175849941
37,5.769928710304601,6.623094958968347
38,5.90797148412184,6.8030480656506445
39,6.027415143603133,7.004756242568371
40,6.137119113573407,7.227548543689321
41,6.28601108033241,7.388956310679611
42,6.536703601108033,7.550970873786408
43,6.759695290858725,7.716626213592233
44,6.909279778393352,7.893810679611651
45,7.037037037037037,8.067526089625536
46,7.171320754716981,8.2575
47,7.289811320754717,8.441875
48,7.535094339622641,8.589375
49,7.763018867924528,8.751875
50,7.9139622641509435,8.9275
