day,baseline,maximin
1,0.04222521465835465,0.06501725099668403
2,0.37376699999999996,0.5795069999999992
3,0.6807082499999998,0.8467642500000002
4,1.12902225,0.7039522500000008
5,1.2981540000000003,0.6739620000000001
6,1.5629302499999997,0.7340182500000006
7,2.0825782500000005,1.1521469999999987
8,3.389789999999999,1.3021050000000007
9,5.368906729166664,1.7077662291666655
10,5.875738840496088,1.4192661724272135
11,5.855348967139541,1.6968917804290011
12,6.053331974671589,1.8250936817284706
13,7.852223979848813,2.217665203304971
14,11.274779872834905,2.860003713411716
15,15.279758677214671,3.7324725382153923
16,15.085793050384957,3.6848700849625993
17,15.23928871584503,4.1379257676459655
18,15.892321354914827,4.332381292680023
19,18.620927644232577,5.069617618685155
20,23.266468296219546,5.821355219423828
21,29.14433146717633,6.617804211487148
22,27.738362774071394,6.61528434051873
23,26.920422355113036,7.0258466853743435
24,28.079357476855577,7.757244855639743
25,30.71695571528906,8.488312332006467
26,35.76459009061865,9.832678247738036
27,40.61095234203828,10.852519063787915
28,38.39887670246805,10.302393915469796
29,37.3197589316899,11.031829323698316
30,38.56094700528999,11.945925039452925
31,41.24364216926321,12.786154471253033
32,46.90771058410138,13.952215930027023
33,53.4762642274348,13.871474898379
34,50.547943503718734,13.56927210322379
35,48.16338666295362,14.521246040029302
36,47.94733941102785,15.68090086817574
37,50.013652407723214,16.76043826055552
38,55.56591441856122,17.37822856198279
39,61.21676639983911,17.380444514060056
40,56.45436020542983,16.32105584171852
41,54.232167726933376,17.71839107122771
42,54.03550911389407,18.866561074151168
43,55.38663130850015,19.445395750110304
44,59.7182639149329,19.51584462317133
45,66.17023458553932,20.40079791574108
46,61.725229554385635,19.85955163792768
47,59.9456125896726,20.72527696378516
48,58.1286362882787,21.780776506606404
49,58.61178958829717,22.500819348659878
50,64.0408190703025,22.628792604317628
