,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
194,2,1,50,0,8,0,0.7000000000000007,7.000000000000007,0,1.0,10,8
195,3,1,50,1,10,0,1.8999999999999977,24.99999999999997,0,1.8,9,11
394,2,2,50,1,9,6,1.1999999999999988,17.99999999999999,0,1.8,10,10
395,3,2,50,0,11,1,2.399999999999997,23.99999999999997,0,1.0,12,11
577,2,3,50,1,8,1,0.5999999999999998,11.999999999999996,0,1.8,9,9
578,3,3,50,1,8,0,0.5999999999999994,11.999999999999991,0,1.8,8,9
777,2,4,50,1,11,3,2.3999999999999986,29.999999999999982,0,1.8,10,12
778,3,4,50,0,10,1,1.799999999999998,17.99999999999998,1,1.8,11,10
977,2,5,50,0,10,5,1.799999999999999,17.99999999999999,2,0.9,12,10
978,3,5,50,1,9,0,1.1999999999999988,17.99999999999999,0,1.0,12,10
1177,2,6,50,0,13,5,3.599999999999998,35.99999999999998,0,1.0,8,13
1178,3,6,50,0,9,2,1.199999999999998,11.99999999999998,1,0.9,8,9
1377,2,7,50,1,8,2,0.5999999999999998,11.999999999999996,0,1.0,11,9
1378,3,7,50,0,12,2,2.9999999999999973,29.99999999999997,3,0.9,13,12
1571,1,8,50,0,7,3,6.938893903907228e-16,6.9388939039072276e-15,4,0.9,9,7
1572,2,8,50,0,11,4,2.399999999999997,23.999999999999968,4,0.9,8,11
1771,2,9,50,0,10,4,1.799999999999998,17.99999999999998,0,1.0,11,10
1772,3,9,50,1,7,0,2.498001805406602e-16,6.000000000000002,0,1.8,9,8
1971,2,10,50,0,12,1,2.9999999999999973,29.99999999999997,0,1.0,10,12
1972,3,10,50,0,14,0,4.1999999999999975,41.99999999999997,0,1.0,12,14
2171,2,11,50,1,9,0,1.1999999999999993,17.999999999999993,0,1.8,9,10
2172,3,11,50,0,11,0,2.399999999999997,23.999999999999968,0,1.0,11,11
2371,2,12,50,0,9,3,1.199999999999998,11.99999999999998,0,1.0,11,9
2372,3,12,50,0,8,0,0.5999999999999992,5.999999999999992,0,1.0,11,8
2571,2,13,50,1,9,5,1.1999999999999986,17.999999999999982,0,1.8,11,10
2572,3,13,50,0,7,0,1.3877787807814454e-16,1.3877787807814457e-15,4,0.9,12,7
2724,1,14,49,1,10,0,1.8999999999999997,24.999999999999996,1,0.4,10,11
2725,1,14,50,0,11,0,2.3999999999999995,23.999999999999996,1,1.4,10,11
2924,2,15,50,0,13,1,3.599999999999997,35.999999999999964,0,1.0,12,13
2925,3,15,50,0,10,0,1.7999999999999985,17.999999999999982,0,1.0,13,10
3124,2,16,50,0,10,5,1.7999999999999976,17.999999999999975,1,1.8,9,10
3125,3,16,50,1,13,2,3.599999999999998,41.99999999999997,0,1.8,8,14
3324,2,17,50,1,9,3,1.1999999999999993,17.999999999999993,0,1.8,12,10
3325,3,17,50,0,9,1,1.1999999999999984,11.999999999999984,0,1.0,12,9
3524,2,18,50,0,10,10,1.7999999999999985,17.999999999999982,4,0.9,10,10
3525,3,18,50,0,10,0,1.7999999999999994,17.999999999999993,3,0.9,11,10
3724,2,19,50,0,9,6,1.1999999999999984,11.999999999999984,0,1.0,10,9
3725,3,19,50,0,11,1,2.3999999999999977,23.99999999999997,1,1.8,11,11
3895,1,20,50,1,8,1,0.5999999999999971,11.99999999999997,4,0.9,13,9
3896,2,20,50,1,8,3,0.6000000000000003,12.000000000000002,0,1.8,10,9
4095,2,21,50,0,13,0,3.599999999999997,35.99999999999997,1,1.8,10,13
4096,3,21,50,0,9,1,1.199999999999998,11.99999999999998,0,1.0,12,9
4295,2,22,50,0,12,4,2.9999999999999973,29.99999999999997,0,1.0,14,12
4296,3,22,50,0,8,0,0.6000000000000005,6.000000000000005,0,1.0,12,8
4495,2,23,50,0,11,1,2.3999999999999986,23.999999999999982,0,1.0,11,11
4496,3,23,50,0,10,1,1.7999999999999972,17.99999999999997,1,0.9,12,10
4683,2,24,50,0,9,5,1.1999999999999984,11.999999999999984,1,0.9,9,9
4684,3,24,50,0,7,3,0.0,0.0,2,-0.1,8,7
4883,2,25,50,1,10,0,1.7999999999999985,23.999999999999982,0,1.0,9,11
4884,3,25,50,0,9,2,1.1999999999999966,11.999999999999966,1,0.9,11,9
5083,2,26,50,1,10,0,1.7999999999999985,23.999999999999982,0,1.0,11,11
5084,3,26,50,1,10,3,1.7999999999999972,23.99999999999997,0,1.8,10,11
5283,2,27,50,0,9,2,1.1999999999999995,11.999999999999996,0,1.0,12,9
5284,3,27,50,1,8,2,0.6000000000000001,12.000000000000002,0,1.8,11,9
5471,2,28,50,0,8,5,0.5999999999999998,5.999999999999997,0,1.0,12,8
5472,3,28,50,0,9,1,1.199999999999999,11.99999999999999,0,1.0,13,9
5671,2,29,50,0,9,4,1.1999999999999995,11.999999999999996,4,1.5,10,9
5672,3,29,50,0,10,2,1.799999999999999,17.99999999999999,2,1.5,11,10
5871,2,30,50,0,11,3,2.3999999999999977,23.99999999999997,0,1.0,10,11
5872,3,30,50,0,9,0,1.1999999999999988,11.999999999999988,1,1.4,11,9
6042,2,31,50,0,10,2,1.7999999999999972,17.99999999999997,4,1.1,10,10
6043,3,31,50,1,10,0,1.799999999999998,23.99999999999998,0,1.8,8,11
6224,1,32,50,0,9,3,1.199999999999998,11.99999999999998,3,0.9,7,9
6225,2,32,50,2,9,6,1.1999999999999966,23.999999999999968,0,1.8,10,11
6424,2,33,50,1,10,1,1.7999999999999994,23.999999999999996,0,1.0,12,11
6425,3,33,50,1,8,1,0.6000000000000003,12.000000000000002,0,1.8,13,9
6624,2,34,50,0,9,8,1.199999999999997,11.99999999999997,1,0.9,10,9
6625,3,34,50,0,7,1,0.0,0.0,3,-0.1,11,7
6806,1,35,50,0,9,1,1.1999999999999995,11.999999999999996,0,1.0,10,9
6807,3,35,50,1,8,0,0.5999999999999998,11.999999999999996,4,0.9,11,9
6925,1,36,49,0,9,1,1.2999999999999985,12.999999999999984,0,0.0,11,9
6926,1,36,50,0,9,1,1.1999999999999984,11.999999999999984,0,1.0,11,9
7125,2,37,50,0,8,8,0.5999999999999989,5.9999999999999885,2,0.9,13,8
7126,3,37,50,0,9,1,1.1999999999999975,11.999999999999975,3,0.9,11,9
7214,0,38,49,1,10,0,1.8999999999999968,24.99999999999997,0,0.8,10,11
7215,0,38,50,0,11,0,2.399999999999997,23.99999999999997,1,1.4,10,11
7414,2,39,50,0,9,4,1.1999999999999984,11.999999999999984,3,1.1,11,9
7415,3,39,50,0,9,1,1.2000000000000002,12.000000000000002,2,1.1,10,9
7614,2,40,50,0,13,5,3.599999999999997,35.99999999999997,0,1.0,10,13
7615,3,40,50,0,10,1,1.7999999999999972,17.99999999999997,1,1.8,12,10
