day,baseline,maximin
1,0.012161350593887565,0.01519950910477963
2,0.03692893401015218,0.04051745951416974
3,0.0433481607210795,0.04561540042876877
4,0.053209814301319325,0.04105739159834321
5,0.055968919883586876,0.041001050245978554
6,0.062488013370229245,0.04333733657231731
7,0.06987122014834157,0.05364030858244906
8,0.09474065332832704,0.05622090015519943
9,0.11689119643531853,0.06224852742706477
10,0.11806942236284557,0.05338397555329588
11,0.11447765524153564,0.05695492826217685
12,0.11431438104890224,0.05772644510398628
13,0.12926762604584296,0.06316045186453279
14,0.1508613031854904,0.06967726439951161
15,0.17258417257740866,0.0763468120117814
16,0.1674908171749987,0.07264410849332426
17,0.16505166372621782,0.0751918126245179
18,0.16667673410653117,0.07645751611400886
19,0.17697384626596424,0.08091892005802914
20,0.1948177721819806,0.08600332802244992
21,0.21458007587402705,0.08968453341555893
22,0.20526701847510842,0.08735299170103406
23,0.1996335683811481,0.08829491868272488
24,0.2021370979775643,0.09102437101344596
25,0.20946446079950287,0.09479193136991926
26,0.2237955406582599,0.09964991806996637
27,0.23533574246142908,0.10366986132956435
28,0.22500456979790795,0.09892589974965293
29,0.21923289917741862,0.10120482650786156
30,0.22133092548354427,0.10413765404755737
31,0.22879667069819143,0.10664700795597137
32,0.24206647086587996,0.11106076215703697
33,0.25470778359577684,0.10921804322307516
34,0.24422150303837942,0.10565189309563694
35,0.23642484272630093,0.10843424951480429
36,0.2356241839923674,0.11155222993179281
37,0.23980465216578772,0.11588253775170965
38,0.25211816883980365,0.11609090671376698
39,0.2611170737379672,0.11420520259837841
40,0.24769528557172493,0.10924458689301897
41,0.24139344415280495,0.11300982908526724
42,0.24092721070024403,0.11663644363650438
43,0.24304884376266678,0.11816494215274576
44,0.2528177640777177,0.1179223544145267
45,0.26270443479999206,0.11809106122661372
46,0.25081935388258025,0.11426491635145464
47,0.2450434526409604,0.11693610952056943
48,0.24133187028301895,0.11957318765105285
49,0.2423383081440158,0.12147190234919236
50,0.25319060098603796,0.1215413033258923
