,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,reward,num_norms,count
0,1,0,0.2991495747873937,0.0,0.0,0.7000000000000001,8.794897448724361,0.23571785892946476,1.0,1999
1,1,1,0.06903451725862932,0.0,0.0,0.7000000000000001,7.414207103551776,0.018159079539769887,1.0,1999
2,2,0,0.7625,0.035,0.068,0.6210500000000001,10.767,0.43960000000000005,1.4085,2000
3,2,1,0.2225,0.106,0.029,0.6636500000000001,7.9305,0.20485000000000003,1.7,2000
4,3,0,0.873,0.185,0.2495,0.6110500000000001,11.309,0.357,2.1225,2000
5,3,1,0.2975,0.42,0.1125,0.7520500000000001,9.264,0.34295,2.257,2000
6,4,0,0.945,0.405,0.253,0.6430500000000001,12.082,0.39020000000000005,3.0455,2000
7,4,1,0.4665,0.545,0.1145,0.7270500000000001,10.0285,0.316,3.2325,2000
8,5,0,0.735,0.7645,0.269,0.75875,11.9765,0.39315000000000005,3.722,2000
9,5,1,0.654,0.6305,0.1155,0.67835,10.6745,0.2343,3.822,2000
10,6,0,0.622,1.1375,0.2865,0.8825500000000001,12.255,0.49545000000000006,4.457,2000
11,6,1,0.452,1.0335,0.129,0.82015,10.753,0.46165000000000006,4.492,2000
12,7,0,0.63,1.43,0.3245,0.9580500000000001,13.0175,0.47340000000000004,4.954,2000
13,7,1,0.468,1.2565,0.146,0.8539500000000001,11.073,0.3114,4.8885,2000
14,8,0,0.7475,1.6495,0.377,0.98975,13.9395,0.42610000000000003,5.416,2000
15,8,1,0.418,1.568,0.1735,0.9408500000000001,11.5935,0.3708,5.292,2000
16,9,0,0.7705,1.9335,0.4495,1.06025,14.769,0.4415,5.971,2000
17,9,1,0.34784784784784784,1.9064064064064064,0.21171171171171171,1.0466466466466466,12.21121121121121,0.33883883883883886,5.80980980980981,1998
18,10,0,0.8039114770972723,2.182707153885744,0.4822439526505404,1.1096757591353577,15.481729284611426,0.4556356150283068,6.531137416366444,1943
19,10,1,0.4544518785383428,2.1194029850746268,0.21049922799794132,1.0716932578486877,13.118373648996398,0.3222851260936696,6.37107565620175,1943
20,11,0,0.7153885743695316,2.522902727740607,0.5223880597014925,1.2137931034482758,16.004117344312917,0.4746783324755533,6.968090581574884,1943
21,11,1,0.5589294904786413,2.32578486875965,0.22027792074112199,1.0955223880597014,13.997426659804427,0.34261451363870304,6.802367472979928,1943
22,12,0,0.6906845084920227,2.8260422027792074,0.5594441585177561,1.295676788471436,16.471950591868247,0.4581060216160577,7.356664951106536,1943
23,12,1,0.4863612969634586,2.6654657745753987,0.22954194544518786,1.199330931549151,14.453422542460114,0.4019042717447247,7.221307256819352,1943
24,13,0,0.6886258363355635,3.117344312918168,0.5949562532166752,1.370458054554812,17.152856407617087,0.4498713329902213,7.682964487905301,1943
25,13,1,0.4873906330416881,2.923314462171899,0.23829130211013896,1.254040144107051,14.96757591353577,0.3384457025218734,7.573340195573855,1943
26,14,0,0.7503860010293361,3.3793103448275863,0.6387030365414308,1.427637673700463,18.02676273803397,0.44220277920741125,8.02470406587751,1943
27,14,1,0.4611425630468348,3.220792588780237,0.2537313432835821,1.3325270200720534,15.518785383427689,0.3457025218733917,7.959855892949048,1943
28,15,0,0.7910447761194029,3.6670097786927434,0.6829644879053011,1.50036026762738,18.9861039629439,0.458466289243438,8.371590324240865,1943
29,15,1,0.42761463163317875,3.529623905203503,0.2751159196290572,1.4194744976816074,16.17671303451829,0.349510561566203,8.35548686244204,1941
30,16,0,0.7553693033001572,3.973284442116291,0.7265584075432163,1.5840230487166054,19.61288632792038,0.44473546359350447,8.713986380303824,1909
31,16,1,0.44735463593504454,3.829229963331587,0.28077527501309585,1.4975903614457828,17.080670508119436,0.36448402304871663,8.73074908328968,1909
32,17,0,0.7412257726558408,4.284442116291252,0.7548454688318491,1.6707176532215815,20.40387637506548,0.44735463593504454,9.063383970665269,1909
33,17,1,0.4808800419067575,4.07909900471451,0.29544264012572025,1.5475117862755368,17.80251440544788,0.3667888947092719,9.100052383446831,1909
34,18,0,0.7401781037192248,4.597695128339445,0.7925615505500262,1.7586694604504973,21.169722367731797,0.46039811419591414,9.459926663174437,1909
35,18,1,0.43687794656888423,4.381875327396543,0.31639601885804086,1.629177579884756,18.209533787323206,0.3726034573074909,9.516500785751703,1909
36,19,0,0.7391304347826086,4.902042954426402,0.8334206390780513,1.841278156102671,21.966998428496595,0.4508643268727082,9.788370874803562,1909
37,19,1,0.4384494499738083,4.645364064955474,0.3352540597171294,1.687270822420115,18.780513357778943,0.34169722367731803,9.8627553693033,1909
38,20,0,0.7454164484023049,5.191199580932425,0.8732320586694604,1.9147721320062854,22.708748035620744,0.429020429544264,10.077527501309586,1909
39,20,1,0.4400209533787323,4.919329491880566,0.3509690937663698,1.7516500785751699,19.384494499738082,0.33928758512310114,10.20586694604505,1909
40,21,0,0.8035620743844945,5.473022524882137,0.9104243059193295,1.9839182818229433,23.744368779465688,0.4570979570455736,10.281299109481404,1909
41,21,1,0.4129979035639413,5.221698113207547,0.3694968553459119,1.8335429769392029,20.03930817610063,0.3518867924528302,10.488993710691824,1908
42,22,0,0.7835703001579779,5.802527646129542,0.95260663507109,2.08156924697209,24.601369141653503,0.46550816219062663,10.55608214849921,1899
43,22,1,0.41232227488151657,5.515534491837809,0.3865192206424434,1.9093733543970506,20.794628751974724,0.3679831490258031,10.778830963665087,1899
44,23,0,0.7340705634544498,6.138493944181148,0.9847288046340179,2.1831490258030533,25.321748288572934,0.43912585571353346,10.910479199578726,1899
