,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
96,0,1,50,1,16,1,5.500000000000005,61,0,2.0,16,17
97,1,1,50,2,10,2,1.899999999999999,30,0,2.0,20,12
196,0,2,50,0,17,0,6.000000000000002,60,1,2.0,13,17
197,1,2,50,2,9,1,1.1999999999999975,23,0,1.0,14,11
296,0,3,50,0,16,0,5.400000000000002,54,0,1.0,11,16
297,1,3,50,1,10,1,1.799999999999998,23,0,1.0,16,11
396,0,4,50,0,18,1,6.600000000000006,66,1,2.0,16,18
397,1,4,50,2,11,3,2.3999999999999995,35,0,2.0,22,13
496,0,5,50,1,17,1,6.000000000000004,66,0,2.0,14,18
497,1,5,50,2,11,2,2.3999999999999977,35,0,2.0,17,13
596,0,6,50,0,16,0,5.400000000000003,54,1,2.0,15,16
597,1,6,50,1,11,1,2.399999999999997,29,0,1.0,16,12
626,0,7,15,0,5,0,2.2999999999999994,22,1,1.0,7,5
627,1,7,15,1,1,1,0.0,5,0,0.0,7,2
726,0,8,50,1,16,2,5.400000000000002,60,0,2.0,19,17
727,1,8,50,1,11,2,2.399999999999997,29,0,1.0,18,12
826,0,9,50,0,17,1,6.000000000000003,60,1,2.0,14,17
827,1,9,50,2,10,2,1.7999999999999994,29,0,1.0,21,12
926,0,10,50,0,17,0,6.000000000000004,60,1,2.0,13,17
927,1,10,50,2,11,0,2.399999999999997,35,0,2.0,12,13
1026,0,11,50,1,15,0,4.800000000000003,54,0,2.0,18,16
1027,1,11,50,0,11,1,2.399999999999999,23,0,1.0,17,11
1126,0,12,50,1,16,0,5.400000000000004,60,0,2.0,14,17
1127,1,12,50,2,8,1,0.5999999999999995,17,1,2.0,16,10
1226,0,13,50,0,18,1,6.600000000000002,66,1,2.0,12,18
1227,1,13,50,2,11,2,2.399999999999997,35,0,1.0,17,13
1326,0,14,50,0,18,0,6.600000000000003,66,1,2.0,16,18
1327,1,14,50,4,9,1,1.1999999999999995,35,0,2.0,17,13
1426,0,15,50,0,16,0,5.400000000000003,54,0,1.0,14,16
1427,1,15,50,2,11,1,2.399999999999998,35,0,2.0,20,13
1526,0,16,50,1,16,0,5.400000000000002,60,0,2.0,14,17
1527,1,16,50,1,11,1,2.3999999999999977,29,0,1.0,14,12
1626,0,17,50,0,15,1,4.8,47,1,2.0,15,15
1627,1,17,50,0,12,0,2.9999999999999973,29,0,1.0,13,12
1726,0,18,50,0,16,0,5.4,53,1,2.0,14,16
1727,1,18,50,2,12,1,2.9999999999999973,41,0,2.0,15,14
1826,0,19,50,1,14,1,4.199999999999998,47,0,2.0,15,15
1827,1,19,50,1,11,1,2.399999999999998,29,0,2.0,15,12
1926,0,20,50,1,18,0,6.600000000000005,72,0,2.0,13,19
1927,1,20,50,4,9,1,1.1999999999999975,35,0,1.0,17,13
2026,0,21,50,0,16,0,5.4,54,1,2.0,13,16
2027,1,21,50,2,12,1,2.999999999999998,41,0,2.0,15,14
2126,0,22,50,0,17,0,6.000000000000005,60,2,0.8,15,17
2127,1,22,50,2,10,1,1.7999999999999994,29,0,1.0,20,12
2226,0,23,50,1,16,0,5.400000000000002,60,0,2.0,14,17
2227,1,23,50,1,11,1,2.3999999999999977,29,0,1.0,17,12
2326,0,24,50,0,18,0,6.600000000000003,66,1,2.0,11,18
2327,1,24,50,4,9,1,1.1999999999999984,35,0,2.0,16,13
2426,0,25,50,0,18,0,6.600000000000005,66,0,1.0,16,18
2427,1,25,50,1,13,1,3.599999999999997,41,0,1.0,15,14
2526,0,26,50,1,17,1,6.000000000000004,66,0,2.0,11,18
2527,1,26,50,2,10,1,1.7999999999999972,29,0,1.0,14,12
2626,0,27,50,1,16,1,5.400000000000005,60,0,2.0,11,17
2627,1,27,50,0,11,1,2.3999999999999995,23,2,0.8,20,11
2656,0,28,15,1,4,0,1.6999999999999993,22,0,1.0,6,5
2657,1,28,15,1,1,1,0.0,5,0,0.0,6,2
2756,0,29,50,0,16,0,5.4,54,0,1.0,13,16
2757,1,29,50,1,12,0,2.9999999999999973,35,0,1.0,14,13
2856,0,30,50,0,16,1,5.400000000000003,54,1,2.0,13,16
2857,1,30,50,2,12,0,2.999999999999997,41,0,2.0,16,14
2886,0,31,15,0,6,0,2.8999999999999995,28,1,1.0,9,6
2887,1,31,15,1,1,1,0.0,5,0,0.0,7,2
2986,0,32,50,0,18,1,6.600000000000002,66,0,1.0,13,18
2987,1,32,50,1,11,2,2.399999999999998,29,0,2.0,25,12
3086,0,33,50,0,17,0,6.000000000000001,60,1,2.0,11,17
3087,1,33,50,1,11,0,2.3999999999999977,29,0,1.0,17,12
3186,0,34,50,0,16,0,5.4,54,0,1.0,10,16
3187,1,34,50,2,10,0,1.799999999999999,29,0,2.0,19,12
3286,0,35,50,0,18,0,6.600000000000005,66,0,1.0,13,18
3287,1,35,50,4,10,1,1.7999999999999985,41,0,2.0,23,14
3386,0,36,50,0,18,0,6.600000000000005,66,1,2.0,13,18
3387,1,36,50,0,12,2,2.9999999999999982,29,0,1.0,19,12
3486,0,37,50,0,16,0,5.400000000000003,54,1,2.0,14,16
3487,1,37,50,1,13,0,3.599999999999997,41,0,2.0,14,14
3586,0,38,50,0,17,0,6.000000000000001,60,1,2.0,11,17
3587,1,38,50,3,8,0,0.5999999999999984,23,1,2.0,13,11
3686,0,39,50,0,17,0,6.000000000000003,60,1,2.0,13,17
3687,1,39,50,2,11,0,2.399999999999997,35,0,2.0,13,13
3786,0,40,50,1,17,0,6.000000000000001,66,0,2.0,10,18
3787,1,40,50,2,9,2,1.199999999999998,23,0,2.0,14,11
3886,0,41,50,0,18,0,6.600000000000005,66,1,2.0,12,18
3887,1,41,50,2,11,1,2.399999999999997,35,0,2.0,15,13
3986,0,42,50,1,15,0,4.800000000000002,54,0,2.0,14,16
3987,1,42,50,1,12,1,2.999999999999998,35,1,2.0,15,13
4086,0,43,50,1,15,0,4.8,53,0,2.0,15,16
4087,1,43,50,1,11,0,2.3999999999999986,29,0,1.0,17,12
4186,0,44,50,0,16,1,5.400000000000004,54,1,2.0,16,16
4187,1,44,50,0,12,1,2.999999999999999,29,0,1.0,20,12
4286,0,45,50,1,16,1,5.400000000000003,60,0,2.0,15,17
4287,1,45,50,1,12,0,2.9999999999999982,35,1,2.0,18,13
4386,0,46,50,0,15,0,4.8,47,1,2.0,14,15
4387,1,46,50,1,11,0,2.399999999999998,29,1,2.0,14,12
