,reward,numerosity,fitness
0,-8.799999999999999,44,-5.280000000000001
1,-8.799999999999999,44,-11.88
2,-6.6,33,-2.6400000000000006
3,-4.3999999999999995,22,0.0
4,-4.8,24,-6.48
5,-9.6,48,-352.8
6,-2.4,12,0.0
7,-8.4,42,-103.68
8,-19.2,36,-10.08
9,-4.8,24,0.0
10,-12.0,60,-80.64
11,-4.8,24,0.0
12,-4.8,24,-19.440000000000005
13,-7.200000000000001,36,-18.720000000000002
14,-4.0,20,-10.2
15,-3.0000000000000004,15,-1.2
16,-7.999999999999999,15,-4.2
17,-6.0,30,-29.520000000000003
18,-3.6000000000000005,18,-1.44
19,-7.200000000000001,36,-18.720000000000002
20,-2.4,12,0.0
21,-10.8,54,-576.0
22,-2.8,14,0.0
23,-4.200000000000001,21,-1.68
24,-14.0,35,-21.840000000000003
25,-4.8,24,-2.88
26,-4.8,24,-13.74
27,-2.4,12,0.0
28,-14.4,42,-187.2
29,-7.2,36,-162.0
30,-4.8,24,-6.48
31,-9.6,18,-5.04
32,-7.199999999999999,36,-14.399999999999997
33,-3.8,19,-2.16
34,1.2000000000000002,4,0.72
35,-13.799999999999995,69,-5.520000000000003
36,-18.400000000000006,92,-24.83999999999999
37,-7.0,10,0.0
38,-12.0,30,-103.68
39,-13.0,65,-6.240000000000002
40,3.599999999999999,24,0.0
41,-4.2,21,-7.68
42,-3.6000000000000005,18,-1.44
43,-4.8,24,-2.88
44,-10.8,24,-6.48
45,-2.2,11,-6.0
46,18.0,36,86.40000000000002
47,0.3999999999999999,8,0.8400000000000001
48,-9.6,48,-12.96
49,-4.8,24,0.0
50,-8.799999999999999,44,-11.88
51,-0.6000000000000001,3,-0.24
52,-0.8,4,-1.08
53,-10.4,52,-21.84
54,-4.0,20,-5.4
55,-29.99999999999999,150,-73.8
56,-4.8,24,0.0
57,-3.6000000000000005,18,-1.44
58,-12.0,30,-38.88000000000001
59,-4.8,24,-22.68
60,-7.199999999999999,36,-2.880000000000001
61,-4.8,24,0.0
62,-1.0,5,-0.24
63,-6.0,30,-40.32
64,-4.8,24,-2.88
65,-4.800000000000001,24,-11.16
66,-14.400000000000004,72,-19.439999999999998
67,-15.2,76,-51.120000000000005
68,-0.4,2,0.0
69,-2.0,5,-6.48
70,-2.4,12,0.0
71,-3.0000000000000004,15,-20.4
72,-5.0,25,-86.4
73,-12.0,60,-80.64
74,-5.6,28,-3.36
75,-14.400000000000004,72,-77.75999999999999
76,-10.799999999999997,54,-4.320000000000002
77,-24.199999999999996,66,-85.14
78,-4.3999999999999995,22,0.0
79,-7.8,39,-18.599999999999998
80,-3.6000000000000005,18,-34.559999999999995
81,-4.8,24,-11.52
82,-9.6,48,-45.36000000000001
83,-14.399999999999997,72,-126.0
84,-7.199999999999999,36,-17.279999999999998
85,-6.0,30,-17.279999999999998
86,-6.6,33,-2.6400000000000006
87,0.5999999999999998,32,1.7999999999999996
88,-3.6000000000000005,18,-1.44
89,-7.2,36,-72.0
90,27.0,54,118.79999999999995
91,-11.0,55,-268.2
92,-29.6,148,-471.78000000000003
93,-2.4,12,0.0
94,-6.6,33,-15.839999999999996
95,-9.200000000000003,46,0.0
96,-11.0,55,-126.71999999999997
97,-1.0,5,-2.88
98,-4.8,24,-6.48
99,-28.800000000000008,54,-15.12
100,-4.8,24,0.0
101,-21.999999999999996,110,-427.68
102,-14.999999999999996,75,-32.99999999999999
103,1.8,12,0.0
104,-13.2,36,-40.32
105,-0.8,4,-1.08
106,-4.8,24,-42.11999999999999
107,-2.4,12,0.0
108,-13.2,36,-23.76
109,-3.6000000000000005,18,-5.16
110,-24.0,60,-233.28
111,-12.0,60,-149.76000000000002
112,-9.6,48,-23.040000000000006
113,-4.8,24,0.0
114,-13.2,66,-164.28
115,-3.2,16,-6.48
116,-1.8,9,-1.32
117,-7.200000000000001,36,-80.64
118,-1.8,9,-2.4000000000000004
119,-14.400000000000004,72,-21.599999999999994
120,-4.0,20,-5.4
121,-2.8,14,-4.2
122,-23.799999999999994,34,0.0
123,-30.00000000000001,150,-177.36
124,-5.6,28,-7.5600000000000005
125,-3.6000000000000005,18,-1.44
126,-4.200000000000001,21,-1.68
127,-9.8,14,0.0
128,-2.8,14,0.0
129,-26.399999999999995,72,-80.64
130,-6.6,33,-2.6400000000000006
131,-6.0,30,-17.279999999999998
132,-7.199999999999999,36,-2.880000000000001
133,-14.399999999999997,72,-144.0
134,-7.199999999999999,36,-2.880000000000001
135,-24.0,60,-77.76000000000003
136,-9.600000000000003,48,0.0
137,-9.600000000000003,48,0.0
138,-43.19999999999999,96,-69.12000000000002
139,-18.0,90,-7.200000000000005
140,-30.0,150,-39.6
141,-6.0,30,-28.08
142,-14.400000000000004,72,-4.320000000000002
143,-3.6000000000000005,18,-1.44
144,-4.8,24,0.0
145,-21.600000000000005,48,-12.96
146,-14.399999999999997,72,-342.0
147,-0.4,7,-0.12
148,-19.200000000000006,96,-25.919999999999987
149,-3.0000000000000004,15,-1.2
150,-9.999999999999998,50,-243.0
151,-3.6000000000000005,18,-1.44
152,-9.6,18,-5.04
153,-4.3999999999999995,22,0.0
154,-10.600000000000001,53,-92.28
155,-7.200000000000002,36,0.0
156,-14.0,35,-45.360000000000014
157,-12.0,30,-38.88000000000001
158,-2.4,12,0.0
159,-4.8,24,-2.88
160,-14.4,42,-235.44000000000003
161,-2.8,14,0.0
162,-11.399999999999997,57,-4.560000000000002
163,-7.600000000000002,38,0.0
164,-34.2,76,-54.72000000000001
165,-4.8,24,-1.44
166,-2.0,10,0.0
167,-7.999999999999999,15,-16.8
168,-1.0,5,-2.88
169,7.0,14,0.0
170,-1.4000000000000001,7,-0.72
171,-8.799999999999999,44,-11.88
172,-1.0,5,-2.88
173,-19.2,96,-354.23999999999995
174,-4.8,24,0.0
175,-8.4,12,0.0
176,-2.4,12,0.0
177,-4.0,20,-10.2
178,-4.8,24,0.0
179,-7.199999999999999,36,-34.559999999999995
180,-7.199999999999999,36,-2.880000000000001
181,5.0,10,0.0
182,-7.999999999999999,15,-21.0
183,-5.0,25,-19.2
184,-8.0,40,-80.39999999999999
185,-3.0000000000000004,15,-1.2
186,-7.0,10,0.0
187,-16.400000000000002,52,-34.199999999999996
188,-4.8,24,-6.48
189,-4.6,23,-12.6
190,-10.199999999999998,51,-4.080000000000002
191,-10.199999999999998,51,-4.080000000000002
192,-16.8,54,-125.28
193,-17.0,85,-95.88000000000001
194,-17.0,85,-22.44
195,-10.0,25,-32.400000000000006
196,-11.2,21,-1.68
197,-10.8,54,-460.8
198,-3.6000000000000005,18,-1.44
199,-10.8,24,-17.279999999999998
200,-4.8,24,-6.48
201,-8.799999999999999,44,-5.280000000000001
202,-13.8,69,-72.0
203,-2.4,12,0.0
204,-13.2,36,-40.32
205,-6.6,33,-2.6400000000000006
206,-5.2,26,0.0
207,-15.400000000000002,77,-118.79999999999998
208,-13.799999999999995,69,-5.520000000000003
209,-6.800000000000002,34,0.0
210,-17.0,85,-47.940000000000005
211,-7.2,36,-117.0
212,-9.0,45,-62.10000000000001
213,-7.999999999999999,15,-16.8
214,-2.4000000000000004,12,-0.96
215,-2.4000000000000004,12,-2.04
216,-17.4,87,-6.960000000000004
217,-24.199999999999996,66,-73.92
218,-4.3999999999999995,22,0.0
219,-1.8,9,-2.4000000000000004
220,-2.4,12,0.0
221,-9.6,48,-247.68
222,-10.000000000000002,50,-25.320000000000004
223,-5.0,25,-13.02
224,-10.4,52,-40.559999999999995
225,-3.6000000000000005,18,-1.44
226,-9.6,18,-5.04
227,-2.4,12,0.0
228,-13.799999999999995,69,-5.520000000000003
229,-3.6000000000000005,18,0.0
230,-10.600000000000001,53,-8.879999999999999
231,-0.6000000000000001,3,-0.24
232,-4.3999999999999995,22,0.0
233,-11.0,55,-126.71999999999997
234,-7.999999999999999,40,-88.2
235,-8.0,15,-1.2
236,-4.3999999999999995,22,0.0
237,-4.3999999999999995,22,0.0
238,-4.3999999999999995,22,0.0
239,-4.3999999999999995,22,0.0
240,-6.6,33,-2.6400000000000006
241,-8.799999999999999,44,-11.88
242,-46.80000000000001,144,-671.7600000000002
243,-8.400000000000002,42,-21.840000000000003
244,-7.0,35,-31.92000000000001
245,-2.8,14,0.0
246,-2.0,10,0.0
247,-6.0,30,-97.5
248,-19.2,36,-10.08
249,-7.2,36,-108.0
250,-9.6,48,-5.760000000000002
251,18.0,36,0.0
252,-10.799999999999997,54,-4.320000000000002
253,-10.799999999999997,54,-4.320000000000002
254,-9.600000000000003,48,0.0
255,-22.199999999999992,111,-180.6
256,-10.799999999999997,54,-25.920000000000005
257,-7.199999999999999,36,-2.880000000000001
258,-3.6000000000000005,18,-1.44
259,-1.6,8,0.0
260,-2.0,10,0.0
261,-2.0,10,0.0
262,-3.2,26,-6.960000000000001
263,-10.799999999999997,54,-4.320000000000002
264,-14.600000000000001,73,-157.98
265,-5.6,28,-7.5600000000000005
266,-19.200000000000006,96,-5.760000000000003
267,-3.6000000000000005,18,-10.08
268,-13.800000000000004,69,-17.520000000000003
269,-24.0,120,-119.52000000000002
270,-2.8,14,0.0
271,-14.0,35,-45.360000000000014
272,-0.4,2,0.0
273,-4.8,24,-28.8
274,-9.6,48,-335.16
275,-0.4,2,0.0
276,-3.6000000000000005,18,-1.44
277,-10.799999999999997,54,-4.320000000000002
278,-4.8,24,0.0
279,-2.0,10,0.0
280,-3.0000000000000004,15,-1.2
281,-10.0,25,-32.400000000000006
282,-1.4000000000000001,7,-0.72
283,-16.8,24,0.0
284,-9.6,48,-12.96
285,-46.8,234,-11.040000000000008
286,18.0,36,28.799999999999994
287,-15.599999999999998,78,-110.15999999999998
288,-11.2,21,-1.68
289,-8.799999999999999,44,-11.88
290,-9.400000000000002,47,-22.44
291,-2.8,14,-4.2
292,-14.400000000000004,72,-4.320000000000002
293,-7.199999999999999,36,-14.399999999999997
294,-23.0,120,-601.62
295,-1.0,5,-2.88
296,-10.199999999999998,51,-4.080000000000002
297,-12.0,30,-38.88000000000001
298,-2.0,10,0.0
299,-16.399999999999995,82,-17.400000000000002
300,-4.8,24,0.0
301,-5.8,29,-17.28
302,-7.799999999999999,39,-3.120000000000001
303,-2.4,12,0.0
304,-10.8,24,-19.440000000000005
305,-2.4,12,0.0
306,-7.200000000000001,36,-76.32000000000001
307,-4.8,24,0.0
308,-7.199999999999999,36,-2.880000000000001
309,-0.8,4,-0.48
310,-0.6000000000000001,3,-0.24
311,-0.8,4,-1.08
312,-38.40000000000001,192,-725.7600000000001
313,-7.199999999999999,36,-17.279999999999998
314,-4.8,24,0.0
315,-3.1999999999999997,16,0.0
316,-4.8,24,0.0
317,-4.6,23,-11.28
318,-4.8,24,-6.48
319,-2.4,12,0.0
320,-7.199999999999999,36,-2.880000000000001
321,-3.6000000000000005,18,-25.92
322,-2.4,12,0.0
323,-2.4,12,0.0
324,-2.8,14,0.0
325,-2.8,14,0.0
326,-2.8,14,0.0
327,-14.400000000000004,72,-58.32000000000003
328,-0.8,9,-1.8000000000000003
329,-2.4,12,0.0
330,-3.6000000000000005,18,-1.44
331,-2.4,12,0.0
332,12.0,24,0.0
333,-3.6000000000000005,18,-1.44
334,-7.799999999999999,39,-3.120000000000001
335,-20.8,104,-171.59999999999997
336,-7.199999999999999,36,-2.880000000000001
337,-0.6000000000000001,3,-0.24
338,-7.200000000000002,36,0.0
339,-6.6,33,-2.6400000000000006
340,-1.4,12,-132.0
341,-7.000000000000001,35,-19.8
342,-4.4,22,-9.48
343,-2.4,12,0.0
344,-9.6,18,-5.04
345,-6.0,30,-17.279999999999998
346,-9.6,48,-12.96
347,-12.0,60,-207.36
348,-26.399999999999995,72,-80.64
349,-0.8,4,-3.12
350,-1.2000000000000002,6,-2.7
351,-1.0,5,-2.88
352,-2.0,10,-44.879999999999995
353,-4.3999999999999995,22,0.0
354,-10.999999999999998,55,-34.31999999999999
355,-4.2,21,-10.92
356,-7.0,10,0.0
357,-4.8,24,0.0
358,-4.8,24,0.0
359,-45.59999999999999,228,-101.88000000000004
360,-33.0,130,-517.62
361,-6.800000000000002,34,0.0
362,-6.800000000000002,34,0.0
363,-19.6,98,-196.43999999999997
364,-7.200000000000002,36,0.0
365,-1.0,5,-2.88
366,-2.0,10,0.0
367,-4.0,20,-2.4
368,-4.8,24,-2.88
369,-2.4,12,0.0
370,-1.0,5,-0.48
371,-10.4,52,-6.240000000000002
372,-18.2,91,-28.080000000000002
373,-8.6,43,-5.040000000000001
374,-14.8,74,-82.80000000000001
375,-6.0,30,-40.32
376,-3.6000000000000005,18,-1.44
377,-6.800000000000002,34,0.0
378,-13.600000000000003,68,-18.36
379,-6.800000000000002,34,0.0
380,-7.199999999999999,36,-2.880000000000001
381,-4.8,24,0.0
382,-6.6,33,-2.6400000000000006
383,-8.799999999999999,44,-2.6400000000000006
384,-7.6000000000000005,38,-12.360000000000001
385,-4.6,23,-12.6
386,13.0,26,0.0
387,2.1,14,0.0
388,-24.0,60,-43.20000000000001
389,-11.0,55,-27.72
390,-6.6,33,-2.6400000000000006
391,-4.3999999999999995,22,0.0
392,-4.3999999999999995,22,0.0
393,-2.5999999999999996,13,-12.24
394,-9.600000000000003,48,0.0
395,-3.6000000000000005,18,-1.44
396,-14.8,74,-80.4
397,-24.0,120,-604.8
398,-11.0,55,-14.520000000000001
399,-5.0,25,-6.6000000000000005
400,-3.0000000000000004,15,-1.2
401,7.0,14,0.0
402,-7.0,35,-100.80000000000001
403,-10.199999999999998,51,-4.080000000000002
404,-17.0,85,-130.56000000000006
405,-24.00000000000001,120,-7.200000000000005
406,-30.0,150,-32.39999999999998
407,-6.0,30,-20.880000000000003
408,1.2000000000000002,4,0.36
409,-7.200000000000002,36,0.0
410,-2.4,12,0.0
411,-16.8,24,0.0
412,-4.8,24,0.0
413,-4.8,24,0.0
414,-12.399999999999999,62,-61.199999999999996
415,-7.199999999999999,36,0.0
416,-7.199999999999999,36,-2.880000000000001
417,-2.4,12,0.0
418,7.0,14,0.0
419,-4.0,20,-27.0
420,-8.0,40,-28.799999999999997
421,-3.8000000000000007,19,-6.6
422,-10.799999999999997,54,-8.640000000000004
423,-4.200000000000001,21,-1.68
424,-4.0,20,-34.8
425,5.0,10,0.0
426,-3.0000000000000004,15,-6.0
427,-2.0,10,0.0
428,-14.399999999999999,72,-22.319999999999997
429,-3.0000000000000004,15,-1.2
430,-2.0,10,0.0
431,-9.0,20,-11.399999999999999
432,-3.0000000000000004,15,-1.2
433,-1.6,8,0.0
434,-4.8,24,-6.48
435,-0.4,2,0.0
436,-10.199999999999998,51,-4.080000000000002
437,-1.4,7,-11.94
438,-0.6000000000000001,3,-0.24
439,-0.6000000000000001,3,-0.24
440,-4.8,24,0.0
441,-6.6,33,-2.6400000000000006
442,-3.6000000000000005,18,-1.44
443,-2.4,12,0.0
444,-3.6000000000000005,18,-1.44
445,-3.6000000000000005,18,-1.44
446,-3.6000000000000005,18,-1.44
447,-42.599999999999994,213,-161.88000000000002
448,-4.8,24,0.0
449,-0.4,2,0.0
450,0.20000000000000007,4,-1.08
451,-6.0,30,-42.11999999999999
452,-10.8,24,-1.44
453,-7.200000000000001,36,-42.11999999999999
454,6.0,12,0.0
455,-1.0,5,-0.24
456,-3.0000000000000004,15,-1.2
457,-14.400000000000004,72,-19.439999999999998
458,-0.4,2,0.0
459,-7.199999999999999,36,-2.880000000000001
460,-6.800000000000002,34,0.0
461,-17.0,85,-22.44
462,1.0,2,0.0
463,-0.8,4,-1.08
464,7.5,15,57.0
465,-3.0000000000000004,15,-1.2
466,-5.0,25,-14.399999999999999
467,-7.0,10,0.0
468,-11.0,55,-14.520000000000001
469,-7.200000000000002,36,0.0
470,-3.0000000000000004,15,-1.2
471,-5.0,25,-6.6000000000000005
472,-7.200000000000002,36,0.0
473,-36.0,90,-116.64000000000006
474,0.6000000000000001,2,0.0
475,-4.200000000000001,21,-1.68
476,-14.0,35,-45.360000000000014
477,-39.6,108,-120.96
478,-5.4,27,-13.68
479,-12.0,60,-12.96
480,-7.200000000000002,36,0.0
481,-28.799999999999997,84,-90.72000000000001
482,-12.0,60,-80.64
483,-8.4,42,-103.68
484,-6.0,30,-87.48
485,-4.8,24,-27.360000000000007
486,-17.999999999999996,60,-787.68
487,-6.800000000000002,34,0.0
488,-4.3999999999999995,22,0.0
489,-2.4,12,0.0
490,-4.8,24,-6.48
491,-41.800000000000004,114,-116.28000000000003
492,-7.600000000000002,38,0.0
493,-7.600000000000002,38,0.0
494,-0.4,2,0.0
495,-6.6,33,-8.16
496,-3.0,20,-4.2
497,-10.199999999999998,51,-4.080000000000002
498,-9.6,18,-5.04
499,-2.4,12,0.0
500,-7.200000000000001,36,-41.76
501,-48.00000000000002,240,-457.20000000000016
502,-12.000000000000005,60,0.0
503,-2.4,12,0.0
504,-31.200000000000006,96,-585.3599999999999
505,-6.800000000000002,34,0.0
506,-6.800000000000002,34,0.0
507,-21.600000000000005,48,-34.559999999999995
508,-15.6,48,-89.27999999999999
509,-3.6000000000000005,18,-7.2
510,-7.199999999999999,36,-48.95999999999999
511,-9.6,48,-8.639999999999999
512,-7.199999999999999,36,-2.880000000000001
513,-2.0,10,0.0
514,-12.0,30,-38.88000000000001
515,-3.6000000000000005,18,-1.44
516,-0.6000000000000001,3,-0.24
517,-1.2000000000000002,6,-4.08
518,-0.6000000000000001,3,-0.24
519,-1.0,5,-1.32
520,-0.4,2,0.0
521,-0.6000000000000001,3,-0.24
522,-2.0,10,0.0
523,-0.4,2,0.0
524,-1.0,5,-6.72
525,-0.6,3,-0.24
526,-7.799999999999999,39,-3.120000000000001
527,-4.3999999999999995,22,0.0
528,-4.3999999999999995,22,0.0
529,-7.199999999999999,36,-2.880000000000001
530,-26.399999999999995,72,-468.0
531,-4.8,24,0.0
532,-0.8,4,-1.62
533,-13.2,66,-112.86000000000001
534,-10.799999999999997,54,-4.320000000000002
535,-14.400000000000004,72,-19.439999999999998
536,-7.8,39,-18.599999999999998
537,-5.6,28,-66.66
538,-4.8,24,-2.88
539,-3.6000000000000005,18,-1.44
540,-0.8,4,-1.08
541,-3.6000000000000005,18,-1.44
542,-20.4,72,-335.16
543,-11.0,55,-14.520000000000001
544,-13.600000000000003,68,-18.36
545,-8.199999999999998,41,-3.120000000000001
546,-0.6000000000000001,13,1.08
547,-9.4,47,-2.6400000000000006
548,-1.5999999999999999,8,-17.64
549,-7.199999999999999,36,-2.880000000000001
550,-26.399999999999995,72,-80.64
551,-2.4,12,0.0
552,-6.0,30,-7.920000000000001
553,6.0,12,0.0
554,-3.6000000000000005,18,-1.44
555,-12.0,30,-38.88000000000001
556,6.0,12,0.0
557,-3.2,16,-3.72
558,12.0,24,0.0
559,-0.8,4,-1.08
560,-14.0,35,-136.08
561,-38.4,132,-1512.0
562,-4.8,24,0.0
563,-42.6,213,-118.31999999999996
564,-7.799999999999999,39,-18.72
565,-5.2,26,0.0
566,-3.6000000000000005,18,-1.44
567,-4.8,24,-22.68
568,-24.0,60,-77.76000000000003
569,-7.199999999999999,36,-2.880000000000001
570,-6.000000000000001,30,-10.8
571,-39.6,108,-120.96
572,-5.6,28,-7.5600000000000005
573,-9.200000000000003,46,0.0
