,reward,numerosity,fitness
107,-1.0,10,0.0
108,-1.8,18,-14.16
109,-0.30000000000000004,3,-0.12
110,4.8,12,0.0
111,-2.4,24,-1.44
112,1.4,2,0.0
113,-0.2,2,0.0
114,0.6,2,0.0
115,7.199999999999998,24,0.0
116,-5.499999999999999,55,-26.970000000000002
117,-18.7,187,-277.8900000000001
118,3.6,24,-9.720000000000002
119,-1.8000000000000003,18,-8.639999999999999
120,-3.3,33,-3.9000000000000004
121,2.0,4,6.0
122,-0.2,2,0.0
123,-0.4,4,-0.24
124,-0.2,2,0.0
125,-3.5000000000000004,35,-9.240000000000002
126,9.0,18,0.0
127,3.899999999999999,39,-1.5600000000000005
128,-5.2,52,-3.120000000000001
129,-8.4,24,-14.04
130,25.200000000000006,60,164.16000000000005
131,12.0,24,0.0
132,-1.2,12,0.0
133,-3.600000000000001,36,0.0
134,-3.0531133177191805e-16,22,0.0
135,-3.5999999999999996,36,-1.4400000000000004
136,1.1,3,3.6
137,2.0,4,4.8
138,1.0,2,0.0
139,-35.00000000000001,142,-941.3399999999998
140,-1.0,10,0.0
141,-1.5000000000000002,15,-0.6
142,-7.500000000000001,25,-25.2
143,-0.9,9,-4.4399999999999995
144,-1.6,6,-11.25
145,12.0,24,0.0
146,-1.2,12,0.0
147,-1.2,12,0.0
148,-1.2,12,0.0
149,-2.4,24,-3.24
150,-15.800000000000006,158,-34.980000000000004
151,-5.200000000000001,62,-8.16
152,-7.1,71,-57.3
153,-1.1,21,0.54
154,-1.8000000000000003,18,-0.72
155,-2.9,29,-8.64
156,-8.8,88,-13.080000000000002
157,-3.0,30,-8.639999999999999
158,-1.3,13,-1.2000000000000002
159,-3.5999999999999996,36,-2.880000000000001
160,-1.4,14,0.0
161,-10.500000000000002,35,-35.28
162,-4.800000000000002,48,0.0
163,-9.600000000000003,96,-23.040000000000013
164,16.5,33,19.800000000000004
165,-5.5,55,-7.260000000000001
166,-1.5000000000000002,15,-0.6
167,-6.599999999999999,66,-131.94000000000003
168,-1.6653345369377348e-16,12,0.0
169,-1.0,10,0.0
170,-1.1,11,-0.36
171,-2.1999999999999997,22,0.0
172,-4.4,44,-10.14
173,34.0,68,137.69999999999996
174,-3.400000000000001,34,0.0
175,-10.199999999999998,102,-63.75
176,-2.4,24,-9.720000000000002
177,-4.8,48,-10.08
178,6.6,18,14.4
179,-2.4,24,-4.860000000000001
180,9.0,18,0.0
181,2.0,4,10.8
182,0.29999999999999993,7,-3.27
183,-3.5999999999999996,36,0.0
184,34.5,69,0.0
185,9.6,24,100.97999999999999
186,-3.0,30,-20.16
187,-1.6653345369377348e-16,12,0.0
188,-4.7,47,-1.3200000000000003
189,-3.0999999999999996,31,-5.1
190,-10.899999999999999,109,-16.32
191,36.0,72,57.59999999999998
192,-6.4,74,-153.42
193,-1.4000000000000008,28,-7.5600000000000005
194,-14.300000000000006,33,-7.919999999999998
195,-3.600000000000001,36,0.0
196,-7.5,75,-15.479999999999997
197,-3.0999999999999996,31,-1.8
198,6.0,12,0.0
199,9.6,24,31.68
200,-1.4,14,-3.42
201,-1.4,14,0.0
202,-4.9,49,-13.860000000000001
203,-2.4,24,-12.96
204,-1.8000000000000003,18,-0.72
205,1.4,2,0.0
206,1.0,2,0.0
207,-0.2,2,0.0
208,0.19999999999999996,2,0.0
209,-7.8,18,-0.72
210,-1.2,12,0.0
211,-3.8,38,-8.58
212,-2.4,24,0.0
213,-3.5999999999999996,36,-17.279999999999998
214,-3.5999999999999996,36,-1.4400000000000004
215,-1.8000000000000003,18,-0.72
216,-7.199999999999999,72,-51.84
217,-4.3,43,-5.5200000000000005
218,-3.5000000000000004,35,-9.240000000000002
219,-1.8000000000000003,18,-5.1
220,3.0,10,0.0
221,-1.2,12,0.0
222,-8.4,24,-21.059999999999995
223,-1.2,12,0.0
224,22.0,44,72.6
225,-2.4,24,-0.72
226,-33.1,341,-1041.93
227,-1.5000000000000002,15,-3.5999999999999996
228,-0.8,8,-0.24
229,-1.8000000000000003,18,-0.72
230,-1.8000000000000003,18,-0.72
231,-3.0,30,-3.9600000000000004
232,11.4,18,0.0
233,12.0,24,0.0
234,-3.4,34,-9.179999999999998
235,-1.9,19,-3.54
236,-4.8,48,-95.04
237,-1.2,12,0.0
238,-2.4,24,-11.34
239,0.09999999999999998,9,1.62
240,-12.700000000000001,127,-623.88
241,3.6,12,0.0
242,-1.2,12,0.0
243,-1.2,12,0.0
244,-9.0,30,-14.760000000000002
245,12.599999999999998,30,136.08
246,-7.200000000000001,12,0.0
247,7.199999999999998,24,0.0
248,4.8,24,0.0
249,18.0,36,36.0
250,-2.4,24,0.0
251,-2.4,24,0.0
252,-1.8000000000000003,18,-4.319999999999999
253,-3.0,30,-3.9600000000000004
254,-1.2,12,0.0
255,-0.30000000000000004,3,-0.12
256,-0.7000000000000001,7,-3.9
257,-0.5000000000000001,5,-0.66
258,-4.700000000000001,57,-48.21
259,-1.8000000000000003,18,-4.319999999999999
260,-0.4,4,-0.36
261,-1.2,12,0.0
262,-2.6,26,0.0
263,-6.5,65,-18.72
264,-4.0,40,-9.900000000000002
265,0.5999999999999999,30,-8.639999999999999
266,-1.2,12,0.0
267,-4.8,48,-6.48
268,-0.30000000000000004,3,0.0
269,-8.5,85,-11.22
270,-1.8000000000000003,18,-0.72
271,-5.300000000000001,53,-14.4
272,9.6,24,59.040000000000006
273,-1.0,10,0.0
274,-1.2,12,0.0
275,-7.200000000000002,72,-2.160000000000001
276,-1.4,14,-2.1
277,-1.5000000000000002,15,-0.6
278,4.8,24,19.440000000000005
279,-1.8000000000000003,18,-0.72
280,-7.700000000000001,77,-79.86
281,-1.2,12,0.0
282,-16.699999999999992,167,-72.27000000000001
283,-1.2,12,0.0
284,-6.6,66,-8.16
285,-1.5000000000000002,15,-0.6
286,2.8,14,0.0
287,-1.2,12,0.0
288,-1.8000000000000003,18,-0.72
289,-0.5,5,-2.34
290,-0.2,2,0.0
291,-1.2,12,0.0
292,6.0,12,0.0
293,-2.4,24,-3.24
294,-1.2,12,0.0
295,-4.8,48,-1.4400000000000004
296,-0.4,4,-0.24
297,-1.2,12,-16.8
298,-4.8,48,-34.559999999999995
299,11.0,22,0.0
300,-5.000000000000002,50,0.0
301,-7.200000000000002,72,-34.559999999999995
302,-17.5,175,-505.3799999999999
303,17.0,34,0.0
304,-4.4,44,-11.4
305,-3.3,33,-1.3200000000000003
306,22.0,44,79.20000000000002
307,-3.0999999999999996,31,-8.28
308,20.0,40,744.0
309,-2.5,25,-7.199999999999999
310,1.0,2,0.0
311,2.5,5,18.6
312,0.19999999999999996,2,0.0
313,-6.6,66,-14.160000000000002
314,-0.2,2,0.0
315,-0.5,5,-0.93
316,18.0,36,25.92
317,-4.8,48,-25.92
318,-1.2,12,0.0
319,47.5,95,350.5499999999999
320,-1.2,12,0.0
321,-1.8000000000000003,18,-0.72
322,-1.8000000000000003,18,-0.72
323,-1.5000000000000002,15,-0.6
324,3.0,10,0.0
325,-6.500000000000002,15,-3.5999999999999996
326,-2.1999999999999997,22,0.0
327,-0.7,7,-15.87
328,-0.2,2,0.0
329,-2.3,23,-2.8200000000000003
330,-1.7000000000000002,17,-3.54
331,-10.799999999999997,108,-69.12000000000003
332,-3.0,30,-8.639999999999999
333,-2.1999999999999997,22,0.0
334,-1.2,12,0.0
335,-1.2,12,0.0
336,-1.2,12,0.0
337,-1.8000000000000003,18,-0.72
338,-7.200000000000001,12,0.0
339,-1.2,12,0.0
340,19.8,54,25.920000000000005
341,-1.0,10,0.0
342,13.199999999999998,36,17.279999999999998
343,-12.500000000000004,125,-44.4
344,-3.3,33,-1.3200000000000003
345,-5.499999999999999,55,-17.159999999999997
346,26.40000000000001,72,0.0
347,10.5,21,20.159999999999997
348,-6.0,60,-7.920000000000001
349,-2.8,28,-1.68
350,-1.8000000000000003,18,-2.1599999999999997
351,-1.4,14,0.0
352,-2.1000000000000005,21,-14.279999999999998
353,1.0,2,0.0
354,-0.30000000000000004,3,-0.12
355,-3.8999999999999995,39,-1.5600000000000005
356,-14.300000000000006,33,-7.919999999999998
357,-6.661338147750939e-16,48,0.0
358,-5.2,52,-7.0200000000000005
359,-1.8000000000000003,18,-1.44
360,1.6,4,4.92
361,-0.8,8,-6.51
362,-1.6,16,-1.86
363,-1.2,12,0.0
364,-1.8000000000000003,18,-0.72
365,5.5,15,18.0
366,-1.0,10,0.0
367,-8.0,30,-25.8
368,0.7999999999999998,12,2.55
369,-16.400000000000006,164,-163.05000000000007
370,4.2,14,0.0
371,-1.4,14,0.0
372,-0.2,2,0.0
373,0.3,3,-0.12
374,-1.8000000000000003,18,-0.72
375,7.0,14,0.0
376,-2.1000000000000005,21,-0.84
377,-2.8,28,-1.68
378,-2.1000000000000005,21,-0.84
379,-2.4,24,-3.24
380,11.0,22,0.0
381,11.0,22,0.0
382,-3.3,33,-7.919999999999998
383,-3.2999999999999985,99,-190.08
384,-0.2,2,0.0
385,-2.6,26,0.0
386,20.4,36,385.91999999999996
387,-2.4,24,-9.720000000000002
388,-1.2,12,0.0
389,-1.2,12,0.0
390,-19.2,72,-61.91999999999999
391,-1.2000000000000002,12,-0.72
392,-3.6,36,-36.0
393,3.0,10,0.0
394,1.1999999999999997,12,0.0
395,21.0,42,275.40000000000003
396,6.0,12,0.0
397,1.8,18,-0.72
398,-3.6,36,-81.0
399,-3.600000000000001,36,0.0
400,-7.300000000000001,73,-71.52
401,-1.6,16,-7.56
402,0.3,3,-0.12
403,36.0,72,54.0
404,12.0,24,72.9
405,-3.8999999999999995,39,-1.5600000000000005
406,-1.4,14,0.0
407,-3.3,33,0.0
408,-1.1000000000000008,33,-1.3200000000000003
409,-0.6,6,-15.75
410,-0.7000000000000001,7,-5.4
411,-5.3999999999999995,54,-12.239999999999998
412,1.8,18,-0.72
413,-4.2,42,-32.4
414,-0.9000000000000002,19,0.30000000000000004
415,36.0,72,170.09999999999997
416,-1.8000000000000003,18,-0.72
417,-2.1000000000000005,21,-0.84
418,-2.8000000000000003,38,0.8399999999999994
419,-7.1999999999999975,72,-2.8800000000000017
420,-1.2,12,0.0
421,-1.2,12,0.0
422,-23.4,234,-5.520000000000004
423,-0.8,8,-0.24
424,4.2,14,0.0
425,-2.5,25,-7.199999999999999
426,-2.4,24,-3.24
427,-2.1999999999999997,22,0.0
428,-1.9999999999999998,20,0.0
429,-7.700000000000001,77,-34.32000000000001
430,-1.9999999999999998,20,0.0
431,-5.500000000000001,55,-19.5
432,-1.2,12,0.0
433,-1.2,12,0.0
434,-1.2,12,0.0
435,-1.5000000000000002,15,-0.6
436,-1.1,11,-0.36
437,4.2,14,0.0
438,1.3999999999999997,14,0.0
439,-2.4,24,0.0
440,-6.000000000000001,10,0.0
441,-5.1000000000000005,51,-5.040000000000001
442,0.09999999999999998,5,-1.92
443,-1.0,10,0.0
444,3.599999999999999,36,-1.4400000000000004
445,-1.2,12,0.0
446,-1.8000000000000003,18,-5.04
447,12.0,24,81.0
448,9.0,18,43.2
449,-1.8000000000000003,18,-0.72
450,-1.8000000000000003,18,-0.72
451,-5.4,54,-26.639999999999993
452,5.0,10,0.0
453,-6.000000000000001,10,0.0
454,-3.400000000000001,34,0.0
455,-4.499999999999999,45,-1.8000000000000007
456,-9.400000000000002,94,-76.26
457,-0.6,6,-6.0
458,-3.3,33,-1.3200000000000003
459,16.5,33,26.399999999999995
460,-2.1999999999999997,22,0.0
461,-8.799999999999999,88,-72.6
462,-1.2,12,0.0
463,-1.8000000000000003,18,0.0
464,-3.0,30,-35.63999999999999
465,-1.7000000000000002,17,-4.08
466,1.0,2,0.0
467,-0.30000000000000004,3,-0.12
468,17.0,34,0.0
469,18.0,36,0.0
470,-1.2,12,0.0
471,26.0,52,280.8
472,0.3999999999999998,16,11.610000000000001
473,-2.1999999999999997,22,0.0
474,-6.6,66,-84.48000000000002
475,11.0,22,0.0
476,-1.2,12,0.0
477,-2.1999999999999997,22,0.0
478,-1.7000000000000002,17,-3.54
479,-1.2,12,0.0
480,-1.8000000000000003,18,0.0
481,-4.8,48,-28.08
482,-2.4,24,0.0
483,1.3999999999999997,14,0.0
484,-1.4,14,0.0
485,-2.8,28,-3.7800000000000002
486,-1.8000000000000003,18,-0.72
487,-3.6000000000000005,36,-23.76
488,-3.5999999999999996,36,0.0
489,-3.0,30,-8.639999999999999
490,-1.1,11,-0.36
491,9.0,18,61.2
492,6.6,18,19.440000000000005
493,-19.1,191,-1113.7200000000003
494,9.0,18,10.8
495,6.0,12,0.0
496,-1.8000000000000003,18,-0.72
497,-1.8000000000000003,18,-4.319999999999999
498,-1.8000000000000003,18,-2.4000000000000004
499,-10.600000000000003,106,-27.750000000000007
500,-11.0,110,-102.96
501,-3.5999999999999996,36,-1.4400000000000004
502,-7.199999999999999,72,-25.92
503,-3.5999999999999996,36,0.0
504,-4.3999999999999995,44,-5.94
505,-3.3,33,-1.3200000000000003
506,-3.5999999999999996,36,-1.4400000000000004
507,-3.5999999999999996,36,-1.4400000000000004
508,-1.8000000000000003,18,-0.72
509,-7.2,72,-112.32000000000001
510,-4.3999999999999995,44,-5.94
511,-3.1999999999999993,32,-1.2000000000000002
512,-1.5000000000000002,15,-1.2
513,-0.30000000000000004,3,-0.12
514,-0.4,4,-0.54
515,-3.6,36,-90.0
516,-10.8,48,-87.11999999999999
517,-3.0,30,-28.08
518,7.699999999999999,21,42.839999999999996
519,-1.3000000000000003,13,-2.52
520,-0.30000000000000004,3,-0.12
521,-4.8,48,-6.48
522,-0.2,2,0.0
523,-1.8000000000000003,18,-0.72
524,-0.2,2,0.0
525,0.4,2,0.0
526,-1.4000000000000001,4,-4.68
527,-1.8000000000000003,18,-0.72
528,-2.4,24,-14.58
529,-2.7,27,-6.66
530,-0.5000000000000001,15,0.7800000000000001
531,18.0,36,0.0
532,-1.0,10,0.0
533,-1.3,13,-1.2000000000000002
534,-1.2,12,0.0
535,-1.8000000000000003,18,-0.72
536,-1.2,12,0.0
537,-4.8,48,-2.880000000000001
538,-2.3000000000000003,23,-9.93
539,-3.499999999999999,35,-7.919999999999998
540,-1.5000000000000002,15,-0.6
541,-1.5000000000000002,15,-0.6
542,-6.000000000000001,10,0.0
543,-1.7000000000000002,17,-1.7400000000000002
544,-3.5,35,-10.079999999999998
545,-6.0,60,-17.279999999999998
546,27.0,54,21.599999999999994
547,8.4,12,0.0
548,15.0,30,68.4
549,-10.800000000000002,108,-335.16
550,-2.4,24,-3.24
551,6.6,18,10.8
552,-3.0,30,-3.9600000000000004
553,-1.5000000000000002,15,-0.6
554,-1.0,10,0.0
555,-1.0,10,0.0
556,-1.5000000000000002,15,-0.6
557,-1.5000000000000002,15,-0.6
558,30.0,60,214.19999999999996
559,-0.7,17,0.7799999999999998
560,-2.1999999999999997,22,0.0
561,-1.7999999999999998,18,0.0
562,-3.8000000000000003,38,-8.58
563,-1.2000000000000002,12,-0.48
564,-9.0,90,-25.920000000000005
565,-3.5999999999999996,36,0.0
566,-0.30000000000000004,3,-0.12
567,-0.30000000000000004,3,-0.12
568,-2.4,24,0.0
569,-1.8000000000000003,18,-0.72
570,-3.0,30,-8.639999999999999
571,-1.2,12,0.0
572,-0.4,4,-1.08
573,9.6,24,65.34
574,-1.4,14,0.0
575,-1.4,14,0.0
576,4.2,14,0.0
577,6.599999999999999,22,0.0
578,-0.6000000000000003,18,-0.72
579,-1.2,12,0.0
580,-2.4,24,-3.24
581,-1.0,10,0.0
582,18.0,36,0.0
583,-0.5000000000000001,15,-7.68
584,-14.100000000000001,141,-177.53999999999996
585,-3.6,12,0.0
586,-1.2,12,0.0
587,-3.400000000000001,34,0.0
588,-9.000000000000002,90,-68.24999999999999
589,-1.4,14,0.0
590,-1.2,12,0.0
591,-1.2,12,0.0
592,-1.2,12,0.0
593,-1.2,12,0.0
594,-4.3999999999999995,44,-6.4799999999999995
595,-1.2,12,0.0
596,-7.200000000000002,72,-2.160000000000001
597,10.5,21,8.4
598,-2.1000000000000005,21,-0.84
599,-1.2,12,0.0
600,-1.8000000000000003,18,-5.04
601,-1.2,12,0.0
602,-1.8000000000000003,18,-0.72
603,-3.5,35,-22.680000000000007
604,-6.0,60,-56.52
605,-2.1999999999999997,22,0.0
606,-1.2,12,0.0
607,-0.6000000000000003,18,-0.72
608,6.0,20,41.4
609,-12.200000000000003,122,-70.80000000000001
610,-3.1999999999999993,32,-1.2000000000000002
611,-5.300000000000001,53,-14.4
612,-5.5,55,-2.6400000000000006
613,-3.6,36,-4.2
614,-16.099999999999994,161,-55.94999999999999
615,-1.4,14,-3.42
616,-2.4,24,0.0
617,-2.1999999999999997,22,0.0
618,-7.200000000000002,72,-87.48
619,-12.599999999999996,126,-295.38000000000005
620,-1.2,12,0.0
621,-1.5000000000000002,15,-0.6
622,-1.0,10,0.0
623,-1.3000000000000003,3,-1.44
624,-3.0,30,-17.279999999999998
625,-2.4,24,0.0
626,-2.4,24,0.0
627,-3.600000000000001,36,0.0
628,-3.0,30,-3.9600000000000004
629,-10.500000000000002,35,-35.28
630,-1.8000000000000003,18,-4.319999999999999
631,25.5,51,61.20000000000002
632,-17.599999999999998,66,-99.0
633,11.0,22,0.0
634,-1.8000000000000003,18,-1.44
635,-1.8000000000000003,18,-0.72
636,-3.400000000000001,34,0.0
637,10.199999999999998,34,0.0
638,-0.2,2,0.0
639,0.7,3,-0.12
640,0.7,3,-0.12
641,1.0,2,0.0
642,-5.399999999999999,54,-2.160000000000001
643,-1.4,14,0.0
644,-0.7000000000000001,7,-6.84
645,-0.8999999999999999,9,-8.94
646,-0.8,8,-2.88
647,-1.8000000000000003,18,-2.88
648,-1.2,12,0.0
649,-2.4,24,-0.72
650,-9.7,97,-26.580000000000005
651,-6.500000000000002,15,-3.5999999999999996
652,-8.9,89,-118.97999999999999
653,-4.3999999999999995,44,-2.6400000000000006
654,-5.5,55,-15.839999999999996
655,11.0,22,0.0
656,-9.499999999999996,95,-11.880000000000003
657,-5.9,59,-30.060000000000002
658,13.199999999999998,36,21.600000000000005
659,14.399999999999997,48,166.32
660,10.5,21,21.0
661,0.0,42,-52.5
662,-1.942890293094024e-16,14,0.0
663,9.8,14,0.0
664,-9.0,90,-9.719999999999999
665,-5.400000000000001,54,-13.200000000000001
666,-9.6,96,-66.24000000000002
667,-2.6,26,0.0
668,6.0,12,0.0
669,-2.4,24,-3.24
670,-2.4,24,0.0
671,-8.5,85,-46.40999999999998
672,-1.8000000000000003,18,-0.72
673,-1.8000000000000003,18,-0.72
674,2.1999999999999993,22,0.0
675,-14.300000000000006,33,-7.919999999999998
676,-2.1000000000000005,35,-36.96
677,-2.1000000000000005,21,-0.84
678,-0.6000000000000001,6,-1.08
679,0.6000000000000001,4,1.7999999999999998
680,-0.30000000000000004,3,-0.12
681,-3.400000000000001,34,0.0
682,-7.299999999999999,73,-62.49
683,5.2,26,0.0
684,-0.7000000000000001,7,-0.36
685,-1.2,12,0.0
686,-3.5999999999999996,36,-1.4400000000000004
687,-7.1999999999999975,72,-2.8800000000000017
688,-3.600000000000001,36,0.0
689,12.0,24,0.0
690,-2.4,24,0.0
691,-2.1000000000000005,21,-0.84
692,-6.7,67,-17.939999999999998
693,-6.0,60,-2.880000000000001
694,-3.0,30,-72.0
695,-2.4,24,-1.44
696,-0.20000000000000012,12,0.7800000000000001
697,-1.2,12,0.0
698,-1.2,12,0.0
699,-1.5,15,-1.7400000000000002
700,-2.5,25,-7.199999999999999
701,-1.0,10,0.0
702,-8.0,30,-25.8
703,-3.8999999999999995,39,-1.5600000000000005
704,-3.6000000000000005,36,-34.559999999999995
705,-1.2,12,0.0
706,-1.2,12,0.0
707,-11.4,54,-66.60000000000001
708,5.5,15,9.0
709,-6.000000000000001,10,0.0
710,0.9999999999999998,10,0.0
711,-10.800000000000002,108,-110.16000000000003
712,-3.5999999999999996,36,-1.4400000000000004
713,-20.399999999999995,84,-79.91999999999997
714,-1.2,12,0.0
715,11.4,18,20.16
716,-1.2,12,0.0
717,-1.2,12,0.0
718,-3.5999999999999996,36,-25.92
719,-3.5999999999999996,36,-17.279999999999998
720,6.6,18,17.279999999999998
721,-4.6,46,-5.580000000000001
722,-1.2000000000000002,6,-28.05
723,-3.5999999999999996,36,-1.4400000000000004
724,-3.0,30,-8.639999999999999
725,-1.7000000000000002,17,-1.7400000000000002
726,-12.0,48,-155.52000000000004
727,-1.8000000000000003,18,-0.72
728,-1.5000000000000002,15,-0.6
729,-1.0,10,0.0
730,-1.5000000000000002,15,-0.6
731,-6.000000000000001,10,0.0
732,17.599999999999998,44,133.32000000000002
733,-2.4,24,0.0
734,-4.2,42,-50.040000000000006
735,-1.8000000000000003,18,-0.72
736,-2.4,24,-3.24
737,-0.6,6,-7.47
738,-2.0,20,-2.7
739,-1.4,14,-1.8600000000000003
740,2.0,4,6.0
741,0.3,3,-0.12
742,0.3,3,-0.12
743,-5.5,55,-28.709999999999997
744,-2.9,29,-7.739999999999998
745,-0.7000000000000001,7,-0.36
746,-3.3,33,-7.919999999999998
747,-6.6,66,-17.160000000000004
748,-1.7999999999999998,18,0.0
749,-3.6,36,-4.2
750,-2.4,24,0.0
751,-3.5999999999999996,36,-1.4400000000000004
752,-1.8000000000000003,18,-0.72
753,-4.8,48,-6.48
754,-1.8000000000000003,18,-0.72
755,-3.6000000000000005,36,-9.360000000000001
756,-4.800000000000002,48,0.0
757,-4.8,48,-6.48
758,1.3,7,6.48
759,-4.8,48,-11.88
760,-1.0,10,0.0
761,-2.0,20,-1.2
762,-1.0,10,0.0
763,-1.0,10,0.0
764,-0.30000000000000004,3,-0.12
765,-1.2,12,0.0
766,-2.4,24,-3.24
767,-1.8000000000000003,18,-0.72
768,1.5,3,3.0
769,2.4,4,11.97
770,-12.1,121,-78.90000000000002
771,-0.5,5,-0.66
772,-0.5,5,-4.32
773,-0.2,2,0.0
774,1.8,2,0.0
775,-2.0,20,-9.45
776,-6.500000000000002,15,-3.5999999999999996
777,12.0,24,72.0
778,12.0,24,57.6
779,-7.8000000000000025,18,-4.319999999999999
780,-4.8,48,-6.48
781,-2.4,24,0.0
782,-1.5000000000000002,15,-0.6
783,-1.0,10,0.0
784,-6.800000000000002,68,-4.080000000000002
785,-10.199999999999998,102,-26.519999999999996
786,-1.8000000000000003,18,-0.72
787,12.099999999999998,33,15.839999999999996
788,0.0,66,-13.199999999999998
789,-13.2,22,0.0
790,3.6,12,0.0
791,3.6,12,0.0
792,-3.8999999999999995,39,-1.5600000000000005
793,1.1,3,1.44
794,-0.5,5,-0.66
795,-6.0,60,-14.399999999999999
796,-4.3,43,-5.5200000000000005
797,-1.2,12,0.0
798,-1.8000000000000003,18,-0.72
799,-3.6,36,-40.5
800,-0.9,9,-0.66
801,-2.1999999999999997,22,0.0
802,-1.7000000000000002,17,-1.7400000000000002
803,-3.600000000000001,36,0.0
804,-1.8000000000000003,18,-0.72
805,-4.2,42,-64.8
806,-2.7,27,-6.66
807,-3.400000000000001,34,0.0
808,-6.800000000000002,68,-9.18
809,-3.2000000000000006,32,0.0
810,-11.900000000000002,119,-53.039999999999985
811,-4.0,40,-9.900000000000002
812,-2.0,20,-5.1
813,-6.0,60,-2.880000000000001
814,6.0,12,0.0
815,-2.4,24,-1.44
816,1.9,3,6.0
817,-7.8000000000000025,18,-4.319999999999999
818,-1.7000000000000002,17,-0.6
819,-1.8000000000000003,18,0.0
820,-1.2,12,0.0
821,-1.2,12,0.0
822,-2.6,26,0.0
823,-1.0,10,0.0
824,-6.500000000000002,15,-3.5999999999999996
825,-0.6000000000000001,6,-1.56
826,-2.5,25,-7.199999999999999
827,-1.8000000000000003,18,-5.76
828,-1.5000000000000002,15,-0.6
829,-1.5000000000000002,15,-0.6
830,1.0,20,7.800000000000001
831,-7.199999999999999,72,-18.720000000000002
832,-1.2,12,0.0
833,4.8,12,0.0
834,5.4,18,2.88
835,-2.4,24,0.0
836,-2.4,24,0.0
837,-2.1999999999999997,22,0.0
838,2.1999999999999993,44,-26.73
839,-23.40000000000001,54,-12.960000000000003
