,episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
0,1,200,0,38.59999999999995,0,6.0,1.1150442477876106,43.0,19.216814159292035,0.45108695652173914,2.2787610619469025,7.000000000000024,3.286283185840712,3.6999999999999966,4.707084159095838,2,2
0,2,200,0,20.824999999999967,0,12.0,3.038805970149254,34.0,12.104477611940299,0.4807692307692307,0.7194029850746269,2.499999999999997,0.9325373134328334,0.8999999999999926,0.276333363124496,3,0
0,3,200,0,40.72499999999996,0,4.0,0.6563039723661486,44.0,16.90846286701209,0.30714285714285716,2.6580310880829017,7.300000000000004,2.1628670120898086,1.9999999999999987,2.3620962642905385,2,0
0,4,200,0,55.57499999999993,0,4.0,0.41631504922644164,46.0,19.014064697609,0.16134751773049638,2.879043600562588,8.50000000000002,2.8533052039381133,2.8999999999999986,3.2014784968602097,1,0
0,5,200,0,47.47499999999994,0,4.0,0.6845528455284553,41.0,18.29268292682927,0.2628205128205128,2.0390243902439025,6.200000000000002,1.9513821138211358,1.3999999999999986,2.2541633960964984,1,0
0,6,200,0,26.12499999999999,0,5.0,1.2842105263157895,41.0,13.589473684210526,0.39179104477611937,2.5921052631578947,6.100000000000011,2.1784210526315793,1.2999999999999998,3.2165779752812176,3,0
0,7,200,0,46.69999999999994,0,3.0,0.7697262479871175,39.0,18.745571658615138,0.2456521739130435,0.38486312399355876,4.800000000000002,2.3001610305958113,2.099999999999998,1.4942419095112003,1,0
0,8,200,0,22.62499999999996,0,13.0,3.5509641873278235,34.0,13.209366391184574,0.4342105263157895,0.8154269972451791,4.299999999999995,1.6515151515151472,1.499999999999988,0.9238858195211779,3,0
0,9,170,0,13.674999999999985,0,5.0,1.1637630662020906,27.0,11.581881533101045,0,3.0209059233449476,4.299999999999994,1.4062717770034816,1.1999999999999917,1.1003101776272475,4,0
0,10,200,0,54.12499999999992,0,3.0,0.685099846390169,45.0,19.61904761904762,0.21691176470588225,1.8248847926267282,8.000000000000021,3.1052227342549927,2.899999999999996,4.030649604159298,1,0
0,11,200,0,19.474999999999962,0,2.0,0.30739299610894943,45.0,17.642023346303503,0.6323529411764706,0.7509727626459144,7.800000000000033,3.3389105058365844,3.900000000000008,5.5463706833658,3,0
