episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,42.0,9858.0,4493.75,17975.0,0.5150625869262865,0,46,23.5,94,0.46808510638297873,10,200,111.0,444,0.4144144144144144
2,86.0,3957.0,1200.5,4802.0,0.607246980424823,2,30,11.25,45,0.4722222222222222,15,86,49.0,196,0.2806122448979592
3,36.0,3093.0,889.5,3558.0,0.6551433389544689,0,23,7.0,28,0.625,9,62,29.5,118,0.34745762711864403
4,42.0,10224.0,3185.25,12741.0,0.6350953614315987,0,49,22.25,89,0.4915730337078652,9,200,111.75,447,0.4110738255033557
5,36.0,3864.0,1182.75,4731.0,0.6095434369055168,0,28,10.25,41,0.5182926829268293,9,92,49.0,196,0.32397959183673475
6,221.0,6384.0,3668.75,14675.0,0.35412265758092,5,42,30.75,123,0.22967479674796754,33,200,158.25,633,0.19786729857819907
7,653.0,9744.0,3401.0,13604.0,0.5218685680682152,11,45,26.5,106,0.28773584905660377,74,200,141.75,567,0.21384479717813054
8,63.0,12972.0,4121.25,16485.0,0.6252502274795269,1,52,24.25,97,0.46649484536082475,15,200,114.75,459,0.38725490196078427
9,534.0,5082.0,3118.5,12474.0,0.32792207792207795,10,37,29.0,116,0.18103448275862077,69,200,167.25,669,0.14686098654708513
10,183.0,8154.0,3878.0,15512.0,0.4838512119649304,5,39,22.25,89,0.3623595505617978,39,200,124.0,496,0.3155241935483871
11,93.0,7872.0,3308.25,13233.0,0.5315688052595783,1,42,20.75,83,0.4668674698795181,15,200,112.0,448,0.4029017857142857
12,113.0,5274.0,2809.25,11237.0,0.39078490700364865,3,38,27.75,111,0.2364864864864864,21,200,155.25,621,0.21618357487922713
13,204.0,8376.0,4194.75,16779.0,0.47858930806365096,4,46,24.25,97,0.4201030927835051,33,200,118.0,472,0.350635593220339
14,440.0,4122.0,2511.5,10046.0,0.3211726060123432,10,38,29.5,118,0.18220338983050843,63,200,165.75,663,0.15497737556561075
15,363.0,2694.0,1777.5,7110.0,0.2915611814345992,7,36,26.25,105,0.22619047619047628,51,200,155.5,622,0.1913183279742765
16,86.0,3456.0,1052.25,4209.0,0.6120812544547398,3,35,13.25,53,0.46698113207547165,15,200,71.75,287,0.48867595818815335
17,192.0,5316.0,2952.75,11811.0,0.32569215138430274,4,38,27.0,108,0.24537037037037046,33,200,156.75,627,0.20215311004784686
18,294.0,1025.0,524.0,2096.0,0.2655057251908397,4,18,8.75,35,0.30714285714285716,32,57,46.0,184,0.11141304347826098
19,140.0,3054.0,1178.75,4715.0,0.4840402969247084,4,27,12.5,50,0.35,27,92,62.5,250,0.19999999999999996
20,81.0,4356.0,2561.25,10245.0,0.36449487554904836,1,38,26.75,107,0.264018691588785,15,200,153.75,615,0.22560975609756095
21,36.0,7494.0,3288.75,13155.0,0.5278791334093501,0,38,19.25,77,0.4902597402597403,9,200,106.0,424,0.44693396226415094
22,231.0,4254.0,2417.25,9669.0,0.3582842072603165,5,35,26.75,107,0.21261682242990654,39,200,159.75,639,0.18896713615023475
23,96.0,2982.0,1060.25,4241.0,0.5163286960622495,2,36,14.25,57,0.4692982456140351,21,200,80.5,322,0.41770186335403725
24,150.0,6174.0,3238.5,12954.0,0.4415238536359426,2,44,26.0,104,0.3653846153846154,21,200,131.5,526,0.30038022813688214
25,93.0,10566.0,4891.5,19566.0,0.5081263416130022,1,48,24.75,99,0.45707070707070707,15,200,113.5,454,0.3942731277533039
26,36.0,4026.0,1130.25,4521.0,0.6766755142667551,0,30,9.25,37,0.6283783783783784,9,80,37.25,149,0.38758389261744963
27,612.0,14448.0,4817.0,19268.0,0.5694415611376376,6,52,28.0,112,0.3482142857142857,44,200,138.75,555,0.2509009009009009
28,75.0,1158.0,409.5,1638.0,0.49725274725274726,1,13,4.75,19,0.48684210526315785,15,32,23.5,94,0.1542553191489362
29,276.0,5166.0,2760.0,11040.0,0.3777173913043478,6,39,29.25,117,0.2158119658119657,45,200,161.25,645,0.18023255813953498
30,588.0,5826.0,2322.75,9291.0,0.4673070713593801,12,38,21.25,85,0.25,81,200,127.0,508,0.19586614173228356
31,159.0,6126.0,3072.75,12291.0,0.4045032950939712,3,39,27.75,111,0.25,27,200,156.75,627,0.2069377990430623
32,36.0,4386.0,1170.75,4683.0,0.7006726457399103,0,28,7.75,31,0.6854838709677419,9,92,34.0,136,0.46691176470588236
33,105.0,6072.0,2820.75,11283.0,0.5001994150491891,1,40,20.75,83,0.45481927710843373,15,200,111.75,447,0.40436241610738255
34,980.0,15102.0,5048.75,20195.0,0.5485640009903442,9,52,29.0,116,0.31034482758620685,62,200,146.25,585,0.20982905982905975
35,36.0,3828.0,1426.5,5706.0,0.5362776025236593,0,31,12.75,51,0.46568627450980393,9,104,62.5,250,0.29600000000000004
36,198.0,7500.0,3747.0,14988.0,0.46637309847878305,4,46,25.75,103,0.38592233009708743,33,200,125.25,501,0.31586826347305386
37,323.0,10212.0,3287.75,13151.0,0.5936240590069196,7,47,23.75,95,0.3868421052631579,44,200,122.25,489,0.31850715746421265
38,36.0,5460.0,1641.0,6564.0,0.6526508226691042,0,38,13.0,52,0.5961538461538461,9,140,62.75,251,0.451195219123506
39,47.0,3192.0,2036.0,8144.0,0.3295063850687623,1,40,25.25,101,0.31930693069306926,9,200,138.75,555,0.28243243243243243
40,108.0,4134.0,1407.75,5631.0,0.5390250399573788,2,34,14.75,59,0.4110169491525424,21,116,73.0,292,0.25
41,363.0,3660.0,1406.25,5625.0,0.4404,7,36,15.75,63,0.36111111111111116,51,200,96.75,387,0.30426356589147285
42,36.0,4548.0,1253.0,5012.0,0.6794692737430168,0,28,9.0,36,0.5972222222222222,9,92,40.25,161,0.39596273291925466
43,41.0,3795.0,1213.25,4853.0,0.5843292808572017,1,30,12.0,48,0.45833333333333337,9,98,56.5,226,0.3008849557522124
44,36.0,3672.0,1072.5,4290.0,0.6513986013986014,0,26,8.5,34,0.6029411764705882,9,80,38.75,155,0.382258064516129
45,201.0,7278.0,3528.75,14115.0,0.4823060573857598,5,41,23.25,93,0.3844086021505376,39,200,121.0,484,0.3295454545454546
46,728.0,7002.0,2472.5,9890.0,0.4903437815975733,12,34,19.5,78,0.21153846153846145,80,200,121.0,484,0.18904958677685957
47,159.0,4269.0,1508.25,6033.0,0.5172799602187966,3,33,14.25,57,0.3991228070175439,27,110,69.75,279,0.228494623655914
48,228.0,4524.0,1492.5,5970.0,0.5532663316582914,6,31,13.75,55,0.3590909090909091,45,116,71.25,285,0.20789473684210535
49,1287.0,4752.0,2964.75,11859.0,0.2583480900581837,23,36,30.5,122,0.08606557377049184,147,200,183.75,735,0.05816326530612237
50,315.0,11838.0,5830.5,23322.0,0.4827630563416516,5,48,26.75,107,0.3948598130841121,38,200,122.25,489,0.3246421267893661
