agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,46,6,6,3,0.0,35.0,917.0,2,-1.1,24,12
1,1,200,1,43,9,6.700000000000027,73.00000000000026,9990.0,1,1.8,29,44
2,1,10,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
3,1,200,1,43,0,6.700000000000017,73.00000000000016,6930.0,0,1.8,21,44
0,2,27,1,3,1,0.0,5.000000000000004,164.0,0,-0.1999999999999999,16,4
1,2,200,7,34,1,1.1999999999999915,53.99999999999992,8310.0,0,1.8,31,41
2,2,33,0,4,1,0.0,0.0,228.0,0,-1.0,16,4
3,2,75,2,11,0,0.0,11.000000000000004,554.0,0,-0.1999999999999999,21,13
0,3,39,1,5,4,0.0,5.000000000000001,320.0,0,-0.1999999999999999,21,6
1,3,200,3,34,13,1.1999999999999913,29.99999999999991,5856.0,0,1.8,53,37
2,3,200,0,44,3,7.200000000000005,72.00000000000004,7170.0,0,1.0,39,44
3,3,140,1,22,0,0.0,5.999999999999966,1440.0,0,-0.1999999999999999,30,23
0,4,111,0,17,8,0.0,0.0,903.0,0,-1.0,31,17
1,4,200,3,46,7,8.40000000000002,102.0000000000002,9588.0,0,1.0,37,49
2,4,200,1,37,5,2.999999999999988,35.99999999999988,4458.0,0,1.8,38,38
3,4,200,0,41,0,5.399999999999995,53.99999999999995,7086.0,0,1.0,26,41
0,5,200,1,36,10,2.3999999999999946,29.999999999999947,3240.0,0,1.8,49,37
1,5,200,2,41,2,5.400000000000005,66.00000000000004,6318.0,0,1.0,35,43
2,5,15,0,1,0,0.0,0.0,87.0,0,-1.0,8,1
3,5,200,1,39,4,4.200000000000001,48.00000000000001,4860.0,0,1.8,26,40
0,6,74,0,11,8,0.0,0.0,711.0,2,-1.1,34,11
1,6,56,2,8,5,0.0,11.999999999999996,576.0,0,-0.1999999999999999,21,10
