agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,200,4,42,4,6.1000000000000165,85.00000000000016,9858.0,0,1.8,25,46
1,1,34,1,4,0,0.0,5.000000000000002,245.0,0,-0.1999999999999999,14,5
2,1,200,3,40,0,4.900000000000007,67.00000000000006,7830.0,0,1.8,22,43
3,1,10,0,0,1,0.0,0.0,42.0,0,-1.0,5,0
0,2,86,17,13,3,0.0,101.99999999999996,3957.0,0,-1.0,29,30
1,2,51,0,7,4,0.0,0.0,405.0,3,-1.1,29,7
2,2,15,1,1,0,0.0,5.000000000000001,86.0,0,-0.1999999999999999,6,2
3,2,44,0,6,1,0.0,0.0,354.0,4,-1.1,20,6
0,3,62,14,9,1,0.0,83.99999999999996,3093.0,0,-1.0,18,23
1,3,26,0,3,4,0.0,0.0,291.0,4,-1.1,13,3
2,3,9,0,0,0,0.0,0.0,36.0,0,-1.0,6,0
3,3,21,0,2,1,0.0,0.0,138.0,4,-1.1,14,2
0,4,200,1,33,21,0.6000000000000005,12.000000000000004,2148.0,0,1.0,32,34
1,4,9,0,0,1,0.0,0.0,42.0,2,-1.1,6,0
2,4,38,1,5,0,0.0,5.999999999999997,327.0,0,-0.1999999999999999,15,6
3,4,200,1,48,8,9.60000000000003,102.00000000000028,10224.0,0,1.0,27,49
0,5,92,14,14,3,0.0,83.99999999999996,3864.0,0,-1.0,31,28
1,5,45,0,6,2,0.0,0.0,390.0,3,-1.1,25,6
2,5,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
3,5,50,0,7,3,0.0,0.0,441.0,4,-1.1,23,7
0,6,200,1,36,33,2.3999999999999937,29.999999999999936,2886.0,0,1.0,38,37
1,6,33,1,4,4,0.0,5.000000000000006,221.0,0,-0.1999999999999999,14,5
2,6,200,1,38,2,3.599999999999987,41.999999999999865,5184.0,0,1.0,40,39
3,6,200,1,41,24,5.400000000000008,60.00000000000008,6384.0,0,1.8,29,42
0,7,200,0,35,16,1.8000000000000005,18.0,2166.0,0,1.0,41,35
1,7,93,1,14,5,0.0,5.000000000000012,653.0,0,-0.1999999999999999,36,15
2,7,74,0,11,1,0.0,0.0,1041.0,0,-1.0,28,11
3,7,200,0,45,8,7.800000000000026,78.00000000000026,9744.0,0,1.0,34,45
0,8,200,1,35,35,1.799999999999994,23.99999999999994,2976.0,0,1.8,30,36
1,8,44,2,6,6,0.0,11.999999999999991,474.0,0,-0.1999999999999999,21,8
2,8,15,0,1,0,0.0,0.0,63.0,0,-1.0,11,1
3,8,200,0,52,18,12.000000000000036,120.00000000000036,12972.0,0,1.0,25,52
0,9,200,0,33,28,0.599999999999998,5.99999999999998,2070.0,4,1.2333333333333334,38,33
1,9,69,0,10,4,0.0,0.0,534.0,2,-1.1,26,10
2,9,200,0,36,0,2.3999999999999857,23.99999999999985,4788.0,1,1.8,41,36
3,9,200,0,37,18,2.999999999999988,29.99999999999988,5082.0,0,1.0,29,37
0,10,57,1,8,9,0.0,5.000000000000002,533.0,0,-1.0,28,9
1,10,200,0,39,3,4.20000000000003,42.0000000000003,6642.0,0,1.0,40,39
2,10,39,0,5,1,0.0,0.0,183.0,0,-1.0,19,5
3,10,200,1,35,7,1.8000000000000087,24.000000000000085,8154.0,0,1.0,38,36
0,11,15,0,1,1,0.0,0.0,93.0,0,-1.0,10,1
1,11,200,0,36,1,2.399999999999988,23.99999999999988,5034.0,1,1.8,25,36
2,11,200,0,42,0,6.000000000000009,60.000000000000085,7872.0,0,1.0,23,42
3,11,33,0,4,2,0.0,0.0,234.0,0,-1.0,10,4
0,12,200,1,34,28,1.199999999999998,17.99999999999998,1884.0,0,1.8,40,35
1,12,21,1,2,0,0.0,5.000000000000002,113.0,0,-0.1999999999999999,10,3
2,12,200,0,35,0,1.7999999999999892,17.99999999999989,3966.0,0,1.0,36,35
3,12,200,0,38,16,3.6000000000000045,36.00000000000004,5274.0,0,1.0,31,38
0,13,200,4,42,7,6.000000000000012,84.00000000000013,8376.0,0,1.8,35,46
1,13,39,0,5,3,0.0,0.0,297.0,3,-1.1,20,5
2,13,200,3,39,0,4.200000000000012,60.000000000000114,7902.0,0,1.0,28,42
3,13,33,0,4,4,0.0,0.0,204.0,0,-1.0,15,4
0,14,200,0,34,26,1.199999999999999,11.99999999999999,1812.0,0,1.0,30,34
1,14,63,1,9,4,0.0,5.000000000000009,440.0,0,-0.1999999999999999,22,10
2,14,200,0,36,0,2.3999999999999853,23.99999999999985,3672.0,0,1.0,28,36
3,14,200,1,37,19,2.9999999999999885,35.999999999999886,4122.0,0,1.8,30,38
0,15,171,0,27,14,0.0,0.0,1377.0,0,-1.0,45,27
1,15,51,0,7,2,0.0,0.0,363.0,1,-1.1,20,7
2,15,200,0,35,0,1.7999999999999892,17.99999999999989,2694.0,1,1.8,31,35
3,15,200,1,35,8,1.7999999999999918,23.99999999999992,2676.0,0,1.8,35,36
0,16,33,5,4,2,0.0,29.000000000000004,431.0,0,-0.1999999999999999,14,9
1,16,200,0,35,1,1.7999999999999887,17.999999999999886,3456.0,2,0.9,23,35
2,16,15,2,1,0,0.0,11.0,86.0,0,-0.1999999999999999,8,3
3,16,39,1,5,1,0.0,5.000000000000004,236.0,0,-1.0,14,6
0,17,194,0,31,18,0.0,0.0,3159.0,4,-1.1,48,31
1,17,200,0,38,12,3.600000000000011,36.00000000000011,5316.0,1,0.9,48,38
2,17,200,1,34,1,1.1999999999999909,17.999999999999908,3144.0,0,1.8,43,35
3,17,33,0,4,2,0.0,0.0,192.0,0,-1.0,16,4
0,18,57,10,8,3,0.0,59.0,1025.0,0,-0.1999999999999999,26,18
1,18,51,0,7,2,0.0,0.0,405.0,4,-1.1,27,7
2,18,44,0,6,0,0.0,0.0,372.0,2,-1.1,20,6
3,18,32,0,4,1,0.0,0.0,294.0,0,-1.0,14,4
0,19,92,13,14,6,0.0,77.99999999999997,3054.0,0,-1.0,32,27
1,19,63,0,9,6,0.0,0.0,567.0,3,-1.1,33,9
2,19,27,1,3,0,0.0,5.000000000000002,140.0,0,-0.1999999999999999,13,4
3,19,68,0,10,3,0.0,0.0,954.0,4,-1.1,27,10
